日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-15,1316,上曜,2772,"1,232","40,624,570",14.95,14.95,14.50,14.70,0.00,-1195.0,3.0,-5.0
2026-01-14,1316,上曜,3165,"1,195","46,893,009",14.60,14.90,14.60,14.90,0.00,1291.0,-12.0,5.0
2026-01-13,1316,上曜,3278,"1,398","48,113,111",14.90,15.00,14.45,14.55,0.00,159.0,-11.0,0.0
2026-01-12,1316,上曜,2947,"1,197","42,634,577",14.70,14.70,14.30,14.60,0.00,-479.0,-11.0,0.0
2026-01-09,1316,上曜,5204,"2,135","75,557,636",14.95,15.15,14.20,14.60,0.00,-852.0,-8.0,4.0
2026-01-08,1316,上曜,3437,"1,453","50,933,632",14.70,14.95,14.65,14.85,0.00,-154.0,-3.0,1.0
2026-01-07,1316,上曜,2308,"1,057","33,596,909",14.40,14.70,14.35,14.70,0.00,-192.0,-15.0,0.0
2026-01-06,1316,上曜,3743,"1,542","54,319,365",14.65,14.75,14.35,14.40,0.00,-657.0,-15.0,-5.0
2026-01-05,1316,上曜,3521,"1,661","51,442,434",14.90,14.95,14.45,14.55,0.00,-988.0,-22.0,-20.0
2026-01-02,1316,上曜,3258,"1,681","48,935,356",15.30,15.35,14.90,14.90,0.00,-707.0,0.0,114.0
2025-12-31,1316,上曜,2670,"1,196","40,414,046",15.30,15.35,15.00,15.30,0.00,-628.0,-4.0,-5.0
2025-12-30,1316,上曜,2592,"1,034","39,396,679",15.15,15.40,15.05,15.35,0.00,-804.0,0.0,6.0
2025-12-29,1316,上曜,5297,"2,529","81,709,111",15.80,15.85,15.20,15.20,0.00,-651.0,0.0,27.0
2025-12-26,1316,上曜,3791,"1,997","60,561,815",16.30,16.30,15.80,15.80,0.00,-217.0,-3.0,2.0
2025-12-24,1316,上曜,4352,"1,755","71,015,698",16.45,16.50,16.10,16.20,0.00,100.0,0.0,-41.0
2025-12-23,1316,上曜,5488,"2,063","89,688,764",16.25,16.50,16.10,16.35,0.00,1631.0,0.0,-190.0
2025-12-22,1316,上曜,7957,"3,694","129,266,118",16.60,16.75,15.90,16.10,0.00,-373.0,-3.0,-42.0
2025-12-19,1316,上曜,16071,"6,174","263,686,321",15.70,16.90,15.65,16.40,0.00,1874.0,-2.0,-163.0
2025-12-18,1316,上曜,3026,"1,266","46,949,198",15.40,15.65,15.30,15.60,0.00,842.0,0.0,0.0
2025-12-17,1316,上曜,1837,774,"28,253,800",15.25,15.50,15.25,15.40,0.00,760.0,-4.0,-4.0
2025-12-16,1316,上曜,1286,661,"19,467,366",15.20,15.30,14.95,15.15,0.00,42.0,0.0,7.0
2025-12-15,1316,上曜,1136,643,"17,242,129",15.00,15.30,14.90,15.30,0.00,423.0,0.0,3.0
2025-12-12,1316,上曜,1955,"1,002","29,847,026",15.60,15.60,15.10,15.15,0.00,-467.0,-3.0,59.0
2025-12-11,1316,上曜,4027,"1,667","62,524,311",15.70,15.80,15.25,15.50,0.00,1820.0,-8.0,0.0
2025-12-10,1316,上曜,1480,554,"22,340,818",15.30,15.30,15.00,15.10,0.00,-367.0,-4.0,2.0
2025-12-09,1316,上曜,2171,964,"33,008,186",15.10,15.35,15.00,15.25,0.00,478.0,-4.0,-4.0
2025-12-08,1316,上曜,2636,"1,043","39,598,010",15.35,15.35,14.85,15.05,0.00,-757.0,-3.0,1.0
2025-12-05,1316,上曜,1748,839,"26,588,877",15.40,15.55,15.05,15.15,0.00,-354.0,0.0,0.0
2025-12-04,1316,上曜,4347,"1,646","66,872,317",14.85,15.50,14.85,15.40,0.00,740.0,0.0,11.0
2025-12-03,1316,上曜,1845,659,"27,491,854",14.80,15.05,14.70,14.85,0.00,327.0,0.0,33.0
2025-12-02,1316,上曜,1630,621,"24,334,951",15.05,15.05,14.75,14.75,0.00,118.0,0.0,-14.0
2025-12-01,1316,上曜,1124,737,"16,843,390",15.15,15.30,14.80,14.90,0.00,-297.0,0.0,1.0
2025-11-28,1316,上曜,1724,662,"26,197,811",15.30,15.35,15.10,15.15,0.00,184.0,0.0,2.0
2025-11-27,1316,上曜,2855,"1,114","43,829,221",15.50,15.70,15.10,15.25,0.00,260.0,0.0,0.0
2025-11-26,1316,上曜,4157,"1,846","63,067,195",14.60,15.45,14.60,15.45,0.00,2109.0,0.0,-7.0
2025-11-25,1316,上曜,1421,611,"20,759,323",14.55,14.70,14.45,14.55,0.00,102.0,0.0,1.0
2025-11-24,1316,上曜,1651,819,"23,526,285",14.20,14.40,14.00,14.35,0.00,340.0,-3.0,4.0
2025-11-21,1316,上曜,2765,"1,001","38,699,931",14.05,14.30,13.80,13.95,0.00,-425.0,-4.0,4.0
2025-11-20,1316,上曜,1724,757,"24,661,903",14.45,14.50,14.15,14.20,0.00,214.0,0.0,0.0
