日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-16,5469,瀚宇博,18995,"16,778","1,923,646,207",99.30,104.50,99.30,101.00,15.51,3860,-125,593
2026-01-15,5469,瀚宇博,4694,"5,759","456,925,265",96.70,98.00,95.90,97.70,15.01,1405,0,15
2026-01-14,5469,瀚宇博,11358,"11,926","1,113,689,895",97.30,99.80,96.40,96.60,14.84,611,0,17
2026-01-13,5469,瀚宇博,7765,"8,793","748,813,690",98.00,98.40,94.60,96.00,14.75,1290,-142,-84
2026-01-12,5469,瀚宇博,8994,"10,969","872,329,217",96.30,98.40,95.50,97.00,14.90,899,-1,-52
2026-01-09,5469,瀚宇博,13227,"12,611","1,251,411,566",91.70,95.90,91.70,95.40,14.65,871,-114,282
2026-01-08,5469,瀚宇博,3836,"4,013","353,057,837",93.10,93.80,91.10,91.10,13.99,-691,0,-126
2026-01-07,5469,瀚宇博,4968,"4,937","460,788,598",92.10,93.90,91.30,92.80,14.26,645,0,135
2026-01-06,5469,瀚宇博,3140,"4,596","288,761,203",91.40,92.60,91.30,91.50,14.06,107,-104,3
2026-01-05,5469,瀚宇博,6444,"5,818","587,100,789",92.50,93.20,90.20,90.70,13.93,-415,-31,-56
2026-01-02,5469,瀚宇博,5007,"3,772","463,265,256",93.20,93.60,91.30,92.50,14.21,45,-91,15
2025-12-31,5469,瀚宇博,3545,"3,393","328,380,094",93.10,93.50,92.10,92.30,14.18,115,-2,-27
2025-12-30,5469,瀚宇博,4473,"4,023","415,000,826",93.70,94.10,92.10,92.50,14.21,-508,0,-25
2025-12-29,5469,瀚宇博,4671,"4,638","443,088,114",96.70,96.70,94.30,94.40,14.50,-81,0,-3
2025-12-26,5469,瀚宇博,3635,"3,894","351,271,818",97.00,97.50,95.90,96.30,14.79,400,-1,-1
2025-12-24,5469,瀚宇博,2398,"2,767","230,948,532",96.50,96.90,95.70,96.40,14.81,515,0,-24
2025-12-23,5469,瀚宇博,3321,"5,965","320,350,092",97.80,97.80,95.70,95.80,14.72,-447,0,-91
2025-12-22,5469,瀚宇博,5519,"4,671","534,957,254",96.00,97.50,95.90,97.00,14.90,2192,0,78
2025-12-19,5469,瀚宇博,6162,"4,646","585,143,320",94.40,96.00,94.00,94.80,14.56,1405,0,58
2025-12-18,5469,瀚宇博,4747,"5,582","440,756,561",93.80,93.90,92.00,92.50,14.21,-377,0,21
2025-12-17,5469,瀚宇博,5735,"3,775","541,671,500",95.10,95.40,93.70,94.10,14.45,437,0,-89
2025-12-16,5469,瀚宇博,23916,"16,869","2,303,804,159",98.90,100.50,92.70,94.40,14.50,-6490,0,-78
2025-12-15,5469,瀚宇博,6603,"4,888","641,252,656",95.70,98.40,95.60,97.80,15.02,57,63,88
2025-12-12,5469,瀚宇博,9129,"7,240","885,952,803",99.00,99.10,96.10,97.50,14.98,-2903,184,-73
2025-12-11,5469,瀚宇博,12037,"10,465","1,181,979,956",97.60,99.80,96.50,98.00,15.05,-738,93,114
2025-12-10,5469,瀚宇博,5723,"4,910","555,568,129",96.60,98.00,96.10,96.80,14.87,-329,86,-79
2025-12-09,5469,瀚宇博,8126,"5,985","785,570,610",96.30,98.40,95.10,96.20,14.78,-563,-2,221
2025-12-08,5469,瀚宇博,6551,"5,357","630,691,443",97.10,97.60,95.40,95.80,14.72,-1303,0,-5
2025-12-05,5469,瀚宇博,4932,"4,204","477,311,734",97.20,97.60,96.10,97.10,14.92,-640,0,-28
2025-12-04,5469,瀚宇博,6650,"5,802","648,481,207",97.70,98.50,96.70,97.20,14.93,-932,124,-3
2025-12-03,5469,瀚宇博,18829,"15,241","1,853,430,516",101.50,102.00,96.60,97.30,14.95,-1338,68,-538
2025-12-02,5469,瀚宇博,32681,"25,051","3,399,557,407",112.50,112.50,100.50,101.00,15.51,-8530,434,-299
2025-12-01,5469,瀚宇博,28069,"16,621","3,082,210,058",109.00,112.50,107.00,111.50,17.13,-2718,255,-76
2025-11-28,5469,瀚宇博,45222,"29,262","4,824,898,331",107.00,112.50,101.50,108.00,16.59,5305,816,154
2025-11-27,5469,瀚宇博,36827,"20,240","3,871,075,963",99.10,106.50,97.40,106.50,16.36,6223,520,485
2025-11-26,5469,瀚宇博,16038,"16,489","1,549,823,204",97.40,98.10,95.20,97.00,14.90,52,1074,-244
2025-11-25,5469,瀚宇博,20987,"15,497","2,018,452,120",93.50,97.50,93.40,96.80,14.87,1227,972,425
2025-11-24,5469,瀚宇博,7044,"5,482","640,362,150",92.50,92.50,89.90,90.80,13.95,-2427,1454,-91
2025-11-21,5469,瀚宇博,10605,"10,454","967,287,691",89.80,94.30,88.60,90.80,13.95,-1398,1545,19
2025-11-20,5469,瀚宇博,12640,"10,687","1,166,781,635",89.80,94.50,89.80,92.80,14.26,3304,805,549
2025-11-19,5469,瀚宇博,10041,"7,502","890,190,151",89.40,92.30,86.30,87.00,13.36,-1707,1345,-28
2025-11-18,5469,瀚宇博,10336,"8,015","922,565,328",90.90,91.50,87.70,88.50,13.59,-428,1342,-87
2025-11-17,5469,瀚宇博,6805,"5,343","635,893,912",93.90,95.20,91.90,91.90,14.12,-58,0,-54
2025-11-14,5469,瀚宇博,10198,"14,732","947,689,090",94.20,94.60,91.20,93.20,14.32,-4162,0,-212
2025-11-13,5469,瀚宇博,14142,"12,523","1,346,666,528",93.10,96.50,93.10,95.80,14.72,2133,0,216
2025-11-12,5469,瀚宇博,5306,"4,540","490,501,012",92.00,93.40,91.60,91.80,14.10,235,0,18
2025-11-11,5469,瀚宇博,4691,"4,729","432,328,895",92.40,93.20,91.00,91.30,14.02,360,0,9
2025-11-10,5469,瀚宇博,6590,"6,414","598,185,909",92.50,92.50,89.70,91.60,14.07,-378,0,-66
2025-11-07,5469,瀚宇博,7516,"9,163","698,648,689",94.50,95.10,91.80,92.30,14.18,-1409,0,-35
2025-11-06,5469,瀚宇博,11073,"9,187","1,055,450,003",94.20,96.60,93.70,95.80,14.72,-398,0,43
2025-11-05,5469,瀚宇博,11617,"10,130","1,075,381,661",91.50,94.50,91.20,92.90,14.27,-756,0,-122
2025-11-04,5469,瀚宇博,51754,"36,002","5,116,311,179",102.00,105.50,94.40,94.60,14.53,-9727,-27,-327
2025-11-03,5469,瀚宇博,19216,"21,380","1,889,552,271",96.40,100.00,94.90,98.40,16.62,64,-30,10
2025-10-31,5469,瀚宇博,15734,"11,984","1,488,203,558",91.50,96.40,91.50,94.50,15.96,733,0,361
2025-10-30,5469,瀚宇博,17259,"15,260","1,615,073,283",94.70,98.20,90.70,91.50,15.46,-2523,0,-58
2025-10-29,5469,瀚宇博,6572,"6,538","610,863,514",92.70,94.50,91.80,92.00,15.54,-87,0,123
2025-10-28,5469,瀚宇博,5566,"11,119","510,931,625",94.50,94.50,90.50,91.60,15.47,-1591,0,1
2025-10-27,5469,瀚宇博,10199,"7,920","950,145,254",91.30,94.80,91.00,93.10,15.73,2343,0,110
2025-10-23,5469,瀚宇博,4413,"3,368","391,163,448",88.80,89.70,87.80,89.30,15.08,-134,0,-6
2025-10-22,5469,瀚宇博,4560,"5,540","407,035,402",90.50,90.90,88.30,88.90,15.02,200,0,-27
2025-10-21,5469,瀚宇博,6927,"5,592","630,307,328",90.60,92.80,89.50,90.40,15.27,346,0,21
2025-10-20,5469,瀚宇博,9565,"10,915","852,542,830",89.60,90.80,88.20,89.50,15.12,-1236,0,115
2025-10-17,5469,瀚宇博,33435,"28,504","3,190,239,720",99.30,102.50,90.00,90.00,15.20,-5522,-1,-217
2025-10-16,5469,瀚宇博,21216,"15,382","2,055,977,731",91.00,100.00,90.90,100.00,16.89,-1305,0,-29
2025-10-15,5469,瀚宇博,12974,"10,740","1,184,582,807",87.90,93.70,86.10,91.00,15.37,-1469,5,-112
2025-10-14,5469,瀚宇博,9208,"7,211","817,998,721",89.00,92.30,86.50,86.70,14.65,-1388,6,47
2025-10-13,5469,瀚宇博,9681,"7,657","843,849,333",87.90,89.50,84.80,88.80,15.00,-1761,3,-299
2025-10-09,5469,瀚宇博,8446,"7,166","772,324,039",90.80,93.20,89.70,90.80,15.34,-1576,58,354
2025-10-08,5469,瀚宇博,3231,"4,676","290,154,227",89.80,90.90,88.50,90.00,15.20,41,4,-15
2025-10-07,5469,瀚宇博,6411,"7,151","582,959,559",92.00,92.90,89.90,90.30,15.25,-470,0,-21
2025-10-03,5469,瀚宇博,6023,"4,592","547,908,075",89.30,91.90,88.90,91.30,15.42,-441,0,-82
2025-10-02,5469,瀚宇博,6056,"6,171","542,855,683",91.00,92.10,88.30,89.10,15.05,-1929,-28,57
2025-10-01,5469,瀚宇博,5939,"12,887","536,803,456",91.00,92.10,89.20,89.20,15.07,-1891,29,-12
2025-09-30,5469,瀚宇博,8616,"13,071","787,873,551",91.70,93.20,89.60,91.50,15.46,-1607,0,9
2025-09-26,5469,瀚宇博,9794,"21,010","882,370,133",93.10,93.20,88.30,88.50,14.95,-603,0,74
2025-09-25,5469,瀚宇博,17032,"32,178","1,634,413,033",100.50,100.50,92.90,92.90,15.69,-3368,-1,-113
2025-09-24,5469,瀚宇博,14792,"39,919","1,494,598,402",107.00,107.00,97.70,102.00,17.23,-1255,0,-155
2025-09-23,5469,瀚宇博,41713,"33,619","4,550,786,736",113.50,115.00,103.50,104.00,17.57,6964,0,-682
2025-09-22,5469,瀚宇博,29647,"14,850","3,057,307,636",99.50,107.00,97.60,107.00,18.07,4458,0,296
2025-09-19,5469,瀚宇博,34456,"17,781","3,336,383,773",92.60,97.50,92.40,97.50,16.47,7489,0,415
2025-09-18,5469,瀚宇博,24309,"31,972","2,086,745,844",83.30,88.70,81.60,88.70,14.98,2483,-2,292
2025-09-17,5469,瀚宇博,18963,"55,731","1,587,588,910",82.50,87.00,80.60,80.70,13.63,-754,1,-51
2025-09-16,5469,瀚宇博,3575,"3,845","282,056,865",77.90,80.30,77.00,79.50,13.43,-310,0,54
2025-09-15,5469,瀚宇博,4622,"29,993","357,152,054",79.50,79.50,76.10,77.50,13.09,900,1,67
2025-09-12,5469,瀚宇博,3010,"6,216","239,340,219",80.40,81.00,78.70,79.10,13.36,-351,0,-11
2025-09-11,5469,瀚宇博,6654,"17,876","535,417,178",81.50,82.20,79.20,79.70,13.46,-504,0,-33
2025-09-10,5469,瀚宇博,6110,"8,793","498,527,446",79.70,83.00,79.10,82.00,13.85,244,-1,136
2025-09-09,5469,瀚宇博,4688,"11,591","373,529,150",79.50,81.10,78.70,79.40,13.41,-876,-1,84
2025-09-08,5469,瀚宇博,5607,"11,946","443,065,849",80.50,80.50,78.10,78.70,13.29,176,0,-239
2025-09-05,5469,瀚宇博,6266,"44,231","510,052,394",82.20,83.20,80.20,80.20,13.55,-1137,5,19
2025-09-04,5469,瀚宇博,11091,"75,168","920,286,099",86.00,86.60,80.90,81.50,13.77,-1324,0,-317
2025-09-03,5469,瀚宇博,16207,"74,895","1,390,155,715",82.90,88.50,81.50,84.90,14.34,302,3,24
2025-09-02,5469,瀚宇博,19097,"53,010","1,599,803,326",86.00,87.80,80.60,82.60,13.95,-331,10,-463
2025-09-01,5469,瀚宇博,48073,"125,645","4,272,891,041",90.70,96.40,82.60,84.40,14.26,-6647,13,-425
2025-08-29,5469,瀚宇博,23711,"30,097","2,057,247,852",83.50,89.80,81.80,89.80,15.17,950,-1,285
2025-08-28,5469,瀚宇博,29589,"132,714","2,464,227,005",83.20,86.50,80.30,81.70,13.80,-4445,0,-94
2025-08-27,5469,瀚宇博,12453,"10,177","1,008,528,385",76.00,82.90,76.00,82.90,14.00,2155,0,259
2025-08-26,5469,瀚宇博,6456,"39,806","488,780,494",77.00,77.50,74.50,75.40,12.74,-2149,0,-164
2025-08-25,5469,瀚宇博,9217,"7,003","701,438,069",73.80,78.40,73.80,77.50,13.09,1751,0,197
2025-08-22,5469,瀚宇博,3885,"20,365","284,187,691",74.90,74.90,72.20,72.30,12.21,139,-1,-98
2025-08-21,5469,瀚宇博,4601,"4,687","342,539,106",73.00,75.70,72.90,74.20,12.53,556,0,115
2025-08-20,5469,瀚宇博,5496,"5,760","401,699,091",74.10,74.60,72.10,72.60,12.26,930,0,-198
2025-08-19,5469,瀚宇博,8683,"19,170","653,224,143",75.70,76.70,73.40,75.20,12.70,-702,0,-33
2025-08-18,5469,瀚宇博,9447,"9,123","702,622,658",72.10,76.20,72.00,74.80,12.64,1920,-1,250
2025-08-15,5469,瀚宇博,4186,"3,964","301,732,990",72.50,72.90,71.40,71.80,12.13,-239,2,45
2025-08-14,5469,瀚宇博,9347,"19,472","674,263,570",70.40,73.50,69.90,72.40,12.23,162,-2,347
2025-08-13,5469,瀚宇博,5862,"9,459","409,865,686",69.00,71.30,68.70,69.50,10.42,1634,0,142
2025-08-12,5469,瀚宇博,4154,"11,562","285,886,590",70.30,70.30,67.90,68.30,10.24,-334,-1,-27
2025-08-11,5469,瀚宇博,4204,"3,264","290,836,349",68.40,70.00,67.60,69.70,10.45,725,0,84
2025-08-08,5469,瀚宇博,3955,"4,140","267,881,211",67.00,68.60,66.90,67.90,10.18,278,-2,11
2025-08-07,5469,瀚宇博,12054,"63,701","818,723,601",69.70,69.70,66.80,66.80,10.02,-686,-2,-178
2025-08-06,5469,瀚宇博,4314,"4,020","305,415,893",71.50,71.50,70.30,70.90,10.63,28,-106,-346
2025-08-05,5469,瀚宇博,4059,"3,966","293,122,011",71.90,73.00,71.60,72.10,10.81,786,-107,7
2025-08-04,5469,瀚宇博,5887,"13,253","419,563,541",72.40,73.00,70.50,71.20,10.67,206,-106,-166
2025-08-01,5469,瀚宇博,6091,"6,039","443,659,570",72.00,74.00,71.70,72.70,10.90,766,-106,-40
2025-07-31,5469,瀚宇博,7388,"5,322","540,653,800",72.50,74.00,72.00,73.20,10.97,676,0,61
2025-07-30,5469,瀚宇博,6121,"5,903","438,912,728",71.00,72.50,70.50,72.40,10.85,1235,0,44
2025-07-29,5469,瀚宇博,8261,"17,907","587,429,568",71.90,72.30,70.10,70.70,10.60,1522,38,-175
2025-07-28,5469,瀚宇博,14504,"12,618","1,035,671,729",69.00,73.30,68.70,71.70,10.75,888,-2,193
2025-07-25,5469,瀚宇博,7365,"7,136","506,161,890",67.90,69.60,67.30,69.30,10.39,2623,-1,-8
2025-07-24,5469,瀚宇博,15286,"29,830","1,046,605,276",68.70,70.20,67.10,68.30,10.24,-2641,0,-57
2025-07-23,5469,瀚宇博,17753,"21,515","1,211,653,363",66.10,70.30,65.90,68.10,10.21,3600,0,145
2025-07-22,5469,瀚宇博,30202,"55,844","2,046,468,334",66.00,70.70,65.50,65.80,9.87,-2037,-4,91
2025-07-21,5469,瀚宇博,8963,"6,212","589,076,690",64.80,66.40,64.50,65.70,9.85,371,-2,72
2025-07-18,5469,瀚宇博,4930,"3,516","316,764,659",64.30,64.80,63.60,64.80,9.72,1252,36,16
2025-07-17,5469,瀚宇博,5300,"3,791","336,451,685",62.80,64.00,62.30,64.00,9.60,675,41,33
2025-07-16,5469,瀚宇博,8945,"8,834","566,184,273",63.00,64.60,62.20,62.40,9.36,-48,-9,-70
2025-07-15,5469,瀚宇博,4799,"3,480","299,353,284",61.00,63.00,60.80,62.50,9.37,1007,-7,36
2025-07-14,5469,瀚宇博,2899,"3,281","177,752,932",62.00,62.10,60.80,60.80,9.12,-635,33,-108
2025-07-11,5469,瀚宇博,5377,"3,819","329,740,743",59.90,62.00,59.90,62.00,9.30,2353,-2,-31
2025-07-10,5469,瀚宇博,2041,"1,678","121,598,152",60.20,60.20,59.10,59.50,8.92,-289,-3,-21
2025-07-09,5469,瀚宇博,4889,"3,586","290,048,285",57.60,60.20,57.50,60.20,9.03,2586,-2,48
2025-07-08,5469,瀚宇博,3103,"2,919","184,662,590",59.60,60.10,58.90,59.60,8.94,482,0,3
2025-07-07,5469,瀚宇博,3885,"10,147","235,024,273",61.00,61.80,59.40,59.60,8.94,-846,331,20
2025-07-04,5469,瀚宇博,1659,"1,396","101,147,732",61.50,61.80,60.70,60.70,9.10,301,0,-12
2025-07-03,5469,瀚宇博,2446,"2,409","150,344,917",62.00,62.10,61.20,61.50,9.22,-357,0,9
2025-07-02,5469,瀚宇博,2052,"2,263","126,666,422",61.90,62.50,61.40,61.70,9.25,57,0,7
2025-07-01,5469,瀚宇博,7060,"7,918","441,418,387",62.00,63.70,61.60,61.80,9.27,276,0,33
2025-06-30,5469,瀚宇博,4159,"3,505","256,403,012",61.80,62.50,60.70,61.50,9.22,677,0,3
2025-06-27,5469,瀚宇博,9910,"8,387","614,891,703",62.00,62.80,61.30,61.60,9.24,-3303,-7,-17
2025-06-26,5469,瀚宇博,4788,"5,671","295,364,071",61.20,62.40,60.90,61.30,9.19,268,0,86
2025-06-25,5469,瀚宇博,3951,"4,373","243,143,083",62.00,62.70,60.60,60.60,9.09,46,-1,99
2025-06-24,5469,瀚宇博,3705,"2,670","224,256,816",59.70,61.60,59.30,61.40,9.21,300,-1,22
2025-06-23,5469,瀚宇博,1517,"2,720","88,604,108",58.20,59.00,57.40,58.90,8.83,267,0,-18
2025-06-20,5469,瀚宇博,1993,"1,463","117,717,394",59.80,59.90,58.60,59.10,8.86,315,0,6
2025-06-19,5469,瀚宇博,2447,"3,332","147,001,274",60.20,61.30,59.50,59.60,8.94,-429,-1,4
2025-06-18,5469,瀚宇博,4399,"4,256","266,039,611",61.30,61.30,59.80,60.50,9.07,-181,0,-13
2025-06-17,5469,瀚宇博,2845,"3,191","175,745,388",62.60,62.80,61.10,61.10,9.16,-527,0,-39
2025-06-16,5469,瀚宇博,5307,"4,069","327,621,621",60.30,62.70,59.60,62.30,9.34,833,-557,-50
2025-06-13,5469,瀚宇博,3196,"2,272","193,853,183",61.20,61.20,60.30,60.30,9.04,836,-567,-161
2025-06-12,5469,瀚宇博,3421,"3,287","211,887,028",62.40,62.40,61.50,61.80,9.27,-649,-5,-10
2025-06-11,5469,瀚宇博,9136,"6,538","572,673,017",63.00,63.40,61.70,62.80,9.42,-405,0,-118
2025-06-10,5469,瀚宇博,3877,"2,832","237,076,580",60.80,61.80,60.20,61.20,9.18,151,0,62
2025-06-09,5469,瀚宇博,1773,"1,317","106,889,960",60.70,60.70,59.60,60.20,9.03,721,0,-16
2025-06-06,5469,瀚宇博,3365,"3,684","202,991,602",61.50,61.60,59.50,60.30,9.04,-385,0,33
2025-06-05,5469,瀚宇博,5045,"4,000","304,041,322",61.30,61.40,58.40,60.80,9.12,442,0,23
2025-06-04,5469,瀚宇博,3944,"3,153","238,606,912",60.60,61.00,59.80,60.80,9.12,-51,0,36
2025-06-03,5469,瀚宇博,4375,"3,641","262,653,227",59.90,60.60,59.40,60.40,9.06,-86,0,17
2025-06-02,5469,瀚宇博,8464,"10,717","504,539,596",59.90,60.60,58.50,59.60,8.94,-38,-1,-79
2025-05-29,5469,瀚宇博,21579,"28,926","1,326,797,950",65.20,65.20,59.30,60.60,9.09,2121,0,-41
2025-05-28,5469,瀚宇博,25205,"18,268","1,643,835,059",65.00,66.80,63.90,65.30,9.79,1859,566,-80
2025-05-27,5469,瀚宇博,17198,"12,619","1,085,654,676",61.70,64.20,61.30,63.30,9.49,3065,558,25
2025-05-26,5469,瀚宇博,5588,"4,288","341,411,740",60.50,61.90,60.00,60.90,9.13,1624,0,-32
2025-05-23,5469,瀚宇博,7097,"4,902","427,569,008",59.30,60.90,59.30,60.10,9.01,2406,-1,-22
2025-05-22,5469,瀚宇博,14628,"10,851","879,147,934",57.80,62.70,57.60,59.20,8.88,399,-1,63
2025-05-21,5469,瀚宇博,2123,"1,537","122,872,001",57.40,58.40,57.30,57.90,8.68,840,0,8
