日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-16,1809,中釉,9588,"3,746","217,149,203",21.75,22.75,21.65,22.75,133.82,984,0,32
2026-01-15,1809,中釉,5059,"2,775","104,310,850",20.55,20.95,20.15,20.70,121.76,365,0,10
2026-01-14,1809,中釉,4986,"2,698","99,641,668",19.35,20.35,19.20,20.00,117.65,135,0,-12
2026-01-13,1809,中釉,1614,"1,050","31,004,310",19.65,19.65,18.95,19.20,112.94,366,0,12
2026-01-12,1809,中釉,3083,"1,960","60,147,983",19.05,19.80,19.00,19.30,113.53,375,0,2
2026-01-09,1809,中釉,1316,909,"24,882,261",18.50,19.45,18.50,18.75,110.29,25,0,5
2026-01-08,1809,中釉,1936,"1,251","36,333,785",19.30,19.30,18.45,18.50,108.82,-414,0,0
2026-01-07,1809,中釉,4690,"2,544","89,928,103",18.10,19.80,18.10,19.35,113.82,-704,0,-4
2026-01-06,1809,中釉,1020,559,"18,319,009",17.55,18.20,17.55,18.20,107.06,420,0,-2
2026-01-05,1809,中釉,763,568,"13,542,039",18.15,18.20,17.55,17.65,103.82,-277,0,14
2026-01-02,1809,中釉,1102,567,"19,758,003",17.75,18.10,17.65,18.00,105.88,397,0,0
2025-12-31,1809,中釉,1010,643,"17,770,570",17.80,17.95,17.45,17.45,102.65,-465,0,0
2025-12-30,1809,中釉,1703,"1,041","30,614,928",18.25,18.25,17.80,17.85,105.00,-290,0,-8
2025-12-29,1809,中釉,4604,"2,251","85,322,240",17.50,18.90,17.50,18.55,109.12,-457,0,0
2025-12-26,1809,中釉,218,178,"3,807,751",17.55,17.60,17.40,17.45,102.65,32,0,0
2025-12-24,1809,中釉,309,237,"5,447,427",17.90,17.90,17.50,17.50,102.94,-147,0,0
2025-12-23,1809,中釉,215,252,"3,848,959",18.00,18.05,17.75,17.80,104.71,-5,0,0
2025-12-22,1809,中釉,637,487,"11,357,811",17.45,17.95,17.45,17.80,104.71,327,0,3
2025-12-19,1809,中釉,189,121,"3,301,454",17.35,17.50,17.30,17.40,102.35,73,0,1
2025-12-18,1809,中釉,261,203,"4,507,469",17.30,17.35,17.15,17.30,101.76,-56,0,4
2025-12-17,1809,中釉,309,165,"5,377,150",17.40,17.55,17.25,17.25,101.47,62,0,-1
2025-12-16,1809,中釉,471,328,"8,244,680",17.80,17.90,17.25,17.35,102.06,-103,0,-7
2025-12-15,1809,中釉,397,270,"7,029,601",17.45,17.90,17.40,17.80,104.71,170,0,1
2025-12-12,1809,中釉,387,242,"6,783,518",17.45,17.65,17.30,17.60,103.53,69,0,-1
2025-12-11,1809,中釉,314,230,"5,485,271",17.65,17.70,17.30,17.45,102.65,2,0,-2
2025-12-10,1809,中釉,541,338,"9,564,167",17.85,17.90,17.45,17.65,103.82,-246,0,-2
2025-12-09,1809,中釉,345,233,"6,171,926",17.85,18.00,17.70,17.90,105.29,144,0,4
2025-12-08,1809,中釉,183,152,"3,264,886",17.85,18.00,17.70,17.75,104.41,12,0,2
2025-12-05,1809,中釉,164,137,"2,939,977",18.00,18.00,17.80,17.85,105.00,-49,0,-3
2025-12-04,1809,中釉,321,245,"5,737,884",17.95,18.10,17.80,17.95,105.59,-52,0,3
2025-12-03,1809,中釉,494,264,"8,912,758",18.15,18.15,17.90,17.90,105.29,201,0,1
2025-12-02,1809,中釉,361,225,"6,511,141",18.00,18.15,17.85,17.90,105.29,97,0,4
2025-12-01,1809,中釉,377,242,"6,765,882",18.10,18.15,17.80,17.85,105.00,-172,0,-2
2025-11-28,1809,中釉,406,280,"7,378,703",18.05,18.30,17.90,18.05,106.18,72,0,0
