日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-07,1477,聚陽,1563,"2,230","463,854,873",293.00,299.50,291.50,297.50,19.77,326,-183,64
2026-01-06,1477,聚陽,1178,"2,220","343,284,678",289.50,292.50,288.00,291.50,19.37,218,-138,-27
2026-01-05,1477,聚陽,1349,"1,875","383,360,248",284.00,288.50,279.50,287.00,19.07,269,-186,26
2026-01-02,1477,聚陽,1053,"1,605","301,828,290",290.50,292.00,283.50,283.50,18.84,-576,-138,-6
2025-12-31,1477,聚陽,1478,"2,325","429,827,264",299.00,299.00,288.50,288.50,19.17,-643,-91,13
2025-12-30,1477,聚陽,588,676,"175,044,316",294.50,299.50,294.50,299.00,19.87,92,-77,28
2025-12-29,1477,聚陽,443,"1,352","131,112,958",298.00,298.00,294.00,294.50,19.57,15,-102,8
2025-12-26,1477,聚陽,1410,"3,786","418,509,534",299.00,301.50,294.50,294.50,19.57,793,-1035,27
2025-12-24,1477,聚陽,1370,"1,740","410,298,257",301.00,303.50,297.00,297.00,19.73,893,-915,23
2025-12-23,1477,聚陽,1394,"3,434","417,287,227",299.00,304.50,297.00,298.50,19.83,693,-831,40
2025-12-22,1477,聚陽,1785,"3,137","535,246,696",301.50,303.00,295.50,299.00,19.87,1081,-1315,31
2025-12-19,1477,聚陽,2542,"2,073","766,033,274",298.00,306.00,298.00,301.50,20.03,1433,-1346,55
2025-12-18,1477,聚陽,2003,"12,762","597,593,975",304.00,305.50,295.00,296.50,19.70,973,-1345,59
2025-12-17,1477,聚陽,2546,"2,182","776,834,000",301.00,308.50,301.00,303.00,20.13,973,-1271,7
2025-12-16,1477,聚陽,2015,"3,338","601,694,958",294.00,301.50,294.00,298.50,19.83,984,-1064,88
2025-12-15,1477,聚陽,1272,"1,213","380,142,187",297.00,303.00,294.00,294.00,19.53,1,-450,5
2025-12-12,1477,聚陽,776,843,"232,359,554",294.50,301.00,294.50,298.50,19.83,-42,-98,-27
2025-12-11,1477,聚陽,987,"1,690","291,508,850",299.00,299.50,292.50,294.50,19.57,-26,-192,26
2025-12-10,1477,聚陽,932,"2,555","278,057,498",296.00,301.00,294.50,296.50,19.70,-134,-99,72
2025-12-09,1477,聚陽,1009,"1,945","299,286,384",302.00,302.00,294.00,295.00,19.60,60,-168,92
2025-12-08,1477,聚陽,745,"3,237","225,146,274",306.00,306.50,300.00,300.50,19.97,59,-44,55
2025-12-05,1477,聚陽,946,"3,979","287,725,609",309.50,310.00,301.00,306.00,20.33,37,-126,31
2025-12-04,1477,聚陽,478,"1,349","148,222,390",307.50,311.00,307.50,309.50,20.56,151,-79,12
2025-12-03,1477,聚陽,2013,"15,884","627,464,190",320.00,322.00,307.00,307.00,20.40,571,-819,31
2025-12-02,1477,聚陽,1172,"3,844","374,816,226",321.50,323.00,317.50,318.00,21.13,135,-37,1
2025-12-01,1477,聚陽,838,"1,879","268,450,511",316.50,322.00,316.50,320.00,21.26,20,32,31
2025-11-28,1477,聚陽,790,"3,292","251,477,987",320.50,322.00,316.00,316.50,21.03,-132,-3,33
2025-11-27,1477,聚陽,1065,"4,396","340,047,683",321.50,324.50,316.00,318.50,21.16,-11,35,-66
2025-11-26,1477,聚陽,2601,"4,287","834,786,944",317.00,328.50,313.00,321.00,21.33,544,6,0
2025-11-25,1477,聚陽,1224,"3,464","373,924,579",307.00,308.50,301.50,308.50,20.50,-335,9,17
2025-11-24,1477,聚陽,1724,"8,012","523,063,630",303.00,309.50,295.00,309.00,20.53,1,40,14
2025-11-21,1477,聚陽,2489,"2,986","744,890,473",292.50,303.00,290.50,300.50,19.97,-605,284,89
2025-11-20,1477,聚陽,3310,"34,363","980,161,600",311.00,313.50,287.00,291.50,19.37,-536,64,44
2025-11-19,1477,聚陽,3026,"7,665","932,956,598",296.00,316.00,292.50,311.00,20.66,-971,117,-6
2025-11-18,1477,聚陽,1698,"7,830","509,644,062",307.50,308.50,294.50,298.00,19.80,55,146,65
2025-11-17,1477,聚陽,1351,"5,996","419,045,117",309.00,315.00,302.50,309.00,20.53,-402,13,109
2025-11-14,1477,聚陽,4014,"12,288","1,250,724,358",295.00,321.50,294.00,307.50,20.43,606,-426,7
2025-11-13,1477,聚陽,629,966,"184,090,843",293.00,295.00,288.50,295.00,19.60,302,-90,-16
2025-11-12,1477,聚陽,545,"1,631","157,304,085",286.00,290.00,283.50,290.00,19.27,57,-40,-10
2025-11-11,1477,聚陽,527,"1,481","151,024,531",284.50,289.50,284.00,285.00,18.94,36,-14,-9
2025-11-10,1477,聚陽,1031,"16,981","293,976,146",290.50,294.00,281.50,283.00,18.80,-194,-170,-21
2025-11-07,1477,聚陽,3427,"6,422","1,006,803,018",286.50,301.50,284.50,295.00,19.60,1609,99,1
2025-11-06,1477,聚陽,742,"2,055","205,070,889",278.00,278.00,274.00,277.50,18.44,354,-271,-24
2025-11-05,1477,聚陽,1293,"1,379","352,806,789",270.00,277.00,265.00,277.00,18.41,364,-77,-16
2025-11-04,1477,聚陽,926,"1,089","250,433,254",271.00,274.50,268.00,270.00,17.94,253,-149,-4
2025-11-03,1477,聚陽,794,"1,043","215,535,820",272.50,274.50,269.00,270.00,17.94,289,-186,2
2025-10-31,1477,聚陽,652,839,"176,243,286",273.50,273.50,269.00,269.00,17.87,101,-226,-3
2025-10-30,1477,聚陽,1060,"1,220","288,074,750",276.50,278.50,270.00,271.50,18.04,252,-116,13
2025-10-29,1477,聚陽,1686,"2,163","461,277,413",282.00,282.00,269.00,276.00,18.34,-347,-53,-9
2025-10-28,1477,聚陽,566,"1,037","159,282,673",281.00,283.50,279.00,282.00,17.29,-5,-15,93
2025-10-27,1477,聚陽,1464,"5,458","409,462,322",288.50,288.50,278.00,278.00,17.04,-734,108,9
2025-10-23,1477,聚陽,812,"7,317","233,059,431",288.00,290.00,284.00,287.00,17.60,-202,135,48
2025-10-22,1477,聚陽,1290,"3,388","374,303,511",284.50,292.00,284.50,291.00,17.84,313,146,48
2025-10-21,1477,聚陽,615,"1,999","175,174,546",284.00,286.50,283.00,284.50,17.44,-52,58,0
2025-10-20,1477,聚陽,511,"2,387","144,879,397",285.00,285.50,281.50,284.00,17.41,-81,138,-11
2025-10-17,1477,聚陽,563,"1,527","160,285,869",284.00,288.00,283.00,284.00,17.41,80,-136,-30
2025-10-16,1477,聚陽,1525,"2,260","437,479,125",284.50,290.00,282.50,288.00,17.66,353,20,-26
2025-10-15,1477,聚陽,590,754,"162,355,240",275.00,278.00,273.50,274.50,16.83,-102,11,42
2025-10-14,1477,聚陽,695,"1,615","192,135,801",279.50,281.50,274.00,274.50,16.83,-83,-66,80
2025-10-13,1477,聚陽,707,912,"195,426,846",275.00,278.50,272.00,278.50,17.08,-210,12,84
2025-10-09,1477,聚陽,521,"3,128","146,328,402",282.00,283.50,278.50,278.50,17.08,-55,-36,12
2025-10-08,1477,聚陽,754,"1,466","211,595,245",276.00,282.50,276.00,281.50,17.26,180,-52,-8
2025-10-07,1477,聚陽,666,"2,196","183,824,606",272.50,278.00,271.50,275.50,16.89,193,-72,-7
2025-10-03,1477,聚陽,1815,"4,257","494,169,108",273.00,276.50,269.00,273.00,16.74,-97,-139,-5
2025-10-02,1477,聚陽,1136,"1,744","320,922,691",284.50,284.50,280.00,280.00,17.17,8,-16,-18
2025-10-01,1477,聚陽,941,"14,253","267,818,766",290.00,290.00,282.00,282.50,17.32,-159,-37,-2
2025-09-30,1477,聚陽,641,"2,920","185,730,588",291.50,292.00,287.50,290.00,17.78,73,-27,-7
2025-09-26,1477,聚陽,940,"3,098","272,621,954",294.00,294.00,288.00,289.00,17.72,-37,29,9
2025-09-25,1477,聚陽,520,"2,168","153,452,012",295.50,297.50,293.50,294.50,18.06,43,-25,-48
2025-09-24,1477,聚陽,481,"2,387","141,231,066",294.00,295.50,290.50,294.50,18.06,74,6,-43
2025-09-23,1477,聚陽,942,"1,143","277,530,422",294.00,296.00,291.00,294.00,18.03,121,-38,-63
2025-09-22,1477,聚陽,770,"3,223","226,150,085",293.50,296.00,291.00,294.00,18.03,-18,68,-14
2025-09-19,1477,聚陽,1245,"4,760","362,668,066",295.50,296.00,288.50,292.00,17.90,15,-92,-41
2025-09-18,1477,聚陽,2462,"7,673","734,005,671",298.50,300.50,294.50,295.00,18.09,-1181,-74,-42
2025-09-17,1477,聚陽,2530,"8,190","744,232,691",286.00,297.50,285.00,294.50,18.06,-383,26,46
2025-09-16,1477,聚陽,1592,"5,480","458,000,024",287.50,291.00,285.50,287.00,17.60,562,-185,24
2025-09-15,1477,聚陽,1939,"10,580","553,600,523",289.50,291.00,283.50,284.00,17.41,-34,-135,25
2025-09-12,1477,聚陽,1757,"3,300","516,257,483",292.00,297.00,291.50,291.50,17.87,631,-229,-31
2025-09-11,1477,聚陽,1432,"3,428","415,063,432",291.00,294.50,287.50,287.50,17.63,457,-134,-60
2025-09-10,1477,聚陽,2919,"4,325","836,755,099",279.50,290.00,276.50,290.00,17.78,801,-36,-66
2025-09-09,1477,聚陽,1621,"3,618","455,371,273",288.00,288.00,277.50,279.50,17.14,-638,39,-16
