日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-07,3017,奇鋐,8557,"34,337","11,939,270,545","1,440.00","1,460.00","1,375.00","1,375.00",36.08,306,-1316,95
2026-01-06,3017,奇鋐,6634,"19,286","9,482,283,785","1,480.00","1,490.00","1,410.00","1,425.00",37.39,-635,-1282,139
2026-01-05,3017,奇鋐,4412,"14,307","6,391,480,390","1,450.00","1,465.00","1,430.00","1,450.00",38.05,417,-777,85
2026-01-02,3017,奇鋐,5780,"20,772","8,489,042,455","1,535.00","1,540.00","1,440.00","1,455.00",38.18,-581,-660,24
2025-12-31,3017,奇鋐,3301,"8,572","5,046,034,645","1,530.00","1,560.00","1,510.00","1,510.00",39.62,91,12,-18
2025-12-30,3017,奇鋐,1928,"5,487","2,960,023,135","1,530.00","1,550.00","1,525.00","1,530.00",40.15,93,-128,-21
2025-12-29,3017,奇鋐,3494,"9,515","5,354,561,885","1,520.00","1,550.00","1,505.00","1,545.00",40.54,1227,32,23
2025-12-26,3017,奇鋐,2493,"7,100","3,757,314,985","1,505.00","1,520.00","1,495.00","1,520.00",39.88,847,-10,27
2025-12-24,3017,奇鋐,2659,"8,395","3,990,098,495","1,520.00","1,525.00","1,485.00","1,500.00",39.36,-152,25,7
2025-12-23,3017,奇鋐,4083,"10,670","6,118,923,780","1,485.00","1,510.00","1,475.00","1,510.00",39.62,795,513,33
2025-12-22,3017,奇鋐,5388,"13,344","8,009,926,700","1,495.00","1,505.00","1,465.00","1,475.00",38.70,526,280,14
2025-12-19,3017,奇鋐,6294,"15,025","8,942,518,245","1,385.00","1,450.00","1,380.00","1,450.00",38.05,2001,389,106
2025-12-18,3017,奇鋐,1937,"5,101","2,605,663,235","1,330.00","1,365.00","1,325.00","1,360.00",35.69,-191,258,41
2025-12-17,3017,奇鋐,2826,"2,385","3,820,285,000","1,350.00","1,380.00","1,340.00","1,340.00",35.16,-244,-234,-140
2025-12-16,3017,奇鋐,4565,"13,214","6,204,501,320","1,365.00","1,390.00","1,340.00","1,345.00",35.29,-48,0,-135
2025-12-15,3017,奇鋐,5675,"16,973","7,815,851,285","1,375.00","1,390.00","1,365.00","1,380.00",36.21,-485,-303,-84
2025-12-12,3017,奇鋐,5865,"10,942","8,510,179,035","1,460.00","1,485.00","1,425.00","1,425.00",37.39,-343,0,-33
2025-12-11,3017,奇鋐,6854,"13,192","9,802,328,950","1,445.00","1,450.00","1,405.00","1,430.00",37.52,-1063,231,-155
2025-12-10,3017,奇鋐,4737,"9,404","6,710,823,195","1,415.00","1,430.00","1,390.00","1,425.00",37.39,412,177,-63
2025-12-09,3017,奇鋐,6722,"12,052","9,465,023,720","1,400.00","1,430.00","1,380.00","1,410.00",37.00,-650,66,92
2025-12-08,3017,奇鋐,3874,"7,473","5,379,444,590","1,400.00","1,400.00","1,370.00","1,385.00",36.34,-514,52,-11
2025-12-05,3017,奇鋐,8314,"14,479","11,465,832,580","1,345.00","1,405.00","1,340.00","1,385.00",36.34,1875,36,136
2025-12-04,3017,奇鋐,5497,"11,777","7,425,224,125","1,370.00","1,385.00","1,325.00","1,325.00",34.77,-348,73,-42
2025-12-03,3017,奇鋐,5764,"8,704","7,788,445,300","1,340.00","1,365.00","1,320.00","1,355.00",35.56,1505,-35,91
2025-12-02,3017,奇鋐,7665,"19,341","10,381,696,540","1,360.00","1,410.00","1,310.00","1,315.00",34.51,-346,-160,-16
2025-12-01,3017,奇鋐,4953,"14,481","6,674,854,415","1,380.00","1,385.00","1,330.00","1,340.00",35.16,-51,24,-36
2025-11-28,3017,奇鋐,4674,"12,414","6,498,432,335","1,405.00","1,410.00","1,375.00","1,375.00",36.08,-687,-13,72
2025-11-27,3017,奇鋐,6696,"13,926","9,337,940,160","1,400.00","1,420.00","1,370.00","1,395.00",36.60,-342,36,53
2025-11-26,3017,奇鋐,8361,"16,957","11,452,737,005","1,350.00","1,390.00","1,340.00","1,385.00",36.34,-767,427,125
2025-11-25,3017,奇鋐,10653,"18,525","13,747,004,185","1,300.00","1,340.00","1,240.00","1,315.00",34.51,-1297,507,222
2025-11-24,3017,奇鋐,8137,"15,486","10,015,248,895","1,260.00","1,260.00","1,210.00","1,245.00",32.67,-44,-674,-83
2025-11-21,3017,奇鋐,13052,"34,145","16,068,223,615","1,250.00","1,280.00","1,205.00","1,240.00",32.54,966,-1007,-188
2025-11-20,3017,奇鋐,9005,"19,534","12,297,418,710","1,420.00","1,420.00","1,330.00","1,335.00",35.03,-2415,-226,-42
2025-11-19,3017,奇鋐,5470,"13,457","7,419,596,945","1,355.00","1,385.00","1,335.00","1,340.00",35.16,4,-86,-285
2025-11-18,3017,奇鋐,5798,"15,932","8,045,522,250","1,400.00","1,410.00","1,370.00","1,370.00",35.95,131,-681,-98
2025-11-17,3017,奇鋐,5109,"10,259","7,303,171,265","1,435.00","1,460.00","1,410.00","1,420.00",37.26,-16,-446,-120
2025-11-14,3017,奇鋐,9599,"26,589","13,643,652,100","1,435.00","1,455.00","1,400.00","1,420.00",37.26,-692,-61,-214
2025-11-13,3017,奇鋐,6776,"16,429","10,088,952,570","1,505.00","1,515.00","1,470.00","1,495.00",39.23,374,-2,-241
2025-11-12,3017,奇鋐,7956,"16,984","12,199,136,990","1,555.00","1,585.00","1,500.00","1,505.00",49.20,-628,11,27
2025-11-11,3017,奇鋐,7518,"15,197","11,638,643,295","1,560.00","1,570.00","1,520.00","1,540.00",50.34,-440,-69,-174
2025-11-10,3017,奇鋐,8217,"15,126","12,520,194,725","1,505.00","1,570.00","1,460.00","1,550.00",50.67,732,-2,104
2025-11-07,3017,奇鋐,6163,"11,171","9,151,295,990","1,480.00","1,510.00","1,465.00","1,465.00",47.89,-311,17,38
2025-11-06,3017,奇鋐,6544,"11,894","9,775,429,695","1,485.00","1,510.00","1,470.00","1,495.00",48.87,267,62,-74
2025-11-05,3017,奇鋐,11014,"17,201","15,913,893,775","1,395.00","1,475.00","1,390.00","1,445.00",47.24,256,153,-57
2025-11-04,3017,奇鋐,5815,"16,512","8,510,197,505","1,510.00","1,510.00","1,430.00","1,435.00",46.91,182,6,-71
2025-11-03,3017,奇鋐,6609,"11,693","9,742,543,915","1,450.00","1,495.00","1,445.00","1,495.00",48.87,-162,199,67
2025-10-31,3017,奇鋐,6889,"12,448","9,797,582,055","1,440.00","1,440.00","1,395.00","1,425.00",46.58,-43,79,-9
2025-10-30,3017,奇鋐,11618,"18,756","16,233,953,960","1,370.00","1,425.00","1,360.00","1,410.00",46.09,-423,1425,-395
2025-10-29,3017,奇鋐,7916,"13,609","10,420,710,390","1,320.00","1,335.00","1,290.00","1,330.00",43.48,-111,436,90
2025-10-28,3017,奇鋐,13577,"25,273","17,473,193,745","1,245.00","1,305.00","1,240.00","1,300.00",42.50,806,541,269
2025-10-27,3017,奇鋐,5918,"8,463","7,066,053,735","1,205.00","1,220.00","1,180.00","1,190.00",38.90,345,59,63
