日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-16,6177,達麗,4023,"16,026","202,946,073",52.90,52.90,49.50,49.85,14.08,-1412,0,1
2026-01-15,6177,達麗,777,937,"41,111,883",52.30,53.10,52.30,52.60,14.86,85,0,-7
2026-01-14,6177,達麗,1750,"2,630","92,491,006",52.70,53.70,52.20,52.40,14.80,661,-563,19
2026-01-13,6177,達麗,1454,"1,965","76,156,632",53.00,53.00,51.80,52.70,14.89,-220,0,76
2026-01-12,6177,達麗,2001,"4,796","106,116,557",54.10,54.10,52.40,53.00,14.97,-294,0,0
2026-01-09,6177,達麗,3053,"6,386","167,348,188",55.70,56.60,53.80,54.20,15.31,153,0,-67
2026-01-08,6177,達麗,4528,"3,171","248,843,146",53.50,55.80,53.20,55.60,15.71,2308,0,78
2026-01-07,6177,達麗,1703,"1,195","90,806,856",52.50,53.70,52.40,53.50,15.11,1028,-110,12
2026-01-06,6177,達麗,2515,"2,127","132,271,221",53.00,53.10,52.00,52.50,14.83,1573,-775,20
2026-01-05,6177,達麗,2816,"3,166","145,148,940",52.60,52.60,50.90,51.90,14.66,797,-823,-3
2026-01-02,6177,達麗,1796,"3,406","94,454,220",53.70,53.70,51.90,52.60,14.86,-13,0,-11
2025-12-31,6177,達麗,1427,"1,508","76,718,423",53.90,54.30,53.00,53.70,15.17,331,0,-32
2025-12-30,6177,達麗,1425,"1,232","76,105,591",53.20,53.90,52.50,53.70,15.17,690,0,-2
2025-12-29,6177,達麗,1653,"1,995","87,640,657",53.60,53.80,52.10,53.40,15.08,262,0,-118
2025-12-26,6177,達麗,3281,"2,936","175,122,452",52.80,53.90,52.50,53.30,15.06,1739,-621,24
2025-12-24,6177,達麗,4614,"4,107","242,818,039",51.90,53.50,51.70,52.40,14.80,1887,-1015,88
2025-12-23,6177,達麗,2368,"1,915","119,156,205",49.65,51.00,49.00,51.00,14.41,807,-548,93
2025-12-22,6177,達麗,1377,"2,129","68,264,015",50.30,50.30,49.05,49.35,13.94,-680,-36,7
2025-12-19,6177,達麗,2307,"1,865","115,238,232",49.05,50.50,48.75,49.75,14.05,554,0,2
2025-12-18,6177,達麗,1720,"1,870","84,528,770",48.80,49.95,48.55,49.00,13.84,441,-233,-30
2025-12-17,6177,達麗,1377,974,"67,429,850",47.65,50.50,47.65,48.60,13.73,242,-100,-3
2025-12-16,6177,達麗,717,782,"33,875,912",47.10,47.75,46.80,47.65,13.46,29,-123,-1
2025-12-15,6177,達麗,591,914,"28,014,929",47.10,47.80,46.90,47.30,13.36,-47,-114,-62
2025-12-12,6177,達麗,643,814,"30,740,273",47.70,48.10,47.25,47.60,13.45,199,-87,1
2025-12-11,6177,達麗,831,802,"39,236,186",47.15,47.90,46.65,47.50,13.42,296,-75,3
2025-12-10,6177,達麗,377,983,"17,840,397",47.40,47.60,47.05,47.10,13.31,109,-70,-12
2025-12-09,6177,達麗,709,"1,423","33,417,936",47.90,47.90,46.85,47.20,13.33,-82,-50,-20
2025-12-08,6177,達麗,367,"1,104","17,645,707",48.35,48.35,47.80,47.90,13.53,-51,-58,4
2025-12-05,6177,達麗,436,475,"21,019,224",48.25,48.65,47.85,48.30,13.64,167,-28,28
2025-12-04,6177,達麗,388,389,"18,688,801",48.20,48.25,47.75,48.25,13.63,155,-65,-27
2025-12-03,6177,達麗,543,588,"25,952,098",47.25,48.00,47.05,47.95,13.55,272,-100,2
2025-12-02,6177,達麗,451,713,"21,120,425",46.75,47.00,46.40,46.90,13.25,48,-72,-18
2025-12-01,6177,達麗,759,"2,097","35,800,963",48.10,48.15,46.70,46.75,13.21,-177,-2,-3
2025-11-28,6177,達麗,891,951,"42,778,004",48.10,48.40,47.60,48.00,13.56,317,0,-38
2025-11-27,6177,達麗,1146,"1,430","54,580,242",47.55,48.35,47.05,47.80,13.50,313,0,8
2025-11-26,6177,達麗,524,602,"24,262,503",46.05,46.85,45.65,46.85,13.23,94,-78,3
2025-11-25,6177,達麗,487,424,"22,191,876",45.25,46.00,45.15,46.00,12.99,225,-60,-9
2025-11-24,6177,達麗,779,719,"35,329,039",44.90,45.75,44.65,45.20,12.77,-256,0,12
2025-11-21,6177,達麗,820,734,"36,395,975",44.20,45.00,43.95,44.25,12.50,18,-134,-21
2025-11-20,6177,達麗,782,720,"34,755,470",44.35,45.20,44.05,44.50,12.57,-100,0,-6
2025-11-19,6177,達麗,604,578,"26,829,078",44.50,45.00,44.15,44.25,12.50,-172,0,-4
2025-11-18,6177,達麗,808,974,"35,907,861",45.00,45.00,44.10,44.20,12.49,-278,0,-35
2025-11-17,6177,達麗,1022,"1,008","46,014,419",45.25,45.40,44.85,44.85,12.67,-233,0,-17
2025-11-14,6177,達麗,1279,"1,560","58,263,764",45.75,45.85,45.15,45.15,12.75,-283,-215,-40
2025-11-13,6177,達麗,1170,"1,028","53,698,294",46.15,46.40,45.55,45.75,12.92,-457,-158,-20
2025-11-12,6177,達麗,878,731,"40,600,388",46.55,46.65,45.95,46.15,13.04,-413,-8,-9
2025-11-11,6177,達麗,1164,"1,285","54,392,780",47.05,47.35,46.50,46.50,13.14,-346,-190,-62
2025-11-10,6177,達麗,443,446,"20,985,995",47.55,47.70,47.15,47.25,13.35,-218,-17,-1
2025-11-07,6177,達麗,826,790,"39,324,363",47.65,48.10,47.20,47.45,13.40,-27,-253,1
2025-11-06,6177,達麗,944,"1,162","45,513,619",49.40,49.40,47.70,48.05,12.88,-292,-62,0
2025-11-05,6177,達麗,649,"1,125","31,536,213",48.80,49.05,48.05,48.70,13.06,290,-184,-7
2025-11-04,6177,達麗,605,"2,485","29,803,137",49.85,49.85,48.80,48.90,13.11,119,-75,-11
2025-11-03,6177,達麗,616,"1,105","30,543,409",49.80,49.80,49.10,49.80,13.35,142,-56,2
2025-10-31,6177,達麗,873,"1,690","43,361,634",50.00,50.00,49.25,49.35,13.23,213,0,-112
2025-10-30,6177,達麗,1256,"1,288","63,232,898",49.95,50.70,49.90,50.00,13.40,550,0,-21
2025-10-29,6177,達麗,550,824,"27,316,247",50.00,50.00,49.35,49.70,13.32,29,59,3
2025-10-28,6177,達麗,551,"1,335","27,349,594",50.00,50.20,49.40,49.70,13.32,26,0,-15
2025-10-27,6177,達麗,1246,"1,318","62,059,900",49.30,50.30,48.60,50.00,13.40,370,0,-33
2025-10-23,6177,達麗,1013,"3,871","50,264,519",50.40,50.90,48.95,49.00,13.14,-16,0,17
2025-10-22,6177,達麗,1021,"1,316","50,027,645",48.30,49.40,48.15,49.00,13.14,349,0,17
2025-10-21,6177,達麗,570,"1,197","27,336,364",48.30,48.30,47.55,47.85,12.83,-47,0,10
2025-10-20,6177,達麗,619,848,"29,646,357",47.80,48.35,47.25,48.15,12.91,-50,158,3
2025-10-17,6177,達麗,717,693,"34,034,166",47.20,47.70,46.95,47.55,12.75,208,0,30
2025-10-16,6177,達麗,397,455,"18,645,911",47.05,47.40,46.70,47.00,12.60,-116,-23,5
2025-10-15,6177,達麗,972,716,"45,373,298",47.15,47.15,46.35,47.05,12.61,433,-556,26
2025-10-14,6177,達麗,1756,"4,286","82,240,642",47.35,47.80,46.25,46.30,12.41,-184,-760,-9
2025-10-13,6177,達麗,1352,"2,823","63,550,827",46.55,47.55,46.50,47.25,12.67,339,-719,66
2025-10-09,6177,達麗,1532,"5,346","71,482,686",46.90,47.20,46.25,47.10,12.63,89,-502,0
2025-10-08,6177,達麗,1438,"7,234","67,701,105",47.05,47.70,46.85,47.05,12.61,14,-622,33
2025-10-07,6177,達麗,2008,"2,333","94,603,898",47.50,47.75,46.35,47.75,12.80,461,-575,0
2025-10-03,6177,達麗,1674,"5,010","79,812,912",48.00,48.40,47.45,47.70,12.79,-263,-238,3
2025-10-02,6177,達麗,975,"2,533","46,885,260",48.25,48.50,47.80,48.00,12.87,381,-72,9
2025-10-01,6177,達麗,1578,"7,248","76,379,297",49.30,49.40,48.00,48.25,12.94,42,-47,62
2025-09-30,6177,達麗,1077,"1,101","52,872,188",48.90,49.45,48.80,49.15,13.18,436,0,0
2025-09-26,6177,達麗,1485,"3,517","72,980,635",49.90,49.90,48.85,48.90,13.11,391,0,-34
2025-09-25,6177,達麗,1427,"3,189","71,081,886",50.80,50.80,49.40,49.85,13.36,446,-150,-4
2025-09-24,6177,達麗,691,"1,007","34,677,229",50.10,50.60,49.90,50.10,13.43,29,-27,15
2025-09-23,6177,達麗,1525,"1,807","76,271,526",50.20,50.40,49.75,50.10,13.43,637,-464,-19
2025-09-22,6177,達麗,1716,"1,950","86,106,890",50.20,50.60,49.80,50.20,13.46,-21,-210,-24
2025-09-19,6177,達麗,7327,"12,410","372,201,491",51.00,52.50,49.25,50.10,13.43,-238,1482,70
2025-09-18,6177,達麗,4605,"11,413","247,281,224",54.20,55.20,52.70,53.40,14.32,-185,369,-4
2025-09-17,6177,達麗,7065,"6,381","378,941,260",52.00,54.90,51.50,53.60,14.37,1568,1539,250
2025-09-16,6177,達麗,6407,"6,520","332,799,562",50.00,53.60,49.95,51.90,13.91,833,-290,191
2025-09-15,6177,達麗,1454,"1,773","72,586,738",50.60,50.60,49.40,50.00,13.40,319,0,-40
2025-09-12,6177,達麗,3708,"4,247","185,412,479",49.15,50.80,48.75,50.00,13.40,120,0,-21
2025-09-11,6177,達麗,3072,"3,373","149,296,375",47.50,49.40,47.35,49.10,13.16,-59,521,-38
2025-09-10,6177,達麗,1292,"2,711","61,454,577",47.80,47.85,47.25,47.40,12.71,54,0,-74
2025-09-09,6177,達麗,3325,"14,182","159,962,666",48.45,49.30,47.35,47.85,12.83,-555,100,-82
2025-09-08,6177,達麗,9249,"23,600","459,657,780",52.90,52.90,47.95,48.25,12.94,-1185,0,-49
2025-09-05,6177,達麗,30478,"21,330","1,549,475,255",49.80,53.00,48.30,50.90,13.65,49,7237,386
2025-09-04,6177,達麗,7865,"6,440","374,102,498",44.10,48.30,44.10,48.30,12.95,36,0,76
2025-09-03,6177,達麗,489,764,"21,530,169",44.35,44.35,43.60,43.95,11.78,-1,0,-3
2025-09-02,6177,達麗,1203,"1,492","52,886,946",43.85,44.50,43.60,44.00,11.80,297,0,0
2025-09-01,6177,達麗,1288,969,"55,796,633",42.95,43.65,42.70,43.20,11.58,446,42,-24
2025-08-29,6177,達麗,495,338,"21,084,249",42.45,42.75,42.25,42.40,11.37,88,0,0
2025-08-28,6177,達麗,873,908,"36,954,901",42.25,42.65,42.00,42.20,11.31,230,-261,-2
2025-08-27,6177,達麗,531,471,"22,574,145",42.30,42.70,42.10,42.25,11.33,106,0,25
2025-08-26,6177,達麗,482,382,"20,440,612",42.10,42.65,42.00,42.30,11.34,40,0,4
2025-08-25,6177,達麗,559,534,"23,617,504",42.30,43.00,42.05,42.15,11.30,-190,0,0
2025-08-22,6177,達麗,543,444,"23,051,422",42.45,42.80,42.25,42.30,11.34,-71,0,3
2025-08-21,6177,達麗,522,464,"22,198,629",42.40,42.75,42.35,42.55,11.41,115,-134,0
2025-08-20,6177,達麗,959,"1,248","40,738,485",42.80,42.95,42.20,42.40,11.37,206,-181,-4
2025-08-19,6177,達麗,1828,"1,295","78,513,248",43.05,43.55,42.50,43.00,11.53,968,-682,14
2025-08-18,6177,達麗,1881,"1,568","81,499,916",43.50,44.30,42.85,43.15,11.57,578,-1054,17
2025-08-15,6177,達麗,952,785,"41,093,760",42.65,43.45,42.50,43.15,11.57,180,0,16
2025-08-14,6177,達麗,1561,"1,228","65,976,681",41.50,42.65,41.50,42.40,11.37,771,-463,3
2025-08-13,6177,達麗,797,691,"33,056,813",41.40,41.65,41.15,41.50,11.13,195,0,23
2025-08-12,6177,達麗,945,714,"39,237,417",41.20,41.65,41.00,41.40,11.10,328,0,4
2025-08-11,6177,達麗,839,745,"34,528,539",41.55,41.55,40.85,41.40,11.10,-63,0,-2
2025-08-08,6177,達麗,1019,875,"41,875,419",41.00,41.60,40.70,41.55,11.14,-97,0,-4
2025-08-07,6177,達麗,1195,927,"48,632,915",40.80,41.05,40.50,40.95,10.98,-379,0,8
2025-08-06,6177,達麗,1453,"1,257","59,105,412",40.85,40.85,40.40,40.80,10.94,-297,-152,-21
2025-08-05,6177,達麗,4226,"2,750","174,498,110",41.50,42.00,41.00,41.00,8.91,-1997,-240,-289
2025-08-04,6177,達麗,3544,"3,023","165,897,853",45.90,47.30,45.65,46.80,10.17,-1686,852,274
2025-08-01,6177,達麗,2293,"1,809","105,871,688",45.50,46.80,45.00,46.10,10.02,-454,553,-54
2025-07-31,6177,達麗,1582,"1,281","72,225,305",46.05,46.05,45.25,45.50,9.89,-715,0,44
2025-07-30,6177,達麗,1413,"1,119","64,774,181",45.80,46.35,45.10,46.05,10.01,-206,0,221
2025-07-29,6177,達麗,3195,"2,875","147,974,672",47.70,47.70,45.65,45.75,9.95,-1896,0,3
2025-07-28,6177,達麗,1303,967,"62,380,449",48.30,48.60,47.45,47.45,10.32,-594,0,3
2025-07-25,6177,達麗,655,479,"31,614,751",48.30,48.65,48.10,48.10,10.46,-275,0,-10
2025-07-24,6177,達麗,945,840,"45,811,902",48.90,48.95,48.30,48.30,10.50,-474,0,165
2025-07-23,6177,達麗,1805,"1,317","87,962,119",47.85,49.25,47.75,48.95,10.64,669,0,31
2025-07-22,6177,達麗,1836,"1,254","87,229,288",47.65,48.20,47.20,47.35,10.29,113,-543,135
2025-07-21,6177,達麗,1322,778,"63,243,333",47.25,48.25,47.25,47.60,10.35,633,-500,0
2025-07-18,6177,達麗,1305,819,"61,852,033",47.55,48.15,47.15,47.20,10.26,340,-556,2
2025-07-17,6177,達麗,1492,948,"70,834,783",47.05,47.80,47.00,47.55,10.34,719,-542,-13
2025-07-16,6177,達麗,1527,"1,176","72,303,792",47.65,47.95,47.05,47.05,10.23,-77,-482,60
2025-07-15,6177,達麗,729,690,"34,842,422",47.90,48.00,47.60,47.65,10.36,-362,0,74
2025-07-14,6177,達麗,554,616,"26,624,864",48.25,48.35,47.75,47.90,10.41,-148,0,2
2025-07-11,6177,達麗,1245,972,"60,313,876",47.55,48.90,47.55,48.25,10.49,265,-41,45
2025-07-10,6177,達麗,666,614,"31,669,552",47.60,47.75,47.40,47.55,10.34,-64,-9,0
2025-07-09,6177,達麗,936,889,"44,368,572",47.60,47.80,47.10,47.70,10.37,-386,-9,24
2025-07-08,6177,達麗,1297,"1,183","62,100,361",48.70,48.70,47.55,47.60,10.35,-654,0,55
2025-07-07,6177,達麗,1279,"1,050","62,338,389",48.45,49.35,48.20,48.60,10.57,207,6,-22
2025-07-04,6177,達麗,1002,760,"49,123,984",49.30,49.80,48.70,48.70,10.59,-241,0,58
2025-07-03,6177,達麗,863,680,"42,205,554",48.65,49.20,48.60,48.70,10.59,-139,-18,191
2025-07-02,6177,達麗,838,705,"40,897,658",48.80,49.05,48.55,48.65,10.58,-149,12,52
2025-07-01,6177,達麗,507,448,"24,658,744",48.30,48.85,48.30,48.55,10.55,-82,15,66
2025-06-30,6177,達麗,539,469,"26,162,321",48.60,48.70,48.35,48.45,10.53,-188,0,-4
2025-06-27,6177,達麗,777,622,"37,941,445",48.60,49.30,48.50,48.80,10.61,116,6,-11
2025-06-26,6177,達麗,833,847,"40,273,758",47.95,48.70,47.70,48.20,10.48,-59,6,-13
2025-06-25,6177,達麗,1962,"1,600","93,518,693",47.90,48.20,47.35,47.70,10.37,-591,6,-36
2025-06-24,6177,達麗,1604,"1,270","77,496,085",49.00,49.15,47.90,47.90,10.41,-180,-28,51
2025-06-23,6177,達麗,1832,"1,326","88,396,441",49.00,49.05,47.95,48.05,10.45,-506,16,55
2025-06-20,6177,達麗,1418,"1,133","69,732,132",49.85,50.00,48.80,49.00,10.65,-568,22,128
2025-06-19,6177,達麗,1335,"1,155","66,215,530",49.85,50.00,49.15,49.85,10.84,-476,-47,181
2025-06-18,6177,達麗,1255,993,"62,888,229",49.80,51.00,49.70,49.95,10.86,43,0,72
2025-06-17,6177,達麗,650,592,"32,387,457",50.60,50.60,49.60,49.70,10.80,-191,-6,-16
