日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2025-11-10,2890,永豐金,20414,"7,141","540,131,112",26.65,26.65,26.35,26.45,14.78,,,
2025-11-07,2890,永豐金,22241,"6,270","587,444,027",26.40,26.70,26.30,26.60,14.86,7916.0,1177.0,-26.0
2025-11-06,2890,永豐金,20680,"6,412","547,614,758",26.50,26.55,26.30,26.45,14.78,4700.0,1429.0,25.0
2025-11-05,2890,永豐金,25367,"7,582","667,910,033",26.40,26.50,26.05,26.50,14.80,7716.0,1288.0,124.0
2025-11-04,2890,永豐金,22929,"7,577","607,000,052",26.50,26.75,26.30,26.45,14.78,5745.0,132.0,-142.0
2025-11-03,2890,永豐金,42213,"10,707","1,109,486,129",25.60,26.40,25.60,26.40,14.75,25808.0,109.0,317.0
2025-10-31,2890,永豐金,24843,"8,257","638,962,562",25.95,25.95,25.55,25.65,14.33,-9071.0,-60.0,-391.0
2025-10-30,2890,永豐金,29053,"11,282","750,891,782",26.00,26.10,25.70,25.90,14.47,-3114.0,-481.0,-472.0
2025-10-29,2890,永豐金,12108,"4,289","314,805,587",26.10,26.10,25.90,26.00,14.53,5033.0,-521.0,-1597.0
2025-10-28,2890,永豐金,21900,"10,468","570,445,966",26.50,26.50,25.90,25.90,14.47,-9599.0,-249.0,551.0
2025-10-27,2890,永豐金,40412,"10,915","1,061,870,764",26.25,26.45,25.85,26.45,14.78,6917.0,-857.0,986.0
2025-10-23,2890,永豐金,16172,"5,049","420,965,010",26.00,26.10,25.90,26.10,14.58,5030.0,-814.0,2238.0
2025-10-22,2890,永豐金,19805,"6,798","516,985,962",26.00,26.20,26.00,26.10,14.58,4440.0,411.0,1428.0
2025-10-21,2890,永豐金,14307,"5,733","373,058,088",26.25,26.25,25.95,26.10,14.58,5330.0,-40.0,319.0
2025-10-20,2890,永豐金,14308,"5,832","371,917,720",26.25,26.25,25.85,26.05,14.55,1119.0,322.0,206.0
2025-10-17,2890,永豐金,22954,"7,100","597,822,759",26.05,26.25,25.90,26.10,14.58,12997.0,-801.0,-1259.0
2025-10-16,2890,永豐金,36121,"16,311","940,248,440",26.40,26.45,25.85,25.95,14.50,-9075.0,-310.0,221.0
2025-10-15,2890,永豐金,30793,"8,999","810,269,097",26.25,26.45,26.10,26.45,14.78,10519.0,2789.0,1974.0
2025-10-14,2890,永豐金,40911,"10,646","1,077,632,708",26.05,26.50,26.05,26.25,14.66,17382.0,1546.0,2271.0
2025-10-13,2890,永豐金,35437,"12,926","920,165,496",25.95,26.15,25.65,26.15,14.61,1563.0,244.0,2791.0
2025-10-09,2890,永豐金,38405,"10,411","1,004,827,555",26.25,26.45,26.05,26.30,14.69,11112.0,-206.0,-450.0
2025-10-08,2890,永豐金,33818,"8,227","876,220,317",25.65,26.00,25.60,26.00,14.53,18678.0,-401.0,210.0
2025-10-07,2890,永豐金,45455,"10,580","1,160,192,992",25.25,25.80,25.10,25.65,14.33,7448.0,-108.0,281.0
2025-10-03,2890,永豐金,33007,"20,090","838,910,352",25.55,25.70,25.30,25.35,14.16,-13005.0,-265.0,213.0
2025-10-02,2890,永豐金,56482,"17,266","1,443,904,463",25.10,25.90,25.05,25.75,14.39,25587.0,1627.0,181.0
2025-10-01,2890,永豐金,30183,"7,176","754,248,089",25.10,25.10,24.85,25.05,13.99,2910.0,-797.0,-1646.0
2025-09-30,2890,永豐金,47496,"11,668","1,182,803,855",24.90,25.00,24.60,25.00,13.97,18815.0,546.0,287.0
2025-09-26,2890,永豐金,19889,"7,446","486,440,078",24.50,24.60,24.35,24.45,13.66,2091.0,874.0,471.0
2025-09-25,2890,永豐金,34456,"12,737","846,568,191",24.95,24.95,24.50,24.50,13.69,-15243.0,2494.0,-940.0
2025-09-24,2890,永豐金,29790,"9,013","740,573,856",24.70,25.00,24.70,24.80,13.85,-3746.0,1857.0,354.0
2025-09-23,2890,永豐金,28293,"8,757","697,033,110",24.60,24.75,24.45,24.70,13.80,4819.0,2126.0,-806.0
2025-09-22,2890,永豐金,32106,"10,224","790,054,006",24.50,24.70,24.50,24.55,13.72,529.0,1699.0,-152.0
2025-09-19,2890,永豐金,48600,"13,094","1,190,776,036",24.90,24.90,24.45,24.45,13.66,-19042.0,3505.0,-279.0
2025-09-18,2890,永豐金,35139,"7,924","866,915,727",24.75,24.85,24.45,24.80,13.85,-6548.0,-789.0,-469.0
2025-09-17,2890,永豐金,114767,"14,213","2,810,699,674",24.85,24.85,24.45,24.45,13.66,-24227.0,14193.0,-180.0
2025-09-16,2890,永豐金,23055,"8,448","574,516,030",25.00,25.10,24.80,24.85,13.88,6902.0,-603.0,-3933.0
2025-09-15,2890,永豐金,27663,"8,096","691,919,871",25.05,25.20,24.90,24.95,13.94,-50.0,-580.0,-1915.0
2025-09-12,2890,永豐金,35011,"10,069","880,510,630",25.15,25.30,25.05,25.20,14.08,20215.0,-8165.0,-4561.0
2025-09-11,2890,永豐金,40639,"10,059","1,021,366,574",25.15,25.45,25.00,25.00,13.97,17989.0,-5062.0,-3431.0
2025-09-10,2890,永豐金,27862,"8,741","699,952,706",25.20,25.25,25.00,25.20,14.08,12822.0,-419.0,-4487.0
2025-09-09,2890,永豐金,32607,"11,067","814,937,158",24.85,25.10,24.80,25.10,14.02,18475.0,-210.0,-3678.0
2025-09-08,2890,永豐金,31845,"8,582","784,760,717",24.50,24.80,24.45,24.75,13.83,13959.0,-159.0,-3457.0
2025-09-05,2890,永豐金,18212,"7,034","442,817,240",24.40,24.45,24.20,24.30,13.58,3858.0,-184.0,-304.0
2025-09-04,2890,永豐金,29391,"7,928","711,952,727",24.10,24.40,24.00,24.40,13.63,12543.0,-2102.0,-2558.0
2025-09-03,2890,永豐金,23925,"6,750","575,427,702",24.20,24.20,23.95,24.10,13.46,-4413.0,97.0,-596.0
2025-09-02,2890,永豐金,28703,"8,143","687,002,389",23.65,24.05,23.60,24.05,13.44,9641.0,836.0,-3710.0
2025-09-01,2890,永豐金,25641,"7,412","605,023,581",23.40,23.75,23.35,23.65,13.21,9440.0,776.0,-525.0
2025-08-29,2890,永豐金,30065,"11,270","704,404,641",23.70,23.70,23.35,23.40,13.07,-1393.0,111.0,-461.0
2025-08-28,2890,永豐金,24211,"7,924","573,174,957",23.75,23.85,23.55,23.60,13.18,-2965.0,-185.0,-181.0
2025-08-27,2890,永豐金,31228,"9,758","741,267,780",23.35,23.90,23.35,23.70,13.24,9902.0,-243.0,-970.0
2025-08-26,2890,永豐金,89154,"20,123","2,076,999,965",23.50,23.55,23.15,23.30,13.02,-393.0,82.0,150.0
2025-08-25,2890,永豐金,34389,"16,716","814,129,851",24.00,24.00,23.55,23.60,13.18,-10765.0,-86.0,-450.0
2025-08-22,2890,永豐金,38952,"16,127","932,772,593",24.05,24.20,23.80,23.80,13.30,4025.0,329.0,-1220.0
2025-08-21,2890,永豐金,101187,"36,466","2,439,175,756",24.20,24.55,23.90,24.10,13.54,6134.0,605.0,-21825.0
2025-08-20,2890,永豐金,60640,"15,940","1,567,948,267",26.00,26.05,25.80,25.85,14.52,-37091.0,1468.0,8916.0
2025-08-19,2890,永豐金,47775,"9,607","1,240,881,460",26.00,26.05,25.85,25.95,14.58,-23766.0,-378.0,4782.0
2025-08-18,2890,永豐金,40723,"8,872","1,057,860,134",26.05,26.10,25.80,26.00,14.61,-19854.0,2079.0,5860.0
2025-08-15,2890,永豐金,29344,"9,521","770,564,669",26.35,26.45,26.15,26.15,14.69,-20795.0,359.0,4234.0
2025-08-14,2890,永豐金,19390,"5,207","510,367,187",26.25,26.40,26.20,26.35,14.80,3836.0,92.0,-396.0
2025-08-13,2890,永豐金,18874,"5,875","495,095,666",26.20,26.35,26.15,26.20,14.72,3672.0,99.0,-521.0
2025-08-12,2890,永豐金,14444,"4,664","377,947,908",26.10,26.25,26.05,26.15,14.69,1204.0,49.0,-962.0
2025-08-11,2890,永豐金,13282,"5,197","347,580,488",26.15,26.30,26.10,26.10,14.66,-2464.0,937.0,-74.0
2025-08-08,2890,永豐金,22362,"8,640","586,925,163",26.20,26.50,26.10,26.15,14.69,-4702.0,1355.0,432.0
2025-08-07,2890,永豐金,21096,"6,788","552,508,292",26.30,26.35,26.00,26.15,14.69,-504.0,1245.0,715.0
2025-08-06,2890,永豐金,29344,"9,612","767,196,672",25.80,26.30,25.75,26.15,14.69,7668.0,2266.0,-856.0
2025-08-05,2890,永豐金,22499,"7,557","578,399,485",25.55,25.80,25.45,25.80,14.49,-312.0,4024.0,-2359.0
2025-08-04,2890,永豐金,23606,"7,434","601,098,210",25.00,25.60,24.95,25.60,14.38,3972.0,5037.0,-1815.0
2025-08-01,2890,永豐金,22969,"7,234","572,705,091",24.55,25.10,24.40,25.10,14.10,894.0,592.0,-1640.0
2025-07-31,2890,永豐金,17133,"6,319","425,238,287",24.80,25.00,24.70,24.75,13.90,-4060.0,-526.0,-743.0
2025-07-30,2890,永豐金,15203,"5,779","379,525,057",24.85,25.05,24.80,24.95,14.02,1071.0,193.0,-352.0
2025-07-29,2890,永豐金,42682,"16,921","1,061,672,534",25.35,25.40,24.70,24.75,13.90,-5638.0,5.0,-459.0
2025-07-28,2890,永豐金,21689,"6,123","550,836,471",25.45,25.60,25.30,25.35,14.24,-6439.0,1761.0,-1808.0
2025-07-25,2890,永豐金,17060,"6,279","433,319,437",25.40,25.50,25.25,25.40,14.27,-5416.0,2206.0,-39.0
2025-07-24,2890,永豐金,20947,"7,122","533,633,401",25.65,25.75,25.35,25.50,14.33,-11665.0,22.0,574.0
2025-07-23,2890,永豐金,19266,"5,827","494,659,772",25.60,25.80,25.55,25.60,14.38,343.0,478.0,1484.0
2025-07-22,2890,永豐金,27386,"8,380","698,855,315",25.55,25.65,25.40,25.55,14.35,-12919.0,10365.0,1081.0
2025-07-21,2890,永豐金,24650,"7,848","631,867,447",25.60,25.75,25.50,25.60,14.38,-11978.0,10314.0,1471.0
2025-07-18,2890,永豐金,26907,"8,145","686,728,144",25.65,25.70,25.40,25.60,14.38,-18155.0,10134.0,2164.0
2025-07-17,2890,永豐金,27573,"7,719","706,841,228",25.65,25.80,25.55,25.55,14.35,-15650.0,9875.0,960.0
2025-07-16,2890,永豐金,31074,"9,264","796,263,344",25.55,25.70,25.40,25.65,14.41,-9347.0,9819.0,1072.0
2025-07-15,2890,永豐金,26951,"7,482","686,729,731",25.40,25.65,25.30,25.55,14.35,-9374.0,267.0,774.0
2025-07-14,2890,永豐金,25833,"8,609","657,870,337",25.20,25.60,25.20,25.45,14.30,-1209.0,648.0,1345.0
2025-07-11,2890,永豐金,34663,"8,196","873,745,833",24.90,25.35,24.90,25.15,14.13,8286.0,1433.0,-131.0
2025-07-10,2890,永豐金,25275,"7,010","626,686,453",24.65,24.90,24.55,24.90,13.99,2553.0,2591.0,89.0
2025-07-09,2890,永豐金,22691,"6,249","558,814,202",24.70,24.80,24.50,24.65,13.85,-13730.0,2060.0,-148.0
2025-07-08,2890,永豐金,17163,"5,111","423,349,424",24.65,24.80,24.55,24.70,13.88,-1051.0,345.0,792.0
2025-07-07,2890,永豐金,16603,"4,939","406,820,603",24.55,24.60,24.40,24.55,13.79,1219.0,155.0,1043.0
2025-07-04,2890,永豐金,15635,"6,190","383,955,505",24.55,24.65,24.45,24.60,13.82,-5822.0,3724.0,839.0
2025-07-03,2890,永豐金,15861,"5,575","389,523,041",24.55,24.65,24.50,24.50,13.76,-5732.0,556.0,0.0
2025-07-02,2890,永豐金,16860,"5,318","414,908,123",24.70,24.80,24.50,24.55,13.79,-8816.0,406.0,-183.0
2025-07-01,2890,永豐金,44708,"10,038","1,099,943,778",24.25,24.75,24.25,24.70,13.88,8878.0,7030.0,924.0
2025-06-30,2890,永豐金,26190,"7,731","637,141,556",24.30,24.45,24.20,24.20,13.60,-2869.0,691.0,369.0
2025-06-27,2890,永豐金,30212,"7,246","732,336,147",24.35,24.40,24.10,24.30,13.65,6295.0,2020.0,-192.0
2025-06-26,2890,永豐金,40063,"8,935","972,672,759",24.35,24.45,24.05,24.30,13.65,-6527.0,9723.0,1355.0
2025-06-25,2890,永豐金,28368,"5,922","689,609,393",24.35,24.40,24.15,24.35,13.68,-7314.0,10406.0,552.0
2025-06-24,2890,永豐金,31647,"5,709","769,593,626",24.35,24.40,24.15,24.35,13.68,-9544.0,12401.0,647.0
2025-06-23,2890,永豐金,37741,"7,153","906,148,206",23.75,24.10,23.75,24.10,13.54,-4984.0,11812.0,1194.0
2025-06-20,2890,永豐金,109414,"13,861","2,631,396,098",24.40,24.50,24.00,24.00,13.48,8078.0,-11234.0,540.0
2025-06-19,2890,永豐金,23662,"7,666","576,886,439",24.55,24.55,24.25,24.40,13.71,1856.0,1784.0,460.0
2025-06-18,2890,永豐金,21923,"8,683","538,910,169",24.55,24.75,24.40,24.55,13.79,-5747.0,1840.0,3027.0
2025-06-17,2890,永豐金,22439,"6,587","551,546,312",24.40,24.75,24.40,24.55,13.79,5944.0,-234.0,57.0
2025-06-16,2890,永豐金,22776,"6,772","554,051,361",24.00,24.45,24.00,24.40,13.71,5477.0,2296.0,275.0
2025-06-13,2890,永豐金,38456,"8,284","924,908,013",23.80,24.20,23.75,24.20,13.60,14581.0,2.0,-1183.0
2025-06-12,2890,永豐金,21788,"6,157","521,169,645",23.95,24.05,23.85,23.90,13.43,-6373.0,-194.0,-773.0
2025-06-11,2890,永豐金,36153,"9,581","865,205,828",24.10,24.15,23.70,24.00,13.48,-468.0,-75.0,-1063.0
2025-06-10,2890,永豐金,49708,"10,048","1,197,053,387",23.90,24.20,23.85,24.10,13.54,-4476.0,-207.0,435.0
2025-06-09,2890,永豐金,116030,"23,178","2,767,372,376",23.15,24.10,23.15,24.10,13.54,69217.0,-215.0,-1900.0
2025-06-06,2890,永豐金,40351,"9,251","927,316,756",23.10,23.15,22.85,22.95,12.89,-22876.0,-200.0,-3311.0
2025-06-05,2890,永豐金,57830,"13,719","1,344,234,166",23.00,23.35,23.00,23.25,13.06,17459.0,-332.0,-1054.0
2025-06-04,2890,永豐金,121989,"42,021","2,786,142,118",22.95,23.15,22.65,22.95,12.89,25418.0,-67357.0,-209.0
2025-06-03,2890,永豐金,149456,"48,142","3,385,825,300",22.60,22.90,22.45,22.90,12.87,73737.0,-96194.0,-73.0
2025-06-02,2890,永豐金,143770,"47,465","3,227,260,767",22.75,22.85,22.10,22.70,12.75,54308.0,-83095.0,523.0
2025-05-29,2890,永豐金,191955,"39,298","4,378,643,480",23.10,23.10,22.55,22.95,12.89,45989.0,-78207.0,441.0
2025-05-28,2890,永豐金,138650,"44,016","3,185,360,731",23.30,23.50,22.55,23.05,12.95,567.0,-54479.0,42.0
2025-05-27,2890,永豐金,142909,"29,531","3,332,160,137",23.50,23.65,22.95,23.40,13.15,23293.0,-40548.0,-528.0
2025-05-26,2890,永豐金,66155,"21,093","1,542,684,020",23.55,23.60,23.10,23.40,13.15,18311.0,-37148.0,-284.0
2025-05-23,2890,永豐金,80197,"17,655","1,875,370,840",23.05,23.60,23.00,23.45,13.17,44927.0,-38057.0,-464.0
2025-05-22,2890,永豐金,65116,"11,083","1,504,152,306",23.00,23.30,23.00,23.05,13.17,25480.0,-38468.0,-971.0
2025-05-21,2890,永豐金,44463,"9,389","1,028,717,303",23.15,23.30,23.00,23.10,13.20,8409.0,-19458.0,-564.0
2025-05-20,2890,永豐金,62493,"14,870","1,444,089,704",23.00,23.35,22.95,22.95,13.11,14245.0,-21819.0,-170.0
2025-05-19,2890,永豐金,50813,"10,739","1,169,658,237",23.05,23.30,22.80,22.80,13.03,15748.0,-29338.0,-513.0
2025-05-16,2890,永豐金,42263,"10,930","974,510,404",22.90,23.30,22.90,23.10,13.20,10558.0,-19902.0,-629.0
2025-05-15,2890,永豐金,31725,"7,376","730,400,299",23.05,23.20,22.90,22.90,13.09,6068.0,-11300.0,-460.0
