日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2025-11-10,2801,彰銀,18690,"4,548","384,487,091",20.60,20.75,20.40,20.45,13.82,,,
2025-11-07,2801,彰銀,34618,"6,102","707,631,269",20.25,20.55,20.20,20.45,13.82,20986.0,-1252.0,238.0
2025-11-06,2801,彰銀,8908,"2,875","180,640,169",20.30,20.35,20.20,20.25,13.68,1141.0,10.0,265.0
2025-11-05,2801,彰銀,19838,"4,814","400,027,861",20.10,20.35,19.90,20.35,13.75,6055.0,0.0,-85.0
2025-11-04,2801,彰銀,14883,"3,306","299,666,404",20.00,20.20,20.00,20.15,13.61,8485.0,-2119.0,-37.0
2025-11-03,2801,彰銀,16392,"4,773","327,852,000",19.80,20.10,19.75,20.05,13.55,8811.0,-1150.0,-301.0
2025-10-31,2801,彰銀,23026,"6,548","457,734,862",20.10,20.10,19.80,19.80,13.38,-9849.0,-1231.0,428.0
2025-10-30,2801,彰銀,19245,"5,076","384,206,548",19.95,20.05,19.90,20.00,13.51,-780.0,-1172.0,288.0
2025-10-29,2801,彰銀,11951,"5,075","238,788,605",20.05,20.05,19.95,19.95,13.48,-189.0,-1230.0,151.0
2025-10-28,2801,彰銀,20348,"6,145","407,650,458",20.20,20.20,19.95,19.95,13.48,-4726.0,-114.0,142.0
2025-10-27,2801,彰銀,24246,"5,625","487,094,688",20.15,20.20,20.00,20.15,13.61,-2300.0,-933.0,1100.0
2025-10-23,2801,彰銀,13271,"4,166","266,612,262",20.15,20.15,20.05,20.10,13.58,-1882.0,-507.0,0.0
2025-10-22,2801,彰銀,11446,"3,188","230,883,905",20.25,20.25,20.10,20.20,13.65,16.0,-1750.0,251.0
2025-10-21,2801,彰銀,11673,"3,856","235,288,857",20.30,20.30,20.10,20.20,13.65,-2880.0,-360.0,142.0
2025-10-20,2801,彰銀,15701,"6,820","317,226,920",20.45,20.50,20.15,20.15,13.61,-5461.0,-1683.0,124.0
2025-10-17,2801,彰銀,15668,"4,631","318,901,548",20.60,20.65,20.20,20.30,13.72,-2974.0,-238.0,0.0
2025-10-16,2801,彰銀,19665,"6,826","402,824,790",20.70,20.80,20.30,20.40,13.78,-5417.0,9.0,239.0
2025-10-15,2801,彰銀,20265,"6,055","414,604,784",20.20,20.65,20.20,20.55,13.89,6262.0,64.0,-847.0
2025-10-14,2801,彰銀,21775,"4,900","441,752,712",20.20,20.45,20.15,20.20,13.65,5056.0,-41.0,198.0
2025-10-13,2801,彰銀,32474,"8,907","656,318,720",20.35,20.40,20.05,20.20,13.65,-2613.0,45.0,60.0
2025-10-09,2801,彰銀,14164,"3,541","289,407,279",20.45,20.55,20.30,20.50,13.85,1483.0,-56.0,231.0
2025-10-08,2801,彰銀,20389,"5,652","415,787,351",20.20,20.55,20.15,20.35,13.75,8338.0,-27.0,-152.0
2025-10-07,2801,彰銀,20145,"7,852","406,210,791",20.15,20.30,19.95,20.20,13.65,5543.0,-22.0,486.0
2025-10-03,2801,彰銀,16403,"5,533","329,545,737",20.15,20.30,19.95,20.15,13.61,2199.0,35.0,-57.0
2025-10-02,2801,彰銀,30738,"8,001","616,315,262",19.85,20.20,19.85,20.10,13.58,16096.0,217.0,2658.0
2025-10-01,2801,彰銀,18799,"4,811","371,222,645",19.65,19.80,19.65,19.80,13.38,12169.0,-394.0,78.0
2025-09-30,2801,彰銀,17183,"4,398","336,874,714",19.65,19.65,19.50,19.65,13.28,1621.0,0.0,321.0
2025-09-26,2801,彰銀,12990,"3,944","254,033,091",19.65,19.70,19.50,19.55,13.21,-73.0,-9.0,5.0
2025-09-25,2801,彰銀,23131,"4,789","455,014,112",19.60,19.80,19.55,19.65,13.28,8227.0,-30.0,189.0
2025-09-24,2801,彰銀,13314,"3,358","261,060,773",19.55,19.65,19.55,19.60,13.24,5227.0,-40.0,688.0
2025-09-23,2801,彰銀,14070,"3,233","274,767,443",19.50,19.60,19.45,19.50,13.18,3023.0,-11.0,-52.0
2025-09-22,2801,彰銀,14171,"2,974","275,841,508",19.40,19.50,19.35,19.50,13.18,6343.0,-20.0,63.0
2025-09-19,2801,彰銀,14829,"3,240","287,030,846",19.30,19.40,19.25,19.40,13.11,1988.0,-211.0,36.0
2025-09-18,2801,彰銀,17057,"5,311","329,356,154",19.40,19.45,19.25,19.30,13.04,-5278.0,-1334.0,747.0
2025-09-17,2801,彰銀,10954,"4,782","212,639,120",19.50,19.55,19.35,19.35,13.07,-4726.0,-69.0,-438.0
2025-09-16,2801,彰銀,15449,"4,070","302,229,598",19.70,19.75,19.50,19.50,13.18,-7137.0,409.0,845.0
2025-09-15,2801,彰銀,16439,"4,366","324,645,190",19.80,19.85,19.65,19.65,13.28,-1189.0,-75.0,-714.0
2025-09-12,2801,彰銀,35641,"6,849","699,230,781",19.45,19.80,19.40,19.75,13.34,14817.0,-499.0,232.0
2025-09-11,2801,彰銀,26415,"5,531","511,807,989",19.40,19.50,19.30,19.40,13.11,5854.0,-157.0,-93.0
2025-09-10,2801,彰銀,19682,"5,261","381,429,472",19.45,19.50,19.30,19.40,13.11,-2866.0,-107.0,69.0
2025-09-09,2801,彰銀,15455,"3,782","300,808,598",19.40,19.55,19.40,19.45,13.14,4992.0,-258.0,-1.0
