日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2025-11-10,2897,王道銀行,2059,660,"18,824,318",9.15,9.17,9.11,9.15,12.36,,,
2025-11-07,2897,王道銀行,4893,"1,115","44,739,350",9.08,9.19,9.07,9.15,12.36,2521.0,0.0,0.0
2025-11-06,2897,王道銀行,2139,483,"19,424,548",9.09,9.10,9.04,9.09,12.28,799.0,-7.0,62.0
2025-11-05,2897,王道銀行,2223,584,"20,065,439",9.05,9.05,9.00,9.04,12.22,-402.0,-5.0,-27.0
2025-11-04,2897,王道銀行,1642,515,"14,872,701",9.03,9.09,9.03,9.07,12.26,544.0,-94.0,24.0
2025-11-03,2897,王道銀行,896,372,"8,122,173",9.06,9.09,9.04,9.04,12.22,203.0,-70.0,-33.0
2025-10-31,2897,王道銀行,1761,493,"15,954,645",9.10,9.10,9.03,9.05,12.23,-269.0,0.0,103.0
2025-10-30,2897,王道銀行,1579,473,"14,330,137",9.06,9.08,9.06,9.07,12.26,194.0,-6.0,46.0
2025-10-29,2897,王道銀行,2140,732,"19,411,697",9.10,9.11,9.05,9.07,12.26,-441.0,0.0,17.0
2025-10-28,2897,王道銀行,1922,487,"17,481,536",9.10,9.11,9.08,9.09,12.28,735.0,-6.0,18.0
2025-10-27,2897,王道銀行,2430,706,"22,047,931",9.07,9.10,9.05,9.07,12.26,276.0,0.0,203.0
2025-10-23,2897,王道銀行,1674,542,"15,185,829",9.05,9.08,9.03,9.07,12.26,955.0,0.0,0.0
2025-10-22,2897,王道銀行,1078,316,"9,752,944",9.02,9.06,9.02,9.06,12.24,495.0,-6.0,34.0
2025-10-21,2897,王道銀行,2648,539,"23,899,245",9.06,9.06,9.01,9.02,12.19,518.0,-1018.0,34.0
2025-10-20,2897,王道銀行,2218,540,"20,044,884",9.05,9.08,9.01,9.03,12.20,-811.0,7.0,45.0
2025-10-17,2897,王道銀行,3077,785,"27,863,534",9.02,9.07,9.01,9.07,12.26,1410.0,42.0,4.0
2025-10-16,2897,王道銀行,2641,717,"23,835,543",9.02,9.06,9.01,9.05,12.23,-1383.0,13.0,-31.0
2025-10-15,2897,王道銀行,5591,"1,291","50,393,040",9.00,9.08,8.94,9.08,12.27,-850.0,-208.0,9.0
2025-10-14,2897,王道銀行,5727,"1,570","51,492,845",8.99,9.02,8.96,8.96,12.11,-1579.0,-307.0,6.0
