"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="00673R","期元大S&P原油反1","19,225,451","1,847","147,322,271","7.70","7.70","7.62","7.63","-","0.28","7.62","2,753","7.63","404","0.00",
="00674R","期元大S&P黃金反1","7,978,616","802","61,253,793","7.66","7.72","7.62","7.67","-","0.12","7.66","411","7.67","380","0.00",
="00675L","富邦臺灣加權正2","7,747,949","5,118","482,381,004","62.50","63.15","61.35","62.60","-","0.40","62.55","11","62.60","40","0.00",
="00676R","富邦臺灣加權反1","4,067,287","624","57,911,420","14.21","14.35","14.14","14.19","+","0.01","14.19","1,165","14.21","5","0.00",
="00678","群益那斯達克生技","355,997","80","8,987,325","25.21","25.25","25.18","25.25","-","0.11","25.22","1","25.23","50","0.00",
="00680L","元大美債20正2","34,526,466","1,786","257,914,716","7.49","7.50","7.45","7.49","+","0.06","7.48","5,874","7.49","228","0.00",
="00681R","元大美債20反1","65,000","21","1,374,770","21.10","21.19","21.10","21.15","-","0.12","21.14","108","21.15","21","0.00",
="00682U","期元大美元指數","39,634","37","803,957","20.30","20.31","20.26","20.31","+","0.02","20.27","55","20.31","8","0.00",
="00683L","期元大美元指正2","214,928","66","4,538,143","21.11","21.15","21.07","21.15","+","0.02","21.13","1","21.15","105","0.00",
="00684R","期元大美元指反1","107,384","34","1,696,212","15.78","15.81","15.78","15.80","+","0.04","15.79","9","15.80","22","0.00",
="00685L","群益臺灣加權正2","1,443,798","848","80,724,415","55.95","56.70","55.05","56.20","-","0.30","56.15","22","56.20","5","0.00",
="00686R","群益臺灣加權反1","9,104,491","407","23,258,294","2.55","2.58","2.53","2.54"," ","0.00","2.54","889","2.55","2,466","0.00",
="00688L","國泰20年美債正2","21,980,727","881","163,141,710","7.41","7.45","7.40","7.45","+","0.08","7.44","1,132","7.45","740","0.00",
="00689R","國泰20年美債反1","119,020","13","2,605,659","21.91","21.92","21.86","21.89","-","0.12","21.88","104","21.91","26","0.00",
="00690","兆豐藍籌30","517,423","505","15,394,734","29.84","29.97","29.58","29.86","-","0.20","29.85","1","29.86","35","0.00",
="00692","富邦公司治理","1,079,805","1,730","40,591,379","37.74","37.82","37.35","37.68","-","0.27","37.67","2","37.68","2","0.00",
="00693U","期街口S&P黃豆","478,130","154","9,749,041","20.30","20.45","20.30","20.45","+","0.35","20.44","3","20.45","33","0.00",
="00700","富邦恒生國企","772,666","439","12,554,555","16.00","16.41","16.00","16.32","+","0.28","16.32","3","16.35","2","0.00",
="00701","國泰股利精選30","352,132","652","9,325,121","26.62","26.62","26.40","26.50","-","0.12","26.47","1","26.50","2","0.00",
="00702","國泰標普低波高息","116,974","259","2,751,778","23.64","23.64","23.49","23.49","-","0.15","23.49","2","23.62","20","0.00",
="00703","台新MSCI中國","153,156","22","2,787,106","18.11","18.39","18.11","18.30","+","0.38","18.29","20","18.33","63","0.00",
="00706L","期元大S&P日圓正2","12,399,239","954","82,543,579","6.66","6.68","6.63","6.67","-","0.01","6.66","1,251","6.67","8","0.00",
="00707R","期元大S&P日圓反1","21,661","16","606,566","28.00","28.00","28.00","28.00","+","0.12","27.89","21","28.00","23","0.00",
="00708L","期元大S&P黃金正2","10,466,443","2,884","627,297,324","60.10","60.60","59.20","59.75","+","1.25","59.75","122","59.80","11","0.00",
="00709","富邦歐洲","142,922","538","4,463,320","31.05","31.37","31.05","31.35","+","0.35","31.32","1","31.35","29","0.00",
="00710B","復華彭博非投等債","188,336","43","3,630,103","19.24","19.31","19.19","19.30","+","0.06","19.30","10","19.31","34","0.00",
="00711B","復華彭博新興債","55,428","94","864,917","15.59","15.62","15.59","15.62","+","0.04","15.62","30","15.64","1","0.00",
="00712","復華富時不動產","36,986,228","9,043","312,500,582","8.45","8.47","8.41","8.46","-","0.04","8.45","1,279","8.46","2,769","0.00",
="00713","元大台灣高息低波","16,298,846","19,583","808,421,778","49.85","49.85","49.48","49.48","-","0.52","49.48","74","49.49","81","0.00",
="00714","群益道瓊美國地產","299,229","109","6,059,269","20.23","20.28","20.16","20.25","+","0.06","20.26","1","20.27","2","0.00",
="00715L","期街口布蘭特正2","97,889,209","8,134","1,049,786,287","10.64","10.89","10.64","10.88","+","0.71","10.88","32","10.89","3,300","0.00",
="00717","富邦美國特別股","100,306","364","1,497,185","14.94","14.94","14.91","14.93","+","0.02","14.91","9","14.92","1","0.00",
="00728","第一金工業30","249,580","296","6,593,049","26.52","26.68","26.25","26.56","-","0.05","26.53","2","26.56","24","0.00",
="00730","富邦臺灣優質高息","435,078","594","8,989,108","20.86","20.88","20.56","20.77","-","0.12","20.77","3","20.79","4","0.00",
="00731","復華富時高息低波","1,014,796","506","64,117,985","63.55","63.55","63.05","63.10","-","0.45","63.05","9","63.10","3","0.00",
="00733","富邦臺灣中小","2,133,875","1,767","81,795,669","38.31","38.87","37.86","38.71","+","0.21","38.70","1","38.71","47","0.00",
="00735","國泰臺韓科技","178,819","93","5,157,476","28.64","28.93","28.57","28.87","-","0.23","28.83","1","28.92","11","0.00",
="00736","國泰新興市場","118,254","135","2,691,063","22.57","22.78","22.57","22.78","+","0.18","22.67","9","22.75","2","0.00",
="00737","國泰AI機器人","401,979","137","11,043,204","27.42","27.62","27.33","27.61","+","0.19","27.59","1","27.61","100","0.00",
="00738U","期元大道瓊白銀","8,066,931","1,238","230,159,135","28.55","28.82","28.00","28.25","+","0.02","28.25","35","28.26","116","0.00",
="00739","元大MSCI A股","3,555","61","77,101","21.71","21.78","21.71","21.78","+","0.37","21.67","1","21.72","104","0.00",
="00752","中信中國50","4,030,444","1,276","90,485,969","22.15","22.63","22.11","22.51","+","0.50","22.50","477","22.51","44","0.00",
="00753L","中信中國50正2","41,583,206","5,236","369,821,799","8.70","9.04","8.70","8.95","+","0.33","8.95","452","8.96","80","0.00",
="00757","統一FANG+","2,458,121","2,820","215,677,195","87.35","88.20","87.20","88.10","+","0.65","88.05","7","88.10","11","0.00",
="00762","元大全球AI","286,041","605","15,982,750","55.55","56.15","55.55","56.05","+","0.55","56.00","62","56.05","13","0.00",
="00763U","期街口道瓊銅","247,666","103","6,809,562","27.52","27.58","27.22","27.22","+","0.34","27.21","4","27.22","13","0.00",
="00770","國泰北美科技","694,818","652","27,218,908","39.06","39.30","38.98","39.26","+","0.11","39.25","2","39.26","78","0.00",
="00771","元大US高息特別股","166,000","96","2,718,169","16.35","16.41","16.34","16.40","+","0.12","16.40","29","16.41","1","0.00",
="00775B","新光投等債15+","634","85","20,334","--","--","--","--"," ","0.00","32.62","25","32.68","1","0.00",
="00783","富邦中証500","113,011","17","2,148,912","18.97","19.05","18.97","19.01","+","0.35","18.95","36","19.01","21","0.00",
="00830","國泰費城半導體","11,057,593","4,394","360,534,611","32.42","32.76","32.40","32.76","+","0.31","32.76","13","32.77","151","0.00",
="00850","元大臺灣ESG永續","997,108","1,766","38,099,001","38.50","38.50","37.92","38.32","-","0.37","38.30","1","38.32","2","0.00",
="00851","台新全球AI","1,803","96","75,261","41.95","41.95","41.95","41.95","+","0.13","41.89","1","42.01","25","0.00",
="00852L","國泰美國道瓊正2","381,438","132","8,442,732","22.02","22.25","22.02","22.24","-","0.08","22.24","1","22.25","202","0.00",
="00861","元大全球未來通訊","16,154","124","635,494","39.67","39.67","39.24","39.38","-","0.07","39.43","1","39.50","6","0.00",
="00865B","國泰US短期公債","230,482","122","10,898,565","47.33","47.39","47.26","47.27","-","0.13","47.26","1","47.27","28","0.00",
="00875","國泰網路資安","186,434","138","6,571,881","35.05","35.36","35.05","35.36","+","0.31","35.30","1","35.35","1","0.00",
="00876","元大全球5G","182,233","215","5,833,987","32.44","32.44","31.83","32.05","-","0.15","32.05","63","32.06","1","0.00",
="00878","國泰永續高股息","61,977,684","43,698","1,227,646,891","19.88","19.90","19.72","19.80","-","0.19","19.79","809","19.80","740","0.00",
="00881","國泰台灣科技龍頭","13,664,100","5,138","270,349,258","19.85","19.96","19.64","19.88","-","0.14","19.87","142","19.88","285","0.00",
="00882","中信中國高股息","11,862,073","2,307","152,019,788","12.69","12.89","12.68","12.85","+","0.21","12.85","16","12.86","1,075","0.00",
="00885","富邦越南","5,261,313","1,342","61,070,338","11.60","11.68","11.56","11.61","-","0.18","11.60","12","11.61","80","0.00",
="00891","中信關鍵半導體","3,149,753","1,966","48,174,619","15.29","15.47","15.16","15.39","-","0.08","15.39","8","15.41","102","0.00",
="00892","富邦台灣半導體","1,086,534","586","15,390,450","14.13","14.32","14.03","14.25","-","0.02","14.24","5","14.25","62","0.00",
="00893","國泰智能電動車","1,764,297","626","35,012,333","19.75","19.90","19.67","19.89","+","0.10","19.89","190","19.90","114","0.00",
="00894","中信小資高價30","1,655,400","705","26,824,039","16.27","16.36","16.05","16.32","-","0.05","16.31","1","16.32","5","0.00",
="00895","富邦未來車","626,486","753","16,039,561","25.56","25.70","25.50","25.70","+","0.04","25.70","2","25.71","20","0.00",
="00896","中信綠能及電動車","905,521","615","12,721,227","14.16","14.18","13.96","14.10","-","0.08","14.10","12","14.11","10","0.00",
="00897","富邦基因免疫生技","412,678","259","2,738,026","6.62","6.66","6.61","6.64","+","0.01","6.64","26","6.65","225","0.00",
="00898","國泰基因免疫革命","93,327","155","588,761","6.30","6.32","6.30","6.31","+","0.01","6.31","77","6.32","1","0.00",
="00899","FT潔淨能源","18,820","124","254,947","13.52","13.60","13.50","13.56","+","0.06","13.55","20","13.58","1","0.00",
="00900","富邦特選高股息30","9,878,502","2,985","122,015,811","12.36","12.44","12.27","12.37","-","0.08","12.36","177","12.37","69","0.00",
="00901","永豐智能車供應鏈","237,752","130","3,999,145","16.95","17.00","16.76","16.95","-","0.11","16.95","1","16.96","2","0.00",
="00902","中信電池及儲能","1,443,160","436","11,173,331","7.72","7.77","7.67","7.74","+","0.06","7.74","79","7.75","61","0.00",
="00903","富邦元宇宙","412,131","344","5,194,894","12.60","12.63","12.55","12.63","+","0.01","12.62","5","12.63","99","0.00",
="00904","新光臺灣半導體30","363,839","209","5,595,683","15.37","15.53","15.25","15.46","-","0.07","15.45","1","15.47","3","0.00",
="00905","FT臺灣Smart","2,042,571","1,427","23,632,529","11.60","11.65","11.50","11.61","-","0.07","11.61","1","11.62","14","0.00",
="00907","永豐優息存股","1,445,526","685","20,639,597","14.40","14.40","14.25","14.26","-","0.17","14.25","93","14.26","11","0.00",
="00908","富邦入息REITs+","406,253","236","5,298,319","12.98","13.07","12.98","13.05","+","0.10","13.04","185","13.05","2","0.00",
="00909","國泰數位支付服務","1,929,092","1,462","47,246,322","24.42","24.58","24.39","24.57","+","0.26","24.57","27","24.58","65","0.00",
="00910","第一金太空衛星","408,874","318","10,244,996","25.04","25.16","24.87","25.09","-","0.07","25.09","2","25.10","1","0.00",
="00911","兆豐洲際半導體","327,364","96","6,455,348","19.32","19.85","19.32","19.85","+","0.03","19.83","16","19.84","3","0.00",
="00912","中信臺灣智慧50","523,979","433","8,528,141","16.35","16.40","16.19","16.31","-","0.11","16.30","10","16.31","12","0.00",
="00913","兆豐台灣晶圓製造","104,574","28","1,805,243","17.15","17.32","17.05","17.28","-","0.09","17.27","356","17.28","1","0.00",
="00915","凱基優選高股息30","4,008,307","2,776","87,275,414","21.82","21.91","21.67","21.80","-","0.20","21.79","3","21.80","6","0.00",
="00916","國泰全球品牌50","592,257","569","13,035,060","21.96","22.10","21.90","22.08","-","0.02","22.08","3","22.09","1","0.00",
="00917","中信特選金融","631,312","669","12,718,323","20.25","20.27","20.06","20.26","+","0.04","20.25","4","20.26","4","0.00",
="00918","大華優利高填息30","12,022,538","5,375","244,885,863","20.38","20.52","20.24","20.42","-","0.05","20.41","208","20.42","4","0.00",
="00919","群益台灣精選高息","85,469,596","43,493","1,781,867,830","20.95","20.99","20.75","20.83","-","0.25","20.82","671","20.83","1,806","0.00",
="00920","富邦ESG綠色電力","213,338","159","2,531,023","11.83","11.88","11.83","11.88","+","0.05","11.86","1","11.88","152","0.00",
="00921","兆豐龍頭等權重","479,738","231","7,491,755","15.57","15.67","15.56","15.60","-","0.10","15.59","7","15.60","6","0.00",
="00922","國泰台灣領袖50","11,991,061","6,657","213,898,971","17.92","17.98","17.74","17.87","-","0.17","17.87","38","17.88","100","0.00",
="00923","群益台ESG低碳50","2,001,158","1,999","36,391,564","18.31","18.33","18.10","18.28","-","0.13","18.28","13","18.29","418","0.00",
="00924","復華S&P500成長","2,800,739","2,003","60,958,686","21.66","21.84","21.66","21.82","+","0.02","21.82","30","21.83","497","0.00",
="00925","新光標普電動車","247,002","9","3,716,469","14.98","15.07","14.98","15.06","-","0.04","15.03","1","15.18","10","0.00",
="00926","凱基全球菁英55","873,267","615","16,703,789","19.13","19.22","19.08","19.21","+","0.01","19.20","21","19.21","153","0.00",
="00927","群益半導體收益","6,863,303","2,961","107,881,500","15.78","15.85","15.61","15.77","-","0.15","15.76","106","15.77","94","0.00",
="00929","復華台灣科技優息","41,478,606","7,069","687,005,193","16.59","16.66","16.45","16.60","-","0.18","16.60","55","16.61","115","0.00",
="00930","永豐ESG低碳高息","1,278,916","713","20,534,257","16.10","16.16","15.97","16.07","-","0.12","16.06","40","16.07","27","0.00",
="00932","兆豐永續高息等權","727,899","320","9,880,283","13.58","13.66","13.46","13.59","-","0.05","13.59","326","13.60","26","0.00",
="00934","中信成長高股息","3,630,337","734","58,530,410","16.15","16.30","16.02","16.22","-","0.09","16.22","21","16.23","126","0.00",
="00935","野村臺灣新科技50","2,940,770","1,814","53,498,514","18.31","18.35","17.99","18.28","-","0.16","18.27","2","18.28","4","0.00",
="00936","台新永續高息中小","1,986,667","803","26,717,937","13.39","13.53","13.35","13.46","X","0.00","13.46","12","13.47","20","0.00",
="00938","凱基優選30","1,304,325","249","16,901,303","13.06","13.06","12.90","12.95","-","0.15","12.95","1","12.97","327","0.00",
="00939","統一台灣高息動能","3,032,401","1,332","39,770,954","13.19","13.19","13.06","13.10","-","0.13","13.10","339","13.11","87","0.00",
="00940","元大台灣價值高息","24,460,409","4,729","205,465,467","8.41","8.47","8.34","8.43","-","0.02","8.42","51","8.43","497","0.00",
="00941","中信上游半導體","2,167,533","758","26,029,779","12.00","12.05","11.94","12.04","-","0.06","12.04","321","12.05","260","0.00",
="00943","兆豐電子高息等權","340,645","120","4,310,907","12.70","12.78","12.56","12.71","-","0.02","12.72","202","12.73","3","0.00",
="00944","野村趨勢動能高息","471,821","397","6,302,075","13.41","13.43","13.31","13.37","-","0.04","13.36","12","13.37","32","0.00",
="00945B","凱基美國非投等債","5,352,230","875","78,479,934","14.68","14.69","14.62","14.68","+","0.04","14.68","898","14.69","692","0.00",
="00946","群益科技高息成長","3,348,689","1,050","28,099,303","8.46","8.46","8.34","8.43","-","0.06","8.43","31","8.44","506","0.00",
="00947","台新臺灣IC設計","1,341,688","431","15,742,876","11.64","11.93","11.54","11.87","X","0.00","11.87","10","11.88","1","0.00",
="00949","復華日本龍頭","2,990,491","815","46,245,869","15.19","15.53","15.19","15.47","+","0.28","15.47","254","15.48","25","0.00",
="00951","台新日本半導體","1,310,455","528","8,952,230","6.79","6.86","6.79","6.84","+","0.09","6.83","78","6.84","483","0.00",
="00952","凱基台灣AI50","3,169,917","614","25,704,859","8.05","8.20","8.03","8.13","-","0.01","8.13","257","8.15","86","0.00",
="00953B","群益優選非投等債","28,252,200","2,630","277,433,799","9.82","9.84","9.79","9.84","+","0.04","9.83","1,484","9.84","511","0.00",
="00954","中信日本半導體","263,860","175","1,894,542","7.14","7.20","7.14","7.19","+","0.09","7.18","11","7.19","193","0.00",
="00956","中信日經高股息","1,066,054","366","10,443,005","9.71","9.83","9.71","9.81","+","0.10","9.81","211","9.82","30","0.00",
="00960","野村全球航運龍頭","1,458,487","655","18,935,794","13.05","13.06","12.88","13.05","-","0.02","13.05","6","13.06","4","0.00",
="00961","FT臺灣永續高息","329,448","56","2,910,467","8.86","8.90","8.80","8.86","-","0.04","8.85","9","8.86","22","0.00",
="00962","台新AI優息動能","334,494","133","2,734,234","8.18","8.24","8.11","8.17","-","0.07","8.17","161","8.20","2","0.00",
="00963","中信全球高股息","842,059","290","8,536,613","10.10","10.18","10.10","10.18","+","0.08","10.17","26","10.18","3","0.00",
="00964","中信亞太高股息","1,531,953","134","14,583,633","9.46","9.55","9.46","9.52","+","0.07","9.52","82","9.53","286","0.00",
="00965","元大航太防衛科技","5,375,944","2,016","89,454,494","16.49","16.73","16.49","16.72","+","0.22","16.71","3","16.72","110","0.00",
="00971","野村美國研發龍頭","1,667,923","339","20,827,037","12.47","12.54","12.44","12.53","+","0.03","12.52","23","12.53","26","0.00",
="00972","野村日本動能高息","1,870,714","95","28,782,530","15.16","15.41","15.16","15.41","+","0.24","15.40","34","15.41","156","0.00",
="009800","中信NASDAQ","5,168,971","1,170","43,186,679","8.34","8.39","8.33","8.39","+","0.02","8.38","59","8.39","1,203","0.00",
="009801","中信美國創新科技","8,658,642","1,074","68,775,427","7.90","7.99","7.90","7.98","+","0.04","7.97","376","7.98","272","0.00",
="009802","富邦旗艦50","8,607,218","1,971","75,278,688","8.77","8.80","8.69","8.76","-","0.11","8.75","505","8.76","993","0.00",
="009803","保德信市值動能50","4,064,061","523","34,842,878","8.59","8.63","8.50","8.59","-","0.07","8.58","63","8.59","3","0.00",
="009804","聯邦台精彩50","7,466,331","2,333","73,974,675","10.00","10.00","9.85","9.89","-","0.12","9.88","96","9.89","313","0.00",
="01001T","土銀富邦R1","58,000","7","760,170","13.15","13.15","13.05","13.11","-","0.01","13.10","20","13.12","4","0.00",
="01002T","土銀國泰R1","102,000","4","1,521,880","14.91","14.94","14.91","14.94","-","0.01","14.92","11","14.93","10","0.00",
="01004T","土銀富邦R2","12,000","9","138,370","11.53","11.54","11.53","11.54","+","0.01","11.53","7","11.79","4","0.00",
="01007T","兆豐國泰R2","37,000","15","560,900","15.15","15.18","15.11","15.18"," ","0.00","15.15","20","15.18","2","0.00",
="01009T","王道圓滿R1","35,300","11","228,860","6.49","6.49","6.47","6.49","-","0.01","6.47","5","6.48","2","0.00",
="01010T","京城樂富R1","5,000","3","49,950","10.00","10.00","9.95","10.00"," ","0.00","9.95","14","10.00","27","0.00",
="020000","富邦特選蘋果N","3,000","2","29,170","9.87","9.87","9.65","9.65","-","0.22","9.77","10","9.80","10","0.00",
="020011","統一微波高息20N","0","0","0","--","--","--","--"," ","0.00","9.93","210","9.96","273","0.00",
="020012","富邦行動通訊N","0","0","0","--","--","--","--"," ","0.00","9.87","10","9.91","10","0.00",
="020018","統一價值成長30N","0","0","0","--","--","--","--"," ","0.00","22.76","146","22.77","117","0.00",
="020019","統一特選台灣5GN","0","0","0","--","--","--","--"," ","0.00","17.20","229","17.23","238","0.00",
="02001L","富邦蘋果正二N","146,000","30","2,361,560","15.41","16.55","15.41","16.41","-","0.33","16.40","2","16.41","9","0.00",
="02001R","富邦蘋果反一N","67,000","8","109,810","1.63","1.65","1.63","1.63","+","0.02","1.63","10","1.64","10","0.00",
="02001S","策元大加權策略N","0","0","0","--","--","--","--"," ","0.00","6.62","150","6.64","150","0.00",
="020020","元大台股領航N","14,000","9","146,970","10.52","10.52","10.46","10.52","-","0.12","10.52","498","10.53","499","0.00",
="020028","元大特選電動車N","18,000","5","136,760","7.59","7.64","7.58","7.64","-","0.21","7.65","499","7.66","499","0.00",
="020029","元大ESG高股息N","25,000","8","214,290","8.58","8.61","8.56","8.61","-","0.12","8.61","499","8.62","499","0.00",
="020030","統一智慧電動車N","25,000","1","133,250","5.33","5.33","5.33","5.33","-","0.09","5.35","260","5.38","209","0.00",
="020031","統一IC設計臺灣N","11,000","5","57,700","5.26","5.26","5.24","5.24"," ","0.00","5.24","231","5.27","278","0.00",
="020032","元大綠能N","7,000","3","32,550","4.65","4.65","4.65","4.65","-","0.03","4.65","499","4.66","499","0.00",
="020034","元大IC設計N","10,000","5","67,810","6.85","6.85","6.77","6.77","-","0.14","6.91","503","6.92","499","0.00",
="020036","元大金融配息N","0","0","0","--","--","--","--"," ","0.00","6.12","499","6.13","499","0.00",
="020037","元大金融高股息N","0","0","0","--","--","--","--"," ","0.00","6.51","499","6.52","499","0.00",
="020038","元大ESG配息N","25,000","1","178,000","7.12","7.12","7.12","7.12","-","0.09","7.12","499","7.13","499","0.00",
="020039","元大加權N","242,000","35","1,438,560","5.95","5.96","5.90","5.95","-","0.05","5.95","40","5.96","100","0.00",
