"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","11,499,417","15,424","2,243,491,830","194.70","195.90","194.05","195.60","+","1.20","195.55","4","195.60","7","0.00",
="0051","元大中型100","44,399","217","3,325,617","74.75","75.05","74.75","75.05","+","0.60","75.00","2","75.15","8","0.00",
="0052","富邦科技","607,805","1,112","117,420,516","192.90","193.90","192.25","193.45","+","0.55","193.45","3","193.50","1","0.00",
="0053","元大電子","7,046","97","723,496","102.15","103.00","102.15","102.90","+","0.80","102.65","12","102.75","1","0.00",
="0055","元大MSCI金融","160,000","291","4,477,922","27.90","28.02","27.85","27.99","+","0.22","27.99","45","28.03","2","0.00",
="0056","元大高股息","48,880,595","26,569","1,768,797,637","36.03","36.36","36.00","36.36","+","0.36","36.35","48","36.36","95","0.00",
="0057","富邦摩台","47,412","119","6,767,157","142.40","143.15","142.40","143.15","+","1.05","143.15","20","143.50","25","0.00",
="0061","元大寶滬深","401,581","210","7,520,093","18.52","18.88","18.50","18.83","+","0.41","18.83","27","18.86","5","0.00",
="006203","元大MSCI台灣","5,633","91","515,121","91.40","91.55","91.40","91.55","+","0.70","91.25","14","91.55","1","0.00",
="006204","永豐臺灣加權","2,733","90","310,535","113.40","114.10","113.40","114.10","+","0.80","113.80","50","114.35","1","0.00",
="006205","富邦上証","446,162","217","14,326,613","31.68","32.36","31.68","32.28","+","0.60","32.28","6","32.33","101","0.00",
="006206","元大上證50","71,269","93","2,179,942","30.20","30.80","30.20","30.66","+","0.47","30.66","46","30.72","1","0.00",
="006207","復華滬深","52,825","98","1,290,679","24.01","24.53","24.01","24.52","+","0.51","24.52","110","24.57","50","0.00",
="006208","富邦台50","10,595,631","18,454","1,199,748,159","113.00","113.60","112.80","113.25","+","0.45","113.20","290","113.25","57","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.23","5","7.28","5","0.00",
="00631L","元大台灣50正2","4,068,028","4,811","940,617,972","231.30","233.05","228.80","232.55","+","3.55","232.50","17","232.55","16","0.00",
="00632R","元大台灣50反1","38,047,811","3,112","885,340,641","23.25","23.36","23.17","23.20","-","0.15","23.20","55","23.21","64","0.00",
="00633L","富邦上証正2","9,439,317","1,623","350,344,924","36.47","37.81","36.36","37.67","+","1.42","37.66","11","37.67","153","0.00",
="00634R","富邦上証反1","394,000","39","1,651,510","4.23","4.23","4.16","4.18","-","0.06","4.17","3","4.18","200","0.00",
="00635U","期元大S&P黃金","805,067","413","24,581,963","30.59","30.59","30.49","30.49","-","0.34","30.49","284","30.50","3","0.00",
