"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","105,854,638","71,439","6,661,383,731","62.35","63.20","62.15","63.10","+","1.05","63.05","875","63.10","746","0.00",
="0051","元大中型100","45,376","267","4,002,823","88.00","88.50","88.00","88.20","+","0.45","88.15","5","88.25","1","0.00",
="0052","富邦科技","2,458,615","4,366","620,740,115","250.20","253.60","249.35","252.85","+","4.70","252.85","4","252.90","200","0.00",
="0053","元大電子","45,074","202","6,210,957","136.00","138.45","136.00","137.40","+","1.45","137.40","2","137.80","1","0.00",
="0055","元大MSCI金融","261,418","343","8,104,628","31.05","31.10","30.88","30.99","-","0.10","30.98","1","30.99","1","0.00",
="0056","元大高股息","51,742,253","27,760","1,935,033,342","37.27","37.49","37.27","37.49","+","0.38","37.48","449","37.49","6","0.00",
="0057","富邦摩台","12,509","30","2,301,830","184.15","184.65","183.60","184.00","+","2.30","183.75","10","184.45","10","0.00",
="0061","元大寶滬深","185,054","221","4,028,063","21.83","21.85","21.70","21.75","-","0.04","21.73","3","21.75","68","0.00",
="006203","元大MSCI台灣","10,736","118","1,223,409","113.50","114.50","113.50","114.25","+","1.95","113.80","1","114.05","1","0.00",
="006204","永豐臺灣加權","22,104","50","3,122,659","140.95","142.20","140.95","142.20","+","1.80","141.85","3","142.10","20","0.00",
="006205","富邦上証","674,673","335","25,220,601","37.59","37.61","37.29","37.33","-","0.28","37.32","1","37.33","163","0.00",
="006206","元大上證50","243,316","175","8,393,789","34.70","34.70","34.35","34.43","-","0.31","34.43","2","34.45","10","0.00",
="006207","復華滬深","139,911","131","4,009,426","28.75","28.75","28.58","28.58","-","0.24","28.57","5","28.58","49","0.00",
="006208","富邦台50","10,167,756","11,966","1,498,868,789","146.00","147.90","145.50","147.45","+","2.35","147.40","25","147.45","45","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","8.69","1","8.78","5","0.00",
="00631L","元大台灣50正2","3,350,801","4,966","1,125,002,153","332.50","338.10","330.20","337.60","+","9.55","337.55","4","337.60","142","0.00",
="00632R","元大台灣50反1","55,033,867","8,628","952,397,024","17.39","17.46","17.25","17.26","-","0.26","17.26","2,584","17.27","218","0.00",
="00633L","富邦上証正2","8,065,263","827","383,673,779","47.72","47.97","47.26","47.42","-","0.18","47.42","54","47.46","2","0.00",
="00634R","富邦上証反1","189,050","15","624,004","3.29","3.31","3.29","3.31","+","0.01","3.30","8","3.31","277","0.00",
="00635U","期元大S&P黃金","16,691,668","9,722","766,562,419","45.73","46.14","45.65","45.87","-","1.23","45.87","21","45.89","1","0.00",
="00636","國泰中國A50","1,455,278","359","36,778,034","25.23","25.40","25.20","25.27","-","0.05","25.26","50","25.27","31","0.00",
="00636K","國泰中國A50+U","200","2","1,664","8.32","8.32","8.32","8.32","-","0.04","8.25","2","8.34","2","0.00",
="00637L","元大滬深300正2","53,157,270","4,356","1,025,365,351","19.29","19.45","19.17","19.21","-","0.08","19.21","1,803","19.22","121","0.00",
="00638R","元大滬深300反1","233,000","36","1,620,100","6.94","6.97","6.94","6.94","-","0.03","6.94","433","6.96","119","0.00",
="00639","富邦深100","709,934","327","10,018,003","14.08","14.22","14.03","14.06","-","0.03","14.06","12","14.07","176","0.00",
="00640L","富邦日本正2","513,413","337","35,973,983","69.90","70.45","69.85","70.45","+","2.80","70.45","1","70.50","165","0.00",
="00641R","富邦日本反1","702,554","112","3,412,295","4.87","4.87","4.84","4.84","-","0.11","4.85","6","4.86","484","0.00",
="00642U","期元大S&P石油","5,594,049","1,502","82,761,298","14.78","14.83","14.76","14.79","+","0.01","14.78","270","14.79","3,334","0.00",
="00643","群益深証中小","2,954,737","227","45,918,321","15.54","15.61","15.47","15.47","-","0.06","15.46","5","15.47","8","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.59","3","3.68","1","0.00",
="00645","富邦日本","346,592","395","15,639,303","45.11","45.21","45.03","45.19","+","0.91","45.19","196","45.20","10","0.00",
="00646","元大S&P500","5,505,361","2,464","352,424,641","64.00","64.20","63.95","63.95","+","0.65","63.95","98","64.00","1,775","0.00",
="00647L","元大S&P500正2","143,150","190","15,860,026","110.65","111.15","110.55","111.10","+","3.10","111.05","60","111.10","42","0.00",
="00648R","元大S&P500反1","816,560","92","3,621,348","4.44","4.44","4.43","4.43","-","0.07","4.43","624","4.44","3,676","0.00",
="00650L","復華香港正2","10,970,213","1,384","193,828,247","17.56","17.83","17.55","17.67","+","0.50","17.66","105","17.67","72","0.00",
="00651R","復華香港反1","1,092,850","112","5,806,945","5.36","5.36","5.30","5.31","-","0.09","5.30","177","5.31","228","0.00",
="00652","富邦印度","816,701","606","30,453,253","37.09","37.37","37.09","37.33","+","0.24","37.33","4","37.34","1","0.00",
="00653L","富邦印度正2","430,888","252","25,295,321","58.35","58.95","58.25","58.70","+","0.70","58.65","4","58.70","19","0.00",
="00654R","富邦印度反1","168,228","16","1,038,282","6.23","6.23","6.17","6.17","-","0.06","6.17","22","6.18","150","0.00",
="00655L","國泰中國A50正2","1,689,119","330","55,896,683","33.09","33.33","32.85","33.00","-","0.09","32.99","14","33.00","10","0.00",
="00656R","國泰中國A50反1","162,175","17","998,222","6.15","6.17","6.13","6.16","-","0.01","6.15","90","6.16","428","0.00",
="00657","國泰日經225","320,904","145","18,477,512","57.30","57.95","57.30","57.90","+","1.65","57.85","4","57.90","98","0.00",
="00657K","國泰日經225+U","200","2","3,780","18.90","18.90","18.90","18.90","+","0.57","18.81","4","18.99","1","0.00",
="00660","元大歐洲50","74,525","123","3,011,518","40.46","40.52","40.32","40.40","+","0.12","40.32","10","40.37","1","0.00",
="00661","元大日經225","295,850","257","18,648,592","63.05","63.20","62.80","63.15","+","1.70","63.15","1","63.20","6","0.00",
="00662","富邦NASDAQ","1,635,815","2,061","160,309,994","97.85","98.15","97.80","97.95","+","1.40","97.95","11","98.00","26","0.00",
="00663L","國泰臺灣加權正2","7,887,567","3,618","345,225,097","43.39","44.13","43.05","44.01","+","1.21","44.00","20","44.01","296","0.00",
="00664R","國泰臺灣加權反1","14,997,741","858","41,982,290","2.81","2.82","2.79","2.79","-","0.05","2.79","2,278","2.80","996","0.00",
="00665L","富邦恒生國企正2","29,822,989","3,022","342,448,685","11.38","11.60","11.37","11.46","+","0.30","11.46","1,916","11.47","148","0.00",
="00666R","富邦恒生國企反1","327,047","65","2,827,654","8.73","8.74","8.58","8.63","-","0.14","8.62","5","8.63","64","0.00",
="00668","國泰美國道瓊","416,902","114","21,518,678","51.50","51.70","51.50","51.55","+","0.35","51.55","311","51.60","160","0.00",
="00668K","國泰美國道瓊+U","200","2","3,372","16.86","16.86","16.86","16.86","+","0.02","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","3,036,631","206","17,834,816","5.93","5.93","5.86","5.86","-","0.09","5.85","4,287","5.86","75","0.00",
="00670L","富邦NASDAQ正2","1,255,667","1,230","201,074,497","159.85","160.95","159.65","160.95","+","5.60","160.90","4","160.95","127","0.00",
="00671R","富邦NASDAQ反1","9,040,978","378","26,226,597","2.91","2.91","2.89","2.89","-","0.06","2.89","18,016","2.91","19,688","0.00",
="00674R","期元大S&P黃金反1","4,794,019","516","28,811,344","6.02","6.04","5.98","6.01","+","0.14","6.00","61","6.01","1,920","0.00",
="00675L","富邦臺灣加權正2","3,605,876","2,889","480,908,675","131.85","134.40","131.10","134.00","+","3.80","133.95","3","134.00","8","0.00",
="00676R","富邦臺灣加權反1","2,702,532","403","25,657,305","9.56","9.58","9.46","9.48","-","0.14","9.48","38","9.49","1,403","0.00",
="00678","群益那斯達克生技","325,181","70","10,016,609","30.79","30.83","30.77","30.77","+","0.33","30.77","47","30.80","1","0.00",
="00680L","元大美債20正2","28,573,746","1,983","221,144,411","7.78","7.78","7.72","7.72","-","0.16","7.72","913","7.73","6,287","0.00",
="00681R","元大美債20反1","21,000","9","421,210","20.01","20.07","20.01","20.06","+","0.19","20.03","107","20.06","1","0.00",
="00682U","期元大美元指數","17,020","7","343,443","20.19","20.19","20.14","20.14","X","0.00","20.14","12","20.18","141","0.00",
="00683L","期元大美元指正2","172,940","26","3,589,732","20.73","20.79","20.73","20.73","+","0.12","20.73","1","20.74","9","0.00",
="00684R","期元大美元指反1","51,100","11","798,532","15.70","15.70","15.62","15.62","-","0.05","15.62","74","15.66","75","0.00",
="00685L","群益臺灣加權正2","655,055","552","78,617,330","118.50","120.70","117.90","120.45","+","3.40","120.40","2","120.45","132","0.00",
="00686R","群益臺灣加權反1","2,105,670","158","3,601,581","1.72","1.72","1.70","1.70","-","0.03","1.70","1,349","1.71","1,196","0.00",
