"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="00945B","凱基美國非投等債","16,776,241","1,583","261,026,877","15.58","15.59","15.54","15.55","-","0.01","15.55","2,181","15.56","306","0.00",
="00946","群益科技高息成長","11,984,739","3,098","111,769,189","9.30","9.37","9.28","9.34","+","0.10","9.34","57","9.35","445","0.00",
="00947","台新臺灣IC設計","2,501,526","718","35,796,750","14.27","14.40","14.21","14.37","+","0.32","14.37","6","14.38","24","0.00",
="00949","復華日本龍頭","3,277,270","739","50,492,466","15.44","15.50","15.34","15.36","-","0.02","15.36","218","15.37","26","0.00",
="00951","台新日本半導體","2,068,592","843","16,808,481","8.09","8.17","8.08","8.10","+","0.06","8.10","313","8.11","58","0.00",
="00952","凱基台灣AI50","3,404,105","1,189","33,800,916","9.85","9.98","9.85","9.93","+","0.17","9.93","104","9.94","11","0.00",
="00953B","群益優選非投等債","41,869,286","3,255","434,205,103","10.37","10.38","10.36","10.37","+","0.01","10.36","8,307","10.37","6,948","0.00",
="00954","中信日本半導體","1,573,873","778","13,517,772","8.56","8.62","8.53","8.58","+","0.10","8.57","34","8.58","106","0.00",
="00956","中信日經高股息","992,881","728","9,729,957","9.82","9.85","9.77","9.79","+","0.08","9.79","292","9.80","156","0.00",
="00960","野村全球航運龍頭","3,914,673","1,039","57,334,671","14.64","14.69","14.52","14.66","+","0.04","14.65","472","14.66","49","0.00",
="00961","FT臺灣永續高息","1,393,737","143","13,319,731","9.52","9.59","9.50","9.56","+","0.09","9.55","23","9.56","139","0.00",
="00962","台新AI優息動能","3,314,959","407","32,806,466","9.80","9.93","9.80","9.92","+","0.19","9.91","20","9.92","69","0.00",
="00963","中信全球高股息","1,222,822","184","12,306,698","10.06","10.08","10.05","10.07","+","0.02","10.07","95","10.08","105","0.00",
="00964","中信亞太高股息","392,007","83","3,969,048","10.12","10.15","10.09","10.10","-","0.02","10.09","202","10.10","1","0.00",
="00965","元大航太防衛科技","12,890,938","1,273","191,498,128","14.82","14.89","14.82","14.87","+","0.16","14.86","729","14.87","32","0.00",
="01001T","土銀富邦R1","5,000","5","66,870","13.35","13.41","13.35","13.41","+","0.01","13.40","10","13.41","11","0.00",
="01002T","土銀國泰R1","1,492,090","393","22,708,842","15.35","15.40","15.00","15.33","-","0.02","15.33","1","15.39","50","0.00",
="01004T","土銀富邦R2","226,005","10","2,632,135","11.60","11.65","11.60","11.64","-","0.01","11.63","5","11.64","480","0.00",
="01007T","兆豐國泰R2","23,140","8","358,294","15.50","15.50","15.45","15.50","+","0.05","15.45","55","15.58","1","0.00",
="01009T","王道圓滿R1","28,071","15","196,354","7.00","7.00","6.99","7.00"," ","0.00","6.99","1","7.00","46","0.00",
="01010T","京城樂富R1","3,000","3","29,980","9.99","10.00","9.99","10.00"," ","0.00","9.99","14","10.00","71","0.00",
="020000","富邦特選蘋果N","42,000","3","522,140","12.42","12.44","12.42","12.44","X","0.00","12.45","10","12.48","10","0.00",
="020011","統一微波高息20N","4,000","3","40,280","10.07","10.07","10.07","10.07","+","0.09","10.06","144","10.07","140","0.00",
="020012","富邦行動通訊N","0","0","0","--","--","--","--"," ","0.00","11.15","10","11.18","10","0.00",
="020015","統一MSCI美低波N","0","0","0","--","--","--","--"," ","0.00","17.85","179","17.88","129","0.00",
="020016","統一MSCI美科技N","0","0","0","--","--","--","--"," ","0.00","32.01","185","32.04","166","0.00",
="020018","統一價值成長30N","5,000","2","128,290","25.65","25.67","25.65","25.67","+","0.07","25.64","183","25.65","188","0.00",
="020019","統一特選台灣5GN","4,000","4","81,350","20.32","20.35","20.32","20.35","X","0.00","20.35","133","20.37","129","0.00",
="02001L","富邦蘋果正二N","42,000","23","1,165,580","27.56","28.00","27.56","28.00","+","1.18","28.01","10","28.10","1","0.00",
="02001R","富邦蘋果反一N","2,000","1","2,720","1.36","1.36","1.36","1.36","-","0.05","1.36","10","1.37","10","0.00",
="02001S","策元大加權策略N","0","0","0","--","--","--","--"," ","0.00","7.88","100","7.90","100","0.00",
="020020","元大台股領航N","80,000","13","1,006,930","12.56","12.68","12.56","12.68","+","0.33","12.69","499","12.70","510","0.00",
="020028","元大特選電動車N","7,000","3","64,250","9.17","9.18","9.17","9.18","+","0.08","9.19","499","9.20","499","0.00",
="020029","元大ESG高股息N","146,000","25","1,353,400","9.20","9.31","9.20","9.29","+","0.13","9.29","499","9.30","499","0.00",
="020030","統一智慧電動車N","94,000","13","600,150","6.36","6.41","6.36","6.41","+","0.09","6.40","230","6.41","23","0.00",
="020031","統一IC設計臺灣N","0","0","0","--","--","--","--"," ","0.00","6.13","228","6.15","312","0.00",
="020032","元大綠能N","50,000","5","277,410","5.54","5.56","5.54","5.56","+","0.04","5.57","499","5.58","499","0.00",
="020034","元大IC設計N","106,000","19","846,840","7.95","8.02","7.92","8.02","+","0.19","8.01","499","8.02","499","0.00",
="020036","元大金融配息N","0","0","0","--","--","--","--"," ","0.00","6.70","499","6.71","499","0.00",
="020037","元大金融高股息N","2,000","2","14,250","7.12","7.13","7.12","7.13","+","0.08","7.12","499","7.13","499","0.00",
="020038","元大ESG配息N","17,000","7","130,450","7.67","7.69","7.67","7.69","+","0.11","7.68","499","7.69","502","0.00",
="020039","元大加權N","216,000","38","1,547,500","7.03","7.22","7.03","7.22","+","0.19","7.21","100","7.23","139","0.00",
="030001","大同凱基51購02","0","0","0","--","--","--","--"," ","0.00","0.16","10","--","0","91.90",
="030002","漢唐凱基51購07","9,000","3","8,730","0.93","1.08","0.93","1.08","+","0.27","0.96","1","1.18","10","2,680.00",
="030004","欣興凱基54購02","45,000","3","16,630","0.38","0.38","0.36","0.37","-","0.09","0.37","100","0.38","214","117.00",
="030007","世芯凱基51購23","0","0","0","--","--","--","--"," ","0.00","0.16","25","0.17","10","313.00",
