證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"16,981,000","586,000","16,395,000",0.0,0.0,0.0,0,0,0,"-11,559,639","60,000","274,000","-214,000","3,348,174","14,693,813","-11,345,639","4,835,361"
00687B,國泰20年美債,"15,286,041","302,000","14,984,041",0.0,0.0,0.0,0,0,0,"-9,241,431",0,"10,000","-10,000","7,454,287","16,685,718","-9,231,431","5,742,610"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,-300,0,0,0,"51,200","51,500",-300,-300
00694B,富邦美債1-3,"141,000",0,"141,000",0.0,0.0,0.0,0,0,0,"-167,223",0,0,0,"85,000","252,223","-167,223","-26,223"
00695B,富邦美債7-10,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"-3,127",0,0,0,"204,083","207,210","-3,127","-5,127"
00696B,富邦美債20年,"10,325,000","11,000","10,314,000",0.0,0.0,0.0,0,0,0,"-9,953,182",0,0,0,"2,950,154","12,903,336","-9,953,182","360,818"
00697B,元大美債7-10,"6,000","1,000","5,000",0.0,0.0,0.0,0,0,0,"-62,016",0,0,0,"13,055","75,071","-62,016","-57,016"
00719B,元大美債1-3,"82,000","96,000","-14,000",0.0,0.0,0.0,0,0,0,"-559,167",0,0,0,"22,999","582,166","-559,167","-573,167"
00720B,元大投資級公司債,"1,284,000","92,000","1,192,000",0.0,0.0,0.0,0,0,0,"335,916",0,0,0,"990,567","654,651","335,916","1,527,916"
00722B,群益投資級電信債,"103,000","157,000","-54,000",0.0,0.0,0.0,0,0,0,"80,474",0,0,0,"2,452,354","2,371,880","80,474","26,474"
00723B,群益投資級科技債,0,0,0,0.0,0.0,0.0,0,0,0,33,0,0,0,"150,100","150,067",33,33
00724B,群益投資級金融債,"20,000","2,000","18,000",0.0,0.0,0.0,0,0,0,"44,780",0,0,0,"3,411,396","3,366,616","44,780","62,780"
00725B,國泰投資級公司債,"727,000","123,000","604,000",0.0,0.0,0.0,0,0,0,"-547,892",0,0,0,"1,768,914","2,316,806","-547,892","56,108"
00726B,國泰新興投等債,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"-226,249",0,0,0,"100,111","326,360","-226,249","-228,249"
00727B,國泰優選非投等債,"10,000","13,000","-3,000",0.0,0.0,0.0,0,0,0,154,0,0,0,"111,193","111,039",154,"-2,846"
00734B,台新JPM新興債,0,0,0,0.0,0.0,0.0,0,0,0,"-11,000",0,0,0,"500,000","511,000","-11,000","-11,000"
00740B,富邦全球投等債,"343,000","71,000","272,000",0.0,0.0,0.0,0,0,0,"-287,437",0,0,0,"953,001","1,240,438","-287,437","-15,437"
00741B,富邦全球非投等債,"24,000",0,"24,000",0.0,0.0,0.0,0,0,0,"-16,973",0,0,0,"200,027","217,000","-16,973","7,027"
00746B,富邦A級公司債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,-718,0,0,0,"227,314","228,032",-718,"-1,718"
00749B,凱基新興債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00750B,凱基科技債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00751B,元大AAA至A公司債,"394,050","166,000","228,050",0.0,0.0,0.0,0,0,0,"223,221",0,0,0,"453,023","229,802","223,221","451,271"
00754B,群益AAA-AA公司債,0,0,0,0.0,0.0,0.0,0,0,0,"2,000",0,0,0,"178,000","176,000","2,000","2,000"
00755B,群益投資級公用債,"7,000",0,"7,000",0.0,0.0,0.0,0,0,0,"6,677",0,0,0,"107,677","101,000","6,677","13,677"
00756B,群益投等新興公債,0,0,0,0.0,0.0,0.0,0,0,0,"10,999",0,0,0,"163,999","153,000","10,999","10,999"
00758B,復華能源債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00759B,復華製藥債,0,0,0,0.0,0.0,0.0,0,0,0,-1,0,0,0,"100,000","100,001",-1,-1
00760B,復華新興企業債,0,0,0,0.0,0.0,0.0,0,0,0,"1,996",0,0,0,"104,999","103,003","1,996","1,996"
00761B,國泰A級公司債,0,0,0,0.0,0.0,0.0,0,0,0,"14,287",0,0,0,"128,000","113,713","14,287","14,287"
00764B,群益25年美債,"2,080,000","20,000","2,060,000",0.0,0.0,0.0,0,0,0,"-2,022,791",0,0,0,"1,868,701","3,891,492","-2,022,791","37,209"
00768B,復華20年美債,"219,000","3,000","216,000",0.0,0.0,0.0,0,0,0,"-131,231",0,0,0,"1,101,769","1,233,000","-131,231","84,769"
00772B,中信高評級公司債,"197,000","15,000","182,000",0.0,0.0,0.0,0,0,0,"190,754",0,"10,000","-10,000","251,982","51,228","200,754","372,754"
00773B,中信優先金融債,"185,000","14,000","171,000",0.0,0.0,0.0,0,0,0,"-939,665",0,0,0,"133,580","1,073,245","-939,665","-768,665"
