證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"7,709,000","3,081,000","4,628,000",0.0,0.0,0.0,0,0,0,"-5,685,715","30,000",0,"30,000","3,935,000","9,650,715","-5,715,715","-1,057,715"
00687B,國泰20年美債,"92,000","4,715,300","-4,623,300",0.0,0.0,0.0,0,0,0,"4,073,620",0,0,0,"9,263,000","5,189,380","4,073,620","-549,680"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"25,000","25,000",0,0
00694B,富邦美債1-3,"99,000",0,"99,000",0.0,0.0,0.0,0,0,0,"-108,827",0,0,0,"73,003","181,830","-108,827","-9,827"
00695B,富邦美債7-10,"35,000",0,"35,000",0.0,0.0,0.0,0,0,0,"-80,077",0,0,0,"92,000","172,077","-80,077","-45,077"
00696B,富邦美債20年,"266,000","19,000","247,000",0.0,0.0,0.0,0,0,0,"-377,057",0,0,0,"782,000","1,159,057","-377,057","-130,057"
00697B,元大美債7-10,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,"-100,001",0,0,0,"167,000","267,001","-100,001","-97,001"
00719B,元大美債1-3,"148,099","610,000","-461,901",0.0,0.0,0.0,0,0,0,"-1,511,258","10,000",0,"10,000","42,000","1,563,258","-1,521,258","-1,973,159"
00720B,元大投資級公司債,"1,000","1,061,000","-1,060,000",0.0,0.0,0.0,0,0,0,"264,552",0,0,0,"1,598,000","1,333,448","264,552","-795,448"
00722B,群益投資級電信債,"85,000","152,000","-67,000",0.0,0.0,0.0,0,0,0,"-465,564",0,0,0,"3,748,121","4,213,685","-465,564","-532,564"
00723B,群益投資級科技債,"3,000","63,000","-60,000",0.0,0.0,0.0,0,0,0,"48,930",0,0,0,"198,136","149,206","48,930","-11,070"
00724B,群益投資級金融債,"23,000","30,000","-7,000",0.0,0.0,0.0,0,0,0,"-61,539",0,0,0,"3,582,000","3,643,539","-61,539","-68,539"
00725B,國泰投資級公司債,"138,000","893,000","-755,000",0.0,0.0,0.0,0,0,0,"-714,254",0,0,0,"272,000","986,254","-714,254","-1,469,254"
00726B,國泰新興投等債,"2,000","43,000","-41,000",0.0,0.0,0.0,0,0,0,"2,049",0,0,0,"130,000","127,951","2,049","-38,951"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-16,329",0,0,0,"100,079","116,408","-16,329","-16,329"
00734B,台新JPM新興債,0,0,0,0.0,0.0,0.0,0,0,0,-146,0,0,0,0,146,-146,-146
00740B,富邦全球投等債,"48,000","20,000","28,000",0.0,0.0,0.0,0,0,0,"-168,930",0,0,0,"593,000","761,930","-168,930","-140,930"
00741B,富邦全球非投等債,0,0,0,0.0,0.0,0.0,0,0,0,-976,0,0,0,"100,024","101,000",-976,-976
00746B,富邦A級公司債,0,"7,000","-7,000",0.0,0.0,0.0,0,0,0,"-200,067",0,0,0,"634,000","834,067","-200,067","-207,067"
00749B,凱基新興債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00750B,凱基科技債10+,"58,000","58,000",0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
