證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"147,291","2,333,000","-2,185,709",0.0,0.0,0.0,0,0,0,"-4,943,821","33,000","193,000","-160,000","3,027,000","7,810,821","-4,783,821","-7,129,530"
00687B,國泰20年美債,109,"1,802,000","-1,801,891",0.0,0.0,0.0,0,0,0,"2,070,735",0,0,0,"5,835,000","3,764,265","2,070,735","268,844"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"25,000","25,000",0,0
00694B,富邦美債1-3,0,"109,000","-109,000",0.0,0.0,0.0,0,0,0,"-117,894",0,0,0,"263,000","380,894","-117,894","-226,894"
00695B,富邦美債7-10,0,"163,000","-163,000",0.0,0.0,0.0,0,0,0,"153,788",0,0,0,"449,001","295,213","153,788","-9,212"
00696B,富邦美債20年,0,"212,000","-212,000",0.0,0.0,0.0,0,0,0,"157,197",0,0,0,"1,356,000","1,198,803","157,197","-54,803"
00697B,元大美債7-10,0,0,0,0.0,0.0,0.0,0,0,0,"-123,935",0,0,0,"70,000","193,935","-123,935","-123,935"
00719B,元大美債1-3,"8,050","526,000","-517,950",0.0,0.0,0.0,0,0,0,"126,428",0,0,0,"251,000","124,572","126,428","-391,522"
00720B,元大投資級公司債,"243,161","2,194,000","-1,950,839",0.0,0.0,0.0,0,0,0,"-1,679",0,0,0,"1,268,000","1,269,679","-1,679","-1,952,518"
00722B,群益投資級電信債,0,"956,000","-956,000",0.0,0.0,0.0,0,0,0,"216,494",0,0,0,"3,383,000","3,166,506","216,494","-739,506"
00723B,群益投資級科技債,0,0,0,0.0,0.0,0.0,0,0,0,"-155,288",0,0,0,"100,564","255,852","-155,288","-155,288"
00724B,群益投資級金融債,"58,000","30,000","28,000",0.0,0.0,0.0,0,0,0,"-141,298",0,0,0,"3,711,052","3,852,350","-141,298","-113,298"
00725B,國泰投資級公司債,"30,000","921,000","-891,000",0.0,0.0,0.0,0,0,0,"-157,476",0,0,0,"1,062,000","1,219,476","-157,476","-1,048,476"
00726B,國泰新興投等債,"3,000","9,000","-6,000",0.0,0.0,0.0,0,0,0,"-21,468",0,0,0,"130,538","152,006","-21,468","-27,468"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-24,152",0,0,0,"103,000","127,152","-24,152","-24,152"
00734B,台新JPM新興債,"20,000",0,"20,000",0.0,0.0,0.0,0,0,0,"-21,000",0,0,0,0,"21,000","-21,000","-1,000"
00740B,富邦全球投等債,"13,000","391,000","-378,000",0.0,0.0,0.0,0,0,0,"-134,425",0,0,0,"1,313,000","1,447,425","-134,425","-512,425"
00741B,富邦全球非投等債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,19,0,0,0,"100,047","100,028",19,-981
00746B,富邦A級公司債,0,0,0,0.0,0.0,0.0,0,0,0,"-5,381",0,0,0,"406,077","411,458","-5,381","-5,381"
00749B,凱基新興債10+,0,"3,000","-3,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"-3,000"
00750B,凱基科技債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00751B,元大AAA至A公司債,"97,050","168,000","-70,950",0.0,0.0,0.0,0,0,0,"-2,671,565",0,0,0,"26,000","2,697,565","-2,671,565","-2,742,515"
00754B,群益AAA-AA公司債,0,0,0,0.0,0.0,0.0,0,0,0,"-18,437",0,0,0,"100,584","119,021","-18,437","-18,437"
00755B,群益投資級公用債,0,0,0,0.0,0.0,0.0,0,0,0,"-21,000",0,0,0,"100,212","121,212","-21,000","-21,000"
00756B,群益投等新興公債,0,"6,000","-6,000",0.0,0.0,0.0,0,0,0,"-6,962",0,0,0,"133,046","140,008","-6,962","-12,962"
00758B,復華能源債,0,0,0,0.0,0.0,0.0,0,0,0,-11,0,0,0,"100,000","100,011",-11,-11
00759B,復華製藥債,0,0,0,0.0,0.0,0.0,0,0,0,-34,0,0,0,"100,000","100,034",-34,-34
00760B,復華新興企業債,"1,000","7,000","-6,000",0.0,0.0,0.0,0,0,0,-202,0,0,0,"100,601","100,803",-202,"-6,202"
00761B,國泰A級公司債,0,"14,000","-14,000",0.0,0.0,0.0,0,0,0,"-109,393",0,0,0,"212,000","321,393","-109,393","-123,393"
00764B,群益25年美債,0,"3,000","-3,000",0.0,0.0,0.0,0,0,0,"82,785",0,0,0,"5,801,248","5,718,463","82,785","79,785"
00768B,復華20年美債,0,"219,000","-219,000",0.0,0.0,0.0,0,0,0,"4,065",0,0,0,"292,999","288,934","4,065","-214,935"
00772B,中信高評級公司債,"35,000","1,278,000","-1,243,000",0.0,0.0,0.0,0,0,0,"-146,149",0,0,0,"336,000","482,149","-146,149","-1,389,149"
00773B,中信優先金融債,0,0,0,0.0,0.0,0.0,0,0,0,"-115,855",0,0,0,"753,000","868,855","-115,855","-115,855"
00777B,凱基AAA至A公司債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"-1,000"
00778B,凱基金融債20+,0,0,0,0.0,0.0,0.0,0,0,0,"7,000",0,0,0,"107,000","100,000","7,000","7,000"
00779B,凱基美債25+,0,0,0,0.0,0.0,0.0,0,0,0,"12,000",0,0,0,"315,000","303,000","12,000","12,000"
00780B,國泰A級金融債,0,0,0,0.0,0.0,0.0,0,0,0,"-5,000",0,0,0,"100,000","105,000","-5,000","-5,000"
00781B,國泰A級科技債,0,0,0,0.0,0.0,0.0,0,0,0,"-74,712",0,0,0,"100,000","174,712","-74,712","-74,712"
00782B,國泰A級公用債,"5,000",0,"5,000",0.0,0.0,0.0,0,0,0,"-109,180",0,0,0,"151,000","260,180","-109,180","-104,180"
00785B,富邦金融投等債,0,"20,000","-20,000",0.0,0.0,0.0,0,0,0,"20,880",0,0,0,"71,000","50,120","20,880",880
00786B,元大10年IG銀行債,0,"28,000","-28,000",0.0,0.0,0.0,0,0,0,"26,845",0,0,0,"150,000","123,155","26,845","-1,155"
00787B,元大10年IG醫療債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"12,769",0,0,0,"137,000","124,231","12,769","11,769"
00788B,元大10年IG電能債,0,"6,000","-6,000",0.0,0.0,0.0,0,0,0,"1,865",0,0,0,"2,000",135,"1,865","-4,135"
00789B,復華公司債A3,0,"18,000","-18,000",0.0,0.0,0.0,0,0,0,"16,850",0,0,0,"117,000","100,150","16,850","-1,150"
00791B,復華信用債1-5,0,"10,000","-10,000",0.0,0.0,0.0,0,0,0,"-16,045",0,0,0,"102,799","118,844","-16,045","-26,045"
00792B,群益A級公司債,0,500,-500,0.0,0.0,0.0,0,0,0,"-16,200",0,0,0,"102,000","118,200","-16,200","-16,700"
00793B,群益AAA-A醫療債,0,"4,000","-4,000",0.0,0.0,0.0,0,0,0,"5,784",0,0,0,"7,000","1,216","5,784","1,784"
00795B,中信美國公債20年,"59,000","1,342,000","-1,283,000",0.0,0.0,0.0,0,0,0,"-696,853",0,0,0,"2,820,000","3,516,853","-696,853","-1,979,853"
00799B,國泰A級醫療債,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"-66,170",0,0,0,"171,000","237,170","-66,170","-68,170"
00834B,第一金金融債10+,0,"4,000","-4,000",0.0,0.0,0.0,0,0,0,"3,000",0,0,0,"103,000","100,000","3,000","-1,000"
00836B,永豐10年A公司債,0,"47,000","-47,000",0.0,0.0,0.0,0,0,0,"40,000",0,0,0,"42,000","2,000","40,000","-7,000"
00840B,凱基IG精選15+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00841B,凱基AAA-AA公司債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00842B,台新美元銀行債,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"-186,577",0,0,0,0,"186,577","-186,577","-188,577"
00844B,台新15年IG金融債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"80,000","80,000",0,0
00845B,富邦新興投等債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"101,000","101,000",0,0
00846B,富邦歐洲銀行債,0,0,0,0.0,0.0,0.0,0,0,0,"-4,989",0,0,0,"101,011","106,000","-4,989","-4,989"
00847B,中信美國市政債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,903,0,0,0,"502,050","501,147",903,-97
00848B,中信新興亞洲債,0,0,0,0.0,0.0,0.0,0,0,0,-1,0,0,0,"500,000","500,001",-1,-1
00849B,中信EM主權債0-5,0,"9,000","-9,000",0.0,0.0,0.0,0,0,0,-374,0,0,0,"505,094","505,468",-374,"-9,374"
00853B,統一美債10年Aa-A,0,"70,000","-70,000",0.0,0.0,0.0,0,0,0,"28,686",0,0,0,"1,032,077","1,003,391","28,686","-41,314"
00856B,永豐1-3年美公債,0,0,0,0.0,0.0,0.0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000"
00857B,永豐20年美公債,"1,000","422,000","-421,000",0.0,0.0,0.0,0,0,0,"74,091",0,0,0,"658,000","583,909","74,091","-346,909"
00858,永豐美國500大,"1,000","2,025","-1,025",0.0,0.0,0.0,0,0,0,"138,782",0,0,0,"142,000","3,218","138,782","137,757"
00859B,群益0-1年美債,"35,000","59,000","-24,000",0.0,0.0,0.0,0,0,0,"-77,481",0,0,0,"2,542,000","2,619,481","-77,481","-101,481"
00860B,群益1-5Y投資級債,0,0,0,0.0,0.0,0.0,0,0,0,"2,989",0,0,0,"113,015","110,026","2,989","2,989"
00862B,中信投資級公司債,"1,000","200,000","-199,000",0.0,0.0,0.0,0,0,0,"181,944",0,0,0,"682,110","500,166","181,944","-17,056"
00863B,中信全球電信債,0,0,0,0.0,0.0,0.0,0,0,0,"-1,108",0,0,0,"201,000","202,108","-1,108","-1,108"
00864B,中信美國公債0-1,"86,000","131,000","-45,000",0.0,0.0,0.0,0,0,0,"-155,000",0,0,0,"325,000","480,000","-155,000","-200,000"
00867B,台新A-BBB電信債,"20,000","45,000","-25,000",0.0,0.0,0.0,0,0,0,-343,0,0,0,"20,000","20,343",-343,"-25,343"
00870B,元大15年EM主權債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000",0
