證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"31,670,000","2,100","31,667,900",0.0,0.0,0.0,0,0,0,"18,671,415","1,750,000","15,240,000","-13,490,000","41,096,414","8,934,999","32,161,415","50,339,315"
00687B,國泰20年美債,"23,802,000","466,000","23,336,000",0.0,0.0,0.0,0,"200,000","-200,000","19,387,331",0,"1,870,000","-1,870,000","29,698,330","8,440,999","21,257,331","42,523,331"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"70,600","70,600",0,0
00694B,富邦美債1-3,"113,000",0,"113,000",0.0,0.0,0.0,0,0,0,"52,856",0,0,0,"200,000","147,144","52,856","165,856"
00695B,富邦美債7-10,"15,000","81,000","-66,000",0.0,0.0,0.0,0,0,0,"163,623",0,0,0,"465,665","302,042","163,623","97,623"
00696B,富邦美債20年,"3,672,000","57,000","3,615,000",0.0,0.0,0.0,0,0,0,"-1,674,991","10,000","300,000","-290,000","2,044,009","3,429,000","-1,384,991","1,940,009"
00697B,元大美債7-10,"158,000","3,000","155,000",0.0,0.0,0.0,0,0,0,"40,249",0,0,0,"86,049","45,800","40,249","195,249"
00718B,富邦中國政策債,0,0,0,0.0,0.0,0.0,0,0,0,-60,0,0,0,"101,000","101,060",-60,-60
00719B,元大美債1-3,"203,000","35,000","168,000",0.0,0.0,0.0,0,0,0,"-669,634",0,"199,000","-199,000","97,166","567,800","-470,634","-501,634"
00720B,元大投資級公司債,"3,018,000","14,000","3,004,000",0.0,0.0,0.0,0,0,0,"1,076,709",0,0,0,"2,192,709","1,116,000","1,076,709","4,080,709"
00722B,群益投資級電信債,"746,000","3,000","743,000",0.0,0.0,0.0,0,0,0,"-246,986",0,0,0,"1,967,014","2,214,000","-246,986","496,014"
00723B,群益投資級科技債,0,"14,000","-14,000",0.0,0.0,0.0,0,0,0,"19,000",0,0,0,"129,000","110,000","19,000","5,000"
00724B,群益投資級金融債,"81,000","21,000","60,000",0.0,0.0,0.0,0,0,0,"298,011","1,517,000","1,500,000","17,000","5,114,706","4,833,695","281,011","358,011"
