證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"7,018,000","5,675,000","1,343,000",0.0,0.0,0.0,0,0,0,"2,162,169",0,0,0,"11,050,217","8,888,048","2,162,169","3,505,169"
00687B,國泰20年美債,"93,671","15,310,000","-15,216,329",0.0,0.0,0.0,0,0,0,"20,420,667",0,0,0,"22,001,000","1,580,333","20,420,667","5,204,338"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"25,000","25,000",0,0
00694B,富邦美債1-3,0,"5,000","-5,000",0.0,0.0,0.0,0,0,0,"-4,119",0,0,0,"55,657","59,776","-4,119","-9,119"
00695B,富邦美債7-10,0,0,0,0.0,0.0,0.0,0,0,0,"-9,149",0,0,0,"204,035","213,184","-9,149","-9,149"
00696B,富邦美債20年,"98,000","71,000","27,000",0.0,0.0,0.0,0,0,0,"-385,816",0,0,0,"821,000","1,206,816","-385,816","-358,816"
00697B,元大美債7-10,0,0,0,0.0,0.0,0.0,0,0,0,"-71,248",0,0,0,"21,093","92,341","-71,248","-71,248"
00719B,元大美債1-3,"789,000","2,000","787,000",0.0,0.0,0.0,0,0,0,"-264,237","10,000","320,000","-310,000","335,000","289,237","45,763","522,763"
00720B,元大投資級公司債,"85,000","4,428,000","-4,343,000",0.0,0.0,0.0,0,0,0,"4,681,350",0,0,0,"5,206,382","525,032","4,681,350","338,350"
00722B,群益投資級電信債,"197,000","27,000","170,000",0.0,0.0,0.0,0,0,0,"-218,355",0,0,0,"2,573,000","2,791,355","-218,355","-48,355"
00723B,群益投資級科技債,"30,000",0,"30,000",0.0,0.0,0.0,0,0,0,"-40,382",0,0,0,"100,658","141,040","-40,382","-10,382"
00724B,群益投資級金融債,"118,000","74,000","44,000",0.0,0.0,0.0,0,0,0,"-174,833",0,0,0,"3,842,399","4,017,232","-174,833","-130,833"
00725B,國泰投資級公司債,"269,000","3,265,000","-2,996,000",0.0,0.0,0.0,0,0,0,"1,846,689",0,0,0,"2,430,000","583,311","1,846,689","-1,149,311"
00726B,國泰新興投等債,0,0,0,0.0,0.0,0.0,0,0,0,"40,896",0,0,0,"149,594","108,698","40,896","40,896"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-65,206",0,0,0,"103,000","168,206","-65,206","-65,206"
00734B,台新JPM新興債,"18,000","4,000","14,000",0.0,0.0,0.0,0,0,0,"-20,000",0,0,0,0,"20,000","-20,000","-6,000"
00740B,富邦全球投等債,"30,000","102,000","-72,000",0.0,0.0,0.0,0,0,0,"-326,649",0,0,0,"626,000","952,649","-326,649","-398,649"
