證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"14,811,000","2,334,000","12,477,000",0.0,0.0,0.0,0,0,0,"-2,977,361","7,000","1,077,000","-1,070,000","6,131,350","8,038,711","-1,907,361","9,499,639"
00687B,國泰20年美債,"2,147,000","11,000","2,136,000",0.0,0.0,0.0,0,0,0,"6,284,909",0,0,0,"14,035,848","7,750,939","6,284,909","8,420,909"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,"-2,500",0,0,0,"53,100","55,600","-2,500","-2,500"
00694B,富邦美債1-3,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"-3,265",0,0,0,"56,289","59,554","-3,265","-4,265"
00695B,富邦美債7-10,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"7,167",0,0,0,"208,477","201,310","7,167","5,167"
00696B,富邦美債20年,"1,790,000",0,"1,790,000",0.0,0.0,0.0,0,0,0,"-1,725,524",0,0,0,"3,934,175","5,659,699","-1,725,524","64,476"
00697B,元大美債7-10,"38,000","6,000","32,000",0.0,0.0,0.0,0,0,0,"93,673",0,0,0,"130,000","36,327","93,673","125,673"
00719B,元大美債1-3,"456,000","69,000","387,000",0.0,0.0,0.0,0,0,0,"-424,555","10,000",0,"10,000","98,299","532,854","-434,555","-37,555"
00720B,元大投資級公司債,"1,119,031","9,000","1,110,031",0.0,0.0,0.0,0,0,0,"891,970",0,0,0,"1,704,186","812,216","891,970","2,002,001"
00722B,群益投資級電信債,"196,000",0,"196,000",0.0,0.0,0.0,0,0,0,"46,435",0,0,0,"1,736,478","1,690,043","46,435","242,435"
00723B,群益投資級科技債,"5,000",0,"5,000",0.0,0.0,0.0,0,0,0,"-1,970",0,0,0,"68,030","70,000","-1,970","3,030"
00724B,群益投資級金融債,"153,000",0,"153,000",0.0,0.0,0.0,0,0,0,"-11,544",0,0,0,"2,220,316","2,231,860","-11,544","141,456"
00725B,國泰投資級公司債,"652,000","28,000","624,000",0.0,0.0,0.0,0,0,0,"-69,370",0,0,0,"1,413,391","1,482,761","-69,370","554,630"
00726B,國泰新興投等債,"20,000","3,000","17,000",0.0,0.0,0.0,0,0,0,"36,249",0,0,0,"137,091","100,842","36,249","53,249"
00727B,國泰優選非投等債,"13,000",0,"13,000",0.0,0.0,0.0,0,0,0,"-7,411",0,0,0,"100,636","108,047","-7,411","5,589"
00734B,台新JPM新興債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"499,000","499,000",0,0
00740B,富邦全球投等債,"51,000","81,000","-30,000",0.0,0.0,0.0,0,0,0,"90,941",0,0,0,"3,760,000","3,669,059","90,941","60,941"
00741B,富邦全球非投等債,"85,000",0,"85,000",0.0,0.0,0.0,0,0,0,-392,0,0,0,"400,000","400,392",-392,"84,608"
00746B,富邦A級公司債,"5,400,000","85,000","5,315,000",0.0,0.0,0.0,0,0,0,"1,175,198",0,0,0,"3,263,198","2,088,000","1,175,198","6,490,198"
00749B,凱基新興債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00750B,凱基科技債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00751B,元大AAA至A公司債,"678,000","55,000","623,000",0.0,0.0,0.0,0,0,0,"422,393",0,0,0,"738,388","315,995","422,393","1,045,393"
00754B,群益AAA-AA公司債,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,"-1,339",0,0,0,"50,800","52,139","-1,339",661
00755B,群益投資級公用債,"13,000",0,"13,000",0.0,0.0,0.0,0,0,0,"-7,946",0,0,0,"51,110","59,056","-7,946","5,054"
00756B,群益投等新興公債,"92,000","1,000","91,000",0.0,0.0,0.0,0,0,0,"-78,335",0,0,0,"25,665","104,000","-78,335","12,665"
00758B,復華能源債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00759B,復華製藥債,0,0,0,0.0,0.0,0.0,0,0,0,70,0,0,0,"100,070","100,000",70,70
00760B,復華新興企業債,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,-357,0,0,0,"100,878","101,235",-357,"1,643"
00761B,國泰A級公司債,"28,000,000","1,000","27,999,000",0.0,0.0,0.0,0,0,0,"12,133",0,0,0,"113,133","101,000","12,133","28,011,133"
00764B,群益25年美債,"38,000",0,"38,000",0.0,0.0,0.0,0,0,0,"144,664",0,0,0,"22,301,827","22,157,163","144,664","182,664"
00768B,復華20年美債,"152,000",0,"152,000",0.0,0.0,0.0,0,0,0,"-151,662",0,0,0,"178,338","330,000","-151,662",338
00772B,中信高評級公司債,"1,582,000","25,000","1,557,000",0.0,0.0,0.0,0,0,0,"-495,748",0,0,0,"836,462","1,332,210","-495,748","1,061,252"
00773B,中信優先金融債,"292,000","14,000","278,000",0.0,0.0,0.0,0,0,0,"-70,396",0,0,0,"219,100","289,496","-70,396","207,604"
00777B,凱基AAA至A公司債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"-1,000"
00778B,凱基金融債20+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00779B,凱基美債25+,"194,000",0,"194,000",0.0,0.0,0.0,0,0,0,"-188,000",0,0,0,"333,000","521,000","-188,000","6,000"
00780B,國泰A級金融債,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"3,000"
00781B,國泰A級科技債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00782B,國泰A級公用債,0,0,0,0.0,0.0,0.0,0,0,0,"2,966",0,0,0,"103,000","100,034","2,966","2,966"
00785B,富邦金融投等債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000",0
00786B,元大10年IG銀行債,"18,000",0,"18,000",0.0,0.0,0.0,0,0,0,"21,965",0,0,0,"22,060",95,"21,965","39,965"
00787B,元大10年IG醫療債,"13,000",0,"13,000",0.0,0.0,0.0,0,0,0,937,0,0,0,"1,000",63,937,"13,937"
00788B,元大10年IG電能債,"70,000","1,000","69,000",0.0,0.0,0.0,0,0,0,"-5,122",0,0,0,"2,000","7,122","-5,122","63,878"
00789B,復華公司債A3,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00791B,復華信用債1-5,"5,000","16,000","-11,000",0.0,0.0,0.0,0,0,0,"-168,321",0,0,0,"7,311","175,632","-168,321","-179,321"
00792B,群益A級公司債,"2,000","11,000","-9,000",0.0,0.0,0.0,0,0,0,"-5,645",0,0,0,"100,355","106,000","-5,645","-14,645"
00793B,群益AAA-A醫療債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"50,000","50,000",0,0
00794B,群益7+中國政金債,0,0,0,0.0,0.0,0.0,0,0,0,"6,000",0,0,0,"56,000","50,000","6,000","6,000"
00795B,中信美國公債20年,"59,171,000",0,"59,171,000",0.0,0.0,0.0,0,0,0,"1,114,078",0,0,0,"5,761,256","4,647,178","1,114,078","60,285,078"
00799B,國泰A級醫療債,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,"2,951",0,0,0,"103,000","100,049","2,951","3,951"
00834B,第一金金融債10+,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"1,000",0,0,0,"109,000","108,000","1,000",0
00836B,永豐10年A公司債,"126,000",0,"126,000",0.0,0.0,0.0,0,0,0,"-125,000",0,0,0,"100,000","225,000","-125,000","1,000"
00840B,凱基IG精選15+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00841B,凱基AAA-AA公司債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00842B,台新美元銀行債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00844B,新光15年IG金融債,"8,000",0,"8,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"8,000"
00845B,富邦新興投等債,"25,000",0,"25,000",0.0,0.0,0.0,0,0,0,"-25,000",0,0,0,"100,000","125,000","-25,000",0
00846B,富邦歐洲銀行債,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,218,0,0,0,"102,357","102,139",218,"2,218"
00847B,中信美國市政債,0,0,0,0.0,0.0,0.0,0,0,0,"3,000",0,0,0,"305,000","302,000","3,000","3,000"
00848B,中信新興亞洲債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"301,000","301,000",0,0
00849B,中信EM主權債0-5,"62,000",0,"62,000",0.0,0.0,0.0,0,0,0,"-59,481",0,0,0,"302,178","361,659","-59,481","2,519"
00853B,統一美債10年Aa-A,"100,000",0,"100,000",0.0,0.0,0.0,0,0,0,"-67,663",0,0,0,"1,210,254","1,277,917","-67,663","32,337"
00856B,永豐1-3年美公債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"4,700",0,0,0,"12,000","7,300","4,700","3,700"
00857B,永豐20年美公債,"377,000","38,000","339,000",0.0,0.0,0.0,0,0,0,"-1,887,045",0,0,0,"549,718","2,436,763","-1,887,045","-1,548,045"
00858,永豐美國500大,"7,000","3,100","3,900",0.0,0.0,0.0,0,0,0,"-13,637",0,0,0,"176,000","189,637","-13,637","-9,737"
00859B,群益0-1年美債,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,"-4,003",0,0,0,"100,000","104,003","-4,003","-3,003"
00860B,群益1-5Y投資級債,0,0,0,0.0,0.0,0.0,0,0,0,"-7,179",0,0,0,"103,209","110,388","-7,179","-7,179"
00862B,中信投資級公司債,"2,521,000","170,000","2,351,000",0.0,0.0,0.0,0,"3,200,000","-3,200,000","915,565",0,0,0,"1,419,011","503,446","915,565","66,565"
00863B,中信全球電信債,"81,000",0,"81,000",0.0,0.0,0.0,0,0,0,"-65,000",0,0,0,"198,000","263,000","-65,000","16,000"
00864B,中信美國公債0-1,"259,000","43,000","216,000",0.0,0.0,0.0,0,0,0,"-255,147",0,"400,000","-400,000","513,000","368,147","144,853","-39,147"
00867B,新光A-BBB電信債,"6,000",0,"6,000",0.0,0.0,0.0,0,0,0,850,0,0,0,"201,000","200,150",850,"6,850"
00870B,元大15年EM主權債,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,000"
00877,復華中國5G,"97,000","585,000","-488,000",0.0,0.0,0.0,0,0,0,"555,842",0,0,0,"870,878","315,036","555,842","67,842"
00883B,中信ESG投資級債,0,"3,000","-3,000",0.0,0.0,0.0,0,0,0,"5,641",0,0,0,"305,739","300,098","5,641","2,641"
00884B,中信低碳新興債,"151,000","3,000","148,000",0.0,0.0,0.0,0,0,0,"-147,119",0,0,0,"205,958","353,077","-147,119",881
00886,永豐美國科技,0,0,0,0.0,0.0,0.0,0,0,0,"2,109",0,0,0,"4,033","1,924","2,109","2,109"
00887,永豐中國科技50大,"571,000","208,000","363,000",0.0,0.0,0.0,0,0,0,"438,245",0,0,0,"683,686","245,441","438,245","801,245"
00888,永豐台灣ESG,"52,000","13,000","39,000",0.0,0.0,0.0,0,0,0,"92,431",0,0,0,"450,671","358,240","92,431","131,431"
00890B,凱基ESG BBB債15+,"2,000","2,000",0,0.0,0.0,0.0,0,0,0,"-1,000",0,0,0,"500,000","501,000","-1,000","-1,000"
00928,中信上櫃ESG 30,"2,000","4,000","-2,000",0.0,0.0,0.0,0,0,0,"58,455",0,0,0,"187,727","129,272","58,455","56,455"
00931B,統一美債20年,"1,830,000","14,000","1,816,000",0.0,0.0,0.0,0,0,0,"-1,383,474",0,0,0,"3,249,602","4,633,076","-1,383,474","432,526"
00933B,國泰10Y+金融債,"612,000","4,000","608,000",0.0,0.0,0.0,0,0,0,"482,051",0,0,0,"2,786,891","2,304,840","482,051","1,090,051"
00937B,群益ESG投等債20+,"4,615,000","7,000","4,608,000",0.0,0.0,0.0,0,0,0,"5,150,199","50,000","290,000","-240,000","9,858,999","4,468,800","5,390,199","9,758,199"
00942B,台新美A公司債20+,"444,000","26,000","418,000",0.0,0.0,0.0,0,0,0,"791,027",0,0,0,"2,151,218","1,360,191","791,027","1,209,027"
00948B,中信優息投資級債,"2,955,000",0,"2,955,000",0.0,0.0,0.0,0,0,0,"-1,211,000",0,0,0,"1,740,000","2,951,000","-1,211,000","1,744,000"
00950B,凱基A級公司債,"1,778,000",0,"1,778,000",0.0,0.0,0.0,0,0,0,"-484,903",0,0,0,"2,267,058","2,751,961","-484,903","1,293,097"
00955,中信日本商社,"38,300","20,000","18,300",0.0,0.0,0.0,0,0,0,"1,564,775","60,000",0,"60,000","4,029,000","2,524,225","1,504,775","1,583,075"
00957B,兆豐US優選投等債,"5,000",0,"5,000",0.0,0.0,0.0,0,0,0,"704,473",0,0,0,"1,310,000","605,527","704,473","709,473"
00958B,永豐ESG銀行債15+,"13,000",0,"13,000",0.0,0.0,0.0,0,0,0,"160,580",0,0,0,"489,000","328,420","160,580","173,580"
00959B,大華投等美債15Y+,"72,000","7,000","65,000",0.0,0.0,0.0,0,0,0,"345,075",0,0,0,"791,075","446,000","345,075","410,075"
00966B,統一ESG投等債15+,"260,000","21,000","239,000",0.0,0.0,0.0,0,0,0,"-82,603",0,0,0,"1,810,000","1,892,603","-82,603","156,397"
00967B,元大優息美債,"12,000","3,000","9,000",0.0,0.0,0.0,0,0,0,"90,305",0,0,0,"256,000","165,695","90,305","99,305"
00968B,元大優息投等債,"1,109,000",0,"1,109,000",0.0,0.0,0.0,0,0,0,"-1,227,545",0,0,0,"269,000","1,496,545","-1,227,545","-118,545"
00969B,元大零息超長美債,0,"4,000","-4,000",0.0,0.0,0.0,0,0,0,"136,481",0,0,0,"331,300","194,819","136,481","132,481"
00970B,新光BBB投等債20+,"1,015,000",0,"1,015,000",0.0,0.0,0.0,0,0,0,"101,535",0,0,0,"880,000","778,465","101,535","1,116,535"
00980B,台新特選IG債10+,"8,000",0,"8,000",0.0,0.0,0.0,0,0,0,"-91,433",0,0,0,"926,574","1,018,007","-91,433","-83,433"
00981B,第一金優選非投債,"1,360,000","38,000","1,322,000",0.0,0.0,0.0,0,0,0,"-137,003",0,0,0,"119,997","257,000","-137,003","1,184,997"
00982B,FT投資級債20+,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,"48,544",0,0,0,"50,000","1,456","48,544","50,544"
00983B,大華優利美公債20,0,0,0,0.0,0.0,0.0,0,0,0,"105,297",0,0,0,"2,306,297","2,201,000","105,297","105,297"
00984B,大華優利美A債15,0,0,0,0.0,0.0,0.0,0,0,0,"149,516",0,0,0,"2,154,000","2,004,484","149,516","149,516"
1240,茂生農經,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,116,0,0,0,116,0,116,"1,116"
1259,安心,0,"3,000","-3,000",0.0,0.0,0.0,0,0,0,-5,0,0,0,0,5,-5,"-3,005"
1264,德麥,0,"3,000","-3,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-3,000"
1268,漢來美食,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,000"
1295,生合,"151,100","127,000","24,100",0.0,0.0,0.0,0,0,0,4,4,0,4,0,0,0,"24,104"
1336,台翰,"17,000","72,000","-55,000",0.0,0.0,0.0,0,0,0,-368,0,0,0,0,368,-368,"-55,368"
1565,精華,"47,000","101,727","-54,727",0.0,0.0,0.0,0,0,0,"1,203","1,000",0,"1,000","1,000",797,203,"-53,524"
1569,濱川,"907,552","1,455,000","-547,448",0.0,0.0,0.0,0,0,0,"-117,524",0,"15,000","-15,000","9,454","111,978","-102,524","-664,972"
1570,力肯,"16,000","42,000","-26,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-26,000"
1580,新麥,0,"7,000","-7,000",0.0,0.0,0.0,0,0,0,48,0,0,0,"1,000",952,48,"-6,952"
1584,精剛,"97,000","364,000","-267,000",0.0,0.0,0.0,0,0,0,769,0,0,0,"2,000","1,231",769,"-266,231"
1586,和勤,"1,000","11,000","-10,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-10,000"
1591,駿吉-KY,"140,000","60,000","80,000",0.0,0.0,0.0,0,0,0,40,0,0,0,45,5,40,"80,040"
1593,祺驊,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-2,000"
1595,川寶,"51,000","36,000","15,000",0.0,0.0,0.0,0,0,0,-262,0,0,0,0,262,-262,"14,738"
1599,宏佳騰,"1,000","2,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-1,000"
1777,生泰,"4,000","4,000",0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1781,合世,"16,000","12,000","4,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"4,000"
1784,訊聯,"79,000","121,000","-42,000",0.0,0.0,0.0,0,0,0,84,0,0,0,187,103,84,"-41,916"
1785,光洋科,"2,420,189","1,828,000","592,189",0.0,0.0,0.0,0,0,0,"1,012","40,000","40,000",0,"3,229","2,217","1,012","593,201"
1788,杏昌,"4,000","1,000","3,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"3,000"
1796,金穎生技,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"3,000"
1799,易威,"29,000","2,000","27,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"27,000"
1813,寶利徠,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,000"
1815,富喬,"10,485,000","12,013,000","-1,528,000",0.0,0.0,0.0,0,0,0,455,"10,000","3,000","7,000","88,417","94,962","-6,545","-1,527,545"
2061,風青,"3,000","23,000","-20,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-20,000"
2063,世鎧,"7,000","3,000","4,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"4,000"
2065,世豐,"1,000","2,000","-1,000",0.0,0.0,0.0,0,0,0,398,0,0,0,401,3,398,-602
2066,世德,"12,000","11,000","1,000",0.0,0.0,0.0,0,0,0,491,0,0,0,491,0,491,"1,491"
2070,精湛,"22,000","38,000","-16,000",0.0,0.0,0.0,0,0,0,158,0,0,0,317,159,158,"-15,842"
2221,大甲,"2,000","4,000","-2,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-2,000"
2230,泰茂,"139,000","28,000","111,000",0.0,0.0,0.0,0,0,0,"7,034",0,0,0,"25,367","18,333","7,034","118,034"
2596,綠意,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-2,000"
2640,大車隊,0,"9,000","-9,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-9,000"
2641,正德,"341,000","469,000","-128,000",0.0,0.0,0.0,0,0,0,"-7,112",0,0,0,0,"7,112","-7,112","-135,112"
2643,捷迅,0,"6,000","-6,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-6,000"
2718,全心投控,"6,000","6,000",0,0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-1,000"
2719,燦星旅,"11,000","2,000","9,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"9,000"
2724,藝舍-KY,0,0,0,0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-1,000"
2726,雅茗-KY,"8,000","3,000","5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"5,000"
2729,瓦城,"4,000","11,000","-7,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-7,000"
2732,六角,"3,000","3,000",0,0.0,0.0,0.0,0,0,0,374,0,0,0,"1,000",626,374,374
2734,易飛網,"122,000","71,000","51,000",0.0,0.0,0.0,0,0,0,512,0,0,0,"3,000","2,488",512,"51,512"
2736,富野,"1,000","5,000","-4,000",0.0,0.0,0.0,0,0,0,"-3,045",0,"3,000","-3,000",0,45,-45,"-7,045"
2743,山富,"128,000","59,000","69,000",0.0,0.0,0.0,0,0,0,-633,0,0,0,"3,000","3,633",-633,"68,367"
2745,五福,"195,000","249,000","-54,000",0.0,0.0,0.0,0,0,0,"-2,592",0,0,0,"7,000","9,592","-2,592","-56,592"
2752,豆府,0,"6,000","-6,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-6,000"
2754,亞洲藏壽司,"10,000","7,000","3,000",0.0,0.0,0.0,0,0,0,185,0,0,0,185,0,185,"3,185"
2755,揚秦,"6,000","7,000","-1,000",0.0,0.0,0.0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"-3,000"
2756,聯發國際,"2,000","9,000","-7,000",0.0,0.0,0.0,0,0,0,"1,116","1,000",0,"1,000",116,0,116,"-5,884"
2916,滿心,0,"13,000","-13,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-13,000"
2926,誠品生活,"2,000","6,000","-4,000",0.0,0.0,0.0,0,0,0,-601,0,0,0,399,"1,000",-601,"-4,601"
2937,集雅社,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,000"
3064,泰偉,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,000"
3066,李洲,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"3,000"
3067,全域,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,4,0,4,4
3071,協禧,"15,000","10,000","5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"5,000"
3073,天方能源,"147,000","64,000","83,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"83,000"
3078,僑威,"1,086,010","296,471","789,539",0.0,0.0,0.0,0,"507,000","-507,000","49,958","10,000","2,000","8,000","125,930","83,972","41,958","332,497"
3081,聯亞,"99,000","131,000","-32,000",0.0,0.0,0.0,0,"15,000","-15,000","69,000","54,000","1,000","53,000","16,000",0,"16,000","22,000"
3083,網龍,"19,000","15,000","4,000",0.0,0.0,0.0,0,0,0,-229,0,0,0,0,229,-229,"3,771"
3086,華義,"29,000","30,000","-1,000",0.0,0.0,0.0,0,0,0,-185,0,0,0,78,263,-185,"-1,185"
3088,艾訊,"80,000","113,000","-33,000",0.0,0.0,0.0,0,"10,000","-10,000","9,607","10,000",0,"10,000","2,000","2,393",-393,"-33,393"
3093,港建*,"46,000","31,000","15,000",0.0,0.0,0.0,0,0,0,"-1,093",0,"1,000","-1,000",0,93,-93,"13,907"
3095,及成,"1,000","1,000",0,0.0,0.0,0.0,0,0,0,888,888,0,888,0,0,0,888
