證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"1,907,075","17,382,000","-15,474,925",0.0,0.0,0.0,0,0,0,"9,663,312","130,000",0,"130,000","13,724,294","4,190,982","9,533,312","-5,811,613"
00687B,國泰20年美債,"302,000","8,180,000","-7,878,000",0.0,0.0,0.0,0,0,0,"6,303,485",0,0,0,"9,659,633","3,356,148","6,303,485","-1,574,515"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,"-1,000",0,0,0,"25,000","26,000","-1,000","-1,000"
00694B,富邦美債1-3,"1,000","3,000","-2,000",0.0,0.0,0.0,0,0,0,"-85,217",0,0,0,"98,650","183,867","-85,217","-87,217"
00695B,富邦美債7-10,0,0,0,0.0,0.0,0.0,0,0,0,"-25,840",0,0,0,"291,028","316,868","-25,840","-25,840"
00696B,富邦美債20年,"334,000","818,000","-484,000",0.0,0.0,0.0,0,0,0,"-42,095",0,0,0,"1,524,258","1,566,353","-42,095","-526,095"
00697B,元大美債7-10,"8,000","11,000","-3,000",0.0,0.0,0.0,0,0,0,"-271,925",0,0,0,"79,581","351,506","-271,925","-274,925"
00719B,元大美債1-3,"246,110","1,734,000","-1,487,890",0.0,0.0,0.0,0,0,0,"1,058,097",0,"10,000","-10,000","1,240,245","172,148","1,068,097","-429,793"
00720B,元大投資級公司債,"115,000","6,881,000","-6,766,000",0.0,0.0,0.0,0,0,0,"2,755,003","50,000",0,"50,000","3,864,000","1,158,997","2,705,003","-4,010,997"
00722B,群益投資級電信債,"70,000","1,420,000","-1,350,000",0.0,0.0,0.0,0,0,0,"116,333",0,0,0,"799,257","682,924","116,333","-1,233,667"
00723B,群益投資級科技債,0,"84,000","-84,000",0.0,0.0,0.0,0,0,0,"68,953",0,0,0,"170,208","101,255","68,953","-15,047"
00724B,群益投資級金融債,"36,000","453,000","-417,000",0.0,0.0,0.0,0,0,0,"360,926",0,0,0,"5,451,065","5,090,139","360,926","-56,074"
00725B,國泰投資級公司債,"17,207,000","6,388,000","10,819,000",0.0,0.0,0.0,0,0,0,"1,996,686","90,000",0,"90,000","2,972,000","1,065,314","1,906,686","12,815,686"
00726B,國泰新興投等債,0,"63,000","-63,000",0.0,0.0,0.0,0,0,0,"38,497",0,0,0,"138,910","100,413","38,497","-24,503"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-6,797",0,0,0,"105,000","111,797","-6,797","-6,797"
00734B,台新JPM新興債,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"2,000",0,0,0,"2,000",0,"2,000",0
00740B,富邦全球投等債,0,"563,000","-563,000",0.0,0.0,0.0,0,0,0,"162,088",0,0,0,"1,167,000","1,004,912","162,088","-400,912"
00741B,富邦全球非投等債,"2,000","38,000","-36,000",0.0,0.0,0.0,0,0,0,"46,094",0,0,0,"147,322","101,228","46,094","10,094"
00746B,富邦A級公司債,0,"775,000","-775,000",0.0,0.0,0.0,0,0,0,"758,000",0,0,0,"1,270,000","512,000","758,000","-17,000"
00749B,凱基新興債10+,0,"10,000","-10,000",0.0,0.0,0.0,0,0,0,"10,000",0,0,0,"110,000","100,000","10,000",0
00750B,凱基科技債10+,"33,000","59,000","-26,000",0.0,0.0,0.0,0,0,0,"24,000",0,0,0,"124,000","100,000","24,000","-2,000"
00751B,元大AAA至A公司債,"242,000","7,963,000","-7,721,000",0.0,0.0,0.0,0,0,0,"2,332,707","90,000",0,"90,000","3,355,000","1,112,293","2,242,707","-5,388,293"
00754B,群益AAA-AA公司債,0,"71,000","-71,000",0.0,0.0,0.0,0,0,0,-200,0,0,0,"100,128","100,328",-200,"-71,200"
00755B,群益投資級公用債,"7,000","13,000","-6,000",0.0,0.0,0.0,0,0,0,76,0,0,0,"100,083","100,007",76,"-5,924"
00756B,群益投等新興公債,0,"32,000","-32,000",0.0,0.0,0.0,0,0,0,"18,535",0,0,0,"121,265","102,730","18,535","-13,465"
00758B,復華能源債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,990,0,0,0,"101,999","101,009",990,-10
00759B,復華製藥債,0,0,0,0.0,0.0,0.0,0,0,0,-10,0,0,0,"100,999","101,009",-10,-10
00760B,復華新興企業債,"1,000","1,000",0,0.0,0.0,0.0,0,0,0,"-1,644",0,0,0,"100,999","102,643","-1,644","-1,644"
00761B,國泰A級公司債,"8,000","368,000","-360,000",0.0,0.0,0.0,0,0,0,"305,952",0,0,0,"440,114","134,162","305,952","-54,048"
00764B,群益25年美債,"242,000","1,535,000","-1,293,000",0.0,0.0,0.0,0,0,0,"1,365,736",0,0,0,"12,736,486","11,370,750","1,365,736","72,736"
00768B,復華20年美債,"1,000","1,168,000","-1,167,000",0.0,0.0,0.0,0,0,0,"1,034,375",0,0,0,"1,051,444","17,069","1,034,375","-132,625"
00772B,中信高評級公司債,"24,000","1,796,000","-1,772,000",0.0,0.0,0.0,0,0,0,"920,211",0,0,0,"1,444,999","524,788","920,211","-851,789"
00773B,中信優先金融債,"53,000","209,000","-156,000",0.0,0.0,0.0,0,0,0,"-23,621",0,0,0,"317,899","341,520","-23,621","-179,621"
00777B,凱基AAA至A公司債,"31,000","26,000","5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"5,000"
00778B,凱基金融債20+,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"-1,000"
00779B,凱基美債25+,0,"106,000","-106,000",0.0,0.0,0.0,0,0,0,"-58,000",0,0,0,"302,000","360,000","-58,000","-164,000"
00780B,國泰A級金融債,0,"253,000","-253,000",0.0,0.0,0.0,0,0,0,"238,465",0,0,0,"398,000","159,535","238,465","-14,535"
00781B,國泰A級科技債,0,0,0,0.0,0.0,0.0,0,0,0,"-136,775",0,0,0,"102,000","238,775","-136,775","-136,775"
00782B,國泰A級公用債,"10,000",0,"10,000",0.0,0.0,0.0,0,0,0,"-137,546",0,0,0,"146,000","283,546","-137,546","-127,546"
00785B,富邦金融投等債,"27,500,000","40,000","27,460,000",0.0,0.0,0.0,0,0,0,"38,610",0,0,0,"90,000","51,390","38,610","27,498,610"
00786B,元大10年IG銀行債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"8,898",0,0,0,"42,000","33,102","8,898","7,898"
00787B,元大10年IG醫療債,0,0,0,0.0,0.0,0.0,0,0,0,"-9,351",0,0,0,"2,000","11,351","-9,351","-9,351"
00788B,元大10年IG電能債,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"14,922",0,0,0,"20,000","5,078","14,922","12,922"
00789B,復華公司債A3,0,"16,000","-16,000",0.0,0.0,0.0,0,0,0,"5,900",0,0,0,"106,999","101,099","5,900","-10,100"
00791B,復華信用債1-5,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,999","100,999",0,0
