證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"5,583,038","170,000","5,413,038",0.0,0.0,0.0,0,0,0,"1,705,027",0,"390,000","-390,000","12,424,232","10,329,205","2,095,027","7,118,065"
00687B,國泰20年美債,"3,506,000","2,015,020","1,490,980",0.0,0.0,0.0,0,0,0,"6,947,961",0,0,0,"10,224,970","3,277,009","6,947,961","8,438,941"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,"10,700",0,0,0,"60,900","50,200","10,700","10,700"
00694B,富邦美債1-3,"1,000","16,000","-15,000",0.0,0.0,0.0,0,0,0,"18,545",0,0,0,"108,300","89,755","18,545","3,545"
00695B,富邦美債7-10,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"17,452",0,0,0,"261,000","243,548","17,452","15,452"
00696B,富邦美債20年,"552,000","422,000","130,000",0.0,0.0,0.0,0,0,0,"-32,019",0,0,0,"3,659,981","3,692,000","-32,019","97,981"
00697B,元大美債7-10,0,"3,000","-3,000",0.0,0.0,0.0,0,0,0,"-85,761",0,0,0,"77,198","162,959","-85,761","-88,761"
00719B,元大美債1-3,"28,150","191,000","-162,850",0.0,0.0,0.0,0,0,0,"-114,059",0,0,0,"3,000","117,059","-114,059","-276,909"
00720B,元大投資級公司債,"3,452,000","1,425,000","2,027,000",0.0,0.0,0.0,0,0,0,"115,898",0,"90,000","-90,000","2,161,840","1,955,942","205,898","2,142,898"
00722B,群益投資級電信債,"555,000",0,"555,000",0.0,0.0,0.0,0,0,0,"-525,107",0,0,0,"2,364,927","2,890,034","-525,107","29,893"
00723B,群益投資級科技債,"1,000","10,000","-9,000",0.0,0.0,0.0,0,0,0,"-45,000",0,0,0,"100,000","145,000","-45,000","-54,000"
00724B,群益投資級金融債,"5,000","217,000","-212,000",0.0,0.0,0.0,0,0,0,"187,443",0,0,0,"3,975,854","3,788,411","187,443","-24,557"
