證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"7,834,186","2,187,000","5,647,186",0.0,0.0,0.0,0,0,0,"4,207,240","1,100,000","1,650,000","-550,000","7,566,240","2,809,000","4,757,240","9,854,426"
00687B,國泰20年美債,"7,125,300","1,824,500","5,300,800",0.0,0.0,0.0,0,0,0,"6,149,401",0,"10,000","-10,000","10,298,401","4,139,000","6,159,401","11,450,201"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"110,000","110,000",0,0
00694B,富邦美債1-3,"303,100",0,"303,100",0.0,0.0,0.0,0,0,0,"-373,400",0,0,0,"363,000","736,400","-373,400","-70,300"
00695B,富邦美債7-10,0,0,0,0.0,0.0,0.0,0,0,0,"-61,917",0,0,0,"24,158","86,075","-61,917","-61,917"
00696B,富邦美債20年,"3,322,000","1,016,000","2,306,000",0.0,0.0,0.0,0,0,0,"-1,937,973",0,0,0,"1,438,208","3,376,181","-1,937,973","368,027"
00697B,元大美債7-10,0,0,0,0.0,0.0,0.0,0,0,0,"-107,040",0,0,0,"146,000","253,040","-107,040","-107,040"
00719B,元大美債1-3,"933,000","650,000","283,000",0.0,0.0,0.0,0,0,0,"-1,828,070",0,"1,755,000","-1,755,000","234,000","307,070","-73,070","-1,545,070"
00720B,元大投資級公司債,"4,006,000","388,000","3,618,000",0.0,0.0,0.0,0,0,0,"-169,547",0,0,0,"1,137,308","1,306,855","-169,547","3,448,453"
00722B,群益投資級電信債,"540,000","32,000","508,000",0.0,0.0,0.0,0,0,0,"74,911",0,0,0,"2,102,000","2,027,089","74,911","582,911"
00723B,群益投資級科技債,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,99,0,0,0,"100,242","100,143",99,"-1,901"
00724B,群益投資級金融債,"132,000","4,000","128,000",0.0,0.0,0.0,0,0,0,"-3,383",0,0,0,"3,382,914","3,386,297","-3,383","124,617"
00725B,國泰投資級公司債,"2,541,000","263,000","2,278,000",0.0,0.0,0.0,0,0,0,"-319,670",0,0,0,"838,383","1,158,053","-319,670","1,958,330"
00726B,國泰新興投等債,"1,000","9,000","-8,000",0.0,0.0,0.0,0,0,0,-375,0,0,0,"100,000","100,375",-375,"-8,375"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-4,589",0,0,0,"106,173","110,762","-4,589","-4,589"
00734B,台新JPM新興債,"7,000",0,"7,000",0.0,0.0,0.0,0,0,0,"5,000",0,0,0,"105,000","100,000","5,000","12,000"
00740B,富邦全球投等債,"1,533,000","5,000","1,528,000",0.0,0.0,0.0,0,0,0,"-1,367,188",0,0,0,"442,000","1,809,188","-1,367,188","160,812"
