證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"2,566,058","5,039,000","-2,472,942",0.0,0.0,0.0,"150,000",0,"150,000","1,898,481","591,000","11,000","580,000","4,959,999","3,641,518","1,318,481","-424,461"
00687B,國泰20年美債,"2,207,000","1,840,000","367,000",0.0,0.0,0.0,"150,000",0,"150,000","-4,040,010",0,"137,000","-137,000","5,593,000","9,496,010","-3,903,010","-3,523,010"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,"-400,000",0,0,0,0,"400,000","-400,000","-400,000"
00694B,富邦美債1-3,"112,000","5,000","107,000",0.0,0.0,0.0,0,0,0,"-123,455",0,0,0,"116,044","239,499","-123,455","-16,455"
00695B,富邦美債7-10,0,"14,000","-14,000",0.0,0.0,0.0,0,0,0,"7,296",0,0,0,"215,821","208,525","7,296","-6,704"
00696B,富邦美債20年,"393,000","209,000","184,000",0.0,0.0,0.0,0,0,0,"-723,351","137,000",0,"137,000","2,226,000","3,086,351","-860,351","-539,351"
00697B,元大美債7-10,"4,000","47,000","-43,000",0.0,0.0,0.0,0,0,0,"-193,080",0,0,0,280,"193,360","-193,080","-236,080"
00719B,元大美債1-3,"1,071,000","212,000","859,000",0.0,0.0,0.0,0,"3,178,000","-3,178,000","1,111,348","113,000","100,000","13,000","1,459,000","360,652","1,098,348","-1,207,652"
00720B,元大投資級公司債,"959,000","86,000","873,000",0.0,0.0,0.0,0,0,0,"-5,639","5,000",0,"5,000","291,554","302,193","-10,639","867,361"
00722B,群益投資級電信債,"202,000","24,000","178,000",0.0,0.0,0.0,0,0,0,"-65,515","10,000",0,"10,000","2,204,000","2,279,515","-75,515","112,485"
00723B,群益投資級科技債,0,0,0,0.0,0.0,0.0,0,0,0,-665,0,0,0,"100,005","100,670",-665,-665
