證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"681,240","28,476,000","-27,794,760",0.0,0.0,0.0,0,0,0,"19,144,831","353,000",0,"353,000","25,045,000","6,253,169","18,791,831","-8,649,929"
00687B,國泰20年美債,"631,054","8,813,000","-8,181,946",0.0,0.0,0.0,0,0,0,"6,435,279",0,0,0,"10,218,742","3,783,463","6,435,279","-1,746,667"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,-100,0,0,0,"25,300","25,400",-100,-100
00694B,富邦美債1-3,"7,000","213,000","-206,000",0.0,0.0,0.0,0,0,0,"200,524",0,0,0,"345,000","144,476","200,524","-5,476"
00695B,富邦美債7-10,0,"184,000","-184,000",0.0,0.0,0.0,0,0,0,"188,487",0,0,0,"392,039","203,552","188,487","4,487"
00696B,富邦美債20年,"321,051","379,000","-57,949",0.0,0.0,0.0,0,0,0,"823,068",0,0,0,"2,919,000","2,095,932","823,068","765,119"
00697B,元大美債7-10,"1,048","4,000","-2,952",0.0,0.0,0.0,0,0,0,"-242,795",0,0,0,"86,000","328,795","-242,795","-245,747"
00719B,元大美債1-3,"48,000","1,147,000","-1,099,000",0.0,0.0,0.0,0,"1,176,000","-1,176,000","1,316,406","96,000",0,"96,000","1,626,000","405,594","1,220,406","-958,594"
00720B,元大投資級公司債,"944,029","2,353,000","-1,408,971",0.0,0.0,0.0,0,0,0,"2,876,463","16,000","16,000",0,"3,793,000","916,537","2,876,463","1,467,492"
00722B,群益投資級電信債,"51,000","314,000","-263,000",0.0,0.0,0.0,0,0,0,"457,562",0,0,0,"2,728,229","2,270,667","457,562","194,562"
00723B,群益投資級科技債,0,"352,000","-352,000",0.0,0.0,0.0,0,0,0,"11,066",0,0,0,"141,066","130,000","11,066","-340,934"
00724B,群益投資級金融債,"351,000","436,000","-85,000",0.0,0.0,0.0,0,0,0,"-33,784",0,0,0,"3,578,234","3,612,018","-33,784","-118,784"
00725B,國泰投資級公司債,"492,000","1,496,000","-1,004,000",0.0,0.0,0.0,0,0,0,"1,319,677","46,000","46,000",0,"2,565,000","1,245,323","1,319,677","315,677"
00726B,國泰新興投等債,"2,000","5,000","-3,000",0.0,0.0,0.0,0,0,0,"12,987",0,0,0,"147,000","134,013","12,987","9,987"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-11,621",0,0,0,"104,252","115,873","-11,621","-11,621"
00734B,台新JPM新興債,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,-17,0,0,0,0,17,-17,983
00740B,富邦全球投等債,"249,000","392,000","-143,000",0.0,0.0,0.0,0,0,0,"261,574",0,0,0,"1,379,000","1,117,426","261,574","118,574"
00741B,富邦全球非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-4,463",0,0,0,"181,000","185,463","-4,463","-4,463"
00746B,富邦A級公司債,0,"96,000","-96,000",0.0,0.0,0.0,0,0,0,"51,241",0,0,0,"722,018","670,777","51,241","-44,759"
00749B,凱基新興債10+,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"-1,000"
00750B,凱基科技債10+,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"5,000",0,0,0,"105,000","100,000","5,000","4,000"
00751B,元大AAA至A公司債,"202,000","4,647,000","-4,445,000",0.0,0.0,0.0,0,0,0,"4,885,486","2,002,000","2,000","2,000,000","3,698,000","812,514","2,885,486","440,486"
00754B,群益AAA-AA公司債,0,"39,000","-39,000",0.0,0.0,0.0,0,0,0,"18,000",0,0,0,"120,000","102,000","18,000","-21,000"
00755B,群益投資級公用債,0,"33,000","-33,000",0.0,0.0,0.0,0,0,0,"13,000",0,0,0,"120,000","107,000","13,000","-20,000"
00756B,群益投等新興公債,"13,000","3,000","10,000",0.0,0.0,0.0,0,0,0,"-24,000",0,0,0,"105,000","129,000","-24,000","-14,000"
00758B,復華能源債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00759B,復華製藥債,0,0,0,0.0,0.0,0.0,0,0,0,-20,0,0,0,"100,000","100,020",-20,-20
00760B,復華新興企業債,"1,000","7,000","-6,000",0.0,0.0,0.0,0,0,0,-761,0,0,0,"100,338","101,099",-761,"-6,761"
00761B,國泰A級公司債,"51,000","153,000","-102,000",0.0,0.0,0.0,0,0,0,"77,611",0,0,0,"450,013","372,402","77,611","-24,389"
00764B,群益25年美債,"18,000","1,282,000","-1,264,000",0.0,0.0,0.0,0,0,0,"1,050,477","4,000",0,"4,000","3,613,000","2,566,523","1,046,477","-213,523"
00768B,復華20年美債,0,"549,000","-549,000",0.0,0.0,0.0,0,0,0,"150,249",0,0,0,"227,138","76,889","150,249","-398,751"
00772B,中信高評級公司債,"78,000","1,181,000","-1,103,000",0.0,0.0,0.0,0,0,0,"1,000,687",0,0,0,"1,753,034","752,347","1,000,687","-102,313"
00773B,中信優先金融債,"157,000","352,000","-195,000",0.0,0.0,0.0,0,0,0,"309,887",0,0,0,"806,000","496,113","309,887","114,887"
00777B,凱基AAA至A公司債,0,"11,000","-11,000",0.0,0.0,0.0,0,0,0,"8,000",0,0,0,"120,000","112,000","8,000","-3,000"
00778B,凱基金融債20+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00779B,凱基美債25+,"1,000","51,000","-50,000",0.0,0.0,0.0,0,0,0,"46,000",0,0,0,"391,000","345,000","46,000","-4,000"
00780B,國泰A級金融債,0,"124,000","-124,000",0.0,0.0,0.0,0,0,0,"118,995",0,0,0,"219,000","100,005","118,995","-5,005"
00781B,國泰A級科技債,0,"18,000","-18,000",0.0,0.0,0.0,0,0,0,"2,359",0,0,0,"103,000","100,641","2,359","-15,641"
00782B,國泰A級公用債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"-10,049",0,0,0,"104,000","114,049","-10,049","-11,049"
00785B,富邦金融投等債,"15,000","70,000","-55,000",0.0,0.0,0.0,0,0,0,"56,000",0,0,0,"171,000","115,000","56,000","1,000"
00786B,元大10年IG銀行債,0,0,0,0.0,0.0,0.0,0,0,0,"14,974",0,0,0,"15,000",26,"14,974","14,974"
00787B,元大10年IG醫療債,0,0,0,0.0,0.0,0.0,0,0,0,"10,847",0,0,0,"11,000",153,"10,847","10,847"
00788B,元大10年IG電能債,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,936,0,0,0,"1,000",64,936,"-1,064"
00789B,復華公司債A3,0,"30,000","-30,000",0.0,0.0,0.0,0,0,0,"29,959",0,0,0,"130,000","100,041","29,959",-41
00791B,復華信用債1-5,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"-1,000"
00792B,群益A級公司債,0,0,0,0.0,0.0,0.0,0,0,0,"-1,000",0,0,0,"100,000","101,000","-1,000","-1,000"
00793B,群益AAA-A醫療債,0,0,0,0.0,0.0,0.0,0,0,0,"-1,000",0,0,0,"100,000","101,000","-1,000","-1,000"
00795B,中信美國公債20年,"1,322,055","2,058,000","-735,945",0.0,0.0,0.0,0,0,0,"1,294,162",0,0,0,"8,057,000","6,762,838","1,294,162","558,217"
00799B,國泰A級醫療債,0,"4,000","-4,000",0.0,0.0,0.0,0,0,0,"-173,123",0,0,0,"139,000","312,123","-173,123","-177,123"
00834B,第一金金融債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00836B,永豐10年A公司債,"104,000","162,000","-58,000",0.0,0.0,0.0,0,0,0,"49,700",0,0,0,"355,000","305,300","49,700","-8,300"
00840B,凱基IG精選15+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00841B,凱基AAA-AA公司債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00842B,台新美元銀行債,0,0,0,0.0,0.0,0.0,0,0,0,"-7,128",0,0,0,"3,000","10,128","-7,128","-7,128"
00844B,新光15年IG金融債,0,0,0,0.0,0.0,0.0,0,0,0,"-8,000",0,0,0,"80,000","88,000","-8,000","-8,000"
