證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"17,640,000","3,824,008","13,815,992",0.0,0.0,0.0,0,0,0,"-33,353,464","2,740,000",0,"2,740,000","3,951,684","40,045,148","-36,093,464","-19,537,472"
00687B,國泰20年美債,"10,760,015","747,141","10,012,874",0.0,0.0,0.0,0,0,0,"-13,393,254","70,000",0,"70,000","10,893,043","24,356,297","-13,463,254","-3,380,380"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"60,100","60,100",0,0
00694B,富邦美債1-3,"230,000",0,"230,000",0.0,0.0,0.0,0,0,0,"-282,317",0,0,0,"109,683","392,000","-282,317","-52,317"
00695B,富邦美債7-10,0,0,0,0.0,0.0,0.0,0,0,0,"-7,436",0,0,0,"388,000","395,436","-7,436","-7,436"
00696B,富邦美債20年,"3,800,000","115,000","3,685,000",0.0,0.0,0.0,0,0,0,"-3,895,190",0,0,0,"1,935,000","5,830,190","-3,895,190","-210,190"
00697B,元大美債7-10,"2,000","2,000",0,0.0,0.0,0.0,0,0,0,"-93,151",0,0,0,"140,144","233,295","-93,151","-93,151"
00719B,元大美債1-3,"1,257,000","45,000","1,212,000",0.0,0.0,0.0,0,0,0,"-1,858,034","129,000",0,"129,000","869,044","2,856,078","-1,987,034","-646,034"
00720B,元大投資級公司債,"3,662,000","372,000","3,290,000",0.0,0.0,0.0,0,0,0,"-5,909,535","10,000",0,"10,000","792,000","6,711,535","-5,919,535","-2,619,535"
00722B,群益投資級電信債,"103,000","45,000","58,000",0.0,0.0,0.0,0,0,0,"-271,375",0,0,0,"2,136,000","2,407,375","-271,375","-213,375"
00723B,群益投資級科技債,"28,000",0,"28,000",0.0,0.0,0.0,0,0,0,"-31,092",0,0,0,"50,000","81,092","-31,092","-3,092"
00724B,群益投資級金融債,"1,089,000","75,000","1,014,000",0.0,0.0,0.0,0,0,0,"-1,615,093",0,0,0,"3,523,999","5,139,092","-1,615,093","-601,093"
00725B,國泰投資級公司債,"1,441,000","179,000","1,262,000",0.0,0.0,0.0,0,0,0,"-3,719,999",0,0,0,"999,000","4,718,999","-3,719,999","-2,457,999"
00726B,國泰新興投等債,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"-7,032",0,0,0,"116,277","123,309","-7,032","-9,032"
00727B,國泰優選非投等債,"33,000","1,000","32,000",0.0,0.0,0.0,0,0,0,"-29,402",0,0,0,"100,583","129,985","-29,402","2,598"
00740B,富邦全球投等債,"1,322,000",0,"1,322,000",0.0,0.0,0.0,0,0,0,"-1,338,867",0,0,0,"616,000","1,954,867","-1,338,867","-16,867"
00741B,富邦全球非投等債,"30,000","4,000","26,000",0.0,0.0,0.0,0,0,0,-988,0,0,0,"200,012","201,000",-988,"25,012"
00746B,富邦A級公司債,"415,000","6,000","409,000",0.0,0.0,0.0,0,0,0,"-401,187",0,0,0,"286,000","687,187","-401,187","7,813"
00749B,凱基新興債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00750B,凱基科技債10+,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00751B,元大AAA至A公司債,"1,731,097","245,000","1,486,097",0.0,0.0,0.0,0,0,0,"-3,157,940",0,0,0,"563,000","3,720,940","-3,157,940","-1,671,843"
00754B,群益AAA-AA公司債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00755B,群益投資級公用債,"4,000",0,"4,000",0.0,0.0,0.0,0,0,0,"-4,983",0,0,0,"100,017","105,000","-4,983",-983
00756B,群益投等新興公債,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"-22,788",0,0,0,"150,012","172,800","-22,788","-23,788"
00758B,復華能源債,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,0
00759B,復華製藥債,0,0,0,0.0,0.0,0.0,0,0,0,-10,0,0,0,"100,000","100,010",-10,-10
00760B,復華新興企業債,0,0,0,0.0,0.0,0.0,0,0,0,-53,0,0,0,"101,167","101,220",-53,-53
00761B,國泰A級公司債,0,0,0,0.0,0.0,0.0,0,0,0,"-32,738",0,0,0,"151,262","184,000","-32,738","-32,738"
00764B,群益25年美債,"1,100,000","1,000","1,099,000",0.0,0.0,0.0,0,0,0,"-1,132,618",0,0,0,"9,632,000","10,764,618","-1,132,618","-33,618"
00768B,復華20年美債,"422,000",0,"422,000",0.0,0.0,0.0,0,0,0,"-459,221",0,0,0,"133,000","592,221","-459,221","-37,221"
00772B,中信高評級公司債,"306,330","17,000","289,330",0.0,0.0,0.0,0,0,0,"-400,399",0,"20,000","-20,000","705,000","1,085,399","-380,399","-111,069"
00773B,中信優先金融債,"362,035","3,000","359,035",0.0,0.0,0.0,0,0,0,"-359,138",0,0,0,"633,000","992,138","-359,138",-103
00777B,凱基AAA至A公司債,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"1,000"
00778B,凱基金融債20+,0,0,0,0.0,0.0,0.0,0,0,0,"-1,000",0,0,0,"100,000","101,000","-1,000","-1,000"
00779B,凱基美債25+,"160,000","1,000","159,000",0.0,0.0,0.0,0,0,0,"-176,000",0,0,0,"500,000","676,000","-176,000","-17,000"
00780B,國泰A級金融債,"22,000","18,000","4,000",0.0,0.0,0.0,0,0,0,"4,100",0,0,0,"205,100","201,000","4,100","8,100"
