證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"3,078,306","11,460,000","-8,381,694",0.0,0.0,0.0,0,0,0,"44,770,798","2,310,000","386,000","1,924,000","45,577,798","2,731,000","42,846,798","36,389,104"
00687B,國泰20年美債,"9,521,000","2,956,300","6,564,700",0.0,0.0,0.0,0,0,0,"19,021,296","500,000","99,000","401,000","23,502,296","4,882,000","18,620,296","25,585,996"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,100,0,0,0,"50,700","50,600",100,100
00694B,富邦美債1-3,"3,000","52,000","-49,000",0.0,0.0,0.0,0,0,0,"66,602",0,0,0,"178,000","111,398","66,602","17,602"
00695B,富邦美債7-10,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,"-10,183",0,0,0,"333,001","343,184","-10,183","-8,183"
00696B,富邦美債20年,"1,483,000","130,000","1,353,000",0.0,0.0,0.0,0,0,0,"-680,988",0,0,0,"1,891,012","2,572,000","-680,988","672,012"
00697B,元大美債7-10,"1,025",0,"1,025",0.0,0.0,0.0,0,0,0,"241,000",0,0,0,"278,000","37,000","241,000","242,025"
00719B,元大美債1-3,"84,050","2,906,000","-2,821,950",0.0,0.0,0.0,0,0,0,"2,474,000",0,0,0,"2,820,000","346,000","2,474,000","-347,950"
00720B,元大投資級公司債,"13,063,000","507,000","12,556,000",0.0,0.0,0.0,0,0,0,"2,213,000",0,"2,259,000","-2,259,000","5,891,000","1,419,000","4,472,000","14,769,000"
00722B,群益投資級電信債,"2,471,000","66,000","2,405,000",0.0,0.0,0.0,0,0,0,"-853,066",0,0,0,"958,034","1,811,100","-853,066","1,551,934"
00723B,群益投資級科技債,"141,000","20,000","121,000",0.0,0.0,0.0,0,0,0,"-92,000",0,0,0,"142,000","234,000","-92,000","29,000"
00724B,群益投資級金融債,"1,133,000","32,000","1,101,000",0.0,0.0,0.0,0,0,0,"-751,773",0,0,0,"4,821,442","5,573,215","-751,773","349,227"
00725B,國泰投資級公司債,"10,734,000","251,000","10,483,000",0.0,0.0,0.0,0,0,0,"458,045",0,"447,000","-447,000","3,894,045","2,989,000","905,045","10,941,045"
00726B,國泰新興投等債,"279,000",0,"279,000",0.0,0.0,0.0,0,0,0,"-259,000",0,0,0,"107,000","366,000","-259,000","20,000"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"1,000",0,0,0,"109,000","108,000","1,000","1,000"
00734B,台新JPM新興債,"16,000",0,"16,000",0.0,0.0,0.0,0,0,0,0,0,0,0,"100,000","100,000",0,"16,000"
00740B,富邦全球投等債,"5,051,000","3,000","5,048,000",0.0,0.0,0.0,0,0,0,"-4,783,494","28,000","44,000","-16,000","6,339,000","11,106,494","-4,767,494","264,506"
00741B,富邦全球非投等債,"88,000",0,"88,000",0.0,0.0,0.0,0,0,0,"22,065",0,0,0,"76,065","54,000","22,065","110,065"
00746B,富邦A級公司債,"596,000",0,"596,000",0.0,0.0,0.0,0,0,0,"-535,000",0,0,0,"597,000","1,132,000","-535,000","61,000"
00749B,凱基新興債10+,"25,000",0,"25,000",0.0,0.0,0.0,0,0,0,"-17,000",0,0,0,"107,000","124,000","-17,000","8,000"
