證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"16,563,142","28,181,000","-11,617,858",0.0,0.0,0.0,"200,000",0,"200,000","-10,052,365","383,000","110,000","273,000","6,167,135","16,492,500","-10,325,365","-21,470,223"
00687B,國泰20年美債,"554,001","12,232,800","-11,678,799",0.0,0.0,0.0,0,0,0,"-11,648,921","853,000",0,"853,000","4,270,000","16,771,921","-12,501,921","-23,327,720"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"54,000","54,000",0,0
00694B,富邦美債1-3,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"-33,405",0,0,0,"111,000","144,405","-33,405","-34,405"
00695B,富邦美債7-10,"1,000","2,000","-1,000",0.0,0.0,0.0,0,0,0,"-2,010",0,0,0,"205,000","207,010","-2,010","-3,010"
00696B,富邦美債20年,"325,000","136,000","189,000",0.0,0.0,0.0,0,0,0,"-631,488","2,000",0,"2,000","2,485,999","3,119,487","-633,488","-442,488"
00697B,元大美債7-10,"54,000","13,000","41,000",0.0,0.0,0.0,0,0,0,"-220,000",0,0,0,"40,000","260,000","-220,000","-179,000"
00718B,富邦中國政策債,0,0,0,0.0,0.0,0.0,0,0,0,"-2,000",0,0,0,"148,000","150,000","-2,000","-2,000"
00719B,元大美債1-3,"149,000","331,000","-182,000",0.0,0.0,0.0,0,0,0,"-90,120","557,000",0,"557,000","103,000","750,120","-647,120","-272,120"
00720B,元大投資級公司債,"1,037,000","5,935,000","-4,898,000",0.0,0.0,0.0,0,0,0,"177,651","154,000",0,"154,000","3,339,000","3,315,349","23,651","-4,720,349"
00722B,群益投資級電信債,"65,000","3,121,000","-3,056,000",0.0,0.0,0.0,0,0,0,"2,730,919",0,0,0,"4,537,000","1,806,081","2,730,919","-325,081"
00723B,群益投資級科技債,0,0,0,0.0,0.0,0.0,0,0,0,"-4,000",0,0,0,"207,000","211,000","-4,000","-4,000"
00724B,群益投資級金融債,"2,000","1,561,000","-1,559,000",0.0,0.0,0.0,0,0,0,"1,582,906","470,000","460,000","10,000","5,075,000","3,502,094","1,572,906","23,906"
00725B,國泰投資級公司債,"477,000","7,762,000","-7,285,000",0.0,0.0,0.0,0,0,0,"104,161","42,000",0,"42,000","4,296,000","4,233,839","62,161","-7,180,839"
