證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"5,298,000","471,000","4,827,000",0.0,0.0,0.0,0,0,0,"4,330,248",0,"550,000","-550,000","7,624,809","2,744,561","4,880,248","9,157,248"
00687B,國泰20年美債,"3,082,000","13,000","3,069,000",0.0,0.0,0.0,0,0,0,"10,598,233",0,"10,000","-10,000","16,505,233","5,897,000","10,608,233","13,667,233"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,"50,600","50,600",0,0
00694B,富邦美債1-3,"120,000",0,"120,000",0.0,0.0,0.0,0,0,0,"-69,000",0,0,0,"116,000","185,000","-69,000","51,000"
00695B,富邦美債7-10,"142,000","3,000","139,000",0.0,0.0,0.0,0,0,0,"-88,215",0,0,0,"309,060","397,275","-88,215","50,785"
00696B,富邦美債20年,"242,000",0,"242,000",0.0,0.0,0.0,0,0,0,"284,989",0,0,0,"5,344,989","5,060,000","284,989","526,989"
00697B,元大美債7-10,"4,000","2,000","2,000",0.0,0.0,0.0,0,0,0,"146,448",0,0,0,"183,448","37,000","146,448","148,448"
00719B,元大美債1-3,"622,000",0,"622,000",0.0,0.0,0.0,0,0,0,"-413,107","10,000",0,"10,000",893,"424,000","-423,107","208,893"
00720B,元大投資級公司債,"1,981,000","1,098,000","883,000",0.0,0.0,0.0,0,0,0,"-197,142",0,"50,000","-50,000","858,858","1,006,000","-147,142","685,858"
00722B,群益投資級電信債,"360,000",0,"360,000",0.0,0.0,0.0,0,0,0,"-101,344",0,0,0,"2,170,682","2,272,026","-101,344","258,656"
