證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00679B,元大美債20年,"33,210","1,760,000","-1,726,790",0.0,0.0,0.0,0,0,0,"-3,329,601","1,500,000","380,000","1,120,000","4,155,000","8,604,601","-4,449,601","-5,056,391"
00687B,國泰20年美債,"2,286,100","1,765,000","521,100",0.0,0.0,0.0,0,0,0,"-6,308,371","270,000","800,000","-530,000","5,387,000","11,165,371","-5,778,371","-5,787,271"
00687C,國泰20年美債+櫃U,0,0,0,0.0,0.0,0.0,0,0,0,-400,0,0,0,"53,800","54,200",-400,-400
00694B,富邦美債1-3,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"7,212",0,0,0,"61,000","53,788","7,212","6,212"
00695B,富邦美債7-10,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"-8,245",0,0,0,"202,154","210,399","-8,245","-10,245"
00696B,富邦美債20年,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,"29,844","102,000",0,"102,000","2,609,000","2,681,156","-72,156","30,844"
00697B,元大美債7-10,0,"11,000","-11,000",0.0,0.0,0.0,0,0,0,"-238,000",0,0,0,0,"238,000","-238,000","-249,000"
00718B,富邦中國政策債,0,0,0,0.0,0.0,0.0,0,0,0,"30,000",0,0,0,"130,000","100,000","30,000","30,000"
00719B,元大美債1-3,"158,000","13,000","145,000",0.0,0.0,0.0,0,0,0,"-814,157",0,0,0,"111,000","925,157","-814,157","-669,157"
00720B,元大投資級公司債,113,"732,000","-731,887",0.0,0.0,0.0,0,0,0,"-813,995",0,0,0,"614,000","1,427,995","-813,995","-1,545,882"
00722B,群益投資級電信債,0,"228,000","-228,000",0.0,0.0,0.0,0,0,0,"15,093",0,0,0,"1,713,000","1,697,907","15,093","-212,907"
00723B,群益投資級科技債,0,0,0,0.0,0.0,0.0,0,0,0,"-1,000",0,0,0,"100,000","101,000","-1,000","-1,000"
00724B,群益投資級金融債,"583,000",0,"583,000",0.0,0.0,0.0,0,0,0,"-573,923","376,000","375,000","1,000","1,600,000","2,174,923","-574,923","9,077"
00725B,國泰投資級公司債,"400,000","918,000","-518,000",0.0,0.0,0.0,0,0,0,"-3,449,415",0,0,0,"1,048,000","4,497,415","-3,449,415","-3,967,415"
00726B,國泰新興投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-42,283",0,0,0,"110,194","152,477","-42,283","-42,283"
00727B,國泰優選非投等債,0,0,0,0.0,0.0,0.0,0,0,0,"-13,868",0,0,0,"102,164","116,032","-13,868","-13,868"
00734B,台新JPM新興債,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,"40,000",0,0,0,"41,000","1,000","40,000","43,000"
