日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-16,3570,大塚,38.0,82,"6,477,419",170.00,171.50,168.00,169.50,,6.0,0.0,0.0
2026-01-15,3570,大塚,21.0,221,"3,740,730",171.50,172.00,170.00,170.00,,-2.0,0.0,0.0
2026-01-14,3570,大塚,67.0,122,"11,637,069",168.00,172.50,167.50,171.50,,5.0,0.0,0.0
2026-01-13,3570,大塚,55.0,150,"9,263,033",165.50,168.00,165.00,167.50,,24.0,0.0,0.0
2026-01-12,3570,大塚,63.0,96,"10,543,744",165.50,165.50,163.50,165.50,,4.0,0.0,0.0
2026-01-09,3570,大塚,17.0,169,"2,856,589",164.00,166.00,164.00,164.50,,1.0,0.0,0.0
2026-01-08,3570,大塚,17.0,52,"2,825,179",163.00,166.00,161.50,163.50,,2.0,0.0,0.0
2026-01-07,3570,大塚,31.0,75,"5,111,862",165.00,165.00,163.50,164.00,,5.0,0.0,0.0
2026-01-06,3570,大塚,28.0,51,"4,622,347",165.00,165.50,163.50,165.00,,8.0,0.0,0.0
2026-01-05,3570,大塚,98.0,183,"16,248,777",168.50,168.50,163.00,163.50,,-18.0,0.0,0.0
2026-01-02,3570,大塚,27.0,69,"4,640,203",165.50,168.50,165.00,168.50,,14.0,0.0,0.0
2025-12-31,3570,大塚,11.0,45,"1,902,304",165.00,166.00,165.00,165.50,,3.0,0.0,0.0
2025-12-30,3570,大塚,13.0,84,"2,173,999",164.00,165.00,164.00,165.00,,-2.0,0.0,0.0
2025-12-29,3570,大塚,16.0,57,"2,805,762",166.00,166.00,165.00,166.00,,1.0,0.0,0.0
2025-12-26,3570,大塚,25.0,53,"4,177,553",170.00,170.00,165.00,166.00,,-1.0,0.0,0.0
2025-12-24,3570,大塚,7.0,25,"1,224,559",168.00,169.50,167.50,168.00,,-1.0,0.0,0.0
2025-12-23,3570,大塚,12.0,33,"2,125,716",169.00,170.00,168.00,170.00,,4.0,0.0,0.0
2025-12-22,3570,大塚,17.0,34,"2,936,143",168.50,170.00,168.50,169.00,,11.0,0.0,0.0
2025-12-19,3570,大塚,6.0,21,"1,059,102",169.00,169.00,168.50,168.50,,-1.0,0.0,0.0
2025-12-18,3570,大塚,6.0,205,"1,134,051",170.50,170.50,169.00,170.00,,-2.0,0.0,0.0
2025-12-17,3570,大塚,8.0,33,"1,452,660",168.00,168.50,168.00,168.50,,2.0,0.0,0.0
2025-12-16,3570,大塚,10.0,29,"1,823,637",170.00,170.00,167.00,167.50,,-1.0,0.0,0.0
2025-12-15,3570,大塚,12.0,39,"2,098,582",166.00,170.00,166.00,170.00,,-1.0,0.0,0.0
2025-12-12,3570,大塚,29.0,80,"4,999,421",167.00,168.50,166.50,168.00,,-5.0,0.0,0.0
2025-12-11,3570,大塚,99.0,228,"16,660,703",171.00,171.00,165.00,165.50,,-27.0,0.0,0.0
2025-12-10,3570,大塚,17.0,42,"3,096,718",175.00,175.00,172.50,173.00,,2.0,0.0,0.0
2025-12-09,3570,大塚,4.0,19,"803,841",173.50,174.00,172.50,174.00,,0.0,0.0,0.0
2025-12-08,3570,大塚,6.0,35,"1,207,409",174.00,175.00,173.00,173.00,,,,
2025-12-05,3570,大塚,17.0,39,"3,027,215",174.50,174.50,172.50,174.00,,-2.0,0.0,0.0
2025-12-04,3570,大塚,18.0,40,"3,234,619",173.00,174.50,173.00,174.50,,6.0,0.0,0.0
2025-12-03,3570,大塚,20.0,49,"3,599,839",173.50,174.00,171.00,171.00,,-6.0,0.0,0.0
2025-12-02,3570,大塚,6.0,41,"1,099,632",172.00,172.50,171.50,171.50,,0.0,0.0,0.0
2025-12-01,3570,大塚,31.0,38,"5,375,123",171.50,172.00,170.50,170.50,,19.0,0.0,0.0
2025-11-28,3570,大塚,12.0,99,"2,135,374",171.50,172.50,171.00,171.50,,4.0,0.0,0.0
2025-11-27,3570,大塚,8.0,34,"1,503,648",173.00,173.00,172.00,172.50,,-3.0,0.0,0.0
2025-11-26,3570,大塚,18.0,63,"3,165,310",173.00,176.00,172.50,172.50,,-3.0,0.0,0.0
2025-11-25,3570,大塚,14.0,61,"2,433,231",171.50,172.50,170.00,172.50,,2.0,0.0,0.0
2025-11-24,3570,大塚,16.0,33,"2,816,092",167.00,169.00,166.50,168.50,,9.0,0.0,0.0
2025-11-21,3570,大塚,22.0,70,"3,727,262",170.00,170.00,167.00,167.00,,-4.0,0.0,0.0
2025-11-20,3570,大塚,19.0,175,"3,370,578",169.50,170.50,167.50,170.50,,3.0,0.0,0.0
2025-11-19,3570,大塚,31.0,57,"5,245,839",163.00,166.00,163.00,165.00,,3.0,0.0,0.0
2025-11-18,3570,大塚,60.0,169,"10,007,045",167.50,167.50,162.50,164.50,,15.0,0.0,0.0
2025-11-17,3570,大塚,58.0,136,"9,776,648",169.00,169.00,166.50,167.50,,-4.0,0.0,-3.0
2025-11-14,3570,大塚,127.0,269,"21,690,543",172.50,172.50,167.00,169.00,,-8.0,0.0,0.0
2025-11-13,3570,大塚,30.0,75,"5,348,785",174.00,175.50,172.00,174.50,,-3.0,0.0,0.0
2025-11-12,3570,大塚,181.0,215,"31,786,636",173.00,179.50,173.00,174.50,,-16.0,0.0,0.0
2025-11-11,3570,大塚,331.0,570,"58,121,657",178.50,178.50,172.50,174.00,,-100.0,0.0,-1.0
2025-11-10,3570,大塚,101.0,352,"19,241,312",195.00,195.00,187.00,188.00,,-31.0,0.0,0.0
2025-11-07,3570,大塚,91.0,167,"17,575,056",191.00,194.50,188.50,194.00,,-7.0,0.0,0.0
2025-11-06,3570,大塚,36.0,64,"6,846,554",189.50,193.00,188.00,192.50,,1.0,0.0,0.0
2025-11-05,3570,大塚,79.0,120,"14,790,899",188.00,188.50,184.50,187.00,,-56.0,0.0,2.0
2025-11-04,3570,大塚,19.0,51,"3,755,569",191.50,191.50,189.00,189.00,,-8.0,0.0,0.0
2025-11-03,3570,大塚,48.0,135,"9,290,455",194.00,194.00,190.50,191.00,,7.0,0.0,0.0
2025-10-31,3570,大塚,87.0,112,"16,735,591",188.00,195.00,188.00,193.50,,12.0,0.0,0.0
2025-10-30,3570,大塚,23.0,34,"4,412,113",189.00,189.00,187.50,188.00,,0.0,0.0,0.0
2025-10-29,3570,大塚,25.0,47,"4,790,712",187.00,190.00,187.00,190.00,,8.0,0.0,0.0
2025-10-28,3570,大塚,44.0,100,"8,295,423",189.50,189.50,187.00,187.00,,-21.0,0.0,0.0
2025-10-27,3570,大塚,58.0,125,"11,144,245",190.50,191.00,188.00,189.50,,-14.0,0.0,0.0
2025-10-23,3570,大塚,40.0,289,"7,666,723",188.50,192.00,188.50,190.50,,11.0,0.0,0.0
2025-10-22,3570,大塚,40.0,93,"7,756,044",188.50,190.50,188.00,190.00,,19.0,0.0,0.0
2025-10-21,3570,大塚,42.0,65,"8,078,952",188.00,191.50,187.50,190.00,,18.0,0.0,0.0
2025-10-20,3570,大塚,40.0,116,"7,547,715",188.50,188.50,186.00,188.50,,-5.0,0.0,0.0
2025-10-17,3570,大塚,38.0,79,"7,355,889",189.50,189.50,188.00,188.50,,-10.0,0.0,0.0
2025-10-16,3570,大塚,30.0,101,"5,868,349",190.50,190.50,189.00,190.00,,-1.0,0.0,-1.0
2025-10-15,3570,大塚,24.0,52,"4,618,621",191.00,191.00,189.50,189.50,,-11.0,0.0,0.0
2025-10-14,3570,大塚,50.0,125,"9,609,097",194.50,195.00,188.50,189.50,,-2.0,0.0,0.0
2025-10-13,3570,大塚,66.0,125,"12,757,952",186.50,193.50,186.50,193.00,,-9.0,0.0,0.0
2025-10-09,3570,大塚,38.0,98,"7,363,961",189.00,190.00,188.50,189.00,,-3.0,0.0,-1.0
2025-10-08,3570,大塚,15.0,38,"2,929,308",190.00,190.00,189.00,189.00,,0.0,0.0,0.0
2025-10-07,3570,大塚,16.0,111,"3,208,510",190.50,190.50,188.00,190.00,,-4.0,0.0,0.0
2025-10-03,3570,大塚,53.0,378,"10,183,577",193.00,193.00,190.00,190.50,,-30.0,0.0,0.0
2025-10-02,3570,大塚,6.0,30,"1,278,724",194.50,194.50,193.00,193.00,,-2.0,0.0,0.0
2025-10-01,3570,大塚,40.0,110,"7,924,696",192.00,194.50,192.00,194.50,,9.0,0.0,0.0
2025-09-30,3570,大塚,14.0,55,"2,862,740",190.00,192.00,190.00,191.50,,5.0,0.0,0.0
2025-09-26,3570,大塚,52.0,98,"9,858,447",191.50,191.50,187.50,190.00,,-25.0,0.0,0.0
2025-09-25,3570,大塚,23.0,40,"4,489,609",192.00,193.00,191.50,191.50,,-2.0,0.0,0.0
2025-09-24,3570,大塚,24.0,62,"4,648,257",194.00,194.50,191.50,192.00,,-8.0,0.0,0.0
2025-09-23,3570,大塚,36.0,137,"6,985,021",190.00,191.00,189.00,191.00,,-10.0,0.0,0.0
2025-09-22,3570,大塚,68.0,129,"12,978,669",190.00,191.50,189.50,190.00,,1.0,0.0,0.0
2025-09-19,3570,大塚,51.0,95,"9,867,506",192.00,192.50,190.00,190.00,,-11.0,0.0,0.0
2025-09-18,3570,大塚,28.0,82,"5,495,334",192.00,192.50,191.50,192.00,,-14.0,0.0,0.0
2025-09-17,3570,大塚,26.0,86,"5,044,481",194.50,194.50,191.50,191.50,,-10.0,0.0,0.0
2025-09-16,3570,大塚,167.0,174,"32,930,056",195.00,200.00,193.00,193.50,,-30.0,0.0,0.0
2025-09-15,3570,大塚,44.0,98,"8,792,104",197.00,198.00,195.00,195.00,,-21.0,0.0,-1.0
2025-09-12,3570,大塚,24.0,136,"4,811,509",198.00,198.50,196.50,196.50,,-7.0,0.0,0.0
2025-09-11,3570,大塚,177.0,424,"35,225,022",203.00,204.00,196.50,196.50,,-37.0,0.0,-2.0
2025-09-10,3570,大塚,74.0,149,"15,052,637",199.00,206.00,199.00,202.00,,5.0,0.0,1.0
2025-09-09,3570,大塚,30.0,176,"6,087,697",198.00,199.00,196.00,198.00,,7.0,0.0,-1.0
2025-09-08,3570,大塚,30.0,72,"6,101,464",198.50,199.00,197.00,198.00,,11.0,0.0,0.0
2025-09-05,3570,大塚,79.0,227,"15,652,462",197.50,199.00,195.00,196.00,,-41.0,0.0,0.0
2025-09-04,3570,大塚,10.0,121,"2,116,021",198.00,200.00,198.00,198.00,,1.0,0.0,0.0
2025-09-03,3570,大塚,27.0,111,"5,406,469",198.00,199.50,197.00,197.00,,-4.0,0.0,1.0
2025-09-02,3570,大塚,53.0,645,"10,540,117",199.00,200.00,194.00,198.00,,-21.0,0.0,0.0
2025-09-01,3570,大塚,45.0,183,"9,068,702",201.50,201.50,198.00,198.50,,-1.0,0.0,0.0
2025-08-29,3570,大塚,43.0,96,"8,835,204",200.50,203.50,200.50,201.50,,15.0,0.0,0.0
2025-08-28,3570,大塚,42.0,114,"8,590,765",200.00,203.50,200.00,200.50,,8.0,0.0,0.0
2025-08-27,3570,大塚,149.0,164,"29,972,164",195.00,205.00,195.00,198.50,,-8.0,0.0,1.0
2025-08-26,3570,大塚,223.0,323,"43,852,297",199.00,199.50,194.00,195.00,,50.0,0.0,-2.0
2025-08-25,3570,大塚,41.0,741,"8,282,444",198.50,200.50,198.50,198.50,,1.0,0.0,0.0
2025-08-22,3570,大塚,25.0,676,"5,134,394",199.50,200.00,198.00,198.00,,-15.0,0.0,0.0
2025-08-21,3570,大塚,44.0,378,"8,814,491",198.00,202.00,198.00,198.50,,-3.0,0.0,0.0
2025-08-20,3570,大塚,95.0,532,"19,165,433",203.00,203.00,197.00,197.50,,-19.0,0.0,0.0
2025-08-19,3570,大塚,29.0,75,"6,023,707",202.50,205.00,202.50,203.00,,5.0,0.0,0.0
2025-08-18,3570,大塚,48.0,110,"9,727,516",203.00,203.50,201.50,202.00,,13.0,0.0,0.0
2025-08-15,3570,大塚,143.0,428,"29,454,454",209.00,209.00,202.00,202.00,,-63.0,0.0,0.0
2025-08-14,3570,大塚,94.0,249,"19,832,274",212.00,212.00,208.50,210.00,,-4.0,0.0,-3.0
2025-08-13,3570,大塚,192.0,894,"40,909,675",218.50,218.50,209.50,210.00,,71.0,0.0,0.0
2025-08-12,3570,大塚,187.0,"1,686","40,029,207",211.00,217.00,207.50,213.50,,-14.0,0.0,1.0
2025-08-11,3570,大塚,43.0,166,"8,836,930",205.00,206.50,203.50,205.50,,5.0,0.0,0.0
2025-08-08,3570,大塚,73.0,488,"15,195,302",209.50,209.50,205.00,205.00,,6.0,0.0,1.0
2025-08-07,3570,大塚,69.0,136,"14,342,890",206.50,210.00,204.00,208.50,,1.0,0.0,0.0
2025-08-06,3570,大塚,62.0,192,"12,714,109",205.00,207.00,202.50,205.00,,17.0,0.0,0.0
2025-08-05,3570,大塚,57.0,512,"11,661,291",205.50,205.50,203.00,203.00,,8.0,0.0,0.0
2025-08-04,3570,大塚,90.0,366,"18,446,828",202.00,207.00,200.00,203.50,,0.0,0.0,1.0
2025-08-01,3570,大塚,125.0,279,"25,189,066",194.00,205.00,194.00,202.00,,40.0,0.0,0.0
2025-07-31,3570,大塚,13.0,53,"2,686,825",194.50,195.00,192.50,192.50,,-1.0,0.0,0.0
2025-07-30,3570,大塚,11.0,44,"2,152,638",192.00,192.00,191.50,191.50,,2.0,0.0,0.0
2025-07-29,3570,大塚,50.0,156,"9,630,474",197.00,197.00,191.00,192.00,,-28.0,0.0,-1.0
2025-07-28,3570,大塚,40.0,103,"7,984,937",191.50,198.00,191.50,196.50,,7.0,0.0,1.0
2025-07-25,3570,大塚,32.0,67,"6,144,728",191.00,193.50,190.00,191.50,,6.0,0.0,0.0
2025-07-24,3570,大塚,23.0,73,"4,488,336",192.00,193.00,191.00,191.00,,0.0,0.0,0.0
2025-07-23,3570,大塚,53.0,109,"10,375,342",188.50,194.00,188.50,193.50,,7.0,0.0,0.0
2025-07-22,3570,大塚,139.0,264,"26,560,088",195.50,195.50,187.00,188.00,,-32.0,0.0,-1.0
2025-07-21,3570,大塚,58.0,106,"11,487,299",196.50,196.50,195.00,195.50,,11.0,0.0,-1.0
2025-07-18,3570,大塚,71.0,327,"14,055,893",197.50,200.00,196.00,196.50,,-30.0,0.0,0.0
2025-07-17,3570,大塚,57.0,85,"11,327,830",196.00,199.50,195.50,198.00,,10.0,0.0,0.0
2025-07-16,3570,大塚,76.0,125,"15,029,815",197.50,198.00,194.00,196.00,,25.0,0.0,0.0
2025-07-15,3570,大塚,33.0,133,"6,636,606",196.50,198.50,196.00,197.50,,-3.0,0.0,-2.0
2025-07-14,3570,大塚,43.0,"1,284","8,630,805",198.00,199.00,195.00,195.50,,-11.0,0.0,0.0
2025-07-11,3570,大塚,45.0,114,"8,958,059",197.00,200.50,197.00,198.00,,6.0,0.0,0.0
2025-07-10,3570,大塚,52.0,119,"10,259,942",197.00,197.00,194.50,195.00,,7.0,0.0,0.0
2025-07-09,3570,大塚,42.0,82,"8,410,941",196.50,199.00,196.50,196.50,,-1.0,0.0,0.0
2025-07-08,3570,大塚,73.0,178,"14,280,667",196.00,197.00,193.00,197.00,,9.0,0.0,0.0
2025-07-07,3570,大塚,63.0,117,"12,473,613",199.00,199.00,195.00,197.50,,-20.0,0.0,0.0
2025-07-04,3570,大塚,64.0,151,"12,899,030",203.00,203.00,199.00,199.00,,8.0,0.0,-1.0
2025-07-03,3570,大塚,,,,,,,,,-117.0,0.0,0.0
2025-07-02,3570,大塚,181.0,366,"38,533,762",208.50,214.50,208.50,214.00,,44.0,0.0,0.0
2025-07-01,3570,大塚,85.0,152,"17,787,583",206.00,209.00,206.00,207.00,,-5.0,0.0,1.0
2025-06-30,3570,大塚,114.0,210,"23,635,001",214.50,214.50,204.00,205.50,,-53.0,0.0,0.0
2025-06-27,3570,大塚,,,,,,,,,-21.0,0.0,0.0
2025-06-26,3570,大塚,,,,,,,,,15.0,0.0,0.0
2025-06-25,3570,大塚,47.0,135,"9,531,819",204.00,204.00,200.50,203.00,,-20.0,0.0,0.0
2025-06-24,3570,大塚,74.0,122,"15,017,004",199.50,204.00,199.50,204.00,,44.0,0.0,1.0
2025-06-23,3570,大塚,81.0,153,"16,025,260",198.50,200.00,195.00,198.50,,13.0,0.0,0.0
2025-06-20,3570,大塚,73.0,127,"14,732,252",203.00,204.00,200.00,200.00,,-12.0,0.0,0.0
2025-06-19,3570,大塚,67.0,175,"13,762,555",207.50,207.50,203.00,203.00,,-14.0,0.0,0.0
2025-06-18,3570,大塚,96.0,174,"20,082,054",208.00,209.50,206.00,208.00,,5.0,0.0,2.0
2025-06-17,3570,大塚,,,,,,,,,-30.0,0.0,1.0
2025-06-16,3570,大塚,97.0,180,"19,518,285",199.00,203.00,198.00,201.00,,30.0,0.0,0.0
2025-06-13,3570,大塚,,,,,,,,,-15.0,0.0,-2.0
2025-06-12,3570,大塚,,,,,,,,,25.0,0.0,0.0
2025-06-11,3570,大塚,338.0,"1,169","68,759,073",208.00,208.00,198.50,206.00,,-58.0,0.0,0.0
2025-06-10,3570,大塚,108.0,190,"22,887,501",208.00,215.50,208.00,215.00,,21.0,0.0,-1.0
2025-06-09,3570,大塚,,,,,,,,,18.0,0.0,-3.0
2025-06-06,3570,大塚,,,,,,,,,6.0,0.0,0.0
2025-06-05,3570,大塚,66.0,213,"14,446,370",218.50,220.50,215.50,217.00,,11.0,0.0,0.0
2025-06-04,3570,大塚,104.0,325,"22,907,030",222.50,222.50,217.00,217.50,,-14.0,0.0,0.0
2025-06-03,3570,大塚,73.0,206,"15,948,642",217.00,221.00,215.00,220.00,,10.0,0.0,1.0
2025-06-02,3570,大塚,144.0,320,"31,158,514",221.00,221.00,213.50,214.00,,25.0,0.0,0.0
2025-05-29,3570,大塚,123.0,243,"27,801,791",231.00,231.00,223.00,223.50,,-31.0,0.0,0.0
2025-05-28,3570,大塚,102.0,202,"23,141,220",226.50,229.00,223.00,227.50,,11.0,0.0,0.0
2025-05-27,3570,大塚,128.0,203,"28,981,089",230.00,230.00,222.00,222.50,,27.0,0.0,0.0
2025-05-26,3570,大塚,164.0,351,"37,417,362",234.00,234.00,225.00,226.00,,-15.0,0.0,0.0
2025-05-23,3570,大塚,251.0,380,"59,263,616",242.50,242.50,231.00,234.00,,-21.0,0.0,0.0
2025-05-22,3570,大塚,146.0,375,"34,838,299",240.00,241.00,234.50,241.00,,-1.0,0.0,-2.0
2025-05-21,3570,大塚,304.0,572,"73,483,957",240.50,244.50,238.50,239.00,,3.0,0.0,0.0
