日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-16,5443,均豪,5389.0,"5,075","534,376,844",101.50,103.00,97.10,97.30,,-224,0,-134
2026-01-15,5443,均豪,4557.0,"5,707","450,314,931",99.80,101.00,97.50,99.00,,-495,0,-27
2026-01-14,5443,均豪,2803.0,"5,008","272,525,122",96.80,98.40,95.60,98.00,,400,0,0
2026-01-13,5443,均豪,8954.0,"9,318","892,520,215",98.40,103.50,96.30,96.60,,-145,0,124
2026-01-12,5443,均豪,3888.0,"4,499","379,961,778",97.40,99.50,96.10,97.60,,-491,0,21
2026-01-09,5443,均豪,3052.0,"5,097","290,631,661",96.00,96.60,92.80,96.50,,128,0,4
2026-01-08,5443,均豪,7500.0,"6,957","730,906,328",95.30,99.50,94.70,95.90,,-640,0,135
2026-01-07,5443,均豪,5906.0,"7,651","574,662,485",99.80,100.50,95.00,95.20,,-1035,0,-86
2026-01-06,5443,均豪,6622.0,"7,105","648,559,791",100.00,100.50,96.60,98.40,,-507,0,-33
2026-01-05,5443,均豪,16329.0,"17,354","1,634,326,919",98.00,102.00,95.30,100.00,,-1327,0,170
2026-01-02,5443,均豪,4582.0,"4,555","423,744,749",86.80,94.00,86.40,94.00,,138,0,67
2025-12-31,5443,均豪,1465.0,"1,187","126,602,796",85.30,87.40,84.70,85.50,,328,0,59
2025-12-30,5443,均豪,835.0,"1,433","70,892,162",85.80,85.80,84.00,85.10,,-70,0,-3
2025-12-29,5443,均豪,993.0,819,"85,768,875",84.70,87.50,84.50,86.50,,395,0,-1
2025-12-26,5443,均豪,676.0,"1,233","58,415,891",86.50,87.90,85.30,85.30,,21,0,-15
2025-12-24,5443,均豪,539.0,"1,520","46,868,539",87.80,88.30,86.00,86.20,,55,0,-5
2025-12-23,5443,均豪,508.0,885,"44,266,706",87.40,87.60,86.50,87.20,,160,0,-4
2025-12-22,5443,均豪,559.0,"1,473","48,286,469",87.10,87.20,85.80,86.50,,85,0,2
2025-12-19,5443,均豪,537.0,679,"45,824,268",84.70,86.00,84.70,85.70,,201,0,4
2025-12-18,5443,均豪,760.0,857,"64,220,921",85.60,85.70,84.00,84.00,,-9,0,-9
2025-12-17,5443,均豪,780.0,"2,108","67,828,244",88.10,88.50,86.00,86.30,,-114,0,-8
2025-12-16,5443,均豪,825.0,"1,688","72,909,226",89.00,90.00,86.60,87.80,,46,0,-21
2025-12-15,5443,均豪,817.0,"1,123","72,588,664",88.50,90.20,86.90,89.60,,177,0,39
2025-12-12,5443,均豪,1151.0,"2,594","103,118,602",89.40,90.20,88.70,89.70,,134,0,15
2025-12-11,5443,均豪,3005.0,"4,280","271,278,802",88.00,91.90,88.00,88.50,,-195,0,1
2025-12-10,5443,均豪,989.0,"1,088","87,037,020",88.10,88.70,86.90,88.30,,176,0,1
2025-12-09,5443,均豪,1982.0,"2,666","175,582,695",88.40,90.00,87.30,88.00,,-302,0,-1
2025-12-08,5443,均豪,2084.0,"2,212","182,142,163",85.90,88.40,85.20,87.50,,156,0,19
2025-12-05,5443,均豪,765.0,821,"65,745,170",85.00,87.60,84.90,85.10,,86,0,0
2025-12-04,5443,均豪,1947.0,"2,136","167,035,984",86.30,87.50,84.60,84.60,,-557,0,3
2025-12-03,5443,均豪,563.0,718,"48,079,098",84.10,86.00,84.10,86.00,,204,0,0
2025-12-02,5443,均豪,509.0,744,"43,186,699",85.70,85.90,83.90,83.90,,-22,0,-1
2025-12-01,5443,均豪,768.0,"2,111","65,681,626",85.70,86.90,84.50,85.10,,-135,0,-8
2025-11-28,5443,均豪,1462.0,"1,744","125,348,051",83.10,86.60,83.10,85.70,,2,0,-1
2025-11-27,5443,均豪,727.0,"1,127","60,734,832",84.50,84.50,82.90,83.00,,-99,0,0
2025-11-26,5443,均豪,1005.0,"1,558","83,697,059",81.60,83.90,81.60,83.50,,37,0,4
2025-11-25,5443,均豪,884.0,"2,881","72,226,835",82.00,82.60,80.70,81.50,,-44,0,4
2025-11-24,5443,均豪,845.0,811,"67,340,194",79.20,80.80,78.50,80.80,,208,0,2
2025-11-21,5443,均豪,948.0,"2,002","74,554,250",79.40,80.00,77.70,78.30,,-25,0,-9
2025-11-20,5443,均豪,883.0,"1,658","71,354,595",81.90,82.00,79.50,81.10,,227,0,-2
2025-11-19,5443,均豪,1257.0,"1,395","99,625,203",80.00,80.60,78.20,79.10,,328,0,-2
2025-11-18,5443,均豪,1350.0,"2,636","109,963,425",83.50,83.70,80.00,80.00,,382,0,-61
2025-11-17,5443,均豪,1013.0,"1,233","84,784,966",84.50,84.80,83.00,83.50,,332,0,-17
2025-11-14,5443,均豪,1307.0,"2,275","110,878,105",85.20,86.20,83.90,83.90,,-80,0,-16
2025-11-13,5443,均豪,1379.0,"1,865","120,174,737",88.30,88.30,86.40,87.00,,295,0,-3
2025-11-12,5443,均豪,1420.0,"1,562","125,650,173",88.10,89.70,87.70,88.20,,225,0,-3
2025-11-11,5443,均豪,3831.0,"4,812","337,849,300",90.80,90.80,86.60,87.60,,-708,0,-18
2025-11-10,5443,均豪,1342.0,"1,922","121,564,579",90.00,92.20,88.40,91.90,,186,0,-3
2025-11-07,5443,均豪,1639.0,"1,699","145,809,549",89.50,90.20,88.00,89.50,,139,0,-52
2025-11-06,5443,均豪,835.0,"1,177","75,827,596",90.80,91.50,90.20,90.80,,79,0,-7
2025-11-05,5443,均豪,1542.0,"2,269","138,340,270",89.50,91.00,88.30,90.40,,217,0,-136
2025-11-04,5443,均豪,1437.0,"3,417","134,128,436",95.30,95.50,91.50,91.90,,-245,0,-14
2025-11-03,5443,均豪,1708.0,"1,949","161,380,566",92.80,95.80,92.60,94.80,,120,0,14
2025-10-31,5443,均豪,1332.0,"1,364","123,846,378",92.70,93.60,92.50,92.80,,171,0,0
2025-10-30,5443,均豪,2173.0,"3,900","202,584,492",95.50,95.90,92.20,92.50,,-233,0,-17
2025-10-29,5443,均豪,2051.0,"2,828","195,273,649",94.50,96.30,93.90,95.10,,-83,0,10
2025-10-28,5443,均豪,2135.0,"2,651","200,933,459",95.10,96.00,93.30,93.70,,525,0,-12
2025-10-27,5443,均豪,1446.0,"1,492","139,192,652",97.50,97.90,95.40,95.40,,46,0,0
2025-10-23,5443,均豪,1924.0,"1,901","184,401,310",95.00,97.20,95.00,95.50,,324,0,-30
2025-10-22,5443,均豪,2011.0,"2,000","196,629,720",99.00,99.10,96.90,97.50,,-118,0,-17
2025-10-21,5443,均豪,2108.0,"2,375","210,483,921",101.00,102.00,98.60,98.60,,-214,0,-38
2025-10-20,5443,均豪,1549.0,"1,354","155,209,518",99.50,101.00,99.50,100.00,,370,0,25
2025-10-17,5443,均豪,3204.0,"3,697","318,913,906",101.50,101.50,98.90,98.90,,-1149,-15,-76
2025-10-16,5443,均豪,4827.0,"4,387","502,859,156",104.00,106.00,102.00,103.50,,-455,0,-38
2025-10-15,5443,均豪,3111.0,"3,054","313,197,861",99.90,102.50,98.30,102.50,,422,0,-149
2025-10-14,5443,均豪,4650.0,"4,520","468,410,702",100.00,103.50,98.10,98.60,,190,0,234
2025-10-13,5443,均豪,5745.0,"4,564","564,545,375",94.90,100.50,94.50,98.90,,449,0,10
2025-10-09,5443,均豪,2876.0,"2,571","301,264,615",106.00,106.50,103.00,103.50,,-164,-29,14
2025-10-08,5443,均豪,3772.0,"3,498","401,465,831",109.00,109.00,105.00,105.00,,-239,0,-8
2025-10-07,5443,均豪,3169.0,"2,725","347,886,568",111.00,112.00,108.50,110.00,,-318,0,-36
2025-10-03,5443,均豪,4946.0,"4,175","549,118,068",112.00,113.50,109.50,110.00,,-649,0,-313
2025-10-02,5443,均豪,7474.0,"5,909","828,969,378",107.50,113.00,107.00,113.00,,255,0,308
2025-10-01,5443,均豪,3333.0,"2,706","358,426,419",108.00,109.50,105.50,106.00,,-153,0,-47
2025-09-30,5443,均豪,2592.0,"2,330","279,722,350",106.50,109.50,106.50,108.00,,63,0,61
2025-09-26,5443,均豪,6419.0,"5,833","688,476,717",111.50,112.50,105.50,105.50,,361,5,-80
2025-09-25,5443,均豪,4316.0,"3,611","485,146,393",111.50,114.00,111.50,112.00,,-59,12,-5
2025-09-24,5443,均豪,12156.0,"9,871","1,379,685,608",115.00,118.00,111.00,111.50,,-746,27,-380
2025-09-23,5443,均豪,29721.0,"21,257","3,557,323,864",117.50,124.50,114.50,115.50,,-2660,0,270
2025-09-22,5443,均豪,7516.0,"5,324","863,777,764",115.00,118.00,112.50,116.00,,-56,0,-78
2025-09-19,5443,均豪,12258.0,"10,431","1,416,167,395",117.00,118.50,113.00,115.00,,-153,0,-327
2025-09-18,5443,均豪,31720.0,"24,103","3,651,355,305",109.50,120.00,107.00,115.00,,1760,0,54
2025-09-17,5443,均豪,25610.0,"18,995","2,812,285,153",105.50,114.00,103.50,110.00,,2182,0,3
2025-09-16,5443,均豪,7124.0,"5,974","721,024,573",99.50,104.00,98.10,104.00,,546,0,359
2025-09-15,5443,均豪,6511.0,"5,198","648,307,634",99.00,101.50,98.20,99.60,,-943,0,-4
2025-09-12,5443,均豪,11429.0,"9,074","1,165,339,939",107.00,107.50,98.70,98.90,,-4123,0,-52
2025-09-11,5443,均豪,12919.0,"10,108","1,388,195,704",110.50,111.50,104.00,105.00,,-65,0,-242
2025-09-10,5443,均豪,17707.0,"12,979","1,910,793,720",106.00,109.50,104.00,109.50,,926,0,45
2025-09-09,5443,均豪,39283.0,"35,740","4,222,235,082",105.50,111.50,103.00,104.00,,727,0,123
2025-09-08,5443,均豪,22190.0,"15,917","2,205,535,091",95.00,102.00,94.90,102.00,,5546,0,400
2025-09-05,5443,均豪,1528.0,"1,571","141,199,525",92.10,93.10,91.80,92.90,,57,0,10
2025-09-04,5443,均豪,4538.0,"5,353","426,543,240",95.10,96.70,91.70,91.80,,-1265,0,13
2025-09-03,5443,均豪,2866.0,"4,448","267,964,943",92.90,94.80,92.20,93.50,,-84,0,17
2025-09-02,5443,均豪,6636.0,"6,952","624,587,645",93.60,97.00,91.70,92.30,,76,0,122
2025-09-01,5443,均豪,5017.0,"5,074","468,583,777",93.80,96.50,91.30,92.00,,-4,0,-82
2025-08-29,5443,均豪,7859.0,"6,855","750,385,780",93.30,97.90,93.30,94.40,,408,0,176
2025-08-28,5443,均豪,2454.0,"3,310","230,055,675",94.20,95.20,92.70,92.70,,-207,0,-16
2025-08-27,5443,均豪,5886.0,"5,043","558,416,896",94.50,96.50,93.90,94.10,,-155,0,-33
2025-08-26,5443,均豪,3271.0,"3,475","304,976,338",93.20,94.00,91.50,93.70,,107,0,2
2025-08-25,5443,均豪,4631.0,"3,867","430,192,949",91.40,94.20,90.60,92.60,,1222,0,102
2025-08-22,5443,均豪,1900.0,"2,335","171,123,290",91.00,91.70,88.80,89.00,,-251,0,-25
2025-08-21,5443,均豪,2328.0,"2,527","210,926,237",89.40,91.90,89.40,91.00,,441,0,15
2025-08-20,5443,均豪,3854.0,"4,612","345,983,239",92.10,92.40,88.50,88.60,,-487,0,-59
2025-08-19,5443,均豪,7921.0,"7,066","741,600,222",92.00,95.90,91.10,92.60,,-752,0,52
2025-08-18,5443,均豪,2375.0,"2,067","216,818,814",91.60,92.30,90.70,90.90,,103,0,-22
2025-08-15,5443,均豪,2686.0,"2,715","247,112,046",92.90,93.30,91.20,91.40,,-307,0,-38
2025-08-14,5443,均豪,3256.0,"3,936","303,360,496",94.00,94.30,92.00,92.50,,-202,0,13
2025-08-13,5443,均豪,5289.0,"4,889","500,736,337",95.80,96.80,92.40,93.30,,-250,0,5
2025-08-12,5443,均豪,6619.0,"7,346","630,917,474",96.40,98.00,93.50,95.80,,-1244,0,-6
2025-08-11,5443,均豪,7123.0,"6,141","673,805,107",94.90,96.20,93.30,95.30,,-405,0,-100
2025-08-08,5443,均豪,32736.0,"21,235","3,282,931,647",100.00,103.00,97.10,97.50,,1428,0,-100
2025-08-07,5443,均豪,10634.0,"6,779","1,009,979,703",88.30,96.30,88.30,96.30,,882,0,103
2025-08-06,5443,均豪,1727.0,"2,774","151,896,512",88.50,89.30,87.50,87.60,,-377,0,-52
2025-08-05,5443,均豪,9485.0,"9,003","857,992,654",90.00,92.30,88.50,88.70,,-534,0,52
2025-08-04,5443,均豪,4267.0,"4,075","376,758,550",85.50,89.80,85.00,88.50,,1041,0,81
2025-08-01,5443,均豪,1991.0,"1,711","169,913,210",83.60,86.80,82.20,86.30,,365,0,7
2025-07-31,5443,均豪,1782.0,"2,007","153,092,012",86.00,86.60,85.40,85.40,,-162,0,-6
2025-07-30,5443,均豪,2328.0,"2,344","201,166,740",87.10,87.60,85.70,85.80,,-134,0,-28
2025-07-29,5443,均豪,3009.0,"3,573","264,261,024",89.50,90.00,86.90,86.90,,-1028,0,-81
2025-07-28,5443,均豪,4079.0,"3,327","363,730,279",87.30,90.50,86.20,89.60,,1232,0,89
2025-07-25,5443,均豪,1794.0,"1,743","156,726,792",87.90,88.20,86.60,87.50,,-23,0,-24
2025-07-24,5443,均豪,3448.0,"2,818","306,510,282",88.80,90.40,87.70,88.30,,-19,0,25
2025-07-23,5443,均豪,3630.0,"3,766","321,748,383",88.50,89.80,87.80,88.20,,-524,0,-8
2025-07-22,5443,均豪,10975.0,"12,043","982,270,043",91.30,92.50,85.60,89.00,,-407,0,-160
2025-07-21,5443,均豪,13804.0,"10,715","1,254,067,588",88.60,92.80,87.30,90.00,,4,0,129
2025-07-18,5443,均豪,2905.0,"2,879","256,934,191",89.00,89.60,87.60,87.70,,50,0,-12
2025-07-17,5443,均豪,2106.0,"2,065","185,059,819",87.70,88.60,86.70,88.30,,18,0,-29
2025-07-16,5443,均豪,9288.0,"7,394","828,549,259",88.00,91.20,87.10,87.70,,-381,0,102
2025-07-15,5443,均豪,1508.0,"1,352","130,537,500",85.20,87.20,85.20,86.50,,174,0,14
2025-07-14,5443,均豪,1560.0,"1,652","134,433,578",87.00,87.40,85.20,85.30,,16,0,-8
2025-07-11,5443,均豪,3374.0,"2,662","296,835,438",88.00,89.10,87.30,87.50,,-82,0,-164
2025-07-10,5443,均豪,8633.0,"7,524","761,316,393",88.70,89.80,86.40,88.30,,-225,0,1
2025-07-09,5443,均豪,10752.0,"8,974","939,796,353",83.40,89.10,83.40,87.60,,64,0,7
2025-07-08,5443,均豪,2414.0,"2,171","199,145,940",83.50,84.40,81.70,82.00,,114,0,-60
2025-07-07,5443,均豪,2790.0,"2,429","236,450,672",86.70,86.70,83.80,84.40,,-4,0,12
2025-07-04,5443,均豪,5949.0,"4,850","523,194,231",88.10,90.10,86.20,86.70,,-87,0,-12
2025-07-03,5443,均豪,,,,,,,,,-798,0,-66
2025-07-02,5443,均豪,4861.0,"3,908","425,813,746",85.50,88.70,85.20,88.70,,321,0,73
2025-07-01,5443,均豪,2300.0,"1,855","198,220,984",86.70,87.50,85.50,85.50,,-419,0,5
2025-06-30,5443,均豪,2328.0,"1,956","201,090,981",87.40,87.90,85.50,86.30,,297,0,-1
2025-06-27,5443,均豪,,,,,,,,,59,0,0
2025-06-26,5443,均豪,,,,,,,,,-238,0,-4
2025-06-25,5443,均豪,9860.0,"7,604","876,154,793",91.00,91.50,88.10,88.10,,-183,0,-49
2025-06-24,5443,均豪,44216.0,"31,038","4,046,179,346",92.00,93.30,89.80,90.50,,-1064,0,-98
2025-06-23,5443,均豪,24491.0,"19,046","2,126,457,804",80.50,89.80,79.60,89.80,,437,0,239
2025-06-20,5443,均豪,6500.0,"5,246","533,437,110",81.20,85.50,78.40,81.70,,-27,0,-40
2025-06-19,5443,均豪,3468.0,"3,132","289,877,423",83.90,85.90,81.10,81.20,,-59,0,-159
2025-06-18,5443,均豪,2936.0,"2,514","252,388,642",86.00,87.00,85.50,85.70,,-95,0,32
2025-06-17,5443,均豪,,,,,,,,,-198,0,96
2025-06-16,5443,均豪,6420.0,"5,718","563,468,606",87.00,89.60,85.80,86.70,,-264,0,45
2025-06-13,5443,均豪,,,,,,,,,-317,0,-127
2025-06-12,5443,均豪,,,,,,,,,-83,0,171
2025-06-11,5443,均豪,29922.0,"20,915","2,552,947,147",83.50,88.00,83.40,85.50,,-1780,0,17
2025-06-10,5443,均豪,10762.0,"10,608","864,765,104",77.50,82.30,76.90,82.30,,1225,0,86
2025-06-09,5443,均豪,,,,,,,,,31,0,28
2025-06-06,5443,均豪,,,,,,,,,-260,0,0
2025-06-05,5443,均豪,4312.0,"3,493","332,156,066",75.50,78.40,75.50,77.00,,-545,0,13
2025-06-04,5443,均豪,1590.0,"1,339","118,674,955",74.10,75.10,73.90,74.90,,293,0,1
2025-06-03,5443,均豪,1677.0,"1,385","122,735,103",73.70,74.30,72.30,73.00,,-129,0,0
2025-06-02,5443,均豪,2803.0,"2,173","207,381,523",75.50,75.80,73.20,73.20,,-518,0,34
2025-05-29,5443,均豪,5887.0,"3,151","453,338,116",76.00,78.30,75.20,77.70,,-153,0,-1
2025-05-28,5443,均豪,4706.0,"4,088","367,806,046",80.00,80.40,76.00,76.00,,-543,0,-14
2025-05-27,5443,均豪,11463.0,"8,860","914,233,884",77.50,81.50,77.40,79.30,,-678,0,11
2025-05-26,5443,均豪,6551.0,"6,099","520,186,930",79.70,81.40,77.50,77.50,,-938,0,-55
2025-05-23,5443,均豪,25905.0,"19,868","2,063,027,825",79.10,82.50,76.70,81.50,,-1235,0,30
2025-05-22,5443,均豪,15917.0,"13,224","1,214,516,808",72.00,79.50,71.70,77.50,,-2424,0,179
2025-05-21,5443,均豪,1710.0,"1,433","121,817,883",69.40,72.50,69.20,72.50,,390,0,1
