日期,股票代碼,股票名稱,成交張數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比,外陸資買賣超張數,投信買賣超張數,自營商買賣超張數
2026-01-02,5209,新鼎,21,55,"3,612,427",168.00,168.50,166.50,167.00,,-7,0,-1
2025-12-31,5209,新鼎,17,41,"2,858,945",166.50,167.50,166.00,167.50,,0,0,0
2025-12-30,5209,新鼎,16,43,"2,772,905",167.00,167.00,166.50,166.50,,0,0,0
2025-12-29,5209,新鼎,21,87,"3,539,791",169.50,169.50,166.50,166.50,,0,0,-6
2025-12-26,5209,新鼎,48,89,"8,162,368",171.00,171.00,167.50,167.50,,-4,0,-1
2025-12-24,5209,新鼎,7,21,"1,227,505",167.00,169.00,166.50,169.00,,1,0,0
2025-12-23,5209,新鼎,21,34,"3,593,733",170.00,170.00,166.50,166.50,,-2,0,0
2025-12-22,5209,新鼎,14,83,"2,416,327",168.00,168.00,167.00,167.50,,6,0,0
2025-12-19,5209,新鼎,13,39,"2,317,566",168.00,168.00,167.00,168.00,,4,0,0
2025-12-18,5209,新鼎,9,37,"1,570,004",166.00,167.50,166.00,167.50,,-1,0,0
2025-12-17,5209,新鼎,11,65,"1,934,933",167.50,169.50,166.50,168.00,,-3,0,0
2025-12-16,5209,新鼎,20,55,"3,446,917",166.00,167.50,163.50,166.50,,6,0,0
2025-12-15,5209,新鼎,29,54,"4,834,779",163.00,167.50,163.00,167.50,,12,0,2
2025-12-12,5209,新鼎,154,228,"25,486,686",167.50,167.50,162.50,163.00,,-88,0,-3
2025-12-11,5209,新鼎,34,77,"5,870,935",168.00,169.00,167.00,167.50,,-1,0,0
2025-12-10,5209,新鼎,95,142,"16,059,409",170.50,171.00,165.00,169.50,,19,0,0
2025-12-09,5209,新鼎,33,65,"5,637,181",168.50,171.00,168.00,169.50,,11,0,-10
2025-12-08,5209,新鼎,17,45,"2,983,378",170.50,170.50,168.50,168.50,,-3,0,-3
2025-12-05,5209,新鼎,25,223,"4,279,661",170.00,171.50,169.00,170.00,,-7,0,-5
2025-12-04,5209,新鼎,18,55,"3,097,416",170.00,171.00,169.00,170.00,,9,0,0
2025-12-03,5209,新鼎,22,84,"3,851,245",172.00,172.00,169.50,169.50,,2,0,0
2025-12-02,5209,新鼎,22,65,"3,741,431",169.00,170.00,168.50,169.50,,-4,0,-6
2025-12-01,5209,新鼎,64,133,"10,954,282",169.50,172.00,166.50,167.50,,-36,0,0
2025-11-28,5209,新鼎,62,114,"10,607,390",167.00,171.50,167.00,171.50,,11,0,2
2025-11-27,5209,新鼎,20,344,"3,348,723",167.00,167.50,165.50,166.00,,-4,0,0
2025-11-26,5209,新鼎,23,53,"3,843,322",164.00,167.50,164.00,167.00,,3,0,0
2025-11-25,5209,新鼎,25,62,"4,144,641",167.00,167.00,163.50,164.00,,-5,0,0
2025-11-24,5209,新鼎,29,50,"4,930,937",162.50,166.50,162.50,165.00,,-8,0,0
2025-11-21,5209,新鼎,26,62,"4,221,003",160.50,162.00,160.00,162.00,,-1,0,-2
2025-11-20,5209,新鼎,44,63,"7,253,618",165.50,166.50,163.50,163.50,,-3,0,0
