證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"237,950",181,"7,281,203",30.10,31.11,30.10,31.11,+,1.02,31.06,2,31.11,29,
00679B,元大美債20年,"39,608,917","6,489","1,106,058,103",27.86,27.96,27.86,27.90,+,0.04,27.89,2540,27.90,604,
00687B,國泰20年美債,"33,421,556","5,100","970,183,491",29.02,29.07,28.98,29.00,+,0.03,29.00,244,29.01,1351,
00687C,國泰20年美債+櫃U,"26,200",6,"253,077",9.65,9.66,9.64,9.64,+,0.02,9.64,106,9.66,2,
00694B,富邦美債1-3,"749,770",76,"31,258,445",41.66,41.75,41.66,41.68,+,0.04,41.68,1,41.69,20,
00695B,富邦美債7-10,"519,275",58,"18,684,923",36.00,36.02,35.96,35.97,+,0.12,35.95,40,35.97,5,
00696B,富邦美債20年,"3,325,636",298,"100,130,838",30.09,30.14,30.09,30.10,+,0.07,30.09,13,30.10,32,
00697B,元大美債7-10,"670,235",245,"24,476,447",36.42,36.56,36.42,36.51,+,0.1,36.50,2,36.51,3,
00719B,元大美債1-3,"2,335,871",584,"72,606,302",31.04,31.11,31.03,31.07,+,0.03,31.06,56,31.07,7,
00720B,元大投資級公司債,"7,897,191","1,966","267,175,176",33.84,33.87,33.79,33.80,-,0.04,33.80,24,33.81,136,
00722B,群益投資級電信債,"2,935,625",338,"108,782,689",37.07,37.12,37.01,37.04,-,0.03,37.04,48,37.05,8,
00723B,群益投資級科技債,"347,141",33,"10,974,912",31.64,31.66,31.58,31.59,-,0.08,31.59,58,31.61,3,
00724B,群益投資級金融債,"4,151,144",239,"144,387,977",34.75,34.82,34.75,34.78,-,0.0,34.78,16,34.79,19,
00725B,國泰投資級公司債,"4,212,144","1,318","151,102,936",35.90,35.91,35.85,35.85,-,0.05,35.85,29,35.86,103,
00726B,國泰新興投等債,"228,925",71,"7,727,849",33.70,33.85,33.70,33.74,+,0.04,33.74,17,33.75,2,
00727B,國泰優選非投等債,"122,916",12,"4,891,246",39.80,39.82,39.79,39.79,+,0.04,39.76,1,39.77,1,
00734B,台新JPM新興債,"171,000",7,"2,717,550",15.69,16.05,15.69,16.02,-,0.02,15.99,1,16.03,10,
00740B,富邦全球投等債,"2,263,873",281,"89,913,810",39.72,39.78,39.69,39.73,+,0.01,39.72,10,39.73,187,
00741B,富邦全球非投等債,"172,395",29,"6,492,309",37.65,37.67,37.63,37.65,-,0.07,37.67,1,37.69,100,
00746B,富邦A級公司債,"476,322",91,"17,364,497",36.47,36.49,36.41,36.43,+,0.03,36.40,128,36.42,4,
00749B,凱基新興債10+,"100,000",2,"3,250,000",32.50,32.50,32.50,32.50,+,0.08,32.43,10,32.46,1,
00750B,凱基科技債10+,"100,029",5,"3,392,083",33.91,33.91,33.91,33.91,-,0.05,33.86,10,33.90,1,
00751B,元大AAA至A公司債,"6,507,063","1,454","212,390,412",32.64,32.70,32.60,32.62,-,0.02,32.62,488,32.63,229,
00754B,群益AAA-AA公司債,"163,453",27,"5,681,798",34.76,34.83,34.74,34.77,+,0.01,34.74,9,34.77,1,
00755B,群益投資級公用債,"141,215",70,"4,795,414",33.94,34.00,33.94,33.97,-,0.0,33.95,1,33.97,2,
00756B,群益投等新興公債,"271,879",118,"8,896,465",32.69,32.76,32.69,32.71,+,0.08,32.70,448,32.72,2,
00758B,復華能源債,"100,023",5,"5,286,215",52.85,52.85,52.85,52.85,-,0.1,52.70,2,52.95,10,
00759B,復華製藥債,"100,024",4,"5,616,350",56.15,56.15,56.15,56.15,-,0.15,56.15,1,56.25,10,
00760B,復華新興企業債,"109,643",24,"6,085,358",55.60,55.60,55.45,55.45,-,0.05,55.45,2,55.50,4,
00761B,國泰A級公司債,"106,678",95,"3,807,442",35.73,35.73,35.66,35.66,-,0.01,35.65,1,35.67,70,
00764B,群益25年美債,"3,844,607",266,"111,452,831",29.01,29.03,28.97,28.97,+,0.04,28.96,402,28.97,12,
00768B,復華20年美債,"884,605",103,"46,943,630",53.00,53.15,53.00,53.05,+,0.05,53.05,483,53.10,108,
00772B,中信高評級公司債,"2,347,328",803,"81,379,429",34.64,34.70,34.64,34.66,+,0.01,34.64,9,34.66,137,
00773B,中信優先金融債,"569,678",208,"21,113,235",37.04,37.10,37.03,37.05,+,0.01,37.04,101,37.05,1,
00777B,凱基AAA至A公司債,"104,000",7,"3,494,460",33.64,33.64,33.54,33.54,-,0.08,33.54,9,33.58,1,
00778B,凱基金融債20+,"100,000",2,"3,567,000",35.67,35.67,35.67,35.67,-,0.04,35.59,24,35.65,1,
00779B,凱基美債25+,"372,661",20,"10,949,581",29.40,29.42,29.37,29.37,+,0.04,29.35,50,29.36,4,
00780B,國泰A級金融債,"107,059",11,"4,117,695",38.55,38.55,38.46,38.46,-,0.01,38.45,56,38.46,1,
00781B,國泰A級科技債,"126,166",17,"3,753,676",29.68,29.81,29.68,29.70,+,0.02,29.69,60,29.72,29,
00782B,國泰A級公用債,"373,337",50,"11,746,273",31.47,31.49,31.43,31.49,+,0.02,31.48,20,31.49,34,
00785B,富邦金融投等債,"121,004",5,"4,354,913",35.94,36.00,35.94,35.97,-,0.0,35.97,9,35.98,4,
00786B,元大10年IG銀行債,"56,907",30,"1,934,881",33.92,34.07,33.92,33.94,-,0.06,33.94,33,33.96,1,
00787B,元大10年IG醫療債,"21,880",19,"733,456",33.58,33.58,33.51,33.51,-,0.03,33.51,63,33.55,10,
00788B,元大10年IG電能債,"44,455",25,"1,371,490",30.88,30.88,30.81,30.81,-,0.04,30.81,25,30.83,1,
00789B,復華公司債A3,"108,081",12,"5,370,628",49.70,49.70,49.69,49.69,-,0.08,49.60,5,49.65,1,
00791B,復華信用債1-5,"100,047",5,"5,707,680",57.05,57.05,57.05,57.05,-,0.05,56.80,17,57.00,1,
00792B,群益A級公司債,"135,774",73,"4,438,715",32.68,32.75,32.68,32.70,-,0.04,32.65,20,32.68,1,
00793B,群益AAA-A醫療債,"75,002",9,"2,376,662",31.69,31.69,31.66,31.66,-,0.07,31.66,15,31.72,10,
00795B,中信美國公債20年,"14,715,821","2,391","413,872,965",28.11,28.16,28.09,28.11,+,0.04,28.11,18,28.12,412,
00799B,國泰A級醫療債,"515,973",123,"15,969,865",30.97,31.02,30.93,30.96,-,0.0,30.96,6,30.97,237,
00834B,第一金金融債10+,"101,000",3,"3,550,060",35.06,35.15,35.06,35.15,+,0.04,35.10,63,35.14,1,
00836B,永豐10年A公司債,"109,091",9,"3,229,201",29.62,29.62,29.60,29.61,+,0.01,29.56,23,29.58,1,
00840B,凱基IG精選15+,"103,000",3,"3,185,000",31.00,31.00,30.92,30.92,-,0.04,30.85,10,30.92,1,
00841B,凱基AAA-AA公司債,"103,000",3,"3,117,960",30.32,30.32,30.27,30.27,+,0.05,30.19,10,30.24,1,
00842B,台新美元銀行債,"110,028",9,"3,504,596",31.89,31.89,31.85,31.85,-,0.05,31.87,1,31.88,20,
00844B,新光15年IG金融債,"130,000",6,"4,277,800",32.94,32.94,32.89,32.89,+,0.01,32.84,21,32.87,1,
00845B,富邦新興投等債,"201,030",6,"6,879,248",34.22,34.22,34.22,34.22,-,0.0,34.17,1,34.22,1,
00846B,富邦歐洲銀行債,"204,228",19,"7,569,043",37.08,37.08,37.01,37.01,+,0.1,37.00,27,37.04,1,
00847B,中信美國市政債,"113,203",11,"3,030,298",26.82,26.82,26.75,26.75,+,0.07,26.74,30,26.76,2,
00848B,中信新興亞洲債,"103,101",7,"3,611,604",35.03,35.03,35.01,35.01,+,0.04,34.99,30,35.02,3,
00849B,中信EM主權債0-5,"104,903",6,"3,914,175",37.37,37.37,37.31,37.31,+,0.01,37.29,5,37.31,1,
00853B,統一美債10年Aa-A,"1,626,044",129,"46,341,804",28.54,28.56,28.47,28.48,-,0.04,28.47,58,28.49,8,
00856B,永豐1-3年美公債,"1,291",3,"48,524",37.59,37.59,37.59,37.59,-,0.05,37.61,10,37.70,12,
00857B,永豐20年美公債,"2,561,040",505,"61,857,854",24.15,24.18,24.12,24.13,+,0.04,24.12,169,24.13,17,
00858,永豐美國500大,"862,316","1,415","27,994,320",32.50,32.50,32.44,32.45,-,0.05,32.45,19,32.46,106,
00859B,群益0-1年美債,"2,888,733",132,"118,869,039",41.14,41.19,41.13,41.14,+,0.01,41.13,33,41.14,3,
00860B,群益1-5Y投資級債,"136,044",19,"5,244,408",38.60,38.60,38.53,38.53,+,0.05,38.53,149,38.55,150,
00862B,中信投資級公司債,"122,200",86,"3,981,439",32.61,32.62,32.58,32.58,-,0.07,32.58,20,32.62,18,
00863B,中信全球電信債,"110,220",12,"3,644,042",33.14,33.14,33.05,33.05,-,0.03,33.04,31,33.06,1,
00864B,中信美國公債0-1,"930,026",274,"43,196,845",46.45,46.48,46.41,46.43,+,0.03,46.42,40,46.43,17,
00867B,新光A-BBB電信債,"12,092",10,"391,137",32.37,32.37,32.29,32.30,-,0.01,32.25,20,32.28,1,
00870B,元大15年EM主權債,"20,027",6,"589,491",29.42,29.44,29.42,29.44,+,0.02,29.42,9,29.48,2,
00877,復華中國5G,"4,446,857","1,459","122,732,311",27.21,27.84,27.17,27.59,+,0.44,27.58,1,27.59,75,
00883B,中信ESG投資級債,"108,276",64,"3,419,347",31.60,31.60,31.58,31.60,+,0.11,31.55,52,31.60,3,
00884B,中信低碳新興債,"102,907",6,"3,149,095",30.66,30.66,30.60,30.60,-,0.0,30.58,5,30.64,120,
00886,永豐美國科技,"33,645",36,"1,155,478",34.19,34.46,34.19,34.46,-,0.52,34.46,5,34.57,5,
00887,永豐中國科技50大,"7,142,612","1,513","92,999,176",13.00,13.09,12.95,13.01,+,0.05,13.01,332,13.02,28,
00888,永豐台灣ESG,"2,210,534","1,088","53,781,588",23.70,24.61,23.70,24.57,+,0.96,24.57,8,24.58,20,
00890B,凱基ESG BBB債15+,"341,300",15,"11,327,857",33.16,33.21,33.16,33.17,-,0.08,33.15,10,33.18,3,
00928,中信上櫃ESG 30,"692,637",274,"15,903,661",22.54,23.28,22.54,23.23,+,0.74,23.21,2,23.23,2,
00931B,統一美債20年,"5,710,901",774,"79,898,084",13.99,14.01,13.97,13.97,+,0.02,13.97,1275,13.98,61,
00933B,國泰10Y+金融債,"9,633,724","1,797","159,601,258",16.55,16.58,16.55,16.56,+,0.01,16.56,458,16.57,609,
00937B,群益ESG投等債20+,"57,220,484","7,422","875,174,225",15.30,15.31,15.28,15.28,-,0.01,15.28,6281,15.29,4459,
00942B,台新美A公司債20+,"2,427,135",232,"35,711,643",14.73,14.73,14.70,14.72,-,0.01,14.71,2,14.72,429,
00948B,中信優息投資級債,"15,154,456","1,162","147,081,063",9.71,9.72,9.69,9.70,-,0.01,9.70,2435,9.71,806,
00950B,凱基A級公司債,"5,530,822",442,"79,922,146",14.44,14.47,14.40,14.44,+,0.01,14.43,1072,14.44,15,
00955,中信日本商社,"29,660,967","13,151","486,237,772",16.64,16.64,16.30,16.35,-,0.32,16.35,61,16.36,56,
00957B,兆豐US優選投等債,"489,192",160,"6,802,894",13.94,13.94,13.90,13.91,+,0.01,13.91,41,13.92,651,
00958B,永豐ESG銀行債15+,"1,046,121",93,"10,092,903",9.64,9.66,9.63,9.64,-,0.0,9.64,365,9.65,81,
00959B,大華投等美債15Y+,"1,520,114",207,"14,653,469",9.64,9.66,9.62,9.63,-,0.01,9.63,883,9.64,5,
00966B,統一ESG投等債15+,"647,804",73,"9,255,698",14.30,14.30,14.28,14.29,-,0.01,14.28,451,14.29,135,
00967B,元大優息美債,"653,534",114,"6,173,343",9.42,9.46,9.42,9.44,+,0.02,9.43,933,9.44,179,
00968B,元大優息投等債,"1,610,117",309,"15,296,713",9.49,9.52,9.47,9.50,-,0.0,9.50,655,9.51,338,
00969B,元大零息超長美債,"1,509,661",90,"13,167,290",8.70,8.74,8.70,8.70,-,0.02,8.70,941,8.71,1,
00970B,新光BBB投等債20+,"1,558,148",248,"14,982,720",9.62,9.64,9.60,9.63,+,0.01,9.62,3,9.63,556,
009806,台新標普500,"59,814",46,"707,924",11.88,11.88,11.80,11.84,-,0.02,11.84,7,11.85,1,
009807,台新標普科技精選,"111,179",57,"1,384,571",12.49,12.49,12.44,12.47,-,0.06,12.47,8,12.48,260,
00980B,台新特選IG債10+,"188,812",40,"1,837,031",9.73,9.74,9.72,9.74,+,0.01,9.73,15,9.74,344,
00980D,主動聯博投等入息,"1,081,489",229,"22,682,290",20.98,20.98,20.96,20.97,-,0.01,20.96,873,20.97,475,
00980T,平衡凱基美國TOP,"1,261,388",216,"13,295,426",10.52,10.55,10.52,10.53,+,0.01,10.53,278,10.54,516,
009814,富邦標普500,"3,959,184","1,175","39,747,177",10.07,10.07,10.01,10.05,-,0.0,10.04,120,10.05,1417,
009815,大華美國MAG7+,"24,671,889","7,250","236,429,941",9.56,9.60,9.55,9.58,-,0.05,9.58,88,9.59,512,
00981B,第一金優選非投債,"15,712,844","2,012","146,468,378",9.33,9.33,9.31,9.33,-,0.0,9.32,750,9.33,3297,
00981D,主動中信非投等債,"36,686,692","2,702","385,782,562",10.53,10.54,10.50,10.51,-,0.03,10.51,129,10.52,2631,
00982B,FT投資級債20+,"148,192",25,"1,496,743",10.10,10.10,10.10,10.10,-,0.02,10.10,16,10.11,1,
00983B,大華優利美公債20,"369,349",60,"6,044,421",16.36,16.38,16.35,16.36,+,0.05,16.35,357,16.36,30,
00984B,大華優利美A債15,"3,442,719",516,"58,270,124",16.95,16.95,16.91,16.93,-,0.0,16.92,421,16.93,276,
00986B,FT金融債10+,"169,015",14,"1,727,493",10.23,10.24,10.21,10.23,+,0.01,10.22,113,10.23,29,
00987B,野村10+澳洲公債,"2,233,927",307,"35,618,386",15.95,15.96,15.93,15.94,-,0.01,15.93,333,15.94,153,
020001,富邦存股雙十N,0,0,0,---,---,---, ---,,,18.21,50,18.26,50,
020025,統一亞洲半導體N,"178,000",64,"4,575,830",25.26,25.92,25.26,25.80,+,0.77,25.81,1,25.89,265,
020027,元大上櫃ESG成長N,"20,000",9,"151,730",7.45,7.65,7.45,7.65,+,0.28,7.64,150,7.66,150,
020033,統一恒生科期N,"30,000",10,"125,810",4.24,4.24,4.18,4.18,-,0.12,4.20,10,4.21,133,
020035,元大上櫃ESG高息N,"41,000",10,"424,240",10.33,10.48,10.33,10.48,+,0.25,10.49,150,10.50,1,
020040,元大上櫃ESG龍頭N,"6,000",5,"48,680",8.02,8.34,8.02,8.34,+,0.39,8.32,150,8.34,150,
020041,兆豐半導體氣候N,"1,000",1,"10,870",10.87,10.87,10.87,10.87,+,0.22,10.93,321,10.94,301,
1240,茂生農經,"4,421",16,"265,275",60.00,60.00,60.00,60.00,-,0.0,59.90,3,60.10,1,
1259,安心,"2,056",13,"127,075",61.90,61.90,61.70,61.70,+,0.7,61.00,1,61.70,1,
1264,德麥,"27,854",207,"7,906,940",285.00,285.00,283.00,284.00,-,0.0,284.00,1,284.50,4,
1268,漢來美食,"23,820",176,"3,826,868",160.00,161.50,160.00,161.50,-,0.0,160.50,3,161.50,1,
1294,漢田生技,"29,277",79,"2,302,116",78.80,79.00,78.40,78.80,-,1.2,78.50,1,78.90,1,
1295,生合,"67,767",90,"5,322,817",79.20,79.20,78.00,78.60,+,1.0,78.50,1,78.70,1,
1336,台翰,"62,065",59,"978,818",15.80,15.80,15.75,15.80,+,0.1,15.75,3,15.80,5,
1565,精華,"183,733",300,"20,645,479",112.00,114.00,111.50,112.00,-,0.0,111.50,8,112.00,3,
1569,濱川,"658,394",904,"34,657,134",53.10,53.40,52.10,52.40,-,0.7,52.40,1,52.50,1,
1570,力肯,"116,357",161,"3,658,444",31.60,31.60,31.35,31.50,-,0.05,31.45,1,31.55,5,
1580,新麥,"51,228",205,"6,778,909",131.50,133.00,131.50,132.50,+,0.5,132.00,7,132.50,2,
1584,精剛,"963,023",760,"23,461,042",24.60,24.75,24.15,24.50,-,0.15,24.45,12,24.50,6,
1586,和勤,"329,568",207,"8,196,392",24.85,25.20,24.70,24.85,-,0.0,24.85,3,24.90,3,
1591,駿吉-KY,"365,403",387,"18,220,929",50.30,50.80,49.05,50.00,-,0.4,50.00,1,50.20,1,
1593,祺驊,"292,393",234,"9,195,494",29.70,32.05,29.50,32.05,+,2.9,32.05,31,0.00,0,
1595,川寶,"200,657",206,"8,269,980",41.25,41.70,41.00,41.00,-,0.4,41.00,13,41.20,6,
1599,宏佳騰,"290,029",346,"8,634,581",28.70,30.50,28.70,29.80,+,1.15,29.75,4,29.80,2,
1742,台蠟,"42,388",293,"704,803",17.05,17.05,16.50,16.90,-,0.0,16.75,2,16.95,3,
1777,生泰,"32,109",42,"2,320,248",73.00,73.00,71.70,72.80,+,1.1,72.60,1,73.00,2,
1781,合世,"83,030",61,"1,042,318",12.45,12.65,12.45,12.60,+,0.1,12.55,1,12.65,1,
1784,訊聯,"1,014,374","1,107","104,948,735",102.00,105.00,100.50,104.50,+,4.0,104.00,9,104.50,6,
1785,光洋科,"3,677,180","3,468","228,759,823",62.30,62.60,61.70,62.50,+,0.2,62.40,40,62.50,4,
1788,杏昌,"28,526",101,"3,891,499",136.50,137.00,136.00,136.50,-,0.0,136.00,23,136.50,7,
1796,金穎生技,"14,252",26,"620,336",43.60,43.60,43.50,43.50,-,0.25,43.50,2,43.55,3,
1799,易威,"144,725",109,"4,671,957",32.20,32.60,32.00,32.10,-,0.0,32.10,14,32.35,2,
1813,寶利徠,"41,119",49,"551,354",13.40,13.50,13.35,13.35,-,0.05,13.35,15,13.40,1,
1815,富喬,"133,815,287","67,617","15,211,326,030",111.00,116.00,110.50,115.50,+,9.5,115.50,374,116.00,3970,
2035,唐榮,"20,012",26,"567,158",28.35,28.40,28.05,28.35,-,0.0,28.05,5,28.50,4,
2061,風青,"192,167",114,"3,445,454",18.00,18.10,17.75,17.90,-,0.0,17.80,10,17.95,5,
2063,世鎧,"15,093",12,"408,507",27.10,27.10,26.95,26.95,-,0.0,26.60,1,26.95,6,
2064,晉椿,"272,059",55,"3,317,197",12.35,12.50,11.90,12.05,-,0.1,12.00,10,12.05,2,
2065,世豐,"89,342",199,"2,826,096",31.70,31.95,31.50,31.65,-,0.1,31.60,6,31.65,1,
2066,世德,"46,467",91,"2,445,260",52.80,53.30,51.50,52.70,-,0.5,52.50,1,53.00,2,
2067,嘉鋼,"87,615",68,"907,822",10.60,10.60,10.30,10.30,-,0.3,10.30,11,10.45,5,
2070,精湛,"116,179",165,"4,629,922",40.40,40.45,39.65,39.75,-,0.65,39.75,12,39.85,1,
2073,雄順,63,3,"1,668",---,---,---, ---,,,25.40,1,26.70,1,
2221,大甲,"34,007",33,"1,030,312",30.40,30.40,30.25,30.35,+,0.05,30.35,1,30.50,1,
2230,泰茂,"4,633,654","2,548","210,646,668",45.30,46.00,45.30,45.30,-,5.0,0.00,0,45.30,333,
2235,謚源,"1,313",6,"48,532",37.00,37.00,37.00,37.00,+,1.15,35.10,1,36.45,1,
2596,綠意,"209,774",228,"6,980,491",33.75,33.80,32.90,33.20,-,0.55,33.10,6,33.20,2,
2640,大車隊,"84,863",161,"10,466,322",123.50,124.00,123.00,123.50,-,0.5,123.50,2,124.50,3,
2641,正德,"2,042,679",990,"40,712,900",19.90,20.05,19.85,19.90,+,0.1,19.90,52,19.95,18,
2643,捷迅,"45,721",56,"3,310,109",72.30,72.60,71.90,72.50,+,0.2,72.50,1,72.60,11,
2718,全心投控,"37,268",48,"1,825,131",49.00,49.10,48.55,49.00,+,0.1,49.00,1,49.05,3,
2719,燦星旅,"42,228",33,"1,183,188",28.00,28.10,28.00,28.10,+,0.05,28.10,1,29.80,3,
2724,藝舍-KY,"2,000",2,"39,600",19.85,19.85,19.75,19.75,-,0.1,18.95,1,19.75,3,
2726,雅茗-KY,"69,660",62,"814,831",11.80,11.90,11.60,11.75,-,0.2,11.65,3,11.70,1,
2729,瓦城,"42,754",172,"7,228,637",169.00,170.00,168.50,169.50,-,0.5,169.00,1,169.50,2,
2732,六角,"58,690",101,"3,873,025",66.00,66.30,65.70,65.90,-,0.3,65.80,2,66.00,4,
2734,易飛網,"183,851",259,"3,197,150",17.45,17.55,17.25,17.30,-,0.25,17.30,4,17.35,4,
