證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
00411A,主動統一前沿科技,"20,408,879","1,492","196,066,121",9.57,9.70,9.46,9.68,-,0.04,9.68,71,9.69,210,
006201,元大富櫃50,"122,544",336,"5,291,724",42.70,43.99,42.54,43.80,+,0.07,43.72,4,43.77,1,
00679B,元大美債20年,"16,481,521","3,280","416,810,170",25.30,25.34,25.25,25.28,+,0.02,25.28,1236,25.29,56,
00687B,國泰20年美債,"10,028,431","2,070","267,011,361",26.63,26.67,26.58,26.61,+,0.02,26.61,1048,26.62,205,
00687C,國泰20年美債+櫃U,"25,000",2,"223,500",8.94,8.94,8.94,8.94,-,0.0,8.93,28,8.95,24,
00694B,富邦美債1-3,"184,058",29,"7,641,099",41.52,41.55,41.49,41.55,+,0.07,41.55,1,41.56,124,
00695B,富邦美債7-10,"153,948",19,"5,246,162",34.06,34.10,34.06,34.10,+,0.04,34.09,41,34.10,5,
00696B,富邦美債20年,"862,372",143,"23,758,566",27.55,27.61,27.53,27.56,+,0.04,27.55,1053,27.57,11,
00697B,元大美債7-10,"242,739",164,"8,408,084",34.64,34.68,34.62,34.68,+,0.05,34.67,8,34.68,48,
00719B,元大美債1-3,"1,693,567",532,"52,260,286",30.83,30.90,30.83,30.87,+,0.04,30.87,118,30.90,51,
00720B,元大投資級公司債,"5,544,684","1,448","173,978,112",31.37,31.42,31.34,31.37,+,0.04,31.37,10,31.38,20,
00722B,群益投資級電信債,"4,972,819",362,"167,613,341",33.67,33.75,33.67,33.70,+,0.04,33.70,24,33.71,1,
00723B,群益投資級科技債,"107,000",11,"3,103,170",29.03,29.05,28.99,29.01,+,0.1,28.98,2,28.99,1,
00724B,群益投資級金融債,"4,574,521",232,"146,946,055",32.13,32.16,32.10,32.14,+,0.01,32.14,30,32.15,56,
00725B,國泰投資級公司債,"1,987,064",737,"66,463,079",33.43,33.48,33.40,33.45,+,0.05,33.44,22,33.45,8,
00726B,國泰新興投等債,"149,265",90,"4,734,824",31.73,31.74,31.71,31.72,-,0.0,31.70,35,31.73,1,
00727B,國泰優選非投等債,"128,118",18,"5,011,595",39.05,39.13,39.05,39.11,+,0.09,39.11,2,39.12,1,
00734B,台新JPM新興債,"101,387",5,"1,539,154",15.23,15.23,15.18,15.18,-,0.01,15.17,1,15.20,20,
00740B,富邦全球投等債,"2,584,066",480,"95,056,268",36.73,36.82,36.73,36.79,+,0.06,36.79,32,36.80,104,
00741B,富邦全球非投等債,"179,401",29,"6,624,049",36.93,36.93,36.90,36.92,+,0.09,36.92,1,36.93,43,
00746B,富邦A級公司債,"305,146",26,"10,315,575",33.76,33.83,33.76,33.81,+,0.02,33.81,2,33.83,226,
00749B,凱基新興債10+,"101,000",3,"3,065,310",30.31,30.35,30.31,30.35,+,0.05,30.35,1,30.38,1,
00750B,凱基科技債10+,"101,000",3,"3,154,190",31.19,31.23,31.19,31.23,+,0.06,31.21,1,31.31,9,
00751B,元大AAA至A公司債,"3,916,275","1,264","116,986,340",29.87,29.91,29.83,29.88,+,0.06,29.87,48,29.88,225,
00754B,群益AAA-AA公司債,"220,483",23,"6,817,326",30.95,30.95,30.84,30.93,+,0.02,30.93,1,30.95,2,
00755B,群益投資級公用債,"105,498",81,"3,274,507",31.03,31.05,31.03,31.04,+,0.05,31.06,1,31.08,50,
00756B,群益投等新興公債,"136,534",94,"4,069,233",29.82,29.83,29.77,29.79,-,0.02,29.79,1,29.80,2,
00758B,復華能源債,"103,280",5,"5,095,304",49.17,49.34,49.17,49.34,+,0.09,49.18,25,49.40,3,
00759B,復華製藥債,"100,295",5,"5,190,314",51.75,51.75,51.75,51.75,+,0.1,51.60,25,51.65,1,
00760B,復華新興企業債,"102,937",7,"5,291,104",51.50,51.55,51.40,51.40,+,0.15,51.15,10,51.55,10,
00761B,國泰A級公司債,"328,418",105,"10,667,301",32.50,32.50,32.44,32.44,+,0.01,32.44,101,32.46,3,
00764B,群益25年美債,"11,490,197",217,"304,786,485",26.54,26.56,26.48,26.52,+,0.03,26.52,5,26.54,483,
