證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"208,419",235,"8,905,299",43.31,43.31,42.20,43.12,+,0.94,43.12,10,43.27,30,
00679B,元大美債20年,"24,272,368","3,704","639,191,157",26.24,26.38,26.24,26.36,+,0.38,26.36,397,26.37,107,
00687B,國泰20年美債,"13,234,518","2,166","362,742,260",27.34,27.46,27.34,27.43,+,0.38,27.43,484,27.44,94,
00687C,國泰20年美債+櫃U,"25,000",2,"229,250",9.17,9.17,9.17,9.17,+,0.13,9.15,24,9.17,23,
00694B,富邦美債1-3,"220,326",48,"9,240,856",41.81,42.01,41.81,41.99,+,0.01,41.99,1,42.00,2,
00695B,富邦美債7-10,"165,343",24,"5,790,153",34.94,35.06,34.94,35.05,+,0.13,35.04,40,35.06,1,
00696B,富邦美債20年,"1,857,277",222,"52,718,794",28.31,28.43,28.31,28.41,+,0.42,28.41,16,28.42,3,
00697B,元大美債7-10,"511,573",129,"18,210,784",35.57,35.64,35.55,35.64,+,0.13,35.63,12,35.64,20,
00719B,元大美債1-3,"2,228,700",507,"69,564,401",31.21,31.26,31.17,31.25,+,0.04,31.25,2,31.26,107,
00720B,元大投資級公司債,"5,176,057","1,177","165,944,088",31.89,32.13,31.89,32.10,+,0.37,32.10,72,32.11,37,
00722B,群益投資級電信債,"2,721,494",312,"93,797,060",34.13,34.49,34.13,34.48,+,0.44,34.48,12,34.49,17,
00723B,群益投資級科技債,"157,538",16,"4,667,046",29.56,29.64,29.56,29.64,+,0.36,29.61,51,29.63,1,
00724B,群益投資級金融債,"3,661,284",219,"121,215,580",32.80,33.12,32.80,33.11,+,0.32,33.11,5,33.12,1,
00725B,國泰投資級公司債,"1,970,037",717,"67,346,976",34.00,34.24,34.00,34.21,+,0.36,34.21,18,34.22,11,
00726B,國泰新興投等債,"117,138",73,"3,807,280",32.51,32.52,32.50,32.50,+,0.13,32.46,122,32.52,56,
00727B,國泰優選非投等債,"206,495",22,"8,134,255",39.34,39.48,39.32,39.44,+,0.1,39.33,6,39.44,52,
00734B,台新JPM新興債,"1,000",1,"15,550",15.55,15.55,15.55,15.55,+,0.09,15.51,20,15.55,11,
00740B,富邦全球投等債,"847,678",204,"31,881,972",37.36,37.64,37.36,37.60,+,0.38,37.59,221,37.64,156,
00741B,富邦全球非投等債,"107,006",11,"3,992,533",37.33,37.33,37.31,37.31,+,0.03,37.30,1,37.31,2,
00746B,富邦A級公司債,"137,002",66,"4,762,791",34.53,34.78,34.53,34.78,+,0.36,34.77,1,34.79,90,
00749B,凱基新興債10+,"101,000",3,"3,140,070",31.07,31.09,31.07,31.09,+,0.35,31.01,10,31.06,1,
00750B,凱基科技債10+,"160,000",12,"5,133,150",31.96,32.13,31.91,31.91,+,0.32,31.91,10,32.08,1,
00751B,元大AAA至A公司債,"4,574,012","1,055","139,995,245",30.45,30.67,30.45,30.65,+,0.39,30.64,173,30.65,18,
00754B,群益AAA-AA公司債,"183,034",17,"5,800,156",31.63,31.75,31.62,31.73,+,0.46,31.67,1,31.71,1,
00755B,群益投資級公用債,"115,650",20,"3,683,317",31.73,31.87,31.73,31.87,+,0.44,31.84,1,31.86,1,
00756B,群益投等新興公債,"127,627",84,"3,905,019",30.60,30.61,30.58,30.59,+,0.25,30.62,1,30.66,20,
00758B,復華能源債,"100,010",3,"5,045,503",50.45,50.45,50.45,50.45,+,0.6,50.25,45,50.60,20,
00759B,復華製藥債,"101,114",4,"5,383,992",52.95,53.25,52.95,53.25,+,0.8,53.00,46,53.15,1,
00760B,復華新興企業債,"103,144",16,"5,435,694",52.70,52.75,52.70,52.75,+,0.2,52.50,15,52.65,1,
00761B,國泰A級公司債,"119,495",96,"3,983,962",33.01,33.36,33.01,33.32,+,0.39,33.32,116,33.33,1,
00764B,群益25年美債,"4,169,967",203,"113,974,922",27.26,27.35,27.25,27.33,+,0.37,27.33,1,27.35,358,
00768B,復華20年美債,"487,390",106,"23,636,618",48.37,48.55,48.37,48.53,+,0.66,48.53,3,48.55,209,
00772B,中信高評級公司債,"2,302,914",608,"75,351,836",32.67,32.78,32.67,32.75,+,0.39,32.74,108,32.75,2,
00773B,中信優先金融債,"1,525,277",179,"53,662,889",35.08,35.20,35.08,35.18,+,0.36,35.18,2,35.19,1,
00777B,凱基AAA至A公司債,"179,850",37,"5,660,380",31.25,31.57,31.25,31.57,+,0.49,31.49,10,31.54,1,
00778B,凱基金融債20+,"107,000",3,"3,598,920",33.56,33.64,33.56,33.64,+,0.52,33.55,10,33.61,1,
00779B,凱基美債25+,"316,161",12,"8,734,173",27.53,27.63,27.53,27.63,+,0.39,27.60,1,27.62,3,
00780B,國泰A級金融債,"112,911",12,"4,151,335",36.69,36.77,36.69,36.76,+,0.2,36.73,51,36.74,1,
00781B,國泰A級科技債,"125,211",14,"3,433,964",27.37,27.43,27.37,27.43,+,0.36,27.41,50,27.44,15,
00782B,國泰A級公用債,"398,885",20,"11,816,705",29.60,29.64,29.60,29.64,+,0.3,29.63,2,29.64,7,
00785B,富邦金融投等債,"83,288",7,"2,860,943",34.38,34.38,34.35,34.35,+,0.35,34.34,1,34.41,50,
00786B,元大10年IG銀行債,"15,600",11,"506,194",32.44,32.50,32.43,32.46,+,0.36,32.48,1,32.51,2,
00787B,元大10年IG醫療債,"1,032",2,"32,972",31.95,31.95,31.95,31.95,+,0.28,32.04,50,32.08,1,
00788B,元大10年IG電能債,"38,000",11,"1,114,460",29.35,29.37,29.29,29.35,+,0.34,29.35,24,29.37,1,
