證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"272,208",278,"11,096,265",40.14,41.00,40.12,40.86,+,0.52,40.77,1,40.86,22,
00679B,元大美債20年,"37,364,379","9,396","1,006,798,094",27.02,27.02,26.90,26.91,-,0.18,26.91,89,26.92,303,
00687B,國泰20年美債,"25,299,022","5,724","708,284,006",28.06,28.06,27.96,27.98,-,0.16,27.97,179,27.98,1052,
00687C,國泰20年美債+櫃U,"25,200",3,"235,872",9.36,9.36,9.36,9.36,-,0.06,9.35,106,9.36,102,
00694B,富邦美債1-3,"173,073",36,"7,238,310",41.76,41.86,41.76,41.81,+,0.04,41.79,60,41.81,1,
00695B,富邦美債7-10,"189,828",42,"6,750,432",35.60,35.60,35.54,35.54,-,0.08,35.54,61,35.55,29,
00696B,富邦美債20年,"4,516,986",348,"132,456,193",29.40,29.40,29.28,29.30,-,0.17,29.29,76,29.30,33,
00697B,元大美債7-10,"454,407",254,"16,294,841",35.90,35.90,35.83,35.85,-,0.06,35.85,1,35.86,2,
00719B,元大美債1-3,"3,043,405",556,"94,943,468",31.17,31.24,31.17,31.19,+,0.03,31.19,5,31.20,74,
00720B,元大投資級公司債,"9,613,892","2,553","321,299,394",33.55,33.55,33.37,33.38,-,0.25,33.37,170,33.39,5,
00722B,群益投資級電信債,"3,887,235",693,"141,885,963",36.66,36.66,36.47,36.48,-,0.26,36.48,4,36.49,55,
00723B,群益投資級科技債,"136,001",15,"4,241,821",31.25,31.25,31.16,31.17,-,0.23,31.17,1,31.19,57,
00724B,群益投資級金融債,"4,460,906",364,"152,067,357",34.26,34.26,34.05,34.08,-,0.21,34.07,2,34.08,78,
00725B,國泰投資級公司債,"4,994,743","1,516","177,301,717",35.58,35.58,35.45,35.47,-,0.21,35.46,72,35.47,2,
00726B,國泰新興投等債,"325,454",63,"10,861,311",33.41,33.43,33.35,33.36,-,0.12,33.36,1,33.37,73,
00727B,國泰優選非投等債,"137,171",27,"5,510,120",40.17,40.23,40.15,40.20,+,0.03,40.18,2,40.20,1,
00734B,台新JPM新興債,"327,000",38,"5,172,860",15.70,15.84,15.70,15.81,,,15.81,10,15.85,22,
