證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"2,419,266","1,947","106,299,714",45.88,45.88,42.75,42.75,-,4.75,0.00,0,42.75,994,
00679B,元大美債20年,"27,118,339","5,715","731,482,600",27.02,27.02,26.95,26.96,-,0.06,26.96,2529,26.97,157,
00687B,國泰20年美債,"28,864,510","3,973","808,902,004",28.05,28.06,28.00,28.00,-,0.08,28.00,1517,28.01,637,
00687C,國泰20年美債+櫃U,"25,000",2,"233,750",9.35,9.35,9.35,9.35,-,0.06,9.37,108,9.39,19,
00694B,富邦美債1-3,"557,194",59,"23,111,888",41.44,41.52,41.44,41.51,+,0.08,41.50,24,41.52,21,
00695B,富邦美債7-10,"220,802",28,"7,787,236",35.25,35.29,35.25,35.26,-,0.01,35.26,25,35.28,2,
00696B,富邦美債20年,"1,277,087",267,"37,155,979",29.08,29.11,29.07,29.07,-,0.08,29.06,370,29.07,5,
00697B,元大美債7-10,"442,902",159,"15,862,902",35.82,35.83,35.80,35.82,+,0.01,35.82,1,35.83,5,
00719B,元大美債1-3,"2,614,119",981,"80,925,483",30.95,30.99,30.90,30.96,,,30.95,201,30.96,1,
00720B,元大投資級公司債,"8,991,117","2,651","296,679,500",33.03,33.04,32.96,32.97,,,32.97,4,32.98,87,
00722B,群益投資級電信債,"2,484,343",336,"89,511,347",36.03,36.07,36.00,36.04,-,0.03,36.03,30,36.04,62,
00723B,群益投資級科技債,"103,000",5,"3,175,430",30.81,30.84,30.81,30.82,-,0.03,30.80,2,30.81,1,
00724B,群益投資級金融債,"3,810,555",206,"128,326,483",33.68,33.72,33.65,33.68,-,0.0,33.66,5,33.68,49,
00725B,國泰投資級公司債,"8,052,603","1,218","282,263,800",35.09,35.09,35.00,35.02,-,0.07,35.01,5,35.02,47,
00726B,國泰新興投等債,"152,910",44,"5,104,856",33.43,33.43,33.33,33.40,-,0.05,33.38,1,33.40,46,
00727B,國泰優選非投等債,"171,633",21,"6,727,453",39.18,39.23,39.16,39.20,-,0.02,39.16,4,39.20,1,
00734B,台新JPM新興債,"11,040",4,"174,213",15.78,15.78,15.78,15.78,-,0.06,15.83,20,15.84,1,
00740B,富邦全球投等債,"1,684,810",275,"65,256,499",38.74,38.79,38.71,38.73,-,0.01,38.72,1,38.73,7,
00741B,富邦全球非投等債,"108,562",16,"4,062,628",37.22,37.44,37.22,37.41,+,0.03,37.42,1,37.43,3,
00746B,富邦A級公司債,"1,307,113",91,"46,540,266",35.48,35.63,35.48,35.62,-,0.03,35.61,4,35.62,1,
00749B,凱基新興債10+,"100,000",2,"3,175,000",31.75,31.75,31.75,31.75,-,0.04,31.68,1,31.71,1,
00750B,凱基科技債10+,"100,082",3,"3,317,984",33.15,33.15,33.15,33.15,-,0.0,33.04,10,33.10,1,
00751B,元大AAA至A公司債,"8,114,260","1,444","258,723,610",31.90,31.92,31.85,31.86,-,0.07,31.85,468,31.86,55,
00754B,群益AAA-AA公司債,"108,000",10,"3,671,940",34.02,34.02,33.98,33.98,-,0.06,33.50,3,34.45,1,
00755B,群益投資級公用債,"164,342",84,"5,441,582",33.10,33.12,33.09,33.12,-,0.0,33.06,50,33.15,1,
00756B,群益投等新興公債,"127,981",114,"4,089,811",32.04,32.04,31.91,31.96,-,0.06,31.95,1,31.99,1,
00758B,復華能源債,"100,000",2,"5,185,000",51.85,51.85,51.85,51.85,-,0.0,51.65,25,52.00,10,
00759B,復華製藥債,"140,078",15,"7,707,741",55.05,55.15,55.00,55.00,-,0.0,54.80,25,54.90,1,
00760B,復華新興企業債,"171,193",42,"9,310,188",54.15,54.55,54.15,54.30,+,0.05,54.25,4,54.30,4,
00761B,國泰A級公司債,"450,629",106,"15,691,827",34.84,34.84,34.81,34.82,-,0.1,34.80,2,34.82,2,
00764B,群益25年美債,"3,156,184",212,"88,390,227",28.00,28.02,27.99,27.99,-,0.06,27.98,364,27.99,27,
00768B,復華20年美債,"1,074,137",60,"54,727,116",50.95,51.00,50.90,50.95,-,0.05,50.95,1,51.00,518,
00772B,中信高評級公司債,"1,430,637",864,"48,472,246",33.92,33.92,33.86,33.87,-,0.07,33.86,317,33.87,26,
00773B,中信優先金融債,"1,683,720",200,"60,480,843",35.90,35.94,35.88,35.92,-,0.03,35.91,13,35.92,10,
00777B,凱基AAA至A公司債,"101,003",4,"3,316,929",32.83,32.84,32.83,32.84,+,0.01,32.73,10,32.87,8,
00778B,凱基金融債20+,"100,000",2,"3,450,000",34.50,34.50,34.50,34.50,+,0.02,34.40,10,34.45,1,
00779B,凱基美債25+,"375,088",12,"10,657,120",28.41,28.42,28.37,28.42,-,0.01,28.35,50,28.37,3,
00780B,國泰A級金融債,"169,007",9,"6,350,382",37.56,37.58,37.54,37.57,-,0.03,37.55,1,37.56,1,
00781B,國泰A級科技債,"88,070",16,"2,540,351",28.85,28.86,28.84,28.86,-,0.04,28.83,60,28.90,60,
00782B,國泰A級公用債,"164,607",17,"5,019,031",30.50,30.50,30.47,30.47,-,0.08,30.47,59,30.49,1,
00785B,富邦金融投等債,"51,101",8,"1,783,669",34.66,34.91,34.66,34.91,+,0.01,34.89,50,34.90,1,
00786B,元大10年IG銀行債,"82,110",23,"2,695,959",32.83,32.85,32.78,32.82,-,0.02,32.79,20,32.82,1,
00787B,元大10年IG醫療債,"26,118",13,"854,982",32.74,32.75,32.72,32.75,+,0.01,32.72,2,32.73,1,
00788B,元大10年IG電能債,"21,631",15,"649,329",30.02,30.02,30.00,30.00,,,29.98,1,30.00,12,
00789B,復華公司債A3,"100,074",6,"4,848,613",48.45,48.45,48.45,48.45,-,0.02,48.34,20,48.40,1,
00791B,復華信用債1-5,"108,799",6,"6,146,773",56.45,56.55,56.45,56.55,+,0.1,56.30,10,56.45,1,
00792B,群益A級公司債,"102,383",61,"3,262,793",31.87,31.89,31.87,31.87,-,0.03,31.82,5,31.86,1,
00793B,群益AAA-A醫療債,"100,010",5,"3,094,309",30.94,30.94,30.94,30.94,-,0.0,30.88,10,30.98,10,
00795B,中信美國公債20年,"9,782,408",901,"266,258,560",27.21,27.23,27.19,27.20,-,0.05,27.20,80,27.21,243,
00799B,國泰A級醫療債,"134,009",30,"4,024,871",30.04,30.04,30.00,30.01,-,0.04,30.01,1,30.02,33,
00834B,第一金金融債10+,"100,068",3,"3,412,319",34.10,34.10,34.10,34.10,-,0.01,34.08,1,34.11,1,
00836B,永豐10年A公司債,"3,069",16,"89,171",28.99,28.99,28.99,28.99,-,0.01,28.93,42,28.96,1,
00840B,凱基IG精選15+,"100,000",2,"3,021,000",30.21,30.21,30.21,30.21,+,0.02,30.09,10,30.15,1,
