證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"366,491",270,"15,881,640",43.83,44.21,42.47,42.60,-,1.06,42.53,1,42.84,8,
00679B,元大美債20年,"18,621,294","3,955","492,188,492",26.46,26.48,26.39,26.41,-,0.25,26.40,1003,26.41,227,
00687B,國泰20年美債,"10,462,200","2,273","287,751,979",27.55,27.56,27.45,27.49,-,0.27,27.48,43,27.49,161,
00687C,國泰20年美債+櫃U,"25,000",2,"227,000",9.08,9.08,9.08,9.08,-,0.09,9.07,24,9.09,28,
00694B,富邦美債1-3,"166,259",31,"7,031,700",42.31,42.32,42.28,42.29,-,0.05,42.30,1,42.31,32,
00695B,富邦美債7-10,"119,614",35,"4,215,094",35.33,35.33,35.22,35.23,-,0.17,35.23,1,35.24,43,
00696B,富邦美債20年,"1,944,059",195,"55,420,479",28.50,28.55,28.45,28.46,-,0.3,28.45,303,28.46,6,
00697B,元大美債7-10,"369,131",121,"13,226,251",35.89,35.89,35.79,35.82,-,0.12,35.82,3,35.83,1,
00719B,元大美債1-3,"1,480,175",363,"46,569,319",31.47,31.49,31.44,31.45,-,0.02,31.45,97,31.46,2,
00720B,元大投資級公司債,"3,747,611","1,231","121,266,233",32.42,32.42,32.32,32.36,-,0.24,32.35,53,32.36,384,
00722B,群益投資級電信債,"2,124,589",450,"73,699,845",34.75,34.76,34.66,34.69,-,0.31,34.68,23,34.69,95,
00723B,群益投資級科技債,"230,414",77,"6,877,330",29.92,29.92,29.81,29.85,-,0.3,29.83,1,29.86,53,
00724B,群益投資級金融債,"5,449,046",224,"181,844,015",33.38,33.45,33.36,33.38,-,0.19,33.37,9,33.38,18,
00725B,國泰投資級公司債,"2,712,080",810,"93,612,933",34.56,34.57,34.47,34.49,-,0.28,34.49,17,34.50,50,
00726B,國泰新興投等債,"193,067",54,"6,288,764",32.70,32.70,32.55,32.55,-,0.17,32.56,1,32.59,94,
