證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"477,667",338,"15,570,891",33.20,33.20,32.18,32.25,-,1.49,32.25,8,32.28,4,
00679B,元大美債20年,"39,416,499","7,398","1,067,811,673",27.10,27.14,27.05,27.05,-,0.44,27.04,2083,27.05,442,
00687B,國泰20年美債,"39,010,553","5,437","1,097,914,528",28.15,28.20,28.10,28.10,-,0.47,28.10,206,28.11,1194,
00687C,國泰20年美債+櫃U,"25,600",5,"237,050",9.26,9.26,9.25,9.25,-,0.19,9.24,106,9.26,2,
00694B,富邦美債1-3,"234,534",67,"9,909,265",42.16,42.29,42.16,42.23,+,0.07,42.23,36,42.24,22,
00695B,富邦美債7-10,"249,852",37,"8,946,168",35.65,35.82,35.65,35.80,-,0.22,35.79,42,35.80,1,
00696B,富邦美債20年,"2,433,877",285,"71,741,919",29.37,29.53,29.37,29.45,-,0.47,29.44,307,29.45,18,
00697B,元大美債7-10,"549,905",315,"19,797,864",36.08,36.08,35.94,35.99,-,0.29,35.99,6,36.00,48,
00719B,元大美債1-3,"2,945,346",923,"92,648,303",31.42,31.49,31.40,31.46,+,0.04,31.46,10,31.47,12,
00720B,元大投資級公司債,"9,931,088","2,824","327,039,671",32.91,33.00,32.88,32.88,-,0.57,32.87,766,32.88,48,
00722B,群益投資級電信債,"3,762,423",799,"135,916,380",36.17,36.22,36.08,36.08,-,0.67,36.07,69,36.08,21,
00723B,群益投資級科技債,"195,064",20,"6,000,860",30.80,30.82,30.74,30.76,-,0.56,30.74,1,30.75,1,
00724B,群益投資級金融債,"4,515,694",387,"152,358,419",33.81,33.82,33.72,33.72,-,0.51,33.72,49,33.73,166,
00725B,國泰投資級公司債,"10,424,593","2,189","364,802,135",35.00,35.10,34.94,34.94,-,0.55,34.94,77,34.95,142,
00726B,國泰新興投等債,"299,387",172,"9,853,040",33.00,33.00,32.85,32.85,-,0.46,32.85,2,32.86,2,
00727B,國泰優選非投等債,"125,409",12,"5,015,307",40.00,40.00,39.94,39.99,-,0.01,39.96,1,40.00,1,
00734B,台新JPM新興債,"175,884",6,"2,754,254",15.78,15.78,15.64,15.64,-,0.19,15.67,1,15.68,50,
00740B,富邦全球投等債,"4,515,895",460,"173,266,522",38.51,38.51,38.32,38.32,-,0.6,38.31,13,38.32,8,
00741B,富邦全球非投等債,"158,918",29,"5,977,556",37.59,37.62,37.59,37.61,+,0.01,37.59,20,37.61,6,
00746B,富邦A級公司債,"298,936",88,"10,643,066",35.72,35.72,35.56,35.56,-,0.53,35.56,49,35.57,2,
00749B,凱基新興債10+,"174,100",13,"5,476,429",31.64,31.64,31.38,31.38,-,0.57,31.34,1,31.36,1,
00750B,凱基科技債10+,"100,000",2,"3,298,000",32.98,32.98,32.98,32.98,-,0.63,32.93,10,32.96,1,
00751B,元大AAA至A公司債,"10,153,779","3,250","319,075,872",31.58,31.58,31.35,31.35,-,0.59,31.35,36,31.36,72,
00754B,群益AAA-AA公司債,"147,032",17,"4,934,465",33.64,33.64,33.52,33.52,-,0.64,33.50,1,33.57,10,
00755B,群益投資級公用債,"182,148",85,"5,945,896",32.71,32.71,32.62,32.62,-,0.59,32.63,1,32.66,20,
00756B,群益投等新興公債,"298,619",182,"9,297,216",31.32,31.32,31.09,31.09,-,0.46,31.08,5,31.09,3,
00758B,復華能源債,"101,020",6,"5,147,332",51.30,51.30,50.95,50.95,-,0.9,50.85,2,51.20,30,
00759B,復華製藥債,"100,000",2,"5,420,000",54.20,54.20,54.20,54.20,-,0.95,54.00,25,54.10,1,
00760B,復華新興企業債,"101,220",30,"5,370,534",53.30,53.30,53.00,53.00,-,0.85,52.90,15,52.95,1,
00761B,國泰A級公司債,"962,996",190,"33,111,018",34.56,34.56,34.35,34.35,-,0.6,34.33,107,34.34,9,
00764B,群益25年美債,"5,129,624",302,"144,488,244",28.15,28.23,28.14,28.14,-,0.39,28.14,1084,28.15,364,
00768B,復華20年美債,"831,122",100,"42,487,152",51.10,51.25,51.05,51.05,-,0.8,51.05,492,51.10,499,
00772B,中信高評級公司債,"4,113,997","1,308","137,894,452",33.50,33.57,33.48,33.48,-,0.54,33.48,78,33.49,191,
00773B,中信優先金融債,"2,555,499",387,"90,992,571",35.71,35.71,35.56,35.56,-,0.57,35.55,150,35.56,6,
00777B,凱基AAA至A公司債,"111,186",8,"3,609,615",32.52,32.52,32.46,32.46,-,0.61,32.40,10,32.45,1,
