證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"15,389",47,"330,860",21.57,21.57,21.25,21.25,-,0.32,21.22,2,21.24,1,
00679B,元大美債20年,"21,273,318","5,503","626,496,105",29.47,29.48,29.42,29.43,-,0.21,29.42,2188,29.43,73,
00687B,國泰20年美債,"25,801,855","5,652","788,936,781",30.60,30.61,30.55,30.56,-,0.21,30.56,62,30.57,660,
00687C,國泰20年美債+櫃U,"54,200",14,"507,318",9.37,9.37,9.36,9.36,-,0.07,9.35,15,9.36,96,
00694B,富邦美債1-3,"75,050",39,"3,241,186",43.12,43.20,43.12,43.20,+,0.01,43.19,1,43.20,4,
00695B,富邦美債7-10,"223,710",39,"8,222,480",36.76,36.78,36.72,36.76,-,0.02,36.75,2,36.77,49,
00696B,富邦美債20年,"3,011,879",351,"96,169,459",31.95,31.96,31.89,31.91,-,0.23,31.90,30,31.91,196,
00697B,元大美債7-10,"365,754",287,"13,587,777",37.17,37.18,37.13,37.14,-,0.06,37.13,44,37.14,100,
00718B,富邦中國政策債,"130,000",5,"2,767,330",21.25,21.29,21.25,21.28,-,0.04,21.28,2,21.29,1,
00719B,元大美債1-3,"1,421,279",474,"46,364,129",32.61,32.64,32.60,32.63,+,0.02,32.63,18,32.64,222,
00720B,元大投資級公司債,"4,392,612","1,743","156,658,042",35.73,35.73,35.64,35.65,-,0.19,35.65,12,35.66,273,
00722B,群益投資級電信債,"2,111,840",319,"82,516,877",39.20,39.20,39.04,39.04,-,0.23,39.04,37,39.06,38,
00723B,群益投資級科技債,"101,019",6,"3,433,645",34.00,34.00,33.99,33.99,-,0.23,33.96,50,33.98,1,
00724B,群益投資級金融債,"2,611,582",188,"92,927,691",35.53,35.60,35.50,35.58,-,0.14,35.58,26,35.59,50,
00725B,國泰投資級公司債,"6,776,315","1,532","257,049,349",37.90,37.96,37.90,37.92,-,0.16,37.92,266,37.93,175,
00726B,國泰新興投等債,"168,247",36,"5,824,655",34.58,34.65,34.58,34.62,+,0.01,34.60,1,34.61,1,
00727B,國泰優選非投等債,"120,550",16,"5,024,806",41.60,41.72,41.60,41.68,-,0.03,41.65,1,41.68,1,
00734B,台新JPM新興債,"45,055",14,"721,494",16.08,16.08,15.95,15.95,-,0.1,16.03,30,16.04,1,
00740B,富邦全球投等債,"2,842,702",246,"116,503,135",41.00,41.00,40.94,40.96,-,0.21,40.95,300,40.96,204,
00741B,富邦全球非投等債,"455,711",48,"17,967,670",39.30,39.46,39.30,39.44,-,0.01,39.42,101,39.44,3,
00746B,富邦A級公司債,"382,000",16,"14,369,130",37.45,37.63,37.45,37.61,-,0.13,37.58,110,37.59,3,
00749B,凱基新興債10+,"100,490",10,"3,246,120",32.30,32.30,32.30,32.30,-,0.11,32.27,1,32.32,10,
00750B,凱基科技債10+,"100,000",4,"3,588,000",35.88,35.88,35.88,35.88,-,0.22,35.88,25,35.91,1,
00751B,元大AAA至A公司債,"4,714,109","1,799","161,066,638",34.21,34.21,34.14,34.15,-,0.14,34.14,850,34.15,61,
00754B,群益AAA-AA公司債,"105,077",12,"3,854,303",36.72,36.72,36.66,36.66,-,0.24,36.64,1,36.65,1,
00755B,群益投資級公用債,"128,094",103,"4,453,913",34.76,34.79,34.76,34.76,-,0.21,34.74,52,34.77,20,
00756B,群益投等新興公債,"111,896",98,"3,669,875",32.77,32.82,32.72,32.82,-,0.01,32.78,2,32.82,10,
00758B,復華能源債,"100,000",2,"5,375,000",53.75,53.75,53.75,53.75,-,0.25,53.60,28,53.75,22,
00759B,復華製藥債,"100,000",3,"5,795,000",57.95,57.95,57.95,57.95,-,0.25,57.80,25,57.85,1,
00760B,復華新興企業債,"7,797",8,"437,582",56.15,56.15,56.05,56.05,-,0.25,56.00,10,56.05,1,
00761B,國泰A級公司債,"230,859",133,"8,531,677",37.02,37.04,36.93,36.95,-,0.19,36.94,2,36.95,109,
00764B,群益25年美債,"13,899,561",419,"426,205,020",30.73,30.73,30.64,30.64,-,0.24,30.64,112,30.66,255,
00768B,復華20年美債,"1,279,055",52,"72,708,020",56.85,56.85,56.75,56.75,-,0.45,56.70,239,56.75,8,
00772B,中信高評級公司債,"1,183,271",626,"42,480,949",35.95,35.95,35.87,35.88,-,0.16,35.87,31,35.88,75,
00773B,中信優先金融債,"2,419,095",228,"90,762,168",37.56,37.56,37.49,37.51,-,0.13,37.49,157,37.51,119,
00777B,凱基AAA至A公司債,"101,000",3,"3,554,200",35.19,35.20,35.19,35.20,-,0.15,35.12,1,35.16,1,
00778B,凱基金融債20+,"101,017",6,"3,692,173",36.55,36.55,36.55,36.55,-,0.16,36.51,1,36.55,12,
00779B,凱基美債25+,"515,326",32,"15,949,706",30.97,30.97,30.95,30.95,-,0.23,30.94,104,30.95,98,
00780B,國泰A級金融債,"102,579",7,"3,975,896",38.76,38.76,38.75,38.75,-,0.04,38.71,54,38.75,1,
00781B,國泰A級科技債,"167,401",29,"5,309,135",31.76,31.78,31.71,31.78,-,0.14,31.73,1,31.78,17,
00782B,國泰A級公用債,"131,310",19,"4,340,257",33.00,33.07,33.00,33.03,-,0.12,33.01,58,33.03,10,
00784B,富邦中國投等債,0,0,0,---,---,---, ---,,,40.12,20,40.28,15,
00785B,富邦金融投等債,376,1,"13,859",---,---,---, ---,,,36.66,1,36.70,40,
00786B,元大10年IG銀行債,"20,272",18,"690,664",34.07,34.09,34.03,34.06,-,0.12,34.05,2,34.07,1,
00787B,元大10年IG醫療債,"13,860",41,"476,421",34.40,34.40,34.36,34.37,-,0.21,34.37,1,34.38,1,
00788B,元大10年IG電能債,"158,123",32,"5,030,022",31.83,31.83,31.76,31.78,-,0.17,31.77,30,31.80,2,
00789B,復華公司債A3,"777,156",82,"40,841,173",52.55,52.60,52.55,52.55,-,0.45,52.55,7,52.60,15,
00790B,復華次順位金融債,"100,000",4,"5,685,000",56.85,56.85,56.85,56.85,-,0.1,56.55,24,56.90,5,
00791B,復華信用債1-5,"100,050",5,"5,892,862",58.90,58.90,58.90,58.90,+,0.05,58.65,10,58.95,10,
00792B,群益A級公司債,"104,000",8,"3,509,990",33.76,33.76,33.73,33.73,-,0.22,33.72,1,33.74,19,
00793B,群益AAA-A醫療債,"101,010",6,"3,324,732",32.91,32.93,32.90,32.90,-,0.23,32.86,1,32.91,20,
