證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"73,762",86,"1,521,079",20.77,20.78,20.35,20.47,-,0.52,20.47,1,20.49,8,
00679B,元大美債20年,"28,055,525","5,045","817,388,893",29.09,29.17,29.08,29.16,+,0.06,29.16,1366,29.17,297,
00687B,國泰20年美債,"27,563,876","4,788","833,470,157",30.19,30.28,30.17,30.27,+,0.07,30.27,2672,30.28,142,
00687C,國泰20年美債+櫃U,"52,700",10,"486,429",9.23,9.24,9.23,9.24,+,0.01,9.23,157,9.24,209,
00694B,富邦美債1-3,"1,513,867",97,"65,613,950",43.30,43.38,43.30,43.36,+,0.1,43.35,2,43.36,14,
00695B,富邦美債7-10,"413,810",64,"15,196,934",36.68,36.77,36.67,36.74,+,0.09,36.73,142,36.74,2,
00696B,富邦美債20年,"5,826,586",471,"184,003,920",31.53,31.61,31.51,31.60,+,0.07,31.59,467,31.60,52,
00697B,元大美債7-10,"701,783",242,"25,993,671",37.02,37.08,37.02,37.04,+,0.04,37.04,158,37.05,5,
00718B,富邦中國政策債,"101,000",3,"2,160,350",21.35,21.39,21.35,21.39,+,0.05,21.31,20,21.37,1,
00719B,元大美債1-3,"2,360,775",579,"77,346,885",32.73,32.79,32.73,32.79,+,0.1,32.78,15,32.79,90,
00720B,元大投資級公司債,"4,747,725","1,771","167,492,959",35.28,35.32,35.24,35.32,+,0.02,35.31,2,35.32,7,
00722B,群益投資級電信債,"6,469,924",354,"250,152,938",38.68,38.68,38.61,38.66,+,0.02,38.66,74,38.67,55,
00723B,群益投資級科技債,"150,147",10,"5,067,933",33.76,33.76,33.75,33.75,+,0.04,33.71,50,33.73,1,
00724B,群益投資級金融債,"5,624,604",238,"199,081,597",35.38,35.41,35.32,35.40,+,0.02,35.40,2,35.42,51,
00725B,國泰投資級公司債,"10,212,844","1,616","383,961,631",37.60,37.65,37.54,37.62,-,0.0,37.62,159,37.63,4,
00726B,國泰新興投等債,"175,269",67,"6,057,205",34.58,34.58,34.51,34.55,+,0.03,34.55,21,34.56,2,
00727B,國泰優選非投等債,"114,972",14,"4,792,664",41.64,41.69,41.63,41.69,-,0.03,41.70,1,41.71,3,
00734B,台新JPM新興債,"502,018",13,"8,019,622",15.96,15.99,15.96,15.96,-,0.01,15.96,248,15.97,5,
00740B,富邦全球投等債,"5,969,743",282,"242,568,797",40.63,40.67,40.59,40.67,+,0.04,40.66,2,40.67,690,
00741B,富邦全球非投等債,"594,585",50,"23,478,728",39.45,39.50,39.45,39.48,-,0.01,39.48,96,39.49,2,
00746B,富邦A級公司債,"1,374,038",66,"51,322,793",37.32,37.37,37.32,37.36,+,0.04,37.36,131,37.37,1,
00749B,凱基新興債10+,"100,000",2,"3,211,000",32.11,32.11,32.11,32.11,+,0.05,32.09,1,32.13,1,
00750B,凱基科技債10+,"100,000",10,"3,568,000",35.68,35.68,35.68,35.68,+,0.08,35.63,11,35.66,1,
00751B,元大AAA至A公司債,"4,870,575","1,455","164,565,318",33.77,33.82,33.74,33.80,-,0.0,33.80,49,33.81,33,
00754B,群益AAA-AA公司債,"137,000",11,"4,986,930",36.40,36.41,36.34,36.40,+,0.07,36.34,21,36.41,2,
00755B,群益投資級公用債,"145,288",85,"5,016,184",34.48,34.55,34.48,34.55,+,0.05,34.50,70,34.56,20,
00756B,群益投等新興公債,"130,484",89,"4,246,883",32.58,32.58,32.50,32.57,+,0.02,32.55,10,32.57,1,
00758B,復華能源債,"101,000",3,"5,373,200",53.20,53.20,53.20,53.20,-,0.0,53.25,25,53.45,20,
00759B,復華製藥債,"100,000",2,"5,725,000",57.25,57.25,57.25,57.25,+,0.05,57.25,25,57.30,1,
00760B,復華新興企業債,"109,269",20,"6,108,423",55.95,55.95,55.90,55.95,+,0.1,55.95,13,56.00,1,
00761B,國泰A級公司債,"368,539",119,"13,507,073",36.62,36.67,36.58,36.67,+,0.05,36.67,29,36.68,106,
00764B,群益25年美債,"8,018,897",279,"243,338,566",30.29,30.36,30.29,30.36,+,0.07,30.35,509,30.36,1,
00768B,復華20年美債,"518,184",25,"29,088,484",56.10,56.20,56.10,56.20,+,0.1,56.20,292,56.25,109,
00772B,中信高評級公司債,"2,430,894",710,"86,436,456",35.55,35.59,35.54,35.59,+,0.03,35.58,1,35.59,13,
00773B,中信優先金融債,"1,405,873",298,"52,350,693",37.24,37.28,37.17,37.24,+,0.02,37.24,116,37.25,1,
00777B,凱基AAA至A公司債,"101,000",5,"3,523,830",34.83,34.89,34.83,34.89,+,0.09,34.84,10,34.87,1,
00778B,凱基金融債20+,"101,000",5,"3,654,140",36.14,36.18,36.14,36.18,+,0.06,36.12,12,36.17,1,
00779B,凱基美債25+,"624,810",33,"19,114,586",30.58,30.65,30.58,30.65,+,0.08,30.64,101,30.65,4,
00780B,國泰A級金融債,"130,263",28,"5,049,007",38.70,38.77,38.70,38.76,+,0.06,38.75,14,38.76,1,
00781B,國泰A級科技債,"100,230",3,"3,156,226",31.49,31.49,31.49,31.49,+,0.07,31.49,4,31.50,3,
00782B,國泰A級公用債,"131,580",16,"4,329,453",32.93,32.93,32.87,32.87,+,0.02,32.87,9,32.91,34,
00784B,富邦中國投等債,"103,193",10,"4,157,220",40.15,40.29,40.15,40.29,+,0.14,40.20,20,40.34,15,
00785B,富邦金融投等債,"102,274",9,"3,725,701",36.26,36.46,36.26,36.46,+,0.04,36.43,1,36.46,4,
00786B,元大10年IG銀行債,"33,693",21,"1,144,125",33.96,33.96,33.94,33.94,+,0.02,33.94,45,33.95,7,
00787B,元大10年IG醫療債,"77,334",17,"2,633,579",34.06,34.08,34.04,34.06,+,0.02,34.06,79,34.07,7,
00788B,元大10年IG電能債,"77,201",32,"2,441,977",31.60,31.69,31.60,31.67,+,0.05,31.66,5,31.69,2,
00789B,復華公司債A3,"989,162",135,"51,301,660",51.80,52.00,51.80,52.00,+,0.05,51.95,20,52.05,2,
00790B,復華次順位金融債,"100,000",4,"5,635,000",56.35,56.35,56.35,56.35,-,0.05,56.20,10,56.50,9,
00791B,復華信用債1-5,"126,000",18,"7,440,100",58.85,59.05,58.85,59.05,+,0.15,58.85,1,58.95,1,
00792B,群益A級公司債,"118,260",8,"3,959,501",33.43,33.50,33.43,33.50,+,0.07,33.46,31,33.48,1,
00793B,群益AAA-A醫療債,"105,295",8,"3,428,963",32.57,32.57,32.56,32.57,+,0.06,32.57,16,32.62,10,
00794B,群益7+中國政金債,"54,031",8,"2,306,559",42.69,42.71,42.66,42.66,+,0.06,42.65,19,42.73,14,
00795B,中信美國公債20年,"6,707,258","1,288","197,961,390",29.45,29.55,29.45,29.55,+,0.08,29.54,131,29.55,81,
00799B,國泰A級醫療債,"123,440",19,"4,000,757",32.35,32.44,32.35,32.44,+,0.09,32.41,14,32.43,33,
00834B,第一金金融債10+,"108,128",7,"3,842,444",35.48,35.54,35.48,35.54,+,0.04,35.54,8,35.57,3,
00836B,永豐10年A公司債,"120,000",6,"3,648,340",30.37,30.41,30.36,30.41,+,0.04,30.38,30,30.40,1,
00840B,凱基IG精選15+,"100,000",4,"3,186,000",31.86,31.86,31.86,31.86,+,0.05,31.82,12,31.85,1,
00841B,凱基AAA-AA公司債,"100,000",4,"3,153,000",31.53,31.53,31.53,31.53,+,0.07,31.48,11,31.51,1,
00842B,台新美元銀行債,"102,000",4,"3,402,700",33.35,33.36,33.35,33.36,-,0.0,33.35,51,33.41,10,
00844B,新光15年IG金融債,"21,000",4,"691,280",32.91,32.92,32.91,32.92,-,0.0,32.89,50,32.92,1,
00845B,富邦新興投等債,"103,354",7,"3,554,208",34.26,34.40,34.26,34.39,+,0.05,34.35,20,34.39,1,
00846B,富邦歐洲銀行債,"130,346",22,"4,836,462",37.05,37.12,37.05,37.06,-,0.05,37.14,1,37.17,20,
00847B,中信美國市政債,"302,734",17,"8,366,704",27.61,27.64,27.61,27.63,+,0.04,27.63,40,27.65,5,
00848B,中信新興亞洲債,"317,029",12,"11,324,314",35.70,35.73,35.70,35.73,+,0.06,35.73,4,35.77,15,
00849B,中信EM主權債0-5,"399,302",25,"15,551,563",38.94,39.01,38.91,38.98,+,0.12,38.96,10,39.00,3,
00853B,統一美債10年Aa-A,"648,074",93,"18,900,626",29.17,29.19,29.11,29.19,+,0.06,29.19,47,29.20,55,
00856B,永豐1-3年美公債,"41,861",16,"1,664,377",39.78,39.78,39.75,39.75,+,0.04,39.74,11,39.75,1,
00857B,永豐20年美公債,"2,148,598",378,"54,071,361",25.13,25.19,25.13,25.19,+,0.06,25.18,222,25.19,39,
00858,永豐美國500大,"725,260",548,"22,478,944",31.12,31.12,30.96,31.03,-,0.1,31.03,11,31.04,3,
00859B,群益0-1年美債,"109,637",13,"4,781,924",43.64,43.65,43.55,43.65,+,0.12,43.63,1,43.64,47,
00860B,群益1-5Y投資級債,"113,237",11,"4,533,937",40.08,40.08,40.02,40.06,+,0.08,40.02,1,40.06,1,
00862B,中信投資級公司債,"388,415",36,"12,929,710",33.28,33.31,33.26,33.30,+,0.02,33.29,79,33.30,4,
00863B,中信全球電信債,"307,039",14,"10,396,495",33.86,33.88,33.86,33.88,+,0.04,33.86,32,33.88,3,
00864B,中信美國公債0-1,"2,917,553",601,"141,442,425",48.49,48.54,48.43,48.52,+,0.08,48.52,5,48.55,22,
00867B,新光A-BBB電信債,"200,000",2,"6,638,000",33.19,33.19,33.19,33.19,-,0.0,33.19,50,33.22,2,
00870B,元大15年EM主權債,"4,000",3,"118,860",29.70,29.74,29.70,29.74,-,0.01,29.74,9,29.76,1,
00877,復華中國5G,"1,149,055",237,"14,866,666",13.01,13.01,12.90,12.90,-,0.08,12.90,14,12.91,152,
00883B,中信ESG投資級債,"333,873",81,"10,857,700",32.50,32.56,32.48,32.56,+,0.04,32.55,2,32.56,50,
00884B,中信低碳新興債,"307,088",19,"9,452,487",30.73,30.78,30.73,30.78,-,0.0,30.78,23,30.79,5,
00886,永豐美國科技,"33,579",24,"1,133,824",34.15,34.15,33.74,33.80,-,0.22,33.80,36,33.82,32,
00887,永豐中國科技50大,"12,275,152","2,256","105,797,300",8.72,8.72,8.57,8.57,-,0.1,8.57,298,8.58,274,
00888,永豐台灣ESG,"1,080,484",887,"16,921,492",15.77,15.77,15.57,15.64,-,0.19,15.63,13,15.64,2,
00890B,凱基ESG BBB債15+,"511,057",12,"17,487,986",34.18,34.22,34.18,34.22,+,0.04,34.21,14,34.22,2,
