證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"392,918",376,"17,111,991",43.00,44.17,42.95,44.00,+,1.59,43.97,2,44.00,3,
00679B,元大美債20年,"29,770,694","5,561","799,532,903",26.86,26.89,26.82,26.87,+,0.05,26.86,2264,26.87,783,
00687B,國泰20年美債,"27,447,486","3,618","766,226,580",27.85,27.95,27.85,27.92,+,0.06,27.92,843,27.93,64,
00687C,國泰20年美債+櫃U,100,1,932,9.32,9.32,9.32,9.32,+,0.03,9.31,101,9.33,102,
00694B,富邦美債1-3,"672,496",83,"27,997,737",41.66,41.67,41.57,41.64,-,0.06,41.64,6,41.65,20,
00695B,富邦美債7-10,"350,351",49,"12,344,421",35.20,35.29,35.18,35.28,+,0.08,35.27,2,35.28,3,
00696B,富邦美債20年,"2,190,618",282,"63,503,619",28.92,29.03,28.92,29.02,+,0.1,28.99,307,29.00,1,
00697B,元大美債7-10,"439,732",246,"15,729,121",35.75,35.83,35.70,35.80,+,0.05,35.79,2,35.81,45,
00719B,元大美債1-3,"3,309,321",898,"102,388,305",30.99,31.00,30.88,30.95,-,0.04,30.95,23,30.96,10,
00720B,元大投資級公司債,"12,615,097","1,823","413,432,682",32.81,32.83,32.74,32.81,+,0.08,32.79,7,32.81,211,
00722B,群益投資級電信債,"2,898,546",334,"103,787,915",35.76,35.84,35.75,35.84,+,0.08,35.82,1,35.84,72,
00723B,群益投資級科技債,"175,000",11,"5,355,580",30.54,30.62,30.54,30.62,+,0.07,30.58,102,30.65,77,
00724B,群益投資級金融債,"3,810,932",277,"128,084,247",33.47,33.63,33.47,33.63,+,0.13,33.61,5,33.63,4,
00725B,國泰投資級公司債,"5,963,053","1,356","207,818,026",34.81,34.89,34.81,34.89,+,0.1,34.88,6,34.89,33,
00726B,國泰新興投等債,"314,777",124,"10,356,439",32.85,32.95,32.80,32.95,+,0.05,32.93,2,32.95,53,
00727B,國泰優選非投等債,"127,665",19,"5,021,387",39.30,39.35,39.23,39.35,+,0.01,39.36,1,39.38,5,
00734B,台新JPM新興債,"15,030",5,"237,350",15.77,15.80,15.77,15.80,-,0.0,15.78,20,15.81,1,
00740B,富邦全球投等債,"3,462,053",435,"133,382,216",38.47,38.58,38.46,38.58,+,0.13,38.57,32,38.58,102,
00741B,富邦全球非投等債,"191,854",40,"7,186,811",37.35,37.52,37.35,37.51,+,0.03,37.48,2,37.53,1,
00746B,富邦A級公司債,"2,081,895",121,"73,784,654",35.42,35.49,35.40,35.45,+,0.06,35.45,127,35.49,90,
00749B,凱基新興債10+,"120,000",7,"3,812,200",31.78,31.78,31.71,31.71,-,0.0,31.68,10,31.77,1,
00750B,凱基科技債10+,"100,000",2,"3,293,000",32.93,32.93,32.93,32.93,+,0.09,32.83,10,32.90,1,
00751B,元大AAA至A公司債,"6,623,321","1,847","209,631,530",31.68,31.69,31.60,31.66,+,0.02,31.65,72,31.67,32,
00754B,群益AAA-AA公司債,"459,808",56,"15,470,349",33.62,33.67,33.60,33.66,-,0.03,33.64,1,34.00,20,
00755B,群益投資級公用債,"470,039",205,"15,473,788",32.88,32.97,32.88,32.93,+,0.08,32.91,1,33.01,1,
00756B,群益投等新興公債,"290,648",158,"9,249,549",31.71,31.90,31.71,31.85,+,0.06,31.88,2,31.90,7,
00758B,復華能源債,"105,316",7,"5,443,719",51.50,51.70,51.45,51.70,+,0.15,51.55,25,51.85,30,
00759B,復華製藥債,"100,836",10,"5,510,667",54.65,54.65,54.65,54.65,+,0.2,54.50,25,54.70,1,
