證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
00411A,主動統一前沿科技,"67,118,639","6,186","644,284,274",9.54,9.67,9.54,9.65,+,0.2,9.64,3009,9.65,63,
006201,元大富櫃50,"139,732",260,"6,048,719",42.79,43.52,42.79,43.49,+,0.8,43.43,1,43.49,1,
00679B,元大美債20年,"20,849,771","2,749","544,960,958",26.10,26.16,26.10,26.11,+,0.22,26.11,187,26.12,1099,
00687B,國泰20年美債,"9,984,159","1,624","274,343,092",27.47,27.51,27.43,27.43,+,0.18,27.43,1127,27.44,1,
00687C,國泰20年美債+櫃U,"25,000",2,"229,500",9.18,9.18,9.18,9.18,+,0.08,9.17,24,9.19,26,
00694B,富邦美債1-3,"128,697",19,"5,397,486",42.06,42.06,41.93,41.95,-,0.0,41.95,1,41.96,66,
00695B,富邦美債7-10,"1,791,826",90,"62,764,756",35.00,35.07,35.00,35.02,+,0.14,35.02,17,35.03,11,
00696B,富邦美債20年,"917,614",169,"26,101,505",28.44,28.48,28.41,28.41,+,0.2,28.41,1062,28.43,1,
00697B,元大美債7-10,"223,182",109,"7,946,182",35.61,35.62,35.58,35.60,+,0.14,35.59,2,35.60,24,
00719B,元大美債1-3,"1,005,256",663,"31,380,670",31.21,31.24,31.19,31.22,+,0.01,31.21,7,31.22,136,
00720B,元大投資級公司債,"3,699,764",917,"118,937,629",32.10,32.18,32.10,32.13,+,0.24,32.13,50,32.14,321,
00722B,群益投資級電信債,"5,159,123",441,"178,285,005",34.50,34.60,34.50,34.56,+,0.3,34.56,6,34.57,60,
00723B,群益投資級科技債,"193,000",18,"5,710,590",29.53,29.63,29.53,29.56,+,0.26,29.54,4,29.55,1,
00724B,群益投資級金融債,"5,586,940",190,"184,849,630",33.06,33.11,33.06,33.07,+,0.18,33.06,2,33.08,59,
00725B,國泰投資級公司債,"3,100,853",560,"106,106,509",34.17,34.27,34.17,34.19,+,0.22,34.19,8,34.20,268,
00726B,國泰新興投等債,"136,198",93,"4,416,258",32.39,32.63,32.39,32.39,+,0.09,32.39,3,32.42,6,
00727B,國泰優選非投等債,"114,497",15,"4,515,489",39.39,39.44,39.38,39.44,+,0.06,39.32,1,39.41,1,
00734B,台新JPM新興債,"31,000",4,"481,960",15.54,15.56,15.54,15.56,+,0.11,15.56,9,15.57,20,
00740B,富邦全球投等債,"2,655,150",240,"99,845,560",37.64,37.65,37.57,37.57,+,0.22,37.57,70,37.60,100,
00741B,富邦全球非投等債,"109,666",18,"4,097,733",37.20,37.39,37.20,37.37,+,0.07,37.34,1,37.38,2,
