證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"13,604",22,"306,177",22.61,22.61,22.45,22.45,+,0.01,22.45,4,22.46,6,
00679B,元大美債20年,"97,552,289","14,992","2,857,986,468",29.35,29.39,29.20,29.22,+,0.26,29.22,1080,29.23,465,
00687B,國泰20年美債,"85,591,867","12,460","2,635,571,200",30.83,30.88,30.69,30.73,+,0.31,30.73,777,30.74,2845,
00687C,國泰20年美債+櫃U,"121,200",20,"1,140,014",9.41,9.41,9.38,9.38,+,0.09,9.38,157,9.39,106,
00694B,富邦美債1-3,"393,789",61,"16,793,939",42.66,42.66,42.62,42.65,+,0.05,42.65,4,42.66,110,
00695B,富邦美債7-10,"331,429",68,"12,012,097",36.23,36.32,36.21,36.25,+,0.2,36.21,40,36.22,3,
00696B,富邦美債20年,"7,456,114",713,"237,102,106",31.83,31.93,31.72,31.75,+,0.32,31.75,205,31.76,45,
00697B,元大美債7-10,"696,691",286,"25,693,231",36.80,36.97,36.80,36.85,+,0.17,36.85,5,36.86,93,
00718B,富邦中國政策債,"106,254",12,"2,203,607",20.71,20.75,20.71,20.73,-,0.04,20.71,10,20.72,1,
00719B,元大美債1-3,"2,338,405",525,"75,358,011",32.23,32.25,32.20,32.25,+,0.05,32.24,12,32.25,286,
00720B,元大投資級公司債,"13,960,875","3,127","499,544,838",35.77,35.87,35.67,35.71,+,0.22,35.70,23,35.71,100,
00722B,群益投資級電信債,"3,398,379",435,"132,936,278",39.11,39.27,39.07,39.07,+,0.27,39.07,90,39.08,1,
00723B,群益投資級科技債,"102,104",8,"3,478,366",34.11,34.21,34.06,34.07,+,0.21,34.05,1,34.06,20,
00724B,群益投資級金融債,"8,121,592",349,"289,376,059",35.64,35.77,35.59,35.59,+,0.14,35.59,104,35.61,1,
00725B,國泰投資級公司債,"10,520,960","1,834","399,669,168",37.98,38.10,37.89,37.90,+,0.16,37.90,359,37.91,36,
00726B,國泰新興投等債,"262,991",67,"8,999,560",34.20,34.24,34.20,34.24,+,0.21,34.22,2,34.24,3,
00727B,國泰優選非投等債,"169,091",28,"7,021,769",41.53,41.55,41.51,41.54,+,0.05,41.50,1,41.54,1,
00734B,台新JPM新興債,"501,008",14,"7,910,316",15.80,15.83,15.77,15.78,+,0.09,15.77,31,15.78,4,
