證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"49,920",33,"1,214,290",23.99,24.35,23.99,24.28,+,0.29,24.19,30,24.33,13,
00679B,元大美債20年,"35,323,606","5,441","956,770,494",27.11,27.13,27.04,27.06,-,0.18,27.05,1199,27.06,155,
00687B,國泰20年美債,"24,134,386","3,989","685,806,244",28.44,28.46,28.37,28.39,-,0.2,28.38,446,28.39,42,
00687C,國泰20年美債+櫃U,"51,500",6,"484,627",9.43,9.43,9.41,9.41,-,0.07,9.41,101,9.42,103,
00694B,富邦美債1-3,"302,325",45,"12,488,014",41.30,41.32,41.28,41.28,-,0.02,41.28,66,41.31,19,
00695B,富邦美債7-10,"380,515",37,"13,467,655",35.38,35.45,35.37,35.41,-,0.08,35.37,65,35.39,3,
00696B,富邦美債20年,"3,313,129",215,"97,520,031",29.50,29.50,29.41,29.41,-,0.2,29.41,194,29.42,81,
00697B,元大美債7-10,"435,038",141,"15,674,796",36.12,36.12,35.99,36.03,-,0.07,36.03,2,36.04,40,
00719B,元大美債1-3,"3,507,130",543,"108,269,458",30.88,30.90,30.84,30.86,-,0.02,30.86,45,30.87,85,
00720B,元大投資級公司債,"2,183,183","1,123","73,266,517",33.66,33.66,33.53,33.54,-,0.21,33.53,241,33.54,10,
00722B,群益投資級電信債,"9,012,718",357,"330,501,187",36.81,36.81,36.65,36.67,-,0.23,36.67,62,36.68,85,
00723B,群益投資級科技債,"153,245",30,"4,840,440",31.66,31.66,31.56,31.56,-,0.35,31.55,1,31.59,54,
00724B,群益投資級金融債,"3,779,382",197,"130,429,539",34.62,34.62,34.50,34.52,-,0.1,34.51,3,34.52,41,
00725B,國泰投資級公司債,"5,420,021","1,149","192,714,888",35.65,35.65,35.52,35.54,-,0.2,35.54,3,35.55,530,
00726B,國泰新興投等債,"255,184",40,"8,521,334",33.45,33.45,33.37,33.38,-,0.11,33.37,10,33.38,28,
00727B,國泰優選非投等債,"143,497",14,"5,686,971",39.58,39.68,39.56,39.65,+,0.06,39.60,89,39.63,1,
00734B,台新JPM新興債,"500,000",4,"7,930,000",15.86,15.86,15.86,15.86,+,0.02,15.85,5,15.87,20,
00740B,富邦全球投等債,"3,047,181",260,"119,293,269",39.27,39.27,39.12,39.15,-,0.23,39.14,36,39.15,201,
00741B,富邦全球非投等債,"209,824",25,"7,863,619",37.41,37.49,37.37,37.48,+,0.04,37.43,30,37.49,5,
00746B,富邦A級公司債,"499,962",87,"18,021,629",36.02,36.08,36.02,36.03,-,0.17,36.03,42,36.04,2,
00749B,凱基新興債10+,"100,000",2,"3,199,000",31.99,31.99,31.99,31.99,-,0.07,31.92,1,31.97,1,
00750B,凱基科技債10+,"100,024",6,"3,372,814",33.72,33.72,33.72,33.72,-,0.35,33.70,2,33.71,1,
00751B,元大AAA至A公司債,"3,259,451","1,294","105,803,778",32.51,32.51,32.42,32.44,-,0.2,32.43,71,32.44,451,
00754B,群益AAA-AA公司債,"190,000",19,"6,514,080",34.34,34.34,34.25,34.26,-,0.24,34.22,1,34.24,1,
00755B,群益投資級公用債,"107,990",107,"3,572,682",33.18,33.18,33.07,33.07,-,0.16,33.07,2,33.12,20,
00756B,群益投等新興公債,"136,206",92,"4,335,393",31.81,31.88,31.81,31.83,+,0.02,31.83,1,31.84,1,
00758B,復華能源債,"100,000",2,"5,125,000",51.25,51.25,51.25,51.25,-,0.35,51.10,20,51.40,30,
00759B,復華製藥債,"100,002",5,"5,500,110",55.00,55.00,55.00,55.00,-,0.3,54.80,20,54.90,1,
00760B,復華新興企業債,"124,917",19,"6,857,666",54.85,54.90,54.85,54.90,-,0.15,54.80,6,54.90,1,
00761B,國泰A級公司債,"291,179",103,"10,167,341",35.05,35.05,34.88,34.88,-,0.21,34.88,107,34.89,97,
00764B,群益25年美債,"10,402,197",259,"295,673,476",28.51,28.51,28.41,28.42,-,0.19,28.42,42,28.43,363,
00768B,復華20年美債,"740,892",188,"38,100,533",51.55,51.55,51.35,51.40,-,0.35,51.40,19,51.45,936,
00772B,中信高評級公司債,"2,409,825",648,"82,370,866",34.30,34.30,34.16,34.17,-,0.16,34.16,55,34.17,106,
