證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"50,505",68,"1,114,536",22.24,22.24,21.88,21.92,-,0.39,21.93,2,21.95,1,
00679B,元大美債20年,"90,266,021","13,918","2,672,125,909",29.58,29.64,29.56,29.64,+,0.13,29.64,379,29.65,1025,
00687B,國泰20年美債,"92,508,025","14,244","2,879,196,672",31.06,31.17,31.06,31.15,+,0.14,31.14,2837,31.15,246,
00687C,國泰20年美債+櫃U,"56,600",19,"536,067",9.47,9.48,9.47,9.48,+,0.02,9.48,1,9.49,225,
00694B,富邦美債1-3,"205,974",71,"8,833,411",42.81,42.91,42.81,42.90,+,0.18,42.88,51,42.93,100,
00695B,富邦美債7-10,"383,864",101,"14,020,832",36.43,36.57,36.43,36.56,+,0.22,36.54,41,36.56,2,
00696B,富邦美債20年,"10,276,516",816,"330,673,696",32.12,32.23,32.12,32.21,+,0.18,32.21,392,32.22,2,
00697B,元大美債7-10,"3,042,216",468,"113,146,013",37.15,37.22,37.11,37.19,+,0.23,37.19,1,37.21,28,
00718B,富邦中國政策債,"100,020",4,"2,067,412",20.67,20.67,20.67,20.67,+,0.02,20.67,24,20.68,1,
00719B,元大美債1-3,"2,507,349",834,"81,168,979",32.35,32.40,32.35,32.38,+,0.08,32.38,112,32.39,65,
00720B,元大投資級公司債,"14,920,578","2,468","534,834,931",35.92,35.95,35.80,35.86,-,0.05,35.86,297,35.87,139,
00722B,群益投資級電信債,"3,718,830",512,"146,343,852",39.30,39.39,39.29,39.38,+,0.08,39.37,10,39.38,14,
00723B,群益投資級科技債,"135,990",21,"4,667,389",34.26,34.35,34.24,34.31,+,0.08,34.31,1,34.36,10,
00724B,群益投資級金融債,"7,212,540",361,"258,101,750",35.78,35.80,35.72,35.78,-,0.0,35.78,70,35.79,2,
00725B,國泰投資級公司債,"39,450,499","1,857","1,499,706,786",38.12,38.21,38.06,38.11,-,0.01,38.10,352,38.11,104,
00726B,國泰新興投等債,"237,627",79,"8,200,597",34.54,34.60,34.43,34.53,+,0.16,34.53,1,34.54,2,
