證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"137,244",167,"6,593,545",47.67,48.29,47.67,48.23,+,0.01,48.13,1,48.23,3,
00679B,元大美債20年,"57,171,083","16,325","1,533,534,520",26.86,26.87,26.81,26.81,+,0.14,26.81,1600,26.82,1352,
00687B,國泰20年美債,"14,644,565","2,522","408,679,294",27.89,27.94,27.88,27.90,+,0.16,27.90,909,27.91,462,
00687C,國泰20年美債+櫃U,"25,000",2,"235,500",9.42,9.42,9.42,9.42,+,0.06,9.41,22,9.43,26,
00694B,富邦美債1-3,"106,168",31,"4,420,046",41.65,41.65,41.61,41.62,-,0.02,41.61,62,41.62,5,
00695B,富邦美債7-10,"146,979",40,"5,170,109",35.17,35.19,35.16,35.16,+,0.07,35.16,65,35.18,10,
00696B,富邦美債20年,"1,403,075",177,"41,006,456",29.20,29.26,29.20,29.23,+,0.18,29.23,16,29.24,104,
00697B,元大美債7-10,"376,035",116,"13,426,554",35.68,35.73,35.68,35.71,+,0.1,35.70,1,35.71,1,
00719B,元大美債1-3,"2,677,238",494,"82,858,673",30.98,30.98,30.92,30.94,-,0.02,30.94,17,30.95,4,
00720B,元大投資級公司債,"3,375,975",939,"112,759,550",33.38,33.42,33.38,33.39,+,0.05,33.39,312,33.40,204,
00722B,群益投資級電信債,"2,296,581",214,"83,292,992",36.19,36.28,36.19,36.23,+,0.04,36.22,60,36.26,16,
00723B,群益投資級科技債,"135,000",11,"4,186,730",31.06,31.06,31.01,31.01,+,0.04,30.99,56,31.01,1,
00724B,群益投資級金融債,"3,754,661",185,"127,695,086",33.97,34.03,33.97,34.02,+,0.11,34.00,65,34.01,21,
00725B,國泰投資級公司債,"1,709,190",544,"60,580,730",35.41,35.48,35.41,35.45,+,0.05,35.45,148,35.46,87,
00726B,國泰新興投等債,"624,173",61,"20,568,663",33.00,33.00,32.94,32.94,-,0.02,32.94,1,32.96,18,
00727B,國泰優選非投等債,"120,935",18,"4,787,952",39.58,39.61,39.58,39.59,-,0.0,39.59,1,39.60,24,
00734B,台新JPM新興債,"9,000",3,"142,920",15.88,15.88,15.88,15.88,+,0.01,15.88,11,15.89,1,
00740B,富邦全球投等債,"1,295,283",156,"50,193,781",38.72,38.79,38.72,38.74,+,0.02,38.74,372,38.75,146,
00741B,富邦全球非投等債,"109,273",22,"4,057,261",37.15,37.15,37.12,37.12,-,0.03,37.07,1,37.15,1,
00746B,富邦A級公司債,"492,335",76,"17,590,337",35.77,35.77,35.70,35.75,+,0.09,35.74,137,35.75,3,
00749B,凱基新興債10+,"101,000",3,"3,230,010",32.01,32.01,31.98,31.98,+,0.05,31.89,10,31.95,1,
00750B,凱基科技債10+,"100,000",2,"3,332,000",33.32,33.32,33.32,33.32,+,0.06,33.25,10,33.31,1,
00751B,元大AAA至A公司債,"5,192,774",908,"166,597,428",32.03,32.10,32.03,32.08,+,0.07,32.08,53,32.09,273,
00754B,群益AAA-AA公司債,"105,000",6,"3,525,870",33.56,33.63,33.56,33.57,+,0.06,33.55,1,33.61,2,
00755B,群益投資級公用債,"105,496",95,"3,473,769",32.92,32.95,32.92,32.93,+,0.1,32.90,4,32.93,1,
00756B,群益投等新興公債,"198,784",94,"6,322,908",31.80,31.84,31.79,31.80,+,0.04,31.75,20,31.81,1,
00758B,復華能源債,"101,191",6,"5,241,537",51.65,51.80,51.65,51.80,+,0.05,51.60,48,51.95,39,
00759B,復華製藥債,"100,001",3,"5,495,055",54.95,54.95,54.95,54.95,+,0.1,54.75,56,54.90,1,
00760B,復華新興企業債,"109,486",16,"5,902,135",54.00,54.00,53.90,53.90,-,0.0,53.75,10,53.90,2,
00761B,國泰A級公司債,"85,148",80,"2,952,987",34.72,34.72,34.64,34.68,+,0.09,34.67,101,34.68,2,
00764B,群益25年美債,"1,274,951",142,"35,458,994",27.83,27.84,27.79,27.81,+,0.16,27.81,169,27.82,79,
00768B,復華20年美債,"481,523",74,"24,225,919",50.30,50.40,50.30,50.30,+,0.3,50.30,253,50.35,111,
00772B,中信高評級公司債,"2,584,724",521,"87,212,817",33.73,33.77,33.72,33.76,+,0.09,33.75,67,33.76,11,
00773B,中信優先金融債,"470,626",142,"16,934,648",35.94,36.02,35.94,35.98,+,0.08,35.98,2,35.99,14,
00777B,凱基AAA至A公司債,"105,000",3,"3,436,000",32.80,32.80,32.72,32.72,+,0.08,32.66,10,32.73,1,
00778B,凱基金融債20+,"100,000",2,"3,467,000",34.67,34.67,34.67,34.67,+,0.13,34.61,10,34.76,8,
00779B,凱基美債25+,"307,000",9,"8,638,940",28.13,28.14,28.13,28.14,+,0.16,28.11,50,28.13,3,
00780B,國泰A級金融債,"142,318",13,"5,294,618",37.18,37.21,37.18,37.20,+,0.05,37.19,53,37.20,1,
00781B,國泰A級科技債,"75,062",14,"2,128,040",28.37,28.37,28.35,28.35,+,0.05,28.35,65,28.37,1,
00782B,國泰A級公用債,"118,000",9,"3,620,490",30.70,30.70,30.68,30.68,+,0.09,30.68,54,30.70,10,
00785B,富邦金融投等債,"53,212",6,"1,873,026",35.22,35.23,35.19,35.20,+,0.09,35.16,25,35.19,1,
00786B,元大10年IG銀行債,"31,342",9,"1,031,111",32.92,32.92,32.87,32.87,+,0.03,32.80,20,32.87,1,
00787B,元大10年IG醫療債,"21,000",9,"693,720",33.00,33.10,33.00,33.02,+,0.04,33.01,4,33.02,11,
00788B,元大10年IG電能債,"25,000",7,"755,420",30.22,30.31,30.21,30.24,+,0.06,30.23,1,30.25,2,
00789B,復華公司債A3,"109,092",7,"5,316,046",48.60,48.74,48.60,48.73,+,0.13,48.69,20,48.72,1,
00791B,復華信用債1-5,"102,000",7,"5,784,110",56.75,56.75,56.70,56.70,-,0.0,56.60,15,56.65,1,
00792B,群益A級公司債,"121,843",60,"3,866,359",31.73,31.75,31.73,31.75,+,0.12,31.72,20,31.74,1,
00793B,群益AAA-A醫療債,"101,000",5,"3,111,290",30.79,30.81,30.79,30.80,+,0.14,30.78,10,30.81,20,
00795B,中信美國公債20年,"4,783,494",596,"129,122,941",26.99,27.01,26.97,26.98,+,0.16,26.98,229,26.99,84,
00799B,國泰A級醫療債,"346,398",35,"10,318,454",29.83,29.84,29.72,29.81,+,0.09,29.81,1,29.82,1,
00834B,第一金金融債10+,"100,000",2,"3,444,000",34.44,34.44,34.44,34.44,+,0.09,34.41,10,34.43,1,
00836B,永豐10年A公司債,"1,403",6,"40,974",29.21,29.21,29.21,29.21,+,0.03,29.21,44,29.22,1,
00840B,凱基IG精選15+,"100,000",2,"3,014,000",30.14,30.14,30.14,30.14,+,0.07,30.07,10,30.13,1,
00841B,凱基AAA-AA公司債,"100,000",2,"2,912,000",29.12,29.12,29.12,29.12,+,0.07,29.05,10,29.12,1,
00842B,台新美元銀行債,"151,114",24,"4,646,236",30.74,30.80,30.71,30.78,+,0.06,30.75,1,30.78,19,
00844B,新光15年IG金融債,"90,000",4,"2,864,000",31.84,31.84,31.82,31.82,+,0.12,31.79,20,31.80,1,
00845B,富邦新興投等債,"101,000",3,"3,357,260",33.26,33.26,33.24,33.24,+,0.02,33.19,20,33.23,1,
00846B,富邦歐洲銀行債,"102,040",11,"3,663,220",35.93,35.93,35.86,35.90,+,0.03,35.90,6,35.92,1,
00847B,中信美國市政債,"202,000",6,"5,173,200",25.60,25.61,25.60,25.61,+,0.14,25.58,10,25.63,10,
00848B,中信新興亞洲債,"200,000",4,"6,860,000",34.30,34.30,34.30,34.30,-,0.01,34.26,30,34.30,2,
00849B,中信EM主權債0-5,"205,805",9,"7,666,486",37.27,37.27,37.25,37.25,-,0.23,37.22,25,37.29,1,
00853B,統一美債10年Aa-A,"1,097,533",94,"30,422,467",27.72,27.72,27.70,27.72,+,0.09,27.72,1,27.74,1,
00856B,永豐1-3年美公債,"1,066",3,"40,038",37.58,37.58,37.58,37.58,-,0.04,37.58,64,37.66,50,
00857B,永豐20年美公債,"1,426,571",217,"33,449,960",23.41,23.46,23.41,23.44,+,0.13,23.43,168,23.44,1,
00858,永豐美國500大,"598,019",374,"21,615,300",36.03,36.24,36.03,36.15,-,0.15,36.15,2,36.16,114,
00859B,群益0-1年美債,"3,465,975",230,"140,250,499",40.50,40.50,40.44,40.44,-,0.06,40.44,45,40.47,20,
00860B,群益1-5Y投資級債,"122,070",11,"4,624,527",37.91,37.91,37.85,37.89,-,0.02,37.75,2,38.19,10,
00862B,中信投資級公司債,"252,671",81,"8,030,243",31.76,31.79,31.76,31.77,+,0.07,31.77,11,31.78,2,
00863B,中信全球電信債,"219,000",9,"7,035,070",32.12,32.13,32.10,32.13,+,0.06,32.08,25,32.15,21,
00864B,中信美國公債0-1,"1,111,886",307,"50,984,761",45.91,45.98,45.81,45.82,-,0.05,45.81,34,45.82,11,
00867B,新光A-BBB電信債,0,0,0,---,---,---, ---,,,31.29,20,31.34,1,
00870B,元大15年EM主權債,"1,000",1,"28,720",28.72,28.72,28.72,28.72,+,0.07,28.65,20,28.72,3,
00877,復華中國5G,"3,006,413","1,050","138,186,399",45.27,46.65,45.19,46.19,+,0.81,46.19,35,46.22,1,
00884B,中信低碳新興債,"200,869",5,"6,016,070",29.96,29.96,29.94,29.94,-,0.0,29.92,20,29.93,2,
00886,永豐美國科技,"1,408",12,"62,790",44.76,44.76,44.76,44.76,-,0.54,44.20,1,44.71,1,
00887,永豐中國科技50大,"8,140,757","1,942","147,558,609",17.91,18.33,17.71,18.26,+,0.43,18.26,18,18.27,12,
00888,永豐台灣ESG,"3,275,543","1,578","115,956,585",35.20,35.65,35.10,35.64,+,0.08,35.64,425,35.65,27,
00890B,凱基ESG BBB債15+,"302,396",10,"9,827,827",32.50,32.50,32.50,32.50,+,0.1,32.47,20,32.50,1,
00928,中信上櫃ESG 30,"255,690",255,"9,694,837",37.90,38.20,37.51,38.13,+,0.06,38.13,98,38.19,100,
00931B,統一美債20年,"3,866,542",350,"52,449,087",13.56,13.59,13.55,13.56,+,0.07,13.56,396,13.57,119,
00933B,國泰10Y+金融債,"6,304,005",815,"101,325,164",16.05,16.10,16.05,16.06,+,0.02,16.06,720,16.07,452,
00937B,群益ESG投等債20+,"37,096,673","3,962","553,122,836",14.93,14.93,14.90,14.91,-,0.0,14.90,7551,14.91,66,
00942B,台新美A公司債20+,"396,953",81,"5,713,862",14.36,14.41,14.36,14.39,+,0.02,14.39,328,14.40,600,
00948B,中信優息投資級債,"8,142,722",304,"77,535,648",9.53,9.54,9.50,9.52,+,0.02,9.52,517,9.53,649,
00950B,凱基A級公司債,"1,972,611",231,"27,862,865",14.13,14.14,14.12,14.12,+,0.02,14.12,1151,14.13,60,
00955,中信日本商社,"3,712,290","1,466","53,411,823",14.36,14.45,14.31,14.36,-,0.0,14.35,143,14.36,189,
00957B,兆豐US優選投等債,"426,125",45,"5,775,281",13.55,13.57,13.55,13.55,+,0.02,13.55,172,13.56,90,
00958B,永豐ESG銀行債15+,"542,341",55,"5,077,316",9.33,9.37,9.33,9.37,+,0.04,9.36,6,9.37,292,
00959B,大華投等美債15Y+,"756,065",105,"7,135,217",9.44,9.45,9.43,9.44,+,0.02,9.44,192,9.45,68,
00966B,統一ESG投等債15+,"381,571",73,"5,360,443",14.07,14.07,14.04,14.04,+,0.01,14.05,300,14.06,207,
00967B,元大優息美債,"632,387",43,"5,794,300",9.15,9.18,9.15,9.17,+,0.04,9.17,860,9.18,10,
00968B,元大優息投等債,"2,001,021",105,"18,707,506",9.34,9.36,9.34,9.35,+,0.01,9.35,905,9.36,251,
00969B,元大零息超長美債,"1,356,951",61,"11,478,298",8.44,8.47,8.42,8.45,+,0.08,8.45,847,8.46,21,
00970B,新光BBB投等債20+,"1,576,792",122,"14,871,718",9.43,9.44,9.42,9.42,+,0.01,9.42,1108,9.43,502,
009806,台新標普500,"15,381",10,"203,086",13.21,13.21,13.20,13.20,-,0.06,13.20,3,13.24,103,
009807,台新標普科技精選,"58,048",36,"968,545",16.75,16.75,16.65,16.71,-,0.35,16.70,2,16.74,253,
00980B,台新特選IG債10+,"165,259",18,"1,573,474",9.52,9.53,9.51,9.53,+,0.02,9.52,300,9.53,296,
00980D,主動聯博投等入息,"271,124",84,"5,532,914",20.40,20.41,20.40,20.41,+,0.01,20.41,18,20.42,472,
00980T,平衡凱基美國TOP,"189,552",105,"2,165,499",11.75,11.75,11.41,11.43,-,0.03,11.42,304,11.43,194,
009814,富邦標普500,"1,378,815",431,"15,251,301",11.04,11.09,11.04,11.06,-,0.04,11.06,57,11.07,22,
009815,大華美國MAG7+,"2,121,360",999,"23,820,889",11.24,11.26,11.20,11.26,-,0.1,11.25,15,11.27,212,
00981B,第一金優選非投債,"15,921,692","1,246","147,128,791",9.23,9.25,9.23,9.24,+,0.01,9.24,1612,9.25,4054,
00981D,主動中信非投等債,"4,186,354",612,"43,265,879",10.35,10.35,10.32,10.33,-,0.01,10.32,3021,10.33,12,
009822,華南永昌未來金融,"1,706,774",336,"16,822,985",9.82,9.89,9.82,9.88,+,0.17,9.87,107,9.88,4,
00982B,FT投資級債20+,"23,140",12,"228,408",9.87,9.88,9.87,9.88,+,0.02,9.88,3,9.91,4,
00983B,大華優利美公債20,"111,000",15,"1,744,730",15.72,15.74,15.71,15.74,+,0.11,15.72,317,15.73,2,
00984B,大華優利美A債15,"840,355",78,"13,817,410",16.48,16.48,16.43,16.45,+,0.03,16.44,471,16.45,24,
00985D,主動貝萊德優投等,"125,498",59,"1,280,298",10.21,10.22,10.19,10.19,+,0.01,10.19,334,10.20,6,
00986B,FT金融債10+,"2,071",6,"20,523",9.91,9.91,9.91,9.91,-,0.0,9.88,2,9.92,2,
00986D,主動復華金融債息,"788,559",129,"11,656,873",14.79,14.79,14.76,14.78,,,14.77,10,14.78,59,
00987B,野村10+澳洲公債,"1,759,432",65,"28,193,972",15.93,16.05,15.93,16.01,+,0.08,16.00,399,16.01,17,
00988B,玉山嚴選非投債,"846,622",97,"16,758,854",19.79,19.80,19.78,19.80,+,0.01,19.79,241,19.80,98,
00989B,台新美國非投等債,"1,140,000",56,"11,523,660",10.09,10.11,10.09,10.11,+,0.02,10.10,202,10.11,5,
00998A,主動復華金融股息,"6,460,868","2,133","109,183,854",16.88,16.93,16.86,16.88,,,16.87,126,16.88,252,
020001,富邦存股雙十N,0,0,0,---,---,---, ---,,,27.81,50,27.87,50,
020025,統一亞洲半導體N,"61,000",19,"2,631,840",43.12,43.66,42.87,43.66,+,0.39,43.66,146,43.96,125,
020027,元大上櫃ESG成長N,"5,000",2,"55,130",11.03,11.03,11.02,11.02,-,0.23,11.13,150,11.15,150,
020033,統一恒生科期N,"26,000",4,"96,180",3.69,3.73,3.69,3.71,-,0.01,3.69,166,3.72,139,
020035,元大上櫃ESG高息N,0,0,0,---,---,---, ---,,,14.61,150,14.63,150,
020040,元大上櫃ESG龍頭N,0,0,0,---,---,---, ---,,,12.14,150,12.16,150,
020041,兆豐半導體氣候N,"19,000",9,"374,300",19.70,19.71,19.65,19.70,-,0.0,19.72,111,19.73,111,
1240,茂生農經,"13,218",24,"770,416",58.20,58.40,58.20,58.30,+,0.1,57.70,1,58.60,1,
1259,安心,"1,269",10,"73,439",57.80,57.80,57.80,57.80,-,0.8,57.60,1,58.40,1,
1264,德麥,"19,630",108,"5,310,164",270.00,273.50,269.50,273.50,+,3.5,272.00,1,273.50,1,
1268,漢來美食,"37,231",223,"6,306,055",168.50,170.50,168.50,169.00,-,0.5,168.50,13,169.00,1,
1294,漢田生技,"36,397",58,"2,904,025",79.10,80.20,78.90,80.00,+,0.9,79.80,1,80.10,5,
1295,生合,"172,953",185,"8,849,313",48.65,52.90,48.60,50.50,+,1.9,50.50,2,51.20,1,
1336,台翰,"190,524",143,"2,861,021",15.05,15.15,14.85,15.00,-,0.05,14.95,14,15.00,2,
1565,精華,"90,369",147,"8,487,694",93.50,94.40,93.50,94.20,+,0.7,94.10,1,94.20,7,
1569,濱川,"408,359",260,"20,014,657",48.50,49.80,48.15,48.55,-,0.2,48.50,34,48.55,3,
1570,力肯,"142,336",101,"6,001,261",41.80,42.95,41.15,42.70,+,0.5,42.60,1,42.70,4,
1580,新麥,"33,318",69,"4,120,213",124.00,124.00,123.50,124.00,-,0.0,123.50,19,124.00,8,
1584,精剛,"601,289",280,"11,815,749",19.65,19.80,19.45,19.65,-,0.0,19.65,13,19.70,12,
1586,和勤,"434,940",186,"9,268,166",21.30,21.45,21.20,21.40,+,0.1,21.30,3,21.40,14,
1593,祺驊,"64,917",85,"1,957,627",30.05,30.35,30.05,30.25,,,30.20,4,30.25,4,
1595,川寶,"381,019",437,"28,544,364",73.90,76.20,73.30,75.90,+,1.6,75.80,4,76.30,2,
1599,宏佳騰,"33,587",103,"782,652",23.30,23.35,23.25,23.35,-,0.1,23.30,3,23.35,5,
1742,台蠟,"38,007",19,"591,859",16.10,16.25,15.30,15.50,-,0.1,15.30,2,15.55,1,
1777,生泰,"28,456",30,"2,052,348",72.20,72.40,72.00,72.40,-,0.0,72.00,1,72.20,1,
1780,立弘,"1,791,144","1,519","47,436,416",24.00,29.00,24.00,28.40,+,9.5,28.40,23,28.45,3,
1781,合世,"82,316",51,"981,664",11.95,12.00,11.85,11.95,-,0.05,11.95,7,12.00,1,
1784,訊聯,"194,411",188,"13,010,435",65.90,68.00,65.90,67.30,+,1.4,67.10,1,67.30,1,
1785,光洋科,"6,004,099","4,965","859,186,607",142.50,145.00,140.50,143.50,+,1.0,143.50,13,144.00,128,
1788,杏昌,"72,586",221,"9,462,437",131.00,131.00,130.00,131.00,+,0.5,130.50,4,131.00,1,
1796,金穎生技,"10,194",25,"343,143",33.60,33.75,33.60,33.75,-,0.2,33.60,10,33.95,5,
1799,易威,"106,549",89,"3,294,325",30.40,31.25,30.35,31.20,+,0.5,30.80,9,31.25,1,
1813,寶利徠,"46,267",160,"547,264",11.90,11.90,11.75,11.85,-,0.05,11.85,1,11.90,1,
1815,富喬,"10,317,292","11,391","980,809,738",94.90,96.10,94.20,95.00,+,0.2,95.00,75,95.10,1,
2035,唐榮,"17,162",24,"476,864",27.55,27.90,27.55,27.90,+,0.55,27.40,1,27.80,1,
2061,風青,"6,146,216","3,601","285,458,748",44.95,48.05,43.90,48.05,+,4.35,48.05,312,0.00,0,
2063,世鎧,"30,557",28,"754,101",25.00,25.00,24.60,24.70,-,0.1,24.70,4,24.80,1,
2064,晉椿,60,2,832,---,---,---, ---,,,13.40,1,13.55,1,
2065,世豐,"18,792",67,"653,920",34.80,34.80,34.70,34.70,-,0.1,34.65,1,34.70,2,
