證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"50,713",32,"1,136,365",22.55,22.55,22.36,22.44,-,0.13,22.47,1,22.52,1,
00679B,元大美債20年,"67,090,053","9,354","1,942,466,386",28.92,28.99,28.89,28.96,+,0.26,28.96,744,28.97,183,
00687B,國泰20年美債,"53,258,065","8,445","1,619,973,765",30.37,30.49,30.37,30.42,+,0.27,30.41,1931,30.42,179,
00687C,國泰20年美債+櫃U,"10,400",12,"96,657",9.29,9.30,9.29,9.29,+,0.07,9.29,304,9.30,113,
00694B,富邦美債1-3,"78,800",47,"3,356,716",42.54,42.61,42.54,42.60,+,0.13,42.60,7,42.61,1,
00695B,富邦美債7-10,"232,459",41,"8,381,395",35.91,36.06,35.91,36.05,+,0.21,36.01,40,36.04,2,
00696B,富邦美債20年,"5,857,030",453,"184,088,005",31.30,31.45,31.30,31.43,+,0.28,31.42,410,31.43,4,
00697B,元大美債7-10,"662,289",245,"24,284,407",36.65,36.68,36.64,36.68,+,0.19,36.67,4,36.68,147,
00718B,富邦中國政策債,"105,889",13,"2,196,232",20.75,20.77,20.74,20.77,+,0.02,20.70,4,20.73,1,
00719B,元大美債1-3,"3,054,274",568,"98,335,232",32.16,32.24,32.15,32.20,+,0.06,32.19,143,32.20,45,
00720B,元大投資級公司債,"14,099,197","2,887","500,020,816",35.35,35.51,35.35,35.49,+,0.29,35.48,417,35.49,61,
00722B,群益投資級電信債,"4,282,440",506,"166,186,370",38.62,38.85,38.62,38.80,+,0.31,38.80,32,38.81,2,
00723B,群益投資級科技債,"104,376",10,"3,534,198",33.88,33.88,33.86,33.86,+,0.28,33.86,1,33.87,59,
00724B,群益投資級金融債,"8,124,293",373,"288,137,927",35.39,35.48,35.38,35.45,+,0.2,35.44,136,35.45,1,
00725B,國泰投資級公司債,"11,667,636","1,864","440,127,682",37.67,37.75,37.65,37.74,+,0.25,37.73,916,37.74,362,
00726B,國泰新興投等債,"584,459",71,"19,861,658",33.95,34.03,33.94,34.03,+,0.19,34.02,3,34.03,4,
00727B,國泰優選非投等債,"115,969",15,"4,811,555",41.52,41.52,41.49,41.49,+,0.1,41.46,27,41.48,1,
00734B,台新JPM新興債,"501,265",15,"7,864,841",15.72,15.72,15.68,15.69,+,0.07,15.68,30,15.69,5,
00740B,富邦全球投等債,"5,781,682",599,"236,677,692",40.86,40.96,40.86,40.93,+,0.3,40.93,175,40.95,700,
00741B,富邦全球非投等債,"460,520",48,"18,302,602",39.70,39.78,39.64,39.75,+,0.05,39.71,1,39.72,4,
