證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"157,219",196,"7,401,528",46.84,47.45,46.51,47.33,+,1.73,47.33,1,47.50,1,
00679B,元大美債20年,"46,596,066","3,885","1,279,429,112",27.42,27.47,27.42,27.44,-,0.01,27.43,2970,27.44,5670,
00687B,國泰20年美債,"127,617,612","2,206","3,645,011,040",28.52,28.60,28.52,28.55,-,0.0,28.55,1026,28.56,312,
00687C,國泰20年美債+櫃U,"35,300",14,"336,762",9.54,9.54,9.54,9.54,+,0.01,9.53,23,9.55,23,
00694B,富邦美債1-3,"129,853",37,"5,459,148",42.01,42.08,42.01,42.05,-,0.02,42.04,6,42.07,61,
00695B,富邦美債7-10,"115,993",27,"4,141,784",35.49,35.74,35.49,35.73,+,0.03,35.71,36,35.74,42,
00696B,富邦美債20年,"2,356,836",198,"70,529,128",29.88,29.96,29.88,29.91,-,0.0,29.91,607,29.92,31,
00697B,元大美債7-10,"228,534",123,"8,215,998",35.92,35.98,35.78,35.95,+,0.03,35.95,234,35.97,9,
00719B,元大美債1-3,"2,333,437",435,"72,822,450",31.23,31.24,31.16,31.23,-,0.0,31.23,23,31.24,180,
00720B,元大投資級公司債,"6,602,279","1,516","224,331,752",33.92,34.01,33.90,33.97,+,0.09,33.97,253,33.98,7,
00722B,群益投資級電信債,"4,447,152",220,"163,611,695",36.75,36.81,36.75,36.78,+,0.01,36.78,174,36.79,4,
00723B,群益投資級科技債,"219,189",16,"6,907,254",31.49,31.52,31.49,31.52,+,0.09,31.52,1,31.56,20,
00724B,群益投資級金融債,"4,321,633",183,"149,527,928",34.58,34.61,34.52,34.60,+,0.03,34.59,288,34.60,54,
00725B,國泰投資級公司債,"3,948,853",866,"142,299,298",35.95,36.06,35.95,36.04,+,0.09,36.03,5,36.04,13,
00726B,國泰新興投等債,"147,101",73,"4,916,330",33.41,33.43,33.41,33.42,+,0.01,33.41,168,33.42,2,
00727B,國泰優選非投等債,"116,568",11,"4,658,432",39.87,39.98,39.87,39.98,+,0.04,39.96,6,39.97,1,
00734B,台新JPM新興債,"151,000",4,"2,431,130",16.13,16.13,16.10,16.10,+,0.02,16.07,20,16.09,1,
00740B,富邦全球投等債,"1,939,753",199,"76,466,919",39.32,39.45,39.32,39.40,+,0.08,39.40,152,39.42,1,
00741B,富邦全球非投等債,"133,526",22,"5,002,148",37.09,37.49,37.09,37.48,+,0.08,37.45,10,37.47,1,
00746B,富邦A級公司債,"1,144,638",51,"41,651,860",36.34,36.41,36.34,36.41,+,0.1,36.40,22,36.41,121,
00749B,凱基新興債10+,"100,000",2,"3,243,000",32.43,32.43,32.43,32.43,+,0.03,32.40,2,32.42,1,
00750B,凱基科技債10+,"100,000",2,"3,389,000",33.89,33.89,33.89,33.89,+,0.09,33.86,1,33.89,1,
00751B,元大AAA至A公司債,"4,657,631","1,152","149,836,770",32.10,32.21,32.10,32.17,+,0.07,32.17,191,32.18,3,
00754B,群益AAA-AA公司債,"101,000",5,"3,447,150",34.15,34.15,34.13,34.13,+,0.13,33.89,5,34.12,1,
00755B,群益投資級公用債,"127,086",114,"4,272,461",33.54,33.64,33.54,33.62,+,0.09,33.62,4,33.70,1,
00756B,群益投等新興公債,"257,444",134,"8,292,428",32.02,32.25,32.02,32.22,+,0.21,32.22,1,32.23,10,
