證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"1,145,328",586,"50,763,601",43.23,47.50,43.23,47.50,+,4.28,47.50,11,0.00,0,
00679B,元大美債20年,"23,477,138","4,984","634,045,118",27.05,27.05,26.98,27.02,-,0.09,27.01,90,27.02,1041,
00687B,國泰20年美債,"19,407,445","3,164","544,833,837",28.10,28.15,28.05,28.08,-,0.1,28.07,1131,28.08,184,
00687C,國泰20年美債+櫃U,"75,000",6,"705,750",9.41,9.41,9.41,9.41,-,0.04,9.41,101,9.42,103,
00694B,富邦美債1-3,"696,547",62,"28,867,538",41.42,41.46,41.42,41.43,+,0.01,41.43,27,41.44,25,
00695B,富邦美債7-10,"331,220",76,"11,675,501",35.25,35.27,35.23,35.27,-,0.08,35.25,138,35.27,1,
00696B,富邦美債20年,"2,839,333",313,"82,701,065",29.14,29.16,29.10,29.15,-,0.1,29.14,4,29.15,230,
00697B,元大美債7-10,"387,107",220,"13,858,753",35.82,35.82,35.79,35.81,-,0.09,35.80,36,35.82,1,
00719B,元大美債1-3,"3,177,632",610,"98,999,233",31.12,31.18,31.12,31.16,+,0.04,31.16,69,31.17,1,
00720B,元大投資級公司債,"8,026,718","1,702","268,805,604",33.53,33.53,33.46,33.51,-,0.06,33.50,95,33.51,323,
00722B,群益投資級電信債,"974,939",429,"35,151,524",36.10,36.15,36.03,36.07,-,0.09,36.07,8,36.08,59,
00723B,群益投資級科技債,"212,176",15,"6,546,237",30.88,30.88,30.85,30.85,-,0.09,30.85,56,30.88,2,
00724B,群益投資級金融債,"3,704,114",270,"124,765,013",33.73,33.73,33.67,33.68,-,0.09,33.71,2,33.72,66,
00725B,國泰投資級公司債,"11,508,327","1,311","403,569,136",35.07,35.10,35.04,35.09,-,0.06,35.09,1,35.10,251,
00726B,國泰新興投等債,"231,157",89,"7,725,214",33.41,33.45,33.40,33.45,+,0.02,33.40,168,33.45,1,
00727B,國泰優選非投等債,"120,911",17,"4,741,118",39.20,39.24,39.19,39.22,+,0.01,39.20,3,39.21,1,
00734B,台新JPM新興債,"147,000",13,"2,329,580",15.84,15.85,15.84,15.84,-,0.01,15.84,3,15.85,2,
00740B,富邦全球投等債,"1,869,858",286,"72,463,710",38.80,38.80,38.72,38.74,-,0.12,38.74,514,38.76,10,
00741B,富邦全球非投等債,"170,132",43,"6,355,014",37.40,37.40,37.32,37.38,-,0.02,37.38,1,37.43,5,
00746B,富邦A級公司債,"731,372",91,"26,047,081",35.61,35.65,35.57,35.65,-,0.08,35.61,127,35.65,90,
00749B,凱基新興債10+,"103,000",5,"3,274,370",31.79,31.79,31.79,31.79,-,0.04,31.75,1,31.77,1,
00750B,凱基科技債10+,"100,000",2,"3,315,000",33.15,33.15,33.15,33.15,-,0.09,33.10,10,33.17,1,
00751B,元大AAA至A公司債,"5,572,776","1,302","177,822,089",31.98,31.98,31.88,31.93,-,0.05,31.92,11,31.93,205,
00754B,群益AAA-AA公司債,"116,000",9,"3,948,090",34.06,34.06,34.02,34.04,-,0.1,33.51,3,0.00,0,
00755B,群益投資級公用債,"117,008",108,"3,875,113",33.10,33.13,33.09,33.12,-,0.08,33.10,4,33.14,8,
00756B,群益投等新興公債,"122,812",100,"3,932,866",32.05,32.05,31.98,32.02,-,0.03,32.00,1,32.02,21,
00758B,復華能源債,"100,000",2,"5,185,000",51.85,51.85,51.85,51.85,-,0.1,51.75,25,52.05,30,
