證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"380,019",428,"17,295,836",46.07,46.07,44.85,44.95,-,0.72,44.95,1,45.06,1,
00679B,元大美債20年,"21,951,451","4,426","577,560,926",26.37,26.39,26.25,26.26,-,0.09,26.26,210,26.27,779,
00687B,國泰20年美債,"11,056,060","1,902","302,832,344",27.44,27.46,27.32,27.33,-,0.1,27.33,13,27.34,901,
00687C,國泰20年美債+櫃U,"25,000",2,"227,500",9.10,9.10,9.10,9.10,+,0.02,9.09,28,9.11,25,
00694B,富邦美債1-3,"405,971",47,"17,110,485",42.21,42.22,42.11,42.13,-,0.17,42.13,4,42.15,65,
00695B,富邦美債7-10,"176,752",41,"6,222,358",35.25,35.25,35.16,35.16,-,0.07,35.16,2,35.17,2,
00696B,富邦美債20年,"843,659",161,"23,906,051",28.39,28.39,28.29,28.30,-,0.09,28.29,9,28.30,1,
00697B,元大美債7-10,"219,893",151,"7,867,504",35.90,35.90,35.73,35.75,-,0.06,35.74,14,35.75,201,
00719B,元大美債1-3,"3,010,080","1,043","94,473,323",31.47,31.49,31.33,31.35,-,0.12,31.35,31,31.36,101,
00720B,元大投資級公司債,"4,960,753","1,613","159,626,808",32.33,32.33,32.13,32.13,-,0.07,32.13,205,32.14,318,
00722B,群益投資級電信債,"2,595,728",397,"89,405,888",34.55,34.55,34.41,34.43,-,0.05,34.42,30,34.43,96,
00723B,群益投資級科技債,"172,060",11,"5,114,178",29.77,29.77,29.70,29.70,-,0.07,29.67,58,29.69,1,
00724B,群益投資級金融債,"3,775,702",270,"125,333,156",33.33,33.33,33.18,33.18,-,0.09,33.17,8,33.18,2,
00725B,國泰投資級公司債,"2,146,814",929,"73,719,321",34.40,34.47,34.27,34.29,-,0.08,34.29,16,34.30,212,
00726B,國泰新興投等債,"235,004",69,"7,647,061",32.59,32.60,32.53,32.53,-,0.06,32.53,5,32.54,104,
00727B,國泰優選非投等債,"122,188",31,"4,835,461",39.66,39.66,39.57,39.57,-,0.16,39.56,2,39.58,46,
00734B,台新JPM新興債,0,0,0,---,---,---, ---,,,15.65,1,15.67,20,
00740B,富邦全球投等債,"659,838",243,"25,004,519",37.97,37.97,37.85,37.85,-,0.08,37.84,22,37.85,162,
00741B,富邦全球非投等債,"159,574",33,"6,039,774",37.91,37.91,37.74,37.74,-,0.14,37.74,1,37.88,18,
00746B,富邦A級公司債,"287,500",13,"10,012,705",34.90,34.90,34.80,34.80,-,0.09,34.80,2,34.81,88,
00749B,凱基新興債10+,"116,000",9,"3,624,950",31.28,31.28,31.22,31.24,+,0.01,31.14,10,31.26,1,
00750B,凱基科技債10+,"100,000",2,"3,213,000",32.13,32.13,32.13,32.13,-,0.0,32.05,10,32.12,1,
00751B,元大AAA至A公司債,"3,412,860","1,369","104,830,118",30.77,30.82,30.67,30.67,-,0.05,30.67,189,30.68,218,
00754B,群益AAA-AA公司債,"126,100",18,"4,067,830",32.36,32.36,32.23,32.23,-,0.06,32.23,1,32.24,1,
00755B,群益投資級公用債,"173,139",89,"5,594,763",32.40,32.40,32.29,32.30,-,0.08,32.30,1,32.31,10,
00756B,群益投等新興公債,"207,074",105,"6,495,702",31.40,31.40,31.35,31.36,-,0.04,31.36,1,31.78,3,
00758B,復華能源債,"109,490",9,"5,589,789",51.00,51.10,51.00,51.10,+,0.1,50.95,5,51.05,30,
00759B,復華製藥債,"100,001",3,"5,375,053",53.75,53.75,53.75,53.75,-,0.0,53.65,5,53.70,1,
00760B,復華新興企業債,"122,247",19,"6,570,145",53.65,53.75,53.65,53.75,+,0.05,53.65,1,53.70,1,
00761B,國泰A級公司債,"163,958",95,"5,549,772",33.99,33.99,33.83,33.83,-,0.05,33.82,4,33.83,1,
00764B,群益25年美債,"4,146,799",170,"113,068,901",27.38,27.39,27.25,27.25,-,0.08,27.24,10,27.25,339,
00768B,復華20年美債,"435,865",125,"21,474,142",49.40,49.40,49.24,49.24,-,0.12,49.22,5,49.24,174,
00772B,中信高評級公司債,"1,972,658",937,"65,071,943",33.07,33.08,32.92,32.93,-,0.08,32.92,109,32.93,72,
00773B,中信優先金融債,"235,310",187,"8,336,648",35.48,35.48,35.38,35.38,-,0.07,35.37,9,35.38,103,
00777B,凱基AAA至A公司債,"106,000",4,"3,361,890",31.83,31.83,31.71,31.71,-,0.01,31.58,10,31.72,10,
00778B,凱基金融債20+,"100,000",2,"3,370,000",33.70,33.70,33.70,33.70,-,0.09,33.61,10,33.70,1,
00779B,凱基美債25+,"389,000",48,"10,744,980",27.76,27.76,27.60,27.60,-,0.04,27.55,2,27.56,3,
00780B,國泰A級金融債,"115,159",12,"4,310,485",37.49,37.49,37.42,37.42,-,0.1,37.38,1,37.42,49,
00781B,國泰A級科技債,"141,458",31,"3,874,037",27.46,27.46,27.38,27.38,-,0.06,27.37,7,27.39,10,
00782B,國泰A級公用債,"138,953",43,"4,117,666",29.71,29.71,29.62,29.63,-,0.08,29.62,9,29.63,23,
00785B,富邦金融投等債,"119,230",20,"4,106,428",34.48,34.49,34.40,34.40,-,0.17,34.41,1,34.46,50,
00786B,元大10年IG銀行債,"27,321",13,"889,725",32.65,32.65,32.51,32.51,-,0.07,32.48,1,32.51,20,
00787B,元大10年IG醫療債,"2,303",7,"73,920",32.09,32.09,32.09,32.09,-,0.02,32.08,6,32.14,74,
00788B,元大10年IG電能債,"22,014",14,"647,731",29.45,29.45,29.41,29.41,-,0.04,29.37,1,29.39,1,
00789B,復華公司債A3,"204,000",69,"9,522,130",46.67,46.73,46.62,46.62,+,0.05,46.62,9,46.65,2,
00791B,復華信用債1-5,"102,999",6,"5,896,992",57.30,57.30,57.25,57.25,-,0.2,57.15,10,57.20,1,
00792B,群益A級公司債,"230,330",27,"7,151,206",31.12,31.12,31.01,31.02,-,0.06,31.00,2,31.03,50,
00793B,群益AAA-A醫療債,"60,164",20,"1,807,699",30.11,30.11,29.99,29.99,-,0.16,29.99,51,30.06,50,
00795B,中信美國公債20年,"5,486,969","1,099","145,260,558",26.59,26.59,26.41,26.43,-,0.09,26.43,6,26.44,532,
00799B,國泰A級醫療債,"227,181",98,"6,630,300",29.24,29.25,29.16,29.16,-,0.05,29.15,16,29.16,17,
00834B,第一金金融債10+,"219,000",17,"7,304,390",33.47,33.47,33.28,33.30,-,0.23,33.20,1,33.28,10,
00836B,永豐10年A公司債,"166,484",24,"4,678,184",28.12,28.17,28.08,28.17,-,0.05,28.11,1,28.17,1,
00840B,凱基IG精選15+,"100,000",2,"2,912,000",29.12,29.12,29.12,29.12,-,0.1,29.06,10,29.13,1,
00841B,凱基AAA-AA公司債,"101,033",5,"2,831,023",28.02,28.02,28.02,28.02,-,0.0,27.94,15,28.00,1,
00842B,台新美元銀行債,"339,726",107,"10,083,765",29.73,29.77,29.65,29.67,-,0.05,29.66,31,29.67,2,
00844B,台新15年IG金融債,"138,000",20,"4,323,200",31.30,31.34,31.30,31.34,+,0.12,31.32,1,31.34,1,
00845B,富邦新興投等債,"141,000",26,"4,694,800",33.34,33.34,33.24,33.30,-,0.13,33.25,50,33.30,4,
00846B,富邦歐洲銀行債,"100,100",3,"3,614,616",36.11,36.11,36.11,36.11,-,0.12,36.10,2,36.14,30,
00847B,中信美國市政債,"523,002",23,"13,154,737",25.16,25.17,25.13,25.13,-,0.12,25.10,20,25.13,1,
00848B,中信新興亞洲債,"521,001",15,"17,588,964",33.84,33.84,33.74,33.74,-,0.1,33.72,5,33.73,5,
00849B,中信EM主權債0-5,"510,896",16,"19,206,853",37.60,37.68,37.58,37.58,-,0.18,37.55,30,37.60,49,
00853B,統一美債10年Aa-A,"1,087,938",109,"29,387,527",27.08,27.08,27.00,27.00,-,0.04,26.99,10,27.00,15,
