證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"12,777",24,"287,582",22.53,22.53,22.49,22.50,-,0.08,22.49,30,22.54,1,
00679B,元大美債20年,"39,407,002","5,027","1,132,942,514",28.70,28.79,28.70,28.74,+,0.1,28.74,82,28.75,1883,
00687B,國泰20年美債,"18,589,443","3,307","555,297,418",29.84,29.91,29.83,29.86,+,0.07,29.86,2309,29.87,148,
00687C,國泰20年美債+櫃U,"53,200",9,"485,179",9.11,9.12,9.11,9.12,+,0.03,9.12,148,9.13,140,
00694B,富邦美債1-3,"331,380",60,"14,073,668",42.49,42.52,42.45,42.46,-,0.0,42.45,40,42.46,1,
00695B,富邦美債7-10,"337,410",46,"12,041,796",35.70,35.71,35.65,35.65,+,0.05,35.65,40,35.67,3,
00696B,富邦美債20年,"4,446,128",582,"137,120,609",30.75,30.88,30.75,30.83,+,0.07,30.83,499,30.84,102,
00697B,元大美債7-10,"653,800",202,"23,737,669",36.29,36.34,36.28,36.31,+,0.07,36.29,9,36.31,1,
00718B,富邦中國政策債,"117,474",7,"2,433,987",20.72,20.72,20.71,20.72,+,0.05,20.73,4,20.74,1,
00719B,元大美債1-3,"1,998,053",461,"64,210,294",32.16,32.16,32.12,32.13,+,0.01,32.12,50,32.13,225,
00720B,元大投資級公司債,"6,221,995","1,189","218,160,645",35.00,35.10,35.00,35.05,+,0.05,35.05,850,35.06,24,
00722B,群益投資級電信債,"2,388,609",215,"91,457,960",38.22,38.34,38.22,38.27,+,0.05,38.27,42,38.29,2,
00723B,群益投資級科技債,"110,000",5,"3,675,500",33.40,33.42,33.40,33.41,+,0.05,33.40,1,33.41,3,
00724B,群益投資級金融債,"7,666,754",228,"269,230,142",35.04,35.14,35.04,35.09,+,0.05,35.09,110,35.12,52,
00725B,國泰投資級公司債,"6,499,904","1,098","242,575,579",37.26,37.36,37.26,37.30,+,0.06,37.30,380,37.31,30,
00726B,國泰新興投等債,"140,427",31,"4,773,574",34.02,34.02,33.97,33.98,+,0.02,33.98,1,33.99,36,
00727B,國泰優選非投等債,"186,886",22,"7,763,460",41.50,41.55,41.50,41.50,-,0.02,41.49,8,41.51,1,
00734B,台新JPM新興債,"503,004",8,"7,866,921",15.64,15.64,15.62,15.62,-,0.04,15.61,31,15.62,3,
00740B,富邦全球投等債,"4,997,125",240,"202,284,070",40.40,40.51,40.40,40.46,+,0.09,40.46,719,40.47,25,
00741B,富邦全球非投等債,"331,045",66,"13,150,389",39.63,39.75,39.63,39.69,-,0.01,39.68,3,39.69,3,
00746B,富邦A級公司債,"1,075,120",89,"39,611,084",36.77,36.87,36.77,36.83,+,0.07,36.82,202,36.83,10,
00749B,凱基新興債10+,"101,000",3,"3,188,570",31.57,31.57,31.57,31.57,+,0.05,31.51,10,31.53,1,
00750B,凱基科技債10+,"100,000",4,"3,527,250",35.28,35.28,35.27,35.27,+,0.05,35.24,12,35.25,1,
00751B,元大AAA至A公司債,"8,129,233",953,"275,079,781",33.81,33.88,33.80,33.82,+,0.05,33.82,894,33.83,28,
00754B,群益AAA-AA公司債,"105,380",8,"3,777,874",35.80,35.85,35.80,35.85,+,0.07,35.81,22,35.83,1,
00755B,群益投資級公用債,"109,183",104,"3,730,411",34.10,34.19,34.10,34.19,+,0.08,34.14,40,34.16,1,
00756B,群益投等新興公債,"152,554",101,"4,895,964",32.08,32.12,32.01,32.12,+,0.04,32.10,6,32.12,5,
00758B,復華能源債,"100,001",3,"5,270,052",52.70,52.70,52.70,52.70,+,0.15,52.60,25,52.75,22,
00759B,復華製藥債,"100,021",7,"5,666,181",56.65,56.65,56.65,56.65,+,0.2,56.50,26,56.55,1,
00760B,復華新興企業債,"103,194",17,"5,680,872",55.05,55.10,55.05,55.05,+,0.15,55.05,14,55.15,15,
00761B,國泰A級公司債,"649,839",211,"23,496,769",36.22,36.22,36.13,36.17,,,36.17,27,36.18,1,
00764B,群益25年美債,"7,454,182",387,"223,551,656",29.91,30.03,29.91,29.97,+,0.07,29.97,334,29.98,2,
00768B,復華20年美債,"207,066",18,"11,367,796",54.85,54.90,54.85,54.90,+,0.1,54.85,155,54.90,37,
00772B,中信高評級公司債,"3,129,727",642,"110,315,433",35.19,35.28,35.19,35.24,+,0.07,35.24,223,35.25,119,
00773B,中信優先金融債,"634,388",192,"23,534,758",37.04,37.12,37.04,37.08,+,0.04,37.08,249,37.09,6,
00777B,凱基AAA至A公司債,"100,000",2,"3,455,000",34.55,34.55,34.55,34.55,+,0.04,34.55,14,34.56,1,
00778B,凱基金融債20+,"107,000",8,"3,874,400",36.21,36.21,36.20,36.20,+,0.02,36.18,1,36.19,1,
00779B,凱基美債25+,"805,000",17,"24,302,560",30.10,30.21,30.10,30.17,+,0.08,30.17,93,30.18,193,
00780B,國泰A級金融債,"125,931",20,"4,792,893",37.98,38.06,37.98,38.06,,,38.03,1,38.04,1,
00781B,國泰A級科技債,"101,335",11,"3,202,137",31.58,31.60,31.58,31.60,+,0.06,31.58,2,31.60,6,
00782B,國泰A級公用債,"120,090",5,"3,886,021",32.36,32.36,32.35,32.35,+,0.03,32.35,1,32.36,10,
00784B,富邦中國投等債,"115,000",3,"4,530,550",39.37,39.40,39.37,39.40,+,0.14,39.42,20,39.46,20,
00785B,富邦金融投等債,"201,000",8,"7,265,210",36.13,36.21,36.13,36.16,+,0.04,36.14,2,36.22,20,
00786B,元大10年IG銀行債,"69,728",35,"2,387,747",34.21,34.29,34.21,34.27,+,0.06,34.27,9,34.28,1,
00787B,元大10年IG醫療債,"5,240",15,"179,295",34.21,34.21,34.21,34.21,+,0.05,34.21,3,34.22,1,
00788B,元大10年IG電能債,"117,848",27,"3,689,326",31.29,31.32,31.29,31.31,+,0.02,31.30,5,31.32,1,
00789B,復華公司債A3,"102,000",6,"5,232,550",51.30,51.30,51.25,51.25,+,0.1,51.20,11,51.30,1,
00790B,復華次順位金融債,"100,002",6,"5,630,112",56.30,56.30,56.30,56.30,-,0.0,56.10,25,56.40,1,
00791B,復華信用債1-5,"100,000",4,"5,815,000",58.15,58.15,58.15,58.15,+,0.1,57.95,1,58.30,10,
00792B,群益A級公司債,"145,500",64,"4,872,652",33.47,33.51,33.47,33.50,+,0.08,33.46,20,33.47,1,
00793B,群益AAA-A醫療債,"102,001",7,"3,315,532",32.51,32.51,32.50,32.50,+,0.08,32.46,10,32.51,20,
00794B,群益7+中國政金債,"100,137",6,"4,302,901",42.97,42.97,42.97,42.97,+,0.17,42.79,1,42.97,10,
00795B,中信美國公債20年,"10,624,124","1,499","306,122,979",28.79,28.86,28.78,28.80,+,0.05,28.80,1473,28.81,70,
00799B,國泰A級醫療債,"341,116",99,"10,918,060",32.03,32.07,31.98,32.00,,,31.99,6,32.02,37,
00834B,第一金金融債10+,"100,000",2,"3,528,000",35.28,35.28,35.28,35.28,+,0.06,35.25,31,35.28,1,
00836B,永豐10年A公司債,"101,125",7,"3,078,248",30.44,30.44,30.44,30.44,+,0.05,30.43,14,30.44,1,
00840B,凱基IG精選15+,"101,015",6,"3,195,104",31.63,31.63,31.63,31.63,+,0.04,31.63,12,31.70,5,
00841B,凱基AAA-AA公司債,"101,035",6,"3,140,163",31.08,31.08,31.07,31.07,+,0.03,31.07,13,31.14,8,
00842B,台新美元銀行債,"100,000",2,"3,320,000",33.20,33.20,33.20,33.20,+,0.11,33.18,2,33.22,22,
00844B,新光15年IG金融債,"63,004",7,"2,058,790",32.66,32.75,32.66,32.75,,,32.75,50,32.76,1,
00845B,富邦新興投等債,"101,097",7,"3,407,024",33.74,33.74,33.70,33.70,+,0.03,33.66,20,33.68,1,
00846B,富邦歐洲銀行債,"102,069",10,"3,728,566",36.47,36.56,36.47,36.56,+,0.09,36.53,1,36.57,20,
00847B,中信美國市政債,"316,001",12,"8,621,367",27.26,27.29,27.26,27.29,+,0.05,27.26,11,27.30,15,
00848B,中信新興亞洲債,"313,000",8,"11,068,200",35.32,35.37,35.32,35.36,+,0.09,35.31,25,35.32,3,
00849B,中信EM主權債0-5,"303,655",11,"11,608,654",38.18,38.24,38.18,38.23,+,0.05,38.18,15,38.20,3,
00853B,統一美債10年Aa-A,"437,655",74,"12,753,625",29.14,29.16,29.13,29.15,+,0.05,29.13,126,29.14,4,
00856B,永豐1-3年美公債,"9,567",10,"377,187",39.34,39.46,39.34,39.46,+,0.12,39.40,1,39.43,40,
00857B,永豐20年美公債,"1,545,738",238,"38,434,312",24.85,24.90,24.83,24.86,+,0.06,24.86,389,24.88,21,
00858,永豐美國500大,"1,409,351","1,477","46,804,574",33.30,33.32,33.15,33.17,-,0.12,33.16,42,33.17,22,
00859B,群益0-1年美債,"114,025",10,"4,937,311",43.29,43.32,43.29,43.30,+,0.01,43.29,2,43.31,110,
00860B,群益1-5Y投資級債,"103,351",10,"4,063,710",39.27,39.32,39.27,39.31,+,0.03,39.30,20,39.31,39,
00862B,中信投資級公司債,"565,418",121,"18,929,704",33.49,33.50,33.45,33.46,+,0.03,33.45,70,33.46,4,
00863B,中信全球電信債,"320,000",8,"10,882,200",34.02,34.02,34.00,34.00,+,0.08,33.98,5,33.99,3,
00864B,中信美國公債0-1,"1,984,259",199,"94,656,907",47.69,47.74,47.67,47.70,+,0.01,47.69,1,47.70,48,
00867B,新光A-BBB電信債,"201,110",9,"6,616,518",32.90,32.90,32.90,32.90,,,32.86,51,32.88,2,
00870B,元大15年EM主權債,"20,000",3,"584,740",29.20,29.25,29.20,29.25,-,0.04,29.26,14,29.27,1,
00877,復華中國5G,"3,213,241",684,"45,431,958",14.05,14.21,14.01,14.18,+,0.2,14.18,29,14.20,173,
00883B,中信ESG投資級債,"319,379",68,"10,354,308",32.44,32.44,32.41,32.43,+,0.07,32.39,87,32.43,52,
00884B,中信低碳新興債,"338,168",16,"10,273,530",30.38,30.40,30.36,30.36,-,0.02,30.38,3,30.41,20,
00886,永豐美國科技,"73,201",67,"2,723,511",37.30,37.30,37.19,37.19,-,0.3,37.19,34,37.20,1,
