證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"275,190",292,"13,492,976",49.61,50.15,47.88,48.46,-,0.84,48.45,4,48.49,31,
00679B,元大美債20年,"17,153,743","3,336","465,417,472",27.07,27.20,27.06,27.16,+,0.1,27.16,30110,27.17,7112,
00687B,國泰20年美債,"11,141,352","2,007","314,627,941",28.15,28.29,28.14,28.25,+,0.1,28.25,36,28.26,111,
00687C,國泰20年美債+櫃U,"25,000",2,"234,750",9.39,9.39,9.39,9.39,-,0.0,9.37,25,9.39,21,
00694B,富邦美債1-3,"205,587",68,"8,693,084",42.19,42.34,42.19,42.34,+,0.15,42.33,20,42.34,58,
00695B,富邦美債7-10,"89,735",85,"3,205,754",35.54,35.75,35.54,35.73,+,0.13,35.71,40,35.73,27,
00696B,富邦美債20年,"2,138,497",257,"63,248,928",29.48,29.62,29.48,29.58,+,0.1,29.58,709,29.60,11,
00697B,元大美債7-10,"231,883",197,"8,337,124",35.84,35.99,35.83,35.98,+,0.14,35.98,8,35.99,23,
00719B,元大美債1-3,"3,023,076",808,"94,916,230",31.31,31.45,31.31,31.44,+,0.1,31.44,3,31.45,14,
00720B,元大投資級公司債,"3,891,524","1,197","131,346,329",33.68,33.83,33.67,33.79,+,0.11,33.79,366,33.80,37,
00722B,群益投資級電信債,"2,525,121",357,"92,242,339",36.38,36.54,36.38,36.51,+,0.14,36.51,122,36.52,43,
00723B,群益投資級科技債,"670,200",31,"21,005,564",31.25,31.35,31.25,31.33,+,0.1,31.30,51,31.32,6,
00724B,群益投資級金融債,"3,564,435",265,"123,114,625",34.37,34.55,34.37,34.55,+,0.15,34.53,5,34.55,33,
00725B,國泰投資級公司債,"6,459,712",830,"231,645,237",35.82,35.95,35.81,35.91,+,0.11,35.90,23,35.91,12,
00726B,國泰新興投等債,"187,656",109,"6,278,242",33.37,33.49,33.36,33.48,+,0.11,33.45,32,33.48,2,
