證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"199,851",248,"9,709,307",48.01,49.00,47.51,48.22,+,0.47,48.20,1,48.23,5,
00679B,元大美債20年,"17,837,525","5,275","475,616,845",26.65,26.70,26.63,26.67,-,0.14,26.66,1046,26.67,311,
00687B,國泰20年美債,"10,363,278","2,232","287,438,013",27.74,27.77,27.70,27.74,,,27.73,1073,27.74,33,
00687C,國泰20年美債+櫃U,"31,000",9,"289,910",9.35,9.36,9.35,9.36,-,0.06,9.35,28,9.37,26,
00694B,富邦美債1-3,"419,486",45,"17,461,092",41.55,41.65,41.55,41.64,+,0.07,41.63,1,41.64,5,
00695B,富邦美債7-10,"222,077",42,"7,791,121",35.07,35.11,35.07,35.09,-,0.02,35.08,11,35.10,47,
00696B,富邦美債20年,"1,812,098",284,"52,611,983",29.10,29.10,29.01,29.05,-,0.17,29.05,16,29.06,443,
00697B,元大美債7-10,"364,527",191,"12,983,871",35.58,35.65,35.58,35.61,-,0.02,35.60,24,35.61,8,
00719B,元大美債1-3,"2,165,247",574,"67,011,091",30.92,30.97,30.92,30.96,+,0.04,30.95,76,30.96,29,
00720B,元大投資級公司債,"4,849,467","1,170","161,620,868",33.36,33.36,33.30,33.34,-,0.17,33.34,8,33.35,66,
00722B,群益投資級電信債,"4,317,002",375,"156,234,812",36.32,36.32,36.18,36.19,-,0.23,36.18,118,36.19,21,
00723B,群益投資級科技債,"143,018",11,"4,429,269",30.97,30.97,30.97,30.97,-,0.2,30.96,55,30.97,1,
00724B,群益投資級金融債,"4,409,362",246,"149,548,695",34.03,34.03,33.89,33.91,-,0.12,33.90,71,33.91,21,
00725B,國泰投資級公司債,"2,007,250",905,"71,067,002",35.54,35.54,35.37,35.40,-,0.19,35.40,14,35.41,18,
00726B,國泰新興投等債,"242,532",115,"7,992,789",32.92,33.00,32.92,32.96,+,0.02,32.95,17,32.96,37,
00727B,國泰優選非投等債,"178,388",13,"7,066,514",39.57,39.65,39.55,39.59,+,0.02,39.58,2,39.59,1,
00734B,台新JPM新興債,"433,000",11,"6,871,380",15.86,15.87,15.86,15.87,+,0.01,15.84,20,15.87,4,
00740B,富邦全球投等債,"2,638,950",291,"102,194,373",38.83,38.83,38.71,38.72,,,38.72,22,38.73,88,
00741B,富邦全球非投等債,"105,930",18,"3,935,239",37.08,37.17,37.08,37.15,,,37.10,1,37.16,1,
00746B,富邦A級公司債,"1,270,173",103,"45,302,196",35.64,35.70,35.64,35.66,-,0.15,35.66,11,35.67,4,
00749B,凱基新興債10+,"100,000",2,"3,193,000",31.93,31.93,31.93,31.93,-,0.05,31.90,1,31.93,1,
00750B,凱基科技債10+,"100,000",2,"3,326,000",33.26,33.26,33.26,33.26,-,0.2,33.18,10,33.27,1,
00751B,元大AAA至A公司債,"7,126,295","1,288","228,059,767",32.12,32.12,31.98,32.01,-,0.16,32.01,22,32.02,218,
00754B,群益AAA-AA公司債,"115,116",13,"3,857,806",33.52,33.53,33.51,33.51,-,0.25,33.50,1,33.76,50,
00755B,群益投資級公用債,"106,121",89,"3,484,355",32.80,32.86,32.80,32.83,-,0.15,32.82,3,32.84,1,
00756B,群益投等新興公債,"204,177",92,"6,484,802",31.80,31.80,31.74,31.76,+,0.01,31.76,1,31.77,2,
00758B,復華能源債,"100,100",3,"5,180,210",51.75,51.75,51.75,51.75,-,0.35,51.50,25,51.75,1,
00759B,復華製藥債,"100,021",5,"5,486,155",54.85,54.85,54.85,54.85,-,0.2,54.55,25,54.70,1,
00760B,復華新興企業債,"128,098",14,"6,907,125",54.00,54.00,53.90,53.90,-,0.05,53.65,10,53.85,1,
00761B,國泰A級公司債,"550,603",129,"19,032,805",34.54,34.61,34.54,34.59,-,0.15,34.58,2,34.59,3,
00764B,群益25年美債,"14,797,462",349,"409,122,642",27.65,27.67,27.60,27.65,,,27.65,6,27.67,484,
00768B,復華20年美債,"242,439",66,"12,115,944",49.96,50.05,49.96,50.00,-,0.25,49.99,1,50.00,5,
00772B,中信高評級公司債,"2,598,957",937,"87,558,534",33.93,33.93,33.66,33.67,,,33.67,176,33.69,2,
00773B,中信優先金融債,"715,185",246,"25,671,125",35.92,35.92,35.86,35.90,,,35.89,2,35.90,99,
00777B,凱基AAA至A公司債,"100,022",4,"3,264,720",32.64,32.64,32.64,32.64,,,32.64,1,32.66,1,
00778B,凱基金融債20+,"100,374",6,"3,466,989",34.54,34.54,34.54,34.54,,,34.48,10,34.63,5,
00779B,凱基美債25+,"397,138",17,"11,104,185",27.93,27.99,27.93,27.98,,,27.96,1,27.98,2,
00780B,國泰A級金融債,"257,202",30,"9,553,739",37.15,37.16,37.14,37.15,-,0.05,37.14,67,37.15,2,
00781B,國泰A級科技債,"250,396",67,"7,087,085",28.48,28.49,28.28,28.30,,,28.29,1,28.31,10,
00782B,國泰A級公用債,"191,039",22,"5,849,591",30.76,30.76,30.57,30.59,-,0.17,30.59,53,30.61,10,
00785B,富邦金融投等債,"71,000",6,"2,492,840",35.11,35.14,35.11,35.11,-,0.13,35.05,50,35.11,1,
00786B,元大10年IG銀行債,"4,624",10,"151,878",32.85,32.85,32.84,32.84,-,0.0,32.73,20,32.82,21,
00787B,元大10年IG醫療債,"18,560",13,"611,080",33.00,33.00,32.88,32.98,-,0.09,32.86,20,32.91,1,
00788B,元大10年IG電能債,"6,000",4,"181,070",30.18,30.19,30.17,30.18,-,0.13,30.13,23,30.19,22,
00789B,復華公司債A3,"130,004",9,"6,315,793",48.57,48.60,48.57,48.60,-,0.34,48.57,10,48.62,20,
00791B,復華信用債1-5,"100,000",2,"5,670,000",56.70,56.70,56.70,56.70,+,0.15,56.60,7,56.70,1,
00792B,群益A級公司債,"149,481",75,"4,730,810",31.75,31.75,31.62,31.63,,,31.60,3,31.63,1,
00793B,群益AAA-A醫療債,"101,167",9,"3,108,812",30.73,30.73,30.66,30.66,,,30.66,19,30.73,20,
00795B,中信美國公債20年,"3,400,774",686,"91,231,310",26.83,26.86,26.80,26.82,-,0.15,26.82,444,26.83,254,
