證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"327,478",358,"16,542,810",50.35,50.95,50.15,50.35,+,0.05,50.35,3,50.45,5,
00679B,元大美債20年,"50,051,385","6,016","1,318,051,152",26.40,26.40,26.29,26.33,-,0.13,26.32,2045,26.33,3156,
00687B,國泰20年美債,"28,216,187","3,827","780,921,487",27.70,27.71,27.64,27.67,-,0.14,27.67,1412,27.68,94,
00687C,國泰20年美債+櫃U,"25,000",2,"233,000",9.32,9.32,9.32,9.32,-,0.04,9.31,23,9.33,28,
00694B,富邦美債1-3,"264,659",51,"10,934,148",41.20,41.36,41.20,41.33,-,0.06,41.35,2,41.36,50,
00695B,富邦美債7-10,"60,366",26,"2,104,193",34.78,34.89,34.78,34.89,-,0.08,34.87,65,34.88,1,
00696B,富邦美債20年,"2,142,078",255,"61,524,129",28.74,28.76,28.68,28.74,-,0.15,28.73,444,28.74,20,
00697B,元大美債7-10,"680,935",242,"24,069,862",35.48,35.48,35.32,35.36,-,0.12,35.35,2,35.36,3,
00719B,元大美債1-3,"3,349,017",905,"102,880,114",30.77,30.77,30.70,30.72,-,0.05,30.71,289,30.72,119,
00720B,元大投資級公司債,"9,402,044","1,693","309,901,252",33.05,33.05,32.92,32.96,-,0.1,32.95,629,32.96,151,
00722B,群益投資級電信債,"3,949,554",314,"142,231,314",36.04,36.04,35.97,35.99,-,0.11,35.99,31,36.00,6,
00723B,群益投資級科技債,"102,967",17,"3,182,163",30.90,30.90,30.90,30.90,-,0.03,30.88,20,30.93,1,
00724B,群益投資級金融債,"2,197,002",190,"73,813,627",33.60,33.61,33.55,33.59,-,0.09,33.59,11,33.60,11,
00725B,國泰投資級公司債,"7,769,105","1,124","272,632,351",35.15,35.15,35.06,35.09,-,0.06,35.08,15,35.09,61,
00726B,國泰新興投等債,"176,100",91,"5,755,278",32.60,32.70,32.60,32.70,-,0.0,32.67,122,32.70,15,
00727B,國泰優選非投等債,"134,398",13,"5,267,799",39.19,39.21,39.15,39.20,-,0.04,39.19,2,39.22,1,
00734B,台新JPM新興債,"10,011",6,"157,070",15.69,15.69,15.69,15.69,-,0.01,15.69,10,15.70,10,
00740B,富邦全球投等債,"1,291,517",217,"49,848,872",38.58,38.63,38.55,38.59,-,0.09,38.59,32,38.60,46,
00741B,富邦全球非投等債,"135,014",36,"4,991,025",37.02,37.04,36.92,36.96,-,0.06,36.95,19,36.96,2,
00746B,富邦A級公司債,"212,853",79,"7,531,722",35.33,35.41,35.33,35.40,-,0.09,35.39,10,35.40,2,
00749B,凱基新興債10+,"119,015",9,"3,759,822",31.53,31.60,31.53,31.60,+,0.07,31.54,10,31.58,1,
00750B,凱基科技債10+,"101,002",5,"3,347,330",33.26,33.26,33.14,33.14,-,0.07,33.08,10,33.12,1,
00751B,元大AAA至A公司債,"14,913,617","1,816","472,624,063",31.80,31.81,31.64,31.69,-,0.12,31.68,619,31.69,118,
00754B,群益AAA-AA公司債,"104,600",10,"3,490,527",33.35,33.38,33.33,33.38,-,0.09,33.33,3,33.37,10,
00755B,群益投資級公用債,"159,091",117,"5,181,627",32.58,32.59,32.53,32.57,-,0.12,32.52,20,32.62,20,
00756B,群益投等新興公債,"276,784",67,"8,617,072",31.13,31.17,31.10,31.14,-,0.0,31.13,2,31.14,3,
00758B,復華能源債,"105,010",4,"5,385,770",51.05,51.30,51.05,51.30,-,0.1,51.25,15,51.35,1,
00759B,復華製藥債,"100,007",3,"5,420,380",54.20,54.20,54.20,54.20,-,0.1,54.15,1,54.20,1,
00760B,復華新興企業債,"122,236",20,"6,520,683",53.25,53.45,53.25,53.35,+,0.05,53.35,8,53.40,3,
00761B,國泰A級公司債,"539,965",106,"18,514,995",34.27,34.33,34.26,34.31,-,0.1,34.30,3,34.31,3,
00764B,群益25年美債,"4,419,384",259,"122,186,176",27.65,27.66,27.60,27.64,-,0.13,27.64,283,27.65,126,
00768B,復華20年美債,"814,833",85,"40,326,912",49.70,49.70,49.45,49.50,-,0.24,49.50,268,49.55,2,
00772B,中信高評級公司債,"3,998,513",951,"134,185,497",33.69,33.69,33.52,33.57,-,0.12,33.56,58,33.57,15,
00773B,中信優先金融債,"660,001",219,"23,550,525",35.82,35.82,35.66,35.72,-,0.09,35.71,141,35.72,4,
00777B,凱基AAA至A公司債,"104,106",12,"3,391,222",32.68,32.68,32.55,32.56,-,0.12,32.55,50,32.56,1,
00778B,凱基金融債20+,"101,046",6,"3,475,108",34.52,34.52,34.39,34.39,-,0.11,34.35,50,34.38,1,
00779B,凱基美債25+,"577,773",44,"16,184,000",28.00,28.03,27.97,28.01,-,0.2,28.01,50,28.02,5,
00780B,國泰A級金融債,"121,575",14,"4,481,387",36.87,36.87,36.84,36.85,-,0.11,36.84,113,36.85,1,
00781B,國泰A級科技債,"139,011",19,"3,987,375",28.71,28.71,28.68,28.71,-,0.07,28.71,12,28.73,51,
00782B,國泰A級公用債,"158,056",14,"4,794,902",30.36,30.36,30.27,30.35,-,0.11,30.32,10,30.35,1,
00785B,富邦金融投等債,"68,000",6,"2,369,100",34.97,34.97,34.83,34.83,-,0.14,34.83,34,34.84,4,
00786B,元大10年IG銀行債,"27,000",16,"876,130",32.40,32.52,32.40,32.52,-,0.07,32.42,41,32.52,34,
00787B,元大10年IG醫療債,"24,332",16,"792,314",32.53,32.60,32.53,32.59,-,0.11,32.57,8,32.58,1,
00788B,元大10年IG電能債,"69,728",27,"2,081,593",29.86,29.87,29.82,29.87,-,0.13,29.88,1,29.91,1,
00789B,復華公司債A3,"124,799",21,"6,031,084",48.31,48.36,48.31,48.32,-,0.11,48.32,3,48.33,1,
00791B,復華信用債1-5,"104,799",16,"5,894,712",56.25,56.25,56.10,56.20,-,0.1,56.20,9,56.25,1,
00792B,群益A級公司債,"162,571",15,"5,178,752",31.83,31.87,31.83,31.86,-,0.11,31.83,20,31.85,7,
00793B,群益AAA-A醫療債,"100,000",4,"3,081,000",30.81,30.81,30.81,30.81,-,0.13,30.80,1,30.89,20,
00795B,中信美國公債20年,"6,159,283",932,"163,401,647",26.60,26.60,26.49,26.53,-,0.13,26.53,250,26.54,11,
00799B,國泰A級醫療債,"198,795",52,"5,853,780",29.52,29.52,29.40,29.46,-,0.09,29.45,1,29.46,2,
00834B,第一金金融債10+,"100,000",2,"3,402,000",34.02,34.02,34.02,34.02,-,0.16,33.99,20,34.01,1,
00836B,永豐10年A公司債,"41,748",10,"1,208,920",28.94,28.96,28.94,28.96,-,0.04,28.92,20,28.94,1,
00840B,凱基IG精選15+,"100,000",2,"3,002,000",30.02,30.02,30.02,30.02,-,0.11,29.93,10,29.99,1,
00841B,凱基AAA-AA公司債,"131,339",7,"3,793,142",28.86,28.89,28.85,28.85,-,0.16,28.84,50,28.89,1,
00842B,台新美元銀行債,"169,806",46,"5,157,952",30.41,30.42,30.34,30.41,+,0.04,30.38,24,30.41,1,
00844B,新光15年IG金融債,"3,000",1,"94,200",31.40,31.40,31.40,31.40,-,0.12,31.38,20,31.40,1,
00845B,富邦新興投等債,"121,000",7,"3,990,730",32.94,32.99,32.93,32.99,-,0.02,32.96,50,32.98,1,
00846B,富邦歐洲銀行債,"111,170",12,"3,955,887",35.57,35.59,35.52,35.53,-,0.12,35.53,45,35.57,1,
00847B,中信美國市政債,"342,200",16,"8,634,515",25.25,25.25,25.20,25.24,-,0.09,25.23,10,25.25,11,
00848B,中信新興亞洲債,"387,010",71,"13,193,891",34.10,34.10,34.07,34.10,-,0.09,34.08,30,34.12,3,
00849B,中信EM主權債0-5,"311,377",15,"11,498,255",36.94,36.94,36.92,36.92,-,0.11,36.95,30,36.96,1,
00853B,統一美債10年Aa-A,"973,900",80,"27,040,830",27.74,27.79,27.73,27.75,-,0.12,27.75,51,27.77,9,
00856B,永豐1-3年美公債,"39,602",17,"1,479,934",37.39,37.40,37.35,37.40,-,0.0,37.39,72,37.46,40,
00857B,永豐20年美公債,"2,080,762",281,"47,920,396",23.03,23.06,23.00,23.05,-,0.1,23.05,154,23.06,91,
00858,永豐美國500大,"805,372",586,"29,035,810",36.05,36.10,36.01,36.10,+,0.05,36.08,3,36.10,35,
00859B,群益0-1年美債,"3,418,463",237,"139,381,907",40.82,40.82,40.76,40.78,-,0.03,40.77,40,40.78,2,
00860B,群益1-5Y投資級債,"133,423",19,"5,012,718",37.61,37.61,37.52,37.59,-,0.09,37.59,2,37.70,10,
00862B,中信投資級公司債,"443,014",97,"14,126,614",31.94,31.95,31.87,31.90,-,0.09,31.87,34,31.89,4,
00863B,中信全球電信債,"340,028",16,"10,965,545",32.28,32.28,32.24,32.27,-,0.08,32.27,11,32.28,1,
00864B,中信美國公債0-1,"2,442,942",452,"111,307,114",45.68,45.68,45.51,45.52,-,0.1,45.51,27,45.52,7,
