證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"608,225",462,"25,265,685",41.79,41.94,40.98,41.84,+,0.53,41.84,7,41.86,1,
00679B,元大美債20年,"33,763,846","4,626","907,203,016",26.85,26.92,26.81,26.88,+,0.01,26.88,1082,26.89,44,
00687B,國泰20年美債,"14,975,260","3,043","417,895,933",27.88,27.97,27.86,27.93,+,0.02,27.93,1027,27.94,78,
00687C,國泰20年美債+櫃U,"25,000",2,"233,250",9.33,9.33,9.33,9.33,-,0.05,9.33,106,9.35,103,
00694B,富邦美債1-3,"500,725",107,"20,804,802",41.51,41.59,41.44,41.58,+,0.19,41.58,109,41.60,20,
00695B,富邦美債7-10,"215,731",90,"7,605,150",35.22,35.28,35.20,35.26,+,0.1,35.26,18,35.27,22,
00696B,富邦美債20年,"2,847,839",244,"82,569,766",28.90,29.01,28.90,29.01,+,0.03,29.00,317,29.02,30,
00697B,元大美債7-10,"254,499",137,"9,105,393",35.72,35.82,35.70,35.82,+,0.1,35.81,2,35.82,1,
00719B,元大美債1-3,"3,098,910",584,"95,726,997",30.84,30.95,30.84,30.93,+,0.13,30.93,50,30.94,84,
00720B,元大投資級公司債,"5,423,159","1,569","177,661,961",32.70,32.80,32.69,32.79,-,0.0,32.78,127,32.79,15,
00722B,群益投資級電信債,"6,524,532",477,"233,609,713",35.70,35.82,35.70,35.82,-,0.01,35.81,5,35.82,86,
00723B,群益投資級科技債,"102,000",6,"3,125,210",30.57,30.64,30.57,30.64,+,0.03,30.61,16,30.62,1,
00724B,群益投資級金融債,"3,906,104",229,"131,245,147",33.53,33.61,33.51,33.59,+,0.04,33.59,6,33.60,3,
00725B,國泰投資級公司債,"5,640,753","1,262","196,254,613",34.77,34.87,34.74,34.85,+,0.01,34.84,75,34.85,52,
00726B,國泰新興投等債,"414,065",206,"13,572,123",32.75,32.85,32.66,32.84,,,32.83,21,32.84,52,
00727B,國泰優選非投等債,"118,445",15,"4,651,085",39.16,39.33,39.16,39.28,+,0.19,39.28,1,39.29,1,
00734B,台新JPM新興債,"212,000",13,"3,347,490",15.90,15.90,15.78,15.78,+,0.06,15.78,10,15.79,2,
00740B,富邦全球投等債,"2,750,230",295,"105,892,658",38.44,38.53,38.42,38.51,-,0.0,38.51,131,38.52,10,
00741B,富邦全球非投等債,"124,076",28,"4,642,395",37.32,37.43,37.32,37.43,+,0.14,37.42,1,37.45,1,
00746B,富邦A級公司債,"2,296,941",107,"81,461,113",35.38,35.52,35.38,35.46,+,0.03,35.46,175,35.52,75,
00749B,凱基新興債10+,"100,000",2,"3,170,000",31.70,31.70,31.70,31.70,+,0.08,31.59,10,31.66,1,
00750B,凱基科技債10+,"100,000",2,"3,298,000",32.98,32.98,32.98,32.98,+,0.03,32.88,10,32.94,1,
00751B,元大AAA至A公司債,"3,898,810","1,429","123,511,859",31.60,31.73,31.60,31.69,-,0.01,31.68,30,31.69,60,
00754B,群益AAA-AA公司債,"102,001",7,"3,446,533",33.70,33.80,33.70,33.80,-,0.0,33.65,1,33.82,1,
00755B,群益投資級公用債,"127,970",84,"4,214,267",32.88,32.99,32.88,32.99,+,0.01,32.90,50,33.20,1,
00756B,群益投等新興公債,"189,781",86,"6,039,699",31.84,31.84,31.80,31.84,+,0.1,31.83,1,31.84,4,
00758B,復華能源債,"200,078",7,"10,344,060",51.70,51.70,51.70,51.70,+,0.05,51.60,2,51.75,10,
00759B,復華製藥債,"150,010",7,"8,205,546",54.70,54.70,54.70,54.70,+,0.05,54.50,25,54.60,1,
00760B,復華新興企業債,"183,331",45,"9,942,902",54.10,54.30,54.10,54.20,+,0.1,54.15,5,54.25,1,
00761B,國泰A級公司債,"133,328",107,"4,619,782",34.65,34.68,34.62,34.66,+,0.01,34.65,106,34.68,2,
00764B,群益25年美債,"4,124,458",222,"115,103,041",27.89,27.93,27.85,27.92,+,0.03,27.91,14,27.92,40,
00768B,復華20年美債,"127,883",83,"6,488,163",50.70,50.80,50.65,50.80,+,0.05,50.75,21,50.80,1,
00772B,中信高評級公司債,"1,418,942",674,"47,778,004",33.63,33.71,33.61,33.70,-,0.0,33.69,46,33.70,5,
00773B,中信優先金融債,"914,209",238,"32,722,550",35.76,35.83,35.75,35.83,+,0.03,35.83,41,35.84,11,
00777B,凱基AAA至A公司債,"100,002",3,"3,267,066",32.67,32.67,32.67,32.67,+,0.02,32.59,11,32.73,5,
00778B,凱基金融債20+,"100,010",3,"3,442,348",34.42,34.42,34.42,34.42,+,0.04,34.33,10,34.38,1,
00779B,凱基美債25+,"399,000",9,"11,293,350",28.26,28.31,28.26,28.29,+,0.03,28.28,1,28.29,3,
00780B,國泰A級金融債,"108,351",8,"4,069,831",37.44,37.57,37.44,37.57,+,0.14,37.54,55,37.55,1,
00781B,國泰A級科技債,"207,375",20,"5,939,192",28.60,28.65,28.60,28.64,-,0.02,28.64,1,28.65,27,
00782B,國泰A級公用債,"343,413",27,"10,412,287",30.25,30.36,30.24,30.35,+,0.02,30.32,50,30.33,3,
00785B,富邦金融投等債,"50,034",3,"1,742,683",34.83,34.83,34.83,34.83,+,0.03,34.80,25,34.83,1,
00786B,元大10年IG銀行債,"321,100",22,"10,508,785",32.75,32.75,32.71,32.74,+,0.01,32.70,1,32.72,3,
00787B,元大10年IG醫療債,"11,059",8,"359,476",32.51,32.51,32.50,32.51,+,0.01,32.50,1,32.51,1,
00788B,元大10年IG電能債,"72,500",27,"2,159,934",29.79,29.82,29.75,29.81,-,0.02,29.80,2,29.81,5,
00789B,復華公司債A3,"106,103",12,"5,109,390",48.11,48.16,48.00,48.16,-,0.01,48.07,5,48.12,1,
