證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"220,604",262,"10,782,415",49.34,49.70,48.48,48.62,-,0.4,48.65,2,48.66,4,
00679B,元大美債20年,"55,846,082","8,417","1,529,429,126",27.37,27.43,27.35,27.37,+,0.39,27.36,1751,27.37,89,
00687B,國泰20年美債,"48,446,565","6,542","1,380,472,122",28.47,28.53,28.45,28.49,+,0.43,28.48,1480,28.49,303,
00687C,國泰20年美債+櫃U,"26,000",3,"248,050",9.55,9.55,9.54,9.54,+,0.1,9.53,24,9.55,24,
00694B,富邦美債1-3,"326,130",52,"13,682,854",41.96,42.00,41.85,41.99,+,0.2,41.99,3,42.00,7,
00695B,富邦美債7-10,"114,925",22,"4,088,002",35.57,35.58,35.57,35.58,+,0.34,35.55,1,35.58,2,
00696B,富邦美債20年,"4,140,076",396,"123,666,542",29.86,29.91,29.84,29.86,+,0.46,29.85,321,29.86,33,
00697B,元大美債7-10,"373,050",147,"13,337,389",35.63,35.80,35.63,35.76,+,0.3,35.75,1,35.76,49,
00719B,元大美債1-3,"4,260,839",728,"132,693,445",31.10,31.16,31.09,31.15,+,0.09,31.14,28,31.15,72,
00720B,元大投資級公司債,"14,735,264","2,065","498,706,145",33.85,33.88,33.81,33.84,+,0.27,33.84,181,33.85,202,
00722B,群益投資級電信債,"5,430,662",360,"199,645,009",36.69,36.81,36.69,36.76,+,0.29,36.75,117,36.76,27,
00723B,群益投資級科技債,"173,822",15,"5,474,724",31.43,31.52,31.43,31.49,+,0.24,31.48,20,31.50,1,
00724B,群益投資級金融債,"3,992,420",271,"137,766,486",34.48,34.53,34.45,34.50,+,0.29,34.49,88,34.50,29,
00725B,國泰投資級公司債,"4,624,599","1,397","166,188,525",35.92,35.97,35.87,35.92,+,0.32,35.92,167,35.93,67,
00726B,國泰新興投等債,"196,785",109,"6,564,777",33.50,33.50,33.20,33.34,+,0.23,33.34,161,33.35,9,
00727B,國泰優選非投等債,"129,870",12,"5,180,352",39.79,39.90,39.79,39.90,+,0.19,39.87,1,39.89,1,
00734B,台新JPM新興債,"47,316",11,"759,772",15.95,16.07,15.95,16.05,+,0.12,16.03,20,16.06,1,
00740B,富邦全球投等債,"4,147,777",374,"162,908,841",39.13,39.34,39.13,39.28,+,0.31,39.26,80,39.28,2,
00741B,富邦全球非投等債,"142,532",32,"5,314,239",37.01,37.32,37.01,37.30,+,0.13,37.26,1,37.30,1,
00746B,富邦A級公司債,"521,214",92,"18,881,772",36.09,36.27,36.09,36.22,+,0.32,36.21,23,36.22,23,
00749B,凱基新興債10+,"102,000",3,"3,292,640",32.32,32.32,32.28,32.28,+,0.29,32.24,1,32.26,1,
00750B,凱基科技債10+,"100,000",2,"3,379,000",33.79,33.79,33.79,33.79,+,0.22,33.74,1,33.77,1,
00751B,元大AAA至A公司債,"8,855,703","1,471","284,017,842",32.09,32.12,32.04,32.06,+,0.26,32.06,32,32.07,117,
00754B,群益AAA-AA公司債,"123,398",13,"4,204,074",33.99,34.08,33.99,34.02,+,0.23,33.30,3,34.03,1,
00755B,群益投資級公用債,"180,961",114,"6,052,898",33.55,33.55,33.44,33.46,+,0.27,33.41,1,33.42,2,
00756B,群益投等新興公債,"278,075",134,"8,922,769",31.97,32.15,31.96,32.12,+,0.24,32.09,20,32.12,4,
00758B,復華能源債,"129,999",5,"6,838,497",52.45,52.65,52.45,52.65,+,0.6,52.50,26,52.65,3,
00759B,復華製藥債,"160,190",7,"8,950,809",55.70,56.00,55.65,56.00,+,0.75,55.75,26,55.85,1,
00760B,復華新興企業債,"143,277",22,"7,816,847",54.45,54.65,54.40,54.45,+,0.15,54.40,11,54.50,1,
00761B,國泰A級公司債,"992,211",151,"34,868,787",34.96,35.20,34.96,35.15,+,0.32,35.11,203,35.15,9,
00764B,群益25年美債,"3,752,729",342,"106,567,805",28.38,28.44,28.33,28.39,+,0.4,28.38,1,28.39,4,
00768B,復華20年美債,"1,077,003",117,"55,345,803",51.35,51.45,51.30,51.35,+,0.75,51.35,497,51.40,324,
00772B,中信高評級公司債,"5,199,494","1,152","177,947,135",34.20,34.27,34.18,34.24,+,0.36,34.23,5,34.24,38,
00773B,中信優先金融債,"2,080,100",297,"75,922,105",36.44,36.54,36.44,36.51,+,0.35,36.50,149,36.51,27,
00777B,凱基AAA至A公司債,"100,091",6,"3,327,014",33.24,33.24,33.24,33.24,+,0.26,33.15,10,33.22,1,
00778B,凱基金融債20+,"104,290",7,"3,677,220",35.26,35.26,35.26,35.26,+,0.3,35.17,10,35.32,5,
00779B,凱基美債25+,"414,302",33,"11,925,290",28.75,28.82,28.75,28.75,+,0.35,28.75,50,28.77,4,
