證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"168,632",369,"7,062,370",42.08,42.69,41.27,42.69,+,0.12,42.69,5,43.06,32,
00679B,元大美債20年,"9,768,377","2,128","252,865,094",25.88,25.91,25.85,25.89,+,0.06,25.89,26,25.90,33,
00687B,國泰20年美債,"7,425,027","1,437","202,258,371",27.23,27.26,27.21,27.25,+,0.09,27.25,9,27.26,537,
00687C,國泰20年美債+櫃U,"25,000",2,"227,500",9.10,9.10,9.10,9.10,+,0.01,9.09,27,9.11,25,
00694B,富邦美債1-3,"200,367",28,"8,398,262",41.83,41.95,41.83,41.95,+,0.08,41.94,1,41.95,99,
00695B,富邦美債7-10,"293,824",257,"10,247,656",34.79,34.88,34.79,34.88,+,0.06,34.87,40,34.88,27,
00696B,富邦美債20年,"1,061,406",139,"29,933,034",28.16,28.22,28.16,28.21,+,0.1,28.20,330,28.22,7,
00697B,元大美債7-10,"1,657,381",154,"58,729,110",35.39,35.46,35.39,35.46,+,0.07,35.44,1,35.46,54,
00719B,元大美債1-3,"809,606",313,"25,246,577",31.17,31.22,31.15,31.21,+,0.04,31.21,7,31.22,18,
00720B,元大投資級公司債,"2,908,708",702,"92,711,472",31.82,31.90,31.82,31.89,+,0.08,31.88,122,31.89,287,
00722B,群益投資級電信債,"2,535,417",221,"86,807,240",34.30,34.30,34.20,34.26,+,0.09,34.26,3,34.27,7,
00723B,群益投資級科技債,"118,050",11,"3,458,461",29.30,29.31,29.27,29.30,+,0.06,29.28,51,29.29,1,
00724B,群益投資級金融債,"1,867,080",175,"61,373,981",32.86,32.89,32.85,32.89,+,0.06,32.87,57,32.89,2,
00725B,國泰投資級公司債,"1,983,042",536,"67,331,788",33.94,33.97,33.93,33.97,+,0.08,33.96,41,33.97,297,
00726B,國泰新興投等債,"166,315",102,"5,369,357",32.27,32.34,32.26,32.30,+,0.03,32.27,193,32.30,12,
00727B,國泰優選非投等債,"192,903",24,"7,598,256",39.30,39.42,39.30,39.38,+,0.06,39.31,3,39.39,1,
00734B,台新JPM新興債,"18,000",5,"277,940",15.44,15.45,15.44,15.45,+,0.03,15.44,20,15.46,1,
00740B,富邦全球投等債,"520,416",101,"19,427,491",37.28,37.35,37.28,37.35,+,0.06,37.35,15,37.36,151,
00741B,富邦全球非投等債,"112,073",17,"4,180,505",37.16,37.31,37.16,37.30,+,0.07,37.28,1,37.30,3,
00746B,富邦A級公司債,"55,598",64,"1,919,626",34.45,34.56,34.45,34.55,+,0.1,34.54,1,34.55,2,
00749B,凱基新興債10+,"146,000",11,"4,481,380",30.60,30.85,30.60,30.77,-,0.01,30.76,1,30.80,1,
