證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"618,354",477,"23,384,964",37.72,38.17,37.53,38.07,+,3.12,38.05,1,38.07,20,
00679B,元大美債20年,"15,544,473","2,006","414,112,992",26.57,26.69,26.56,26.68,+,0.17,26.68,113,26.69,378,
00687B,國泰20年美債,"17,987,964","1,360","498,966,123",27.67,27.77,27.67,27.73,+,0.13,27.73,1183,27.74,84,
00687C,國泰20年美債+櫃U,"25,000",2,"227,750",9.11,9.11,9.11,9.11,+,0.05,9.10,22,9.13,27,
00694B,富邦美債1-3,"70,734",31,"3,010,331",42.50,42.59,42.50,42.54,+,0.04,42.56,1,42.57,25,
00695B,富邦美債7-10,"455,442",42,"16,162,245",35.32,35.50,35.32,35.50,+,0.13,35.48,1,35.49,4,
00696B,富邦美債20年,"1,834,592",140,"52,732,149",28.62,28.76,28.62,28.72,+,0.15,28.72,431,28.73,18,
00697B,元大美債7-10,"380,740",113,"13,714,543",35.91,36.05,35.91,36.02,+,0.11,36.02,38,36.03,10,
00719B,元大美債1-3,"1,463,512",425,"46,158,915",31.50,31.57,31.50,31.55,+,0.01,31.55,2,31.56,119,
00720B,元大投資級公司債,"3,622,378",793,"117,327,433",32.28,32.42,32.28,32.39,+,0.23,32.39,242,32.40,66,
00722B,群益投資級電信債,"459,167",202,"15,915,221",34.55,34.69,34.55,34.68,+,0.15,34.67,14,34.68,63,
00723B,群益投資級科技債,"162,694",19,"4,843,558",29.74,29.87,29.68,29.86,+,0.36,29.81,88,29.83,1,
00724B,群益投資級金融債,"2,354,300",157,"78,875,640",33.46,33.55,33.43,33.50,+,0.23,33.49,3,33.50,48,
00725B,國泰投資級公司債,"4,315,530",565,"148,967,101",34.43,34.58,34.40,34.52,+,0.25,34.52,2,34.53,24,
00726B,國泰新興投等債,"437,211",97,"14,288,253",32.66,32.71,32.55,32.66,-,0.0,32.66,194,32.67,2,
00727B,國泰優選非投等債,"139,816",12,"5,564,431",39.78,39.81,39.78,39.80,+,0.12,39.76,1,39.79,51,
00734B,台新JPM新興債,"20,000",1,"313,200",15.66,15.66,15.66,15.66,-,0.01,15.63,21,15.67,20,
00740B,富邦全球投等債,"447,879",148,"17,067,980",38.17,38.17,38.08,38.11,+,0.25,38.10,2,38.11,4,
00741B,富邦全球非投等債,"60,272",13,"2,287,409",37.73,37.97,37.73,37.88,+,0.07,37.93,1,37.98,19,
00746B,富邦A級公司債,"58,476",12,"2,054,435",34.92,35.15,34.92,35.14,+,0.22,35.14,1,35.15,1,
00749B,凱基新興債10+,"102,180",7,"3,191,177",31.23,31.28,31.23,31.26,+,0.03,31.16,1,31.28,1,
00750B,凱基科技債10+,"100,000",2,"3,218,000",32.18,32.18,32.18,32.18,+,0.2,32.13,20,32.20,1,
00751B,元大AAA至A公司債,"3,743,925",864,"115,884,291",30.86,31.02,30.86,31.02,+,0.27,31.00,32,31.02,206,
00754B,群益AAA-AA公司債,"86,000",17,"2,796,040",32.42,32.55,32.42,32.53,+,0.33,32.53,17,32.56,1,
00755B,群益投資級公用債,"145,304",16,"4,744,579",32.64,32.68,32.59,32.66,+,0.15,32.70,1,32.73,20,
00756B,群益投等新興公債,"91,765",81,"2,876,674",31.32,31.39,31.31,31.35,+,0.07,31.34,12,31.35,10,
00758B,復華能源債,"100,000",2,"5,130,000",51.30,51.30,51.30,51.30,+,0.15,51.10,5,51.40,10,
00759B,復華製藥債,"100,000",2,"5,420,000",54.20,54.20,54.20,54.20,+,0.15,54.00,21,54.15,1,
