證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"1,088,679",925,"44,907,230",42.40,42.81,40.47,41.31,-,0.6,41.31,5,41.35,16,
00679B,元大美債20年,"33,743,638","7,835","907,321,302",26.90,26.93,26.86,26.87,-,0.09,26.87,43,26.88,223,
00687B,國泰20年美債,"29,625,897","5,034","827,399,168",27.99,27.99,27.90,27.91,-,0.11,27.91,510,27.92,78,
00687C,國泰20年美債+櫃U,"25,000",2,"234,500",9.38,9.38,9.38,9.38,-,0.02,9.37,105,9.39,15,
00694B,富邦美債1-3,"497,165",88,"20,577,570",41.50,41.50,41.37,41.39,-,0.11,41.39,3,41.40,196,
00695B,富邦美債7-10,"128,656",66,"4,525,096",35.22,35.22,35.15,35.16,-,0.06,35.16,129,35.17,24,
00696B,富邦美債20年,"2,136,958",430,"61,956,566",29.07,29.07,28.97,28.98,-,0.1,28.97,316,28.98,13,
00697B,元大美債7-10,"507,969",294,"18,143,199",35.78,35.79,35.66,35.72,-,0.06,35.72,2,35.73,30,
00719B,元大美債1-3,"4,856,759","1,379","149,659,312",30.90,30.90,30.80,30.80,-,0.11,30.80,87,30.82,285,
00720B,元大投資級公司債,"8,149,671","2,757","267,331,617",32.86,32.88,32.78,32.79,-,0.12,32.78,674,32.79,10,
00722B,群益投資級電信債,"3,268,045",757,"117,110,585",35.93,35.93,35.81,35.83,-,0.16,35.83,20,35.84,131,
00723B,群益投資級科技債,"103,061",9,"3,155,767",30.63,30.63,30.61,30.61,-,0.17,30.59,54,30.61,1,
00724B,群益投資級金融債,"3,703,978",341,"124,305,207",33.64,33.64,33.53,33.55,-,0.14,33.53,2,33.55,9,
00725B,國泰投資級公司債,"9,864,899","1,789","343,830,605",34.89,34.91,34.80,34.84,-,0.13,34.83,8,34.84,68,
00726B,國泰新興投等債,"608,439",255,"20,257,164",33.66,33.66,33.24,33.29,-,0.14,33.28,2,33.29,50,
00727B,國泰優選非投等債,"135,115",27,"5,286,393",39.17,39.17,39.09,39.09,-,0.1,39.07,1,39.09,52,
