證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
006201,元大富櫃50,"303,732",302,"13,541,084",44.60,45.79,43.25,45.31,+,0.12,45.01,34,45.21,2,
00679B,元大美債20年,"32,835,495","5,364","871,032,692",26.47,26.57,26.43,26.56,+,0.05,26.56,1402,26.57,797,
00687B,國泰20年美債,"35,897,834","3,583","1,000,038,248",27.78,27.90,27.78,27.89,+,0.05,27.89,699,27.90,1048,
00687C,國泰20年美債+櫃U,"25,000",2,"231,500",9.26,9.26,9.26,9.26,-,0.02,9.26,21,9.28,24,
00694B,富邦美債1-3,"107,426",42,"4,483,709",41.75,41.76,41.70,41.73,+,0.1,41.74,1,41.75,7,
00695B,富邦美債7-10,"62,663",32,"2,194,140",34.96,35.04,34.96,35.04,+,0.08,35.04,27,35.05,4,
00696B,富邦美債20年,"3,185,968",271,"92,186,279",28.87,28.96,28.87,28.95,+,0.05,28.95,27,28.96,40,
00697B,元大美債7-10,"493,122",152,"17,522,716",35.45,35.59,35.44,35.58,+,0.09,35.58,2,35.60,144,
00719B,元大美債1-3,"2,776,391","1,289","86,026,738",30.92,31.02,30.92,31.00,+,0.08,30.99,431,31.00,21,
00720B,元大投資級公司債,"11,598,168","2,039","383,992,591",33.03,33.17,33.02,33.16,+,0.09,33.16,157,33.17,114,
00722B,群益投資級電信債,"2,985,052",371,"107,329,000",35.82,36.00,35.82,36.00,+,0.07,35.99,55,36.00,1,
00723B,群益投資級科技債,"129,236",20,"3,984,420",30.78,30.84,30.78,30.84,+,0.05,30.84,56,30.89,10,
00724B,群益投資級金融債,"3,621,273",204,"122,118,909",33.65,33.74,33.65,33.72,+,0.06,33.72,23,33.73,32,
00725B,國泰投資級公司債,"4,502,234","1,008","158,322,251",35.05,35.21,35.05,35.21,+,0.07,35.21,109,35.22,48,
00726B,國泰新興投等債,"306,433",108,"10,052,155",32.68,32.83,32.68,32.83,+,0.09,32.80,201,32.83,3,
00727B,國泰優選非投等債,"125,395",13,"4,966,613",39.49,39.63,39.49,39.62,+,0.13,39.58,1,39.59,1,
00734B,台新JPM新興債,"214,000",12,"3,362,860",15.70,15.72,15.70,15.72,+,0.01,15.72,48,15.73,1,
00740B,富邦全球投等債,"2,774,555",211,"107,283,656",38.60,38.70,38.60,38.70,+,0.07,38.70,137,38.71,130,
00741B,富邦全球非投等債,"128,343",22,"4,781,427",36.92,37.29,36.92,37.27,+,0.13,37.02,1,37.27,2,
00746B,富邦A級公司債,"398,617",20,"14,148,234",35.49,35.51,35.47,35.51,+,0.08,35.50,123,35.51,33,
00749B,凱基新興債10+,"110,000",3,"3,477,500",31.55,31.62,31.55,31.62,+,0.01,31.56,10,31.61,1,
00750B,凱基科技債10+,"102,000",4,"3,374,210",33.08,33.11,33.08,33.11,+,0.03,33.03,10,33.12,1,
00751B,元大AAA至A公司債,"7,109,936","1,252","225,947,050",31.71,31.84,31.70,31.83,+,0.06,31.83,215,31.84,79,
00754B,群益AAA-AA公司債,"117,000",16,"3,897,060",33.33,33.33,33.26,33.32,+,0.01,33.32,18,33.33,1,
00755B,群益投資級公用債,"129,331",81,"4,214,270",32.51,32.60,32.51,32.60,+,0.05,32.59,20,32.60,1,
00756B,群益投等新興公債,"172,703",100,"5,414,093",31.31,31.37,31.31,31.36,+,0.07,31.35,13,31.38,1,
00758B,復華能源債,"100,000",2,"5,150,000",51.50,51.50,51.50,51.50,-,0.0,51.40,25,51.70,20,
00759B,復華製藥債,"100,027",6,"5,446,471",54.45,54.45,54.45,54.45,-,0.0,54.40,25,54.45,1,
00760B,復華新興企業債,"108,371",16,"5,791,437",53.20,53.50,53.20,53.45,+,0.1,53.40,1,53.45,1,
00761B,國泰A級公司債,"395,326",104,"13,589,863",34.30,34.41,34.30,34.39,+,0.05,34.40,108,34.41,2,
00764B,群益25年美債,"4,003,734",239,"111,432,179",27.71,27.86,27.71,27.86,+,0.07,27.85,487,27.86,5,
00768B,復華20年美債,"461,002",54,"22,925,012",49.69,49.75,49.69,49.75,+,0.07,49.75,704,49.76,8,
