證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00403A,主動統一升級50  ,"189,608,716","37,097,076","152,511,640",0,0,0,0,0,0,"203,657,948",0,0,0,"219,368,439","15,710,491","203,657,948","356,169,588"
00981A,主動統一台股增長,"71,232,108","23,923,860","47,308,248",0,0,0,0,"1,500,000","-1,500,000","43,485,316","1,129,000","1,776,000","-647,000","52,290,470","8,158,154","44,132,316","89,293,564"
3481,群創            ,"315,685,358","267,564,227","48,121,131",0,0,0,"30,478,000",0,"30,478,000","1,541,788","8,209,492","5,739,000","2,470,492","3,513,856","4,442,560","-928,704","80,140,919"
2887,台新新光金      ,"176,826,674","149,746,935","27,079,739",0,0,0,"53,389,000","3,072,826","50,316,174","-9,381,094","1,051,869","10,492,328","-9,440,459","3,400,983","3,341,618","59,365","68,014,819"
2890,永豐金          ,"76,677,702","21,269,037","55,408,665",0,0,0,"1,425,000","204,338","1,220,662","177,644","104,651","169,000","-64,349","472,241","230,248","241,993","56,806,971"
00992A,主動群益科技創新,"20,854,100","10,068,700","10,785,400",0,0,0,0,0,0,"36,125,463",0,"158,000","-158,000","38,243,995","1,960,532","36,283,463","46,910,863"
2834,臺企銀          ,"56,029,034","9,681,000","46,348,034",0,0,0,0,"21,284","-21,284","118,950","117,950","2,000","115,950","50,000","47,000","3,000","46,445,700"
2892,第一金          ,"53,898,060","21,965,465","31,932,595",0,0,0,"3,855,000","467,277","3,387,723","176,076","137,068","58,000","79,068","147,008","50,000","97,008","35,496,394"
00878,國泰永續高股息  ,"15,443,096","11,243,205","4,199,891",0,0,0,0,0,0,"28,180,625","806,000","1,926,000","-1,120,000","43,417,014","14,116,389","29,300,625","32,380,516"
2317,鴻海            ,"80,964,436","52,944,810","28,019,626",0,0,0,"3,038,000","262,560","2,775,440","997,392","461,000","229,998","231,002","1,644,984","878,594","766,390","31,792,458"
2884,玉山金          ,"51,180,576","24,655,849","26,524,727",0,0,0,"3,865,000","1,024,018","2,840,982","-346,014","174,053","549,000","-374,947","353,599","324,666","28,933","29,019,695"
2880,華南金          ,"25,522,848","49,769,171","-24,246,323",0,0,0,"48,820,000","1,080,953","47,739,047","563,744","379,177","115,000","264,177","473,685","174,118","299,567","24,056,468"
2356,英業達          ,"63,074,860","55,422,601","7,652,259",0,0,0,"15,824,000","227,000","15,597,000","523,907","1,202,011","488,246","713,765","1,487,722","1,677,580","-189,858","23,773,166"
00991A,主動復華未來50  ,"23,438,214","7,552,000","15,886,214",0,0,0,0,0,0,"6,232,712","170,000","1,740,000","-1,570,000","14,888,341","7,085,629","7,802,712","22,118,926"
1301,台塑            ,"32,130,826","11,902,630","20,228,196",0,0,0,0,881,-881,"130,125","176,638","95,807","80,831","510,474","461,180","49,294","20,357,440"
2449,京元電子        ,"29,939,111","9,731,814","20,207,297",0,0,0,"155,883","1,121,228","-965,345","268,464","265,264","228,000","37,264","855,380","624,180","231,200","19,510,416"
2002,中鋼            ,"47,463,447","29,713,457","17,749,990",0,0,0,"76,000","2,346","73,654","1,351,420","692,000","610,000","82,000","1,319,420","50,000","1,269,420","19,175,064"
00637L,元大滬深300正2  ,"2,345,000","1,585,000","760,000",0,0,0,0,0,0,"18,399,100",0,0,0,"23,552,306","5,153,206","18,399,100","19,159,100"
