證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2337,旺宏            ,"99,038,413","41,711,072","57,327,341",0,0,0,"345,000","3,850,000","-3,505,000","1,914,924","1,683,980","1,636,000","47,980","2,954,044","1,087,100","1,866,944","55,737,265"
00632R,元大台灣50反1   ,"5,574,000","3,676,000","1,898,000",0,0,0,0,0,0,"44,575,688","11,998,000","6,544,000","5,454,000","94,312,055","55,190,367","39,121,688","46,473,688"
00712,復華富時不動產  ,"22,011,000","63,000","21,948,000",0,0,0,0,0,0,"4,254,197",0,0,0,"9,690,997","5,436,800","4,254,197","26,202,197"
00680L,元大美債20正2   ,"3,000","7,883,000","-7,880,000",0,0,0,0,0,0,"28,967,469",0,0,0,"30,514,969","1,547,500","28,967,469","21,087,469"
8150,南茂            ,"34,211,200","15,870,236","18,340,964",0,0,0,"1,000",0,"1,000","68,346","194,000","287,000","-93,000","717,613","556,267","161,346","18,410,310"
00665L,富邦恒生國企正2 ,"3,210,000","742,000","2,468,000",0,0,0,0,0,0,"13,007,254",0,0,0,"25,813,100","12,805,846","13,007,254","15,475,254"
2887,台新新光金      ,"35,740,901","28,105,060","7,635,841",0,0,0,"527,367","1,248,000","-720,633","2,852,704","165,453","281,884","-116,431","3,038,695","69,560","2,969,135","9,767,912"
6191,精成科          ,"12,258,245","5,277,028","6,981,217",0,0,0,"2,134,000",0,"2,134,000","153,335","59,000","3,000","56,000","243,320","145,985","97,335","9,268,552"
2890,永豐金          ,"28,205,299","27,789,582","415,717",0,0,0,"6,708,224",0,"6,708,224","2,061,566","681,000","69,131","611,869","1,485,152","35,455","1,449,697","9,185,507"
00688L,國泰20年美債正2 ,0,0,0,0,0,0,0,0,0,"8,543,199","400,000",0,"400,000","8,340,699","197,500","8,143,199","8,543,199"
070435,T50反1元大61購06,0,0,0,0,0,0,0,0,0,"7,510,000",0,0,0,"7,510,000",0,"7,510,000","7,510,000"
009805,新光美國電力基建,"4,749,000","458,000","4,291,000",0,0,0,0,0,0,"2,769,629",0,0,0,"3,611,151","841,522","2,769,629","7,060,629"
2801,彰銀            ,"15,419,230","8,720,441","6,698,789",0,0,0,0,0,0,"-65,985","12,000","83,000","-71,000","7,015","2,000","5,015","6,632,804"
2618,長榮航          ,"22,139,140","15,016,331","7,122,809",0,0,0,"48,527","301,000","-252,473","-368,865","35,000","331,000","-296,000","840,055","912,920","-72,865","6,501,471"
00673R,期元大S&P原油反1,"1,226,000","41,000","1,185,000",0,0,0,0,0,0,"4,646,524",0,0,0,"6,761,863","2,115,339","4,646,524","5,831,524"
5469,瀚宇博          ,"7,410,537","3,038,947","4,371,590",0,0,0,"1,325,000",0,"1,325,000","56,935","15,255","18,479","-3,224","111,597","51,438","60,159","5,753,525"
8046,南電            ,"10,591,858","7,461,743","3,130,115",0,0,0,"3,290,042","10,000","3,280,042","-843,018","311,807","417,150","-105,343","896,785","1,634,460","-737,675","5,567,139"
