證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00685L,群益臺灣加權正2 ,"4,370,302","4,319,000","51,302",0,0,0,0,0,0,"201,869,782",0,0,0,"231,855,616","29,985,834","201,869,782","201,921,084"
00631L,元大台灣50正2   ,"144,095,902","27,178,000","116,917,902",0,0,0,0,0,0,"62,630,893","30,000","2,675,000","-2,645,000","86,808,443","21,532,550","65,275,893","179,548,795"
00403A,主動統一升級50  ,"133,295,807","27,366,700","105,929,107",0,0,0,0,0,0,"68,183,097",0,"5,089,000","-5,089,000","89,094,583","15,822,486","73,272,097","174,112,204"
0050,元大台灣50      ,"97,322,311","13,285,501","84,036,810",0,0,0,"9,902,000",0,"9,902,000","-9,300,365","741,000","3,138,000","-2,397,000","14,266,726","21,170,091","-6,903,365","84,638,445"
009816,凱基台灣TOP50   ,"77,705,005","12,634,565","65,070,440",0,0,0,0,0,0,"7,293,490","1,540,000","1,600,000","-60,000","54,503,774","47,150,284","7,353,490","72,363,930"
00407A,主動凱基台灣    ,"1,987,478","2,893,500","-906,022",0,0,0,0,0,0,"54,032,626",0,0,0,"70,382,324","16,349,698","54,032,626","53,126,604"
00981A,主動統一台股增長,"75,617,695","37,160,550","38,457,145",0,0,0,"1,300,000",0,"1,300,000","11,136,224","4,321,000","4,543,000","-222,000","30,000,773","18,642,549","11,358,224","50,893,369"
3231,緯創            ,"97,799,818","62,186,792","35,613,026",0,0,0,"7,849,439","2,024,530","5,824,909","-3,332,350","1,251,300","2,557,000","-1,305,700","1,121,134","3,147,784","-2,026,650","38,105,585"
2883,凱基金          ,"53,374,826","14,199,231","39,175,595",0,0,0,"8,000","1,162,883","-1,154,883","-751,337","6,000","9,000","-3,000","592,948","1,341,285","-748,337","37,269,375"
0056,元大高股息      ,"21,186,685","6,150,508","15,036,177",0,0,0,"80,000",0,"80,000","21,639,542",0,"1,000","-1,000","22,105,724","465,182","21,640,542","36,755,719"
2317,鴻海            ,"52,283,361","15,305,519","36,977,842",0,0,0,"2,000","1,109,959","-1,107,959","488,817","544,900","488,000","56,900","795,057","363,140","431,917","36,358,700"
2301,光寶科          ,"54,498,154","24,740,160","29,757,994",0,0,0,"513,854","43,153","470,701","-220,497","614,629","334,000","280,629","982,963","1,484,089","-501,126","30,008,198"
00940,元大台灣價值高息,"2,349,019","592,000","1,757,019",0,0,0,0,0,0,"27,893,497",0,0,0,"34,138,528","6,245,031","27,893,497","29,650,516"
00919,群益台灣精選高息,"18,688,265","4,988,061","13,700,204",0,0,0,0,0,0,"12,536,439",0,"199,000","-199,000","14,873,776","2,138,337","12,735,439","26,236,643"
0052,富邦科技        ,"16,230,920","3,108,275","13,122,645",0,0,0,"1,600,000",0,"1,600,000","9,233,185","639,775","3,017,000","-2,377,225","14,635,410","3,025,000","11,610,410","23,955,830"
2618,長榮航          ,"34,709,478","10,857,367","23,852,111",0,0,0,"124,000","257,929","-133,929","-1,360,465","4,000","6,000","-2,000","187,662","1,546,127","-1,358,465","22,357,717"
009819,中信數據及電力  ,"15,201,000","123,000","15,078,000",0,0,0,0,0,0,"7,210,520","20,000",0,"20,000","7,496,520","306,000","7,190,520","22,288,520"
009824,群益美國科技巨頭,"6,135,000","147,010","5,987,990",0,0,0,0,0,0,"16,061,518",0,0,0,"18,649,518","2,588,000","16,061,518","22,049,508"
00680L,元大美債20正2   ,"6,424,000","166,000","6,258,000",0,0,0,0,0,0,"15,651,911","50,000",0,"50,000","17,464,502","1,862,591","15,601,911","21,909,911"
00673R,期元大S&P原油反1,"68,000","296,000","-228,000",0,0,0,0,0,0,"19,559,615",0,0,0,"22,048,642","2,489,027","19,559,615","19,331,615"
00400A,主動國泰動能高息,"15,931,480","3,897,100","12,034,380",0,0,0,0,0,0,"7,236,409",0,0,0,"12,468,533","5,232,124","7,236,409","19,270,789"
1605,華新            ,"24,775,879","6,596,368","18,179,511",0,0,0,"3,000",132,"2,868","581,529","66,000","8,000","58,000","750,662","227,133","523,529","18,763,908"
00999A,主動野村臺灣高息,"11,269,000","336,000","10,933,000",0,0,0,0,0,0,"7,471,509",0,0,0,"9,371,483","1,899,974","7,471,509","18,404,509"
2344,華邦電          ,"70,936,522","61,573,088","9,363,434",0,0,0,"10,182,163","187,059","9,995,104","-1,862,633","2,882,517","4,481,833","-1,599,316","877,214","1,140,531","-263,317","17,495,905"
00406A,主動中信台灣收益,"3,492,000","5,441,000","-1,949,000",0,0,0,0,0,0,"18,468,747",0,0,0,"34,454,059","15,985,312","18,468,747","16,519,747"
00988A,主動統一全球創新,"24,654,000","8,303,200","16,350,800",0,0,0,0,0,0,"156,862","455,000",0,"455,000","10,401,235","10,699,373","-298,138","16,507,662"
00405A,主動富邦台灣龍耀,"30,584,000","7,640,000","22,944,000",0,0,0,0,0,0,"-7,065,121","490,000",0,"490,000","25,722,473","33,277,594","-7,555,121","15,878,879"
